GEO_ID,B17010F_001E,B17010F_001M,B17010F_002E,B17010F_002M,B17010F_003E,B17010F_003M,B17010F_004E,B17010F_004M,B17010F_005E,B17010F_005M,B17010F_006E,B17010F_006M,B17010F_007E,B17010F_007M,B17010F_008E,B17010F_008M,B17010F_009E,B17010F_009M,B17010F_010E,B17010F_010M,B17010F_011E,B17010F_011M,B17010F_012E,B17010F_012M,B17010F_013E,B17010F_013M,B17010F_014E,B17010F_014M,B17010F_015E,B17010F_015M,B17010F_016E,B17010F_016M,B17010F_017E,B17010F_017M,B17010F_018E,B17010F_018M,B17010F_019E,B17010F_019M,B17010F_020E,B17010F_020M,B17010F_021E,B17010F_021M,B17010F_022E,B17010F_022M,B17010F_023E,B17010F_023M,B17010F_024E,B17010F_024M,B17010F_025E,B17010F_025M,B17010F_026E,B17010F_026M,B17010F_027E,B17010F_027M,B17010F_028E,B17010F_028M,B17010F_029E,B17010F_029M,B17010F_030E,B17010F_030M,B17010F_031E,B17010F_031M,B17010F_032E,B17010F_032M,B17010F_033E,B17010F_033M,B17010F_034E,B17010F_034M,B17010F_035E,B17010F_035M,B17010F_036E,B17010F_036M,B17010F_037E,B17010F_037M,B17010F_038E,B17010F_038M,B17010F_039E,B17010F_039M,B17010F_040E,B17010F_040M,B17010F_041E,B17010F_041M,NAME,B17010F_001EA,B17010F_001MA,B17010F_002MA,B17010F_002EA,B17010F_003EA,B17010F_003MA,B17010F_004MA,B17010F_004EA,B17010F_005EA,B17010F_005MA,B17010F_006MA,B17010F_006EA,B17010F_007EA,B17010F_007MA,B17010F_008MA,B17010F_008EA,B17010F_009EA,B17010F_009MA,B17010F_010EA,B17010F_010MA,B17010F_011EA,B17010F_011MA,B17010F_012MA,B17010F_012EA,B17010F_013MA,B17010F_013EA,B17010F_014MA,B17010F_014EA,B17010F_015MA,B17010F_015EA,B17010F_016MA,B17010F_016EA,B17010F_017MA,B17010F_017EA,B17010F_018MA,B17010F_018EA,B17010F_019MA,B17010F_019EA,B17010F_020MA,B17010F_020EA,B17010F_021EA,B17010F_021MA,B17010F_022MA,B17010F_022EA,B17010F_023EA,B17010F_023MA,B17010F_024MA,B17010F_024EA,B17010F_025EA,B17010F_025MA,B17010F_026MA,B17010F_026EA,B17010F_027EA,B17010F_027MA,B17010F_028MA,B17010F_028EA,B17010F_029EA,B17010F_029MA,B17010F_030EA,B17010F_030MA,B17010F_031EA,B17010F_031MA,B17010F_032MA,B17010F_032EA,B17010F_033EA,B17010F_033MA,B17010F_034MA,B17010F_034EA,B17010F_035EA,B17010F_035MA,B17010F_036MA,B17010F_036EA,B17010F_037EA,B17010F_037MA,B17010F_038MA,B17010F_038EA,B17010F_039MA,B17010F_039EA,B17010F_040MA,B17010F_040EA,B17010F_041EA,B17010F_041MA,state
0400000US34,116888,4836,26679,2945,6137,1184,4849,1275,522,332,2325,845,2002,898,1288,630,20542,2610,2334,781,2084,777,685,382,405,329,994,522,250,238,18208,2411,16636,2275,3483,1007,4949,1235,8204,1700,1572,744,90209,4363,52496,4004,34359,3076,6324,1709,9208,1803,18827,2213,18137,2602,37713,3049,16603,2077,10212,1722,2657,892,2075,813,5480,1368,6391,1330,21110,2394,13605,2043,1879,769,3196,1059,8530,1628,7505,1443,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,53721,3668,12717,2402,5512,1503,4308,1181,572,413,1890,937,1846,750,1204,733,7205,1712,1562,797,1168,648,698,538,81,127,389,312,394,438,5643,1545,5080,1489,1138,652,1344,764,2598,969,563,368,41004,3608,28338,2989,13581,1860,1709,835,3085,852,8787,1618,14757,1906,12666,2078,5296,1433,2616,844,615,345,450,300,1551,702,2680,1033,7370,1470,4714,1287,1149,738,549,476,3016,1037,2656,881,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,345889,7475,91378,4388,22426,2656,19313,2532,2450,857,7477,2010,9386,1625,3113,935,68952,4124,9383,1575,7088,1497,2412,946,1364,703,3312,1144,2295,798,59569,3821,50760,3597,8058,1516,14006,2086,28696,2814,8809,1903,254511,6803,135387,6392,85543,5475,13664,2054,24036,3118,47843,3960,49844,3876,119124,5934,39234,3321,22921,3133,6437,1574,4579,1385,11905,2180,16313,2279,79890,4943,49545,3742,6849,1566,9824,1679,32872,3193,30345,2860,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,61099,4714,21594,2807,10913,1856,9589,1689,1470,708,5318,1351,2801,937,1324,745,10681,1801,2772,1012,2735,1008,1088,630,1122,665,525,431,37,74,7909,1649,7352,1457,1623,753,2564,999,3165,1010,557,525,39505,3831,24046,3014,17458,2632,3932,1303,5657,1462,7869,1503,6588,1609,15459,2451,8057,1978,4025,1304,1858,1002,702,420,1465,662,4032,1423,7402,1499,5403,1254,880,762,1244,717,3279,1048,1999,912,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,17993,2042,5445,1176,1952,712,1836,705,214,210,980,622,642,437,116,197,3493,1083,558,468,496,462,0,269,404,425,92,165,62,75,2935,934,2659,895,700,509,987,572,972,524,276,221,12548,1860,8260,1482,5106,1174,1399,702,932,447,2775,824,3154,885,4288,1088,1907,666,832,405,292,263,107,90,433,347,1075,549,2381,812,1747,720,332,310,633,486,782,469,634,390,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,21005,1945,5790,1234,2793,977,2135,828,321,340,765,455,1049,641,658,422,2997,851,906,544,808,510,405,335,272,271,131,196,98,136,2091,676,2052,670,213,146,858,516,981,481,39,67,15215,1803,10789,1698,7850,1483,1887,758,1851,705,4112,1007,2939,832,4426,1009,1904,628,1037,503,538,378,134,209,365,311,867,434,2522,839,1794,634,554,402,211,182,1029,439,728,435,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,31808,2878,9451,1628,5364,1380,4809,1326,193,225,3049,1011,1567,635,555,456,4087,1468,1000,635,1000,635,237,325,393,391,370,412,0,277,3087,1236,3020,1235,230,266,1926,908,864,633,67,109,22357,2550,17043,2000,12954,1610,1611,693,3464,1025,7879,1408,4089,1088,5314,1210,2542,964,1621,746,799,606,310,309,512,393,921,557,2772,874,1928,826,428,481,614,479,886,566,844,547,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,47051,3344,17163,1958,3698,1112,3062,1023,126,159,1608,726,1328,656,636,498,13465,1787,1545,691,1214,593,289,250,477,424,448,335,331,281,11920,1789,10907,1743,1362,634,4368,1098,5177,1163,1013,531,29888,2895,17463,2278,10946,1921,2017,894,3152,871,5777,1374,6517,1442,12425,1706,4690,1146,2481,1032,854,629,808,629,819,524,2209,719,7735,1493,4961,1294,808,525,988,485,3165,969,2774,902,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,13871,1774,4777,1139,1292,649,874,599,135,205,107,177,632,451,418,356,3485,986,355,293,355,293,0,291,96,156,259,252,0,291,3130,1002,2985,971,175,218,782,524,2028,760,145,181,9094,1480,4247,956,3210,791,586,473,532,414,2092,666,1037,477,4847,1287,1236,565,566,409,209,278,0,291,357,313,670,426,3611,1200,2821,1033,487,395,509,457,1825,750,790,494,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,12915,1726,4061,1046,1751,785,1605,761,78,144,938,588,589,473,146,231,2310,909,1218,776,1218,776,214,352,1004,702,0,296,0,296,1092,668,986,641,229,281,356,450,401,359,106,178,8854,1519,5780,1523,3822,1100,439,344,1632,817,1751,754,1958,908,3074,813,1969,701,910,528,479,382,113,195,318,278,1059,595,1105,462,900,443,374,293,285,287,241,244,205,190,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,16803,2318,5882,1509,2727,942,2563,956,742,490,1056,670,765,445,164,272,3155,1049,833,611,600,499,90,152,474,470,36,73,233,320,2322,937,2322,937,1044,672,613,383,665,536,0,287,10921,1738,6577,1503,4710,1227,1089,721,1067,438,2554,798,1867,855,4344,1110,2310,818,1223,666,415,460,603,536,205,196,1087,559,2034,785,1559,785,294,306,671,585,594,427,475,398,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,411211,9543,105950,5438,48890,4365,41082,3932,5905,1434,16836,2200,18341,2998,7808,1670,57060,3810,9922,1656,8078,1482,2494,812,2652,875,2932,982,1844,798,47138,3354,43448,3181,5933,1521,17444,2399,20071,2283,3690,1116,305261,8301,209442,7369,137245,6136,22746,2447,36254,3462,78245,4698,72197,4449,95819,5585,38113,3703,22267,2419,7977,1526,3475,1039,10815,1819,15846,2409,57706,3889,39788,3619,5280,1321,8810,1832,25698,2989,17918,2314,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,21197,2174,5768,1370,2349,775,2284,777,342,303,1113,585,829,440,65,105,3419,1111,931,615,619,482,0,267,481,427,138,167,312,400,2488,997,2432,1006,260,302,738,526,1434,767,56,97,15429,1702,12213,1747,8443,1547,1855,748,2683,866,3905,1141,3770,1003,3216,988,1377,742,565,418,6,11,277,377,282,205,812,577,1839,648,1202,519,342,279,99,151,761,434,637,462,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,37019,3635,4994,1353,1244,614,1148,582,279,331,447,443,422,322,96,123,3750,1425,484,462,386,439,206,334,180,289,0,287,98,124,3266,1369,3146,1365,768,530,495,459,1883,1120,120,146,32025,3324,19414,2412,14246,1932,2906,1159,3395,1225,7945,1792,5168,1274,12611,2148,5812,1451,3512,1191,1172,773,1138,741,1202,660,2300,936,6799,1713,5759,1603,1200,841,1497,847,3062,1067,1040,548,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,53596,3514,16472,2285,7659,1613,7235,1509,1269,838,3990,1184,1976,704,424,268,8813,1722,2359,1033,2279,1023,597,475,608,525,1074,687,80,123,6454,1430,5630,1355,1423,829,2942,1047,1265,706,824,584,37124,3401,23536,2448,16312,2310,2576,800,5455,1254,8281,1789,7224,1137,13588,2212,7261,1573,4164,1125,1354,751,1172,605,1638,786,3097,1148,6327,1421,4523,1271,553,414,717,491,3253,1099,1804,783,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,17334,2045,5477,1218,2173,704,1918,699,234,177,618,457,1066,603,255,209,3304,913,676,400,601,390,262,239,238,278,101,171,75,58,2628,829,2485,824,365,320,722,337,1398,697,143,229,11857,1571,7393,1175,5239,898,1175,549,1318,486,2746,725,2154,710,4464,1167,2013,853,1581,747,452,339,362,360,767,549,432,317,2451,723,1782,624,673,432,471,427,638,379,669,348,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,103395,4841,49459,3458,18465,2189,8491,1481,977,546,1916,810,5598,1181,9974,1412,30994,2597,6100,1227,4467,1017,1329,619,1191,626,1947,669,1633,714,24894,2327,20086,2258,2045,609,5016,1177,13025,2130,4808,1073,53936,3346,35727,2798,17123,1936,2523,703,2131,819,12469,1776,18604,1877,18209,1944,4445,1000,1881,661,205,240,187,224,1489,582,2564,743,13764,1816,7048,1330,1239,609,1140,585,4669,979,6716,1299,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
