GEO_ID,B17001F_001E,B17001F_001M,B17001F_002E,B17001F_002M,B17001F_003E,B17001F_003M,B17001F_004E,B17001F_004M,B17001F_005E,B17001F_005M,B17001F_006E,B17001F_006M,B17001F_007E,B17001F_007M,B17001F_008E,B17001F_008M,B17001F_009E,B17001F_009M,B17001F_010E,B17001F_010M,B17001F_011E,B17001F_011M,B17001F_012E,B17001F_012M,B17001F_013E,B17001F_013M,B17001F_014E,B17001F_014M,B17001F_015E,B17001F_015M,B17001F_016E,B17001F_016M,B17001F_017E,B17001F_017M,B17001F_018E,B17001F_018M,B17001F_019E,B17001F_019M,B17001F_020E,B17001F_020M,B17001F_021E,B17001F_021M,B17001F_022E,B17001F_022M,B17001F_023E,B17001F_023M,B17001F_024E,B17001F_024M,B17001F_025E,B17001F_025M,B17001F_026E,B17001F_026M,B17001F_027E,B17001F_027M,B17001F_028E,B17001F_028M,B17001F_029E,B17001F_029M,B17001F_030E,B17001F_030M,B17001F_031E,B17001F_031M,B17001F_032E,B17001F_032M,B17001F_033E,B17001F_033M,B17001F_034E,B17001F_034M,B17001F_035E,B17001F_035M,B17001F_036E,B17001F_036M,B17001F_037E,B17001F_037M,B17001F_038E,B17001F_038M,B17001F_039E,B17001F_039M,B17001F_040E,B17001F_040M,B17001F_041E,B17001F_041M,B17001F_042E,B17001F_042M,B17001F_043E,B17001F_043M,B17001F_044E,B17001F_044M,B17001F_045E,B17001F_045M,B17001F_046E,B17001F_046M,B17001F_047E,B17001F_047M,B17001F_048E,B17001F_048M,B17001F_049E,B17001F_049M,B17001F_050E,B17001F_050M,B17001F_051E,B17001F_051M,B17001F_052E,B17001F_052M,B17001F_053E,B17001F_053M,B17001F_054E,B17001F_054M,B17001F_055E,B17001F_055M,B17001F_056E,B17001F_056M,B17001F_057E,B17001F_057M,B17001F_058E,B17001F_058M,B17001F_059E,B17001F_059M,NAME,B17001F_001MA,B17001F_001EA,B17001F_002MA,B17001F_002EA,B17001F_003EA,B17001F_003MA,B17001F_004EA,B17001F_004MA,B17001F_005MA,B17001F_005EA,B17001F_006MA,B17001F_006EA,B17001F_007EA,B17001F_007MA,B17001F_008MA,B17001F_008EA,B17001F_009MA,B17001F_009EA,B17001F_010MA,B17001F_010EA,B17001F_011EA,B17001F_011MA,B17001F_012MA,B17001F_012EA,B17001F_013EA,B17001F_013MA,B17001F_014EA,B17001F_014MA,B17001F_015MA,B17001F_015EA,B17001F_016EA,B17001F_016MA,B17001F_017MA,B17001F_017EA,B17001F_018EA,B17001F_018MA,B17001F_019MA,B17001F_019EA,B17001F_020EA,B17001F_020MA,B17001F_021EA,B17001F_021MA,B17001F_022EA,B17001F_022MA,B17001F_023MA,B17001F_023EA,B17001F_024MA,B17001F_024EA,B17001F_025EA,B17001F_025MA,B17001F_026MA,B17001F_026EA,B17001F_027MA,B17001F_027EA,B17001F_028MA,B17001F_028EA,B17001F_029EA,B17001F_029MA,B17001F_030EA,B17001F_030MA,B17001F_031EA,B17001F_031MA,B17001F_032MA,B17001F_032EA,B17001F_033MA,B17001F_033EA,B17001F_034MA,B17001F_034EA,B17001F_035MA,B17001F_035EA,B17001F_036EA,B17001F_036MA,B17001F_037MA,B17001F_037EA,B17001F_038EA,B17001F_038MA,B17001F_039EA,B17001F_039MA,B17001F_040EA,B17001F_040MA,B17001F_041EA,B17001F_041MA,B17001F_042MA,B17001F_042EA,B17001F_043EA,B17001F_043MA,B17001F_044MA,B17001F_044EA,B17001F_045MA,B17001F_045EA,B17001F_046MA,B17001F_046EA,B17001F_047MA,B17001F_047EA,B17001F_048EA,B17001F_048MA,B17001F_049MA,B17001F_049EA,B17001F_050EA,B17001F_050MA,B17001F_051MA,B17001F_051EA,B17001F_052MA,B17001F_052EA,B17001F_053EA,B17001F_053MA,B17001F_054MA,B17001F_054EA,B17001F_055MA,B17001F_055EA,B17001F_056EA,B17001F_056MA,B17001F_057MA,B17001F_057EA,B17001F_058EA,B17001F_058MA,B17001F_059MA,B17001F_059EA,state
0400000US36,1545320,27063,415766,17617,176269,8991,21542,2662,5051,1446,24643,2905,12086,2265,5243,1240,9965,2069,25296,2710,23006,3110,21832,3110,14294,2230,7877,1425,3687,1002,1747,720,239497,10375,21894,2718,3733,1139,25411,2921,12094,1869,5206,1392,9466,1372,28949,2848,40017,4100,35056,3043,26278,2220,16291,2116,9370,1680,5732,1278,1129554,25075,586234,14338,39836,3369,7124,1453,44337,3222,23304,2647,8714,1599,16781,1993,80151,4382,123565,6024,97984,5051,75560,4210,45430,3170,14894,1796,8554,1459,543320,14822,38478,3636,8009,1684,40655,3732,22593,2533,8514,1725,15814,1748,62023,3935,91793,4694,89342,4544,76679,4421,50419,3605,24428,2386,14573,1819,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,293600,14568,107778,10258,52681,5830,9812,1900,1665,800,9849,1946,3105,952,910,610,1317,638,6699,1283,10881,2265,5517,1168,2034,875,461,402,262,278,169,190,55097,5826,9824,2283,1982,776,6442,1693,3755,1153,1934,836,1256,553,7240,1909,11211,1898,7973,2039,2561,1049,731,533,188,222,0,289,185822,12560,107887,7255,9727,2037,1711,720,9318,2034,3597,1132,1344,535,3377,1047,16233,2814,28770,3282,19250,2334,9363,1930,4682,1251,412,318,103,167,77935,7392,9824,2327,1947,1029,11094,2318,2806,1038,1475,798,1523,688,8431,1512,18356,2763,11411,1818,6523,1265,3027,834,943,491,575,373,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,90184,7469,30661,4603,14296,2399,2664,996,558,357,2485,930,357,276,208,304,437,344,1492,635,2170,584,1887,815,958,659,776,415,304,305,0,269,16365,3033,2266,968,133,194,2699,795,642,385,351,374,400,315,3038,985,3156,942,1992,794,872,500,432,283,241,197,143,146,59523,6138,33303,3970,2601,871,222,199,3323,988,1471,638,668,473,748,403,4522,1354,6856,1716,5855,1050,4037,983,2272,700,500,345,228,211,26220,3231,1959,798,639,398,3438,1099,1582,517,273,194,445,232,2893,895,5067,1133,3922,1222,3306,1102,1580,627,453,230,663,364,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,95278,6961,28613,5130,13224,2517,1397,542,198,186,2658,1169,1167,523,367,326,555,305,1322,643,1654,684,1736,825,1269,647,627,410,125,164,149,154,15389,3141,2316,765,325,300,2429,891,712,439,378,272,1151,724,2184,696,2244,766,1743,584,1167,564,416,311,258,222,66,107,66665,5927,36973,3548,2397,752,618,390,2978,950,1355,571,803,472,1033,504,6085,1131,8319,1663,6205,1442,4071,924,2008,668,962,430,139,122,29692,3678,3300,933,251,281,3966,1151,2434,870,507,340,949,433,3479,875,4381,1079,5159,1051,2949,866,1659,552,246,206,412,257,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,159113,11805,50315,6989,24340,3594,3459,1132,1084,778,3597,1216,1699,902,885,647,1048,658,2877,1134,4102,1383,2168,1095,1825,903,1225,566,289,299,82,134,25975,4136,3765,1124,858,550,3539,1256,1654,846,629,523,1244,732,3364,1158,4641,1287,2976,954,2179,1014,447,295,597,421,82,134,108798,10795,60887,6392,6096,1813,299,243,5413,1643,2861,1048,1358,665,2476,796,8603,1610,12702,2210,10900,1785,6019,1116,2825,804,663,454,672,359,47911,5384,4957,1464,408,304,5430,1283,2952,902,295,273,1216,681,6706,1520,9075,1776,7746,1600,5018,1169,2743,824,689,356,676,387,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,219028,11518,85466,8196,40118,5058,5881,1295,1853,669,6759,1461,2852,1170,696,486,2361,815,5056,1577,4796,1072,4737,1268,2723,1070,1539,739,680,402,185,284,45348,4454,3784,1104,1425,745,6332,1496,2917,991,831,525,1524,623,6072,1395,8986,1439,6052,1326,4306,1076,1611,652,1053,519,455,441,133562,9840,71075,5631,5289,1265,1183,445,6145,1492,2614,963,1303,564,2555,946,10062,1625,16787,2091,11756,2244,7559,1421,4286,1081,1269,588,267,246,62487,5424,6491,1402,852,413,5296,1282,3554,944,1336,681,2337,780,7673,1529,10626,1776,9381,1529,7532,1454,4627,1122,1852,611,930,421,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,67058,6672,23160,4671,11922,2674,1896,784,462,367,1121,596,1212,738,390,377,669,438,2411,911,948,580,983,757,248,250,899,443,586,404,97,167,11238,2701,642,497,106,174,1696,880,725,466,181,202,768,427,1349,678,1682,645,2013,843,813,427,891,437,308,291,64,111,43898,5628,21906,3088,1294,675,172,215,1515,664,819,579,604,443,1044,518,2387,860,5013,1219,3863,955,3676,902,855,453,373,287,291,269,21992,3346,1783,714,270,363,1471,696,1119,567,331,219,710,405,2221,702,4290,1234,3666,853,3042,686,1714,641,1090,583,285,312,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,67869,7236,23296,4684,11238,2701,2008,851,352,312,1823,827,367,474,124,127,335,319,1040,649,3314,985,1381,670,368,381,126,117,0,296,0,296,12058,2452,1726,808,74,119,1610,809,616,437,81,100,347,326,1288,653,3364,1260,1922,737,685,529,171,266,174,227,0,296,44573,6251,27045,3589,1774,714,442,385,1349,596,578,374,299,272,254,267,3424,1269,10707,2079,4247,1369,2189,819,1326,745,272,256,184,196,17528,3467,1869,822,0,296,2713,940,640,502,156,237,258,305,2544,1142,4480,1354,1589,646,1541,679,1069,677,490,329,179,184,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,86514,8376,32565,6281,15428,3391,3117,1115,359,283,2102,749,726,468,281,244,64,115,1998,1207,3159,1075,2387,962,931,530,259,265,45,112,0,287,17137,3555,2680,1049,779,631,2271,1014,527,420,465,367,819,585,2964,983,3680,1086,1573,753,814,532,238,381,327,518,0,287,53949,7025,31185,4336,2175,984,1241,616,2459,1039,951,582,451,346,880,538,5221,1455,8255,1868,6116,1151,2169,903,966,433,301,332,0,287,22764,3336,2104,726,99,113,2721,876,1680,783,431,331,676,466,3065,973,5569,1461,3067,979,1923,623,459,390,970,655,0,287,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1872476,39178,524677,24585,244696,13492,33356,3760,6611,1698,43151,4279,18569,2431,8115,1599,11652,2210,29411,3439,31779,3099,28024,3405,16704,2354,10322,1876,4376,1118,2626,701,279981,14871,37153,4350,7008,1741,36781,4699,16105,2486,5195,1608,8531,1550,36631,3858,48013,3733,41431,4018,18361,2369,12510,1816,6166,1319,6096,1443,1347799,33900,715371,19101,55175,4207,10829,2113,66359,5254,36435,3423,11108,1669,22291,2999,94169,5693,138303,7107,117656,5068,88175,4313,48392,3640,17039,1881,9440,1684,632428,19419,52875,3971,10053,2047,61267,4836,31888,3609,8837,1577,21716,2365,74760,4757,110092,6439,101762,5604,83425,4860,43576,3279,21148,2216,11029,1881,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,101672,9141,29224,5796,15301,3236,2835,1113,717,476,2819,1085,669,505,343,467,977,614,1688,869,2427,1001,1608,650,772,613,221,220,210,212,15,28,13923,2957,1451,543,42,70,2142,693,1338,865,221,213,542,466,2118,887,2626,1143,1727,628,1380,669,150,166,69,114,117,147,72448,7442,38723,4299,3571,931,524,290,4289,1144,1780,767,293,240,1147,459,4728,1349,8517,1674,5811,1062,4479,1214,2653,721,875,634,56,95,33725,4087,3604,1008,1043,708,2499,885,1051,497,415,306,798,556,4381,1256,7497,1385,4888,1069,3808,844,2829,698,571,424,341,199,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,188161,15645,26608,5371,10872,2796,1391,861,1058,665,2221,1310,582,458,69,113,205,219,1396,797,1460,738,1632,753,378,468,408,285,72,102,0,287,15736,3250,2265,1055,512,557,721,461,1311,1041,261,364,372,436,2466,1017,4336,1527,2615,1027,257,250,620,430,0,287,0,287,161553,13968,87358,8437,8599,2002,2199,896,7628,2014,3871,1076,1812,942,3108,846,8419,1971,21570,2953,14494,2073,10923,2072,4144,923,547,370,44,71,74195,7049,7207,1798,971,535,7473,2130,5206,1479,676,488,1971,918,7666,1461,16500,2564,12886,1913,9148,1525,3240,1006,949,563,302,279,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,261004,14197,87134,10125,42658,5709,6273,1860,577,397,7413,1702,3127,1048,1308,630,1383,790,6399,1575,7875,1791,6033,1695,1340,566,430,228,365,350,135,207,44476,5449,7659,1651,1739,982,6321,1665,2101,697,441,448,1744,858,6846,1741,7788,1489,6173,1351,1766,717,644,409,837,515,417,331,173870,13298,97533,7833,8101,1510,1705,862,9004,1910,4619,1331,2276,968,3137,868,14922,2342,19206,2797,17748,2547,10200,1681,5028,942,1023,465,564,413,76337,6944,6619,1590,2506,1007,7986,1768,4766,1357,2038,891,3314,1079,7015,1524,15051,1978,11411,1834,9486,1647,3614,915,1249,474,1282,673,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,87293,6527,26285,4669,12669,2518,1975,841,257,254,2156,950,570,346,281,215,688,347,1667,743,2274,656,1411,665,487,284,699,383,161,116,43,69,13616,2699,1974,790,519,358,1659,774,491,352,110,112,454,335,1752,641,3204,885,2074,837,993,484,164,150,188,168,34,56,61008,6102,32529,3604,3651,938,204,205,2602,859,1391,672,672,435,977,477,4829,1385,6348,1145,5852,1079,3434,824,1735,543,448,278,386,208,28479,3314,2691,932,596,380,2975,979,2394,885,151,207,1579,500,2993,638,4296,802,5780,1066,2680,729,1408,493,646,459,290,200,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,394463,14363,196216,11714,94611,6647,8224,1470,2058,717,10399,1870,5726,1242,2327,821,4771,1056,14418,2006,10576,1681,10032,1904,10551,1752,7917,1219,4497,947,3115,840,101605,6747,6240,1543,1812,597,9510,1675,4924,1130,2317,835,3717,960,14052,1960,14816,1782,12535,1920,12017,1745,8321,1053,6298,1047,5046,827,198247,10559,102345,5132,3164,853,638,387,6926,1394,4135,1274,2201,605,2177,720,9816,1605,14233,1873,18218,1960,16420,1954,12579,1398,8200,1046,3638,1010,95902,6623,4540,1220,1400,632,7107,1417,3196,848,2137,712,2660,840,9830,1698,13698,2102,14686,1962,13311,1807,12373,1509,6020,1086,4944,983,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
