GEO_ID,B17001D_001E,B17001D_001M,B17001D_002E,B17001D_002M,B17001D_003E,B17001D_003M,B17001D_004E,B17001D_004M,B17001D_005E,B17001D_005M,B17001D_006E,B17001D_006M,B17001D_007E,B17001D_007M,B17001D_008E,B17001D_008M,B17001D_009E,B17001D_009M,B17001D_010E,B17001D_010M,B17001D_011E,B17001D_011M,B17001D_012E,B17001D_012M,B17001D_013E,B17001D_013M,B17001D_014E,B17001D_014M,B17001D_015E,B17001D_015M,B17001D_016E,B17001D_016M,B17001D_017E,B17001D_017M,B17001D_018E,B17001D_018M,B17001D_019E,B17001D_019M,B17001D_020E,B17001D_020M,B17001D_021E,B17001D_021M,B17001D_022E,B17001D_022M,B17001D_023E,B17001D_023M,B17001D_024E,B17001D_024M,B17001D_025E,B17001D_025M,B17001D_026E,B17001D_026M,B17001D_027E,B17001D_027M,B17001D_028E,B17001D_028M,B17001D_029E,B17001D_029M,B17001D_030E,B17001D_030M,B17001D_031E,B17001D_031M,B17001D_032E,B17001D_032M,B17001D_033E,B17001D_033M,B17001D_034E,B17001D_034M,B17001D_035E,B17001D_035M,B17001D_036E,B17001D_036M,B17001D_037E,B17001D_037M,B17001D_038E,B17001D_038M,B17001D_039E,B17001D_039M,B17001D_040E,B17001D_040M,B17001D_041E,B17001D_041M,B17001D_042E,B17001D_042M,B17001D_043E,B17001D_043M,B17001D_044E,B17001D_044M,B17001D_045E,B17001D_045M,B17001D_046E,B17001D_046M,B17001D_047E,B17001D_047M,B17001D_048E,B17001D_048M,B17001D_049E,B17001D_049M,B17001D_050E,B17001D_050M,B17001D_051E,B17001D_051M,B17001D_052E,B17001D_052M,B17001D_053E,B17001D_053M,B17001D_054E,B17001D_054M,B17001D_055E,B17001D_055M,B17001D_056E,B17001D_056M,B17001D_057E,B17001D_057M,B17001D_058E,B17001D_058M,B17001D_059E,B17001D_059M,NAME,B17001D_001EA,B17001D_001MA,B17001D_002EA,B17001D_002MA,B17001D_003MA,B17001D_003EA,B17001D_004MA,B17001D_004EA,B17001D_005EA,B17001D_005MA,B17001D_006MA,B17001D_006EA,B17001D_007MA,B17001D_007EA,B17001D_008EA,B17001D_008MA,B17001D_009EA,B17001D_009MA,B17001D_010MA,B17001D_010EA,B17001D_011EA,B17001D_011MA,B17001D_012EA,B17001D_012MA,B17001D_013MA,B17001D_013EA,B17001D_014EA,B17001D_014MA,B17001D_015EA,B17001D_015MA,B17001D_016MA,B17001D_016EA,B17001D_017EA,B17001D_017MA,B17001D_018MA,B17001D_018EA,B17001D_019MA,B17001D_019EA,B17001D_020EA,B17001D_020MA,B17001D_021EA,B17001D_021MA,B17001D_022EA,B17001D_022MA,B17001D_023EA,B17001D_023MA,B17001D_024EA,B17001D_024MA,B17001D_025EA,B17001D_025MA,B17001D_026EA,B17001D_026MA,B17001D_027EA,B17001D_027MA,B17001D_028EA,B17001D_028MA,B17001D_029EA,B17001D_029MA,B17001D_030EA,B17001D_030MA,B17001D_031EA,B17001D_031MA,B17001D_032EA,B17001D_032MA,B17001D_033EA,B17001D_033MA,B17001D_034EA,B17001D_034MA,B17001D_035EA,B17001D_035MA,B17001D_036MA,B17001D_036EA,B17001D_037MA,B17001D_037EA,B17001D_038EA,B17001D_038MA,B17001D_039EA,B17001D_039MA,B17001D_040EA,B17001D_040MA,B17001D_041MA,B17001D_041EA,B17001D_042EA,B17001D_042MA,B17001D_043MA,B17001D_043EA,B17001D_044EA,B17001D_044MA,B17001D_045MA,B17001D_045EA,B17001D_046EA,B17001D_046MA,B17001D_047EA,B17001D_047MA,B17001D_048MA,B17001D_048EA,B17001D_049EA,B17001D_049MA,B17001D_050MA,B17001D_050EA,B17001D_051MA,B17001D_051EA,B17001D_052EA,B17001D_052MA,B17001D_053MA,B17001D_053EA,B17001D_054EA,B17001D_054MA,B17001D_055MA,B17001D_055EA,B17001D_056MA,B17001D_056EA,B17001D_057MA,B17001D_057EA,B17001D_058MA,B17001D_058EA,B17001D_059EA,B17001D_059MA,state
0400000US36,1408502,9392,248152,15014,117987,8331,8605,1392,861,576,9849,1726,6529,1275,1950,680,3437,817,19804,2633,18203,2482,14012,1929,14689,2381,9319,1430,6182,1025,4547,968,130165,8181,7590,1613,2198,980,8811,1525,4811,1287,1519,597,2990,858,19186,2587,21899,2684,18674,2195,14482,1663,13437,1590,8338,1147,6230,1074,1160350,15200,559133,8149,32352,1872,6242,1191,37329,2580,19676,1891,6400,1021,13093,1360,50262,2797,101437,3294,93963,2670,85699,2561,65161,1840,31042,1513,16477,1173,601217,9010,30073,2111,6263,1139,37970,3187,18761,1866,6820,1038,12839,1262,49185,2802,115898,3307,104757,2947,94698,2249,67952,1906,34423,1427,21578,1202,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,206911,4565,29234,4044,13188,2293,933,501,32,63,1993,648,991,430,321,227,584,441,2434,969,2095,839,2227,812,914,406,427,331,237,188,0,289,16046,2440,1132,655,237,242,1324,585,521,329,463,422,521,304,3718,1046,2830,905,2516,872,1345,575,1018,567,335,313,86,140,177677,4962,83939,2972,6366,989,2128,745,7796,1083,3185,791,1293,496,2858,836,7542,1477,14644,1245,16354,1458,11446,1313,5802,712,3278,631,1247,468,93738,3300,6495,951,1338,524,9799,1212,3391,774,992,607,1931,549,7232,1363,17776,1735,17624,1726,12887,1350,8607,1109,4061,776,1605,601,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,192924,3557,26976,3598,13619,1991,1125,579,0,269,734,585,702,450,116,198,348,214,4129,1136,2798,896,1666,670,712,375,702,504,403,277,184,159,13357,2131,1023,448,358,401,1532,751,216,178,70,117,215,197,3313,984,2862,842,1269,536,839,406,1019,533,434,349,207,171,165948,4599,78456,2844,5789,941,1355,667,6969,1332,2893,831,1308,507,1811,627,4879,979,16391,1688,13478,1369,12111,1129,6235,859,3691,711,1546,431,87492,2776,6096,815,1263,546,7968,1102,2520,683,980,349,2347,628,4493,1109,17778,1584,15770,1401,12262,1258,9071,906,3930,866,3014,603,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,63382,3014,9816,2230,4406,1156,293,257,80,133,294,227,364,440,56,78,164,152,1611,860,842,409,254,202,295,235,120,120,0,253,33,60,5410,1375,316,260,80,141,433,284,210,198,0,253,109,125,1760,820,1047,506,579,312,199,200,395,186,53,87,229,188,53566,3457,25335,2027,1750,454,462,347,2095,732,1136,569,321,230,671,419,2021,670,5339,891,4358,604,2912,573,2391,444,1212,428,667,357,28231,1981,1800,559,794,401,1831,670,1024,480,175,156,650,358,1467,548,5409,869,4256,729,4556,674,2989,535,2155,776,1125,529,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,138423,4906,19743,3323,8903,1598,430,378,0,277,810,447,800,430,38,75,603,416,2157,657,1494,645,669,431,910,454,291,219,270,214,431,297,10840,2158,702,516,206,332,841,365,290,239,59,102,193,177,2625,905,2069,714,1445,555,887,414,807,430,451,257,265,231,118680,4816,54422,2694,3399,663,386,258,4845,1001,2290,667,739,450,1421,474,4404,758,8836,1237,11019,931,7711,1042,5985,844,2162,489,1225,445,64258,3037,3093,807,469,308,5343,936,2465,716,664,367,1223,375,3839,917,10751,1424,13262,969,9329,848,7501,877,3331,576,2988,498,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,338721,5457,49942,4882,25747,2958,1289,577,459,418,2611,909,1131,561,111,128,795,423,7828,1558,3618,953,2396,678,2164,686,1167,400,1192,537,986,405,24195,2623,617,366,255,382,1706,665,1410,546,98,121,867,365,5855,1359,4060,1223,2778,713,2678,691,1787,738,1128,442,956,411,288779,7684,138023,4519,10532,1082,2340,697,11465,1467,5155,1197,1592,527,2642,567,11502,1479,27339,1765,25116,1318,17736,1131,12902,881,7028,923,2674,748,150756,4272,9968,1009,2023,766,13152,1604,6241,1170,1547,656,3469,702,9923,1644,29824,1656,27945,1477,19146,1346,15357,1225,8155,910,4006,744,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,28297,1904,3814,1532,1823,862,68,96,0,291,317,314,87,114,44,90,57,95,684,417,233,213,288,262,0,291,0,291,0,291,45,74,1991,991,130,154,0,291,113,190,0,291,0,291,0,291,954,663,725,426,0,291,0,291,0,291,0,291,69,101,24483,2429,11650,1312,656,369,0,291,1511,487,233,179,208,305,383,273,507,377,2692,548,2239,633,1497,652,841,450,614,308,269,225,12833,1418,797,540,126,133,975,445,842,539,237,243,301,307,703,568,2442,834,2625,619,1774,749,1263,450,560,228,188,156,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,52158,3268,4430,1720,1968,892,0,296,0,296,337,269,81,128,50,87,160,205,453,402,333,315,214,311,118,184,0,296,222,260,0,296,2462,1023,0,296,161,206,57,84,296,257,0,296,48,84,167,222,423,474,314,277,393,363,187,179,416,333,0,296,47728,3776,21646,2343,1023,461,0,296,1588,615,764,462,322,279,284,242,1558,703,4598,1295,4475,1111,3118,772,1976,546,1345,558,595,320,26082,2265,1390,618,498,310,1495,607,1011,396,390,305,416,297,989,478,5328,1156,4544,954,3520,981,2955,821,2902,744,644,315,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,91125,3514,11809,3091,5530,1571,113,135,91,173,887,616,325,356,53,91,321,217,721,411,1425,669,843,428,395,271,138,190,140,184,78,126,6279,1780,828,472,147,180,630,472,55,50,0,287,237,203,1222,594,903,517,837,563,378,272,574,392,399,312,69,103,79316,4458,35654,2350,2638,785,250,167,3278,731,1741,540,744,373,706,351,2496,683,5722,1042,7509,1205,4864,1008,2928,819,2144,680,634,392,43662,2906,2892,1031,948,493,4352,1047,1175,513,704,300,895,445,2576,824,8683,1104,8137,1108,6288,1164,4214,959,1967,704,831,411,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,958391,8272,120914,10629,59035,6353,3505,1256,893,526,4475,1172,2874,966,429,233,1152,468,15137,2177,9290,1832,8101,1614,5099,1286,3575,988,2158,671,2347,733,61879,5431,3600,980,567,313,5047,1487,2809,869,982,529,1408,604,12655,1794,10234,1838,8097,1471,6062,1304,4332,1086,4237,930,1849,534,837477,11732,406080,7432,29375,1833,5266,1108,34743,2393,18341,2265,5932,1093,10412,1399,31243,1998,70063,2780,79373,2946,56940,2280,39161,2109,18409,1199,6822,1048,431397,6490,29891,1392,6317,1304,36175,2435,15776,2010,4825,823,8680,1157,29103,1736,78576,2532,82934,2136,61498,1916,46244,1602,19766,1385,11612,922,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,50903,2687,10344,2117,4776,1410,162,197,0,267,616,385,0,267,56,88,272,296,1700,714,920,525,251,265,472,361,212,173,115,158,0,267,5568,1241,174,184,103,119,459,348,117,196,65,109,307,218,1318,713,706,333,890,421,680,426,68,113,393,269,288,313,40559,2679,19444,1585,827,436,121,126,1308,466,774,301,346,294,653,330,1756,591,3744,772,3524,481,3020,601,2018,358,694,253,659,292,21115,1558,931,352,105,127,1456,415,997,432,138,156,179,172,1468,596,4471,573,4135,587,3472,605,2074,451,794,397,895,356,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,429572,6880,38423,4817,17737,2927,1409,648,549,478,1518,712,608,443,246,247,602,309,4993,1421,1160,623,2519,799,1776,651,712,403,612,460,1033,573,20686,2763,744,397,59,96,1690,804,682,474,150,169,350,268,4621,1392,3594,979,2875,823,2503,898,1468,702,947,403,1003,504,391149,7363,185452,4436,13783,1123,2666,805,16633,1627,6119,1132,2842,713,4541,776,13101,1348,32851,1839,35810,1687,26685,1406,17292,1191,10289,982,2840,633,205697,4201,13728,1309,3470,853,14342,1786,6845,1328,1889,509,4317,797,12628,1385,38139,1869,39577,1568,31875,1498,21872,1221,11416,763,5599,859,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,477761,7161,52113,5273,23073,2870,1397,718,163,211,1508,580,700,355,194,203,1432,609,5818,1358,2932,987,2920,1008,1983,586,1282,522,1288,383,1456,568,29040,3300,1226,508,53,86,1635,607,1138,527,644,439,1142,423,6829,1548,3469,1032,3713,1143,2317,688,2934,732,1784,474,2156,708,425648,8513,195470,5099,13376,1412,2132,702,15590,1737,7752,1480,2510,923,5550,1135,16185,1863,35216,2350,33121,1544,28430,1374,20977,966,10184,721,4447,680,230178,4865,13364,1401,4572,1224,14766,1518,7251,1132,2567,573,4521,884,13929,1781,42160,1424,41321,1968,35621,1250,27510,1250,13488,895,9108,948,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,126413,3874,26653,4890,12274,2673,1264,565,273,273,1206,750,794,401,422,281,443,425,2654,871,2436,688,963,564,459,395,706,461,533,352,121,163,14379,2624,1254,559,304,276,1186,537,946,515,0,218,1083,396,4530,984,1660,758,1246,577,866,421,734,351,327,334,243,208,99760,5864,49390,3522,5169,1222,855,425,4978,1081,2984,811,810,406,1190,437,6958,1518,9443,1120,7503,1074,5108,1247,2427,487,1426,504,539,339,50370,3156,3437,683,469,331,6346,1052,2702,707,650,324,2002,619,5165,884,10097,1161,8493,1198,4979,819,3587,814,1100,425,1343,596,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
