GEO_ID,C19037B_001E,C19037B_001M,C19037B_002E,C19037B_002M,C19037B_003E,C19037B_003M,C19037B_004E,C19037B_004M,C19037B_005E,C19037B_005M,C19037B_006E,C19037B_006M,C19037B_007E,C19037B_007M,C19037B_008E,C19037B_008M,C19037B_009E,C19037B_009M,C19037B_010E,C19037B_010M,C19037B_011E,C19037B_011M,C19037B_012E,C19037B_012M,C19037B_013E,C19037B_013M,C19037B_014E,C19037B_014M,C19037B_015E,C19037B_015M,C19037B_016E,C19037B_016M,C19037B_017E,C19037B_017M,C19037B_018E,C19037B_018M,C19037B_019E,C19037B_019M,C19037B_020E,C19037B_020M,C19037B_021E,C19037B_021M,C19037B_022E,C19037B_022M,C19037B_023E,C19037B_023M,C19037B_024E,C19037B_024M,C19037B_025E,C19037B_025M,C19037B_026E,C19037B_026M,C19037B_027E,C19037B_027M,C19037B_028E,C19037B_028M,C19037B_029E,C19037B_029M,C19037B_030E,C19037B_030M,C19037B_031E,C19037B_031M,C19037B_032E,C19037B_032M,C19037B_033E,C19037B_033M,C19037B_034E,C19037B_034M,C19037B_035E,C19037B_035M,C19037B_036E,C19037B_036M,C19037B_037E,C19037B_037M,C19037B_038E,C19037B_038M,C19037B_039E,C19037B_039M,C19037B_040E,C19037B_040M,C19037B_041E,C19037B_041M,C19037B_042E,C19037B_042M,C19037B_043E,C19037B_043M,C19037B_044E,C19037B_044M,C19037B_045E,C19037B_045M,NAME,C19037B_001MA,C19037B_001EA,C19037B_002EA,C19037B_002MA,C19037B_003MA,C19037B_003EA,C19037B_004MA,C19037B_004EA,C19037B_005EA,C19037B_005MA,C19037B_006EA,C19037B_006MA,C19037B_007EA,C19037B_007MA,C19037B_008EA,C19037B_008MA,C19037B_009EA,C19037B_009MA,C19037B_010MA,C19037B_010EA,C19037B_011EA,C19037B_011MA,C19037B_012MA,C19037B_012EA,C19037B_013EA,C19037B_013MA,C19037B_014EA,C19037B_014MA,C19037B_015MA,C19037B_015EA,C19037B_016MA,C19037B_016EA,C19037B_017EA,C19037B_017MA,C19037B_018EA,C19037B_018MA,C19037B_019EA,C19037B_019MA,C19037B_020MA,C19037B_020EA,C19037B_021EA,C19037B_021MA,C19037B_022EA,C19037B_022MA,C19037B_023EA,C19037B_023MA,C19037B_024EA,C19037B_024MA,C19037B_025EA,C19037B_025MA,C19037B_026MA,C19037B_026EA,C19037B_027EA,C19037B_027MA,C19037B_028EA,C19037B_028MA,C19037B_029EA,C19037B_029MA,C19037B_030EA,C19037B_030MA,C19037B_031EA,C19037B_031MA,C19037B_032MA,C19037B_032EA,C19037B_033EA,C19037B_033MA,C19037B_034EA,C19037B_034MA,C19037B_035EA,C19037B_035MA,C19037B_036MA,C19037B_036EA,C19037B_037EA,C19037B_037MA,C19037B_038MA,C19037B_038EA,C19037B_039EA,C19037B_039MA,C19037B_040EA,C19037B_040MA,C19037B_041MA,C19037B_041EA,C19037B_042EA,C19037B_042MA,C19037B_043MA,C19037B_043EA,C19037B_044EA,C19037B_044MA,C19037B_045MA,C19037B_045EA,state
0400000US29,259229,6602,15605,1982,4293,1092,2303,939,4770,1125,1843,755,1408,801,884,522,104,147,0,259,0,259,0,259,102363,4480,14702,2061,8967,1391,15821,1949,18963,2891,16380,2475,16442,2239,5097,1336,4758,1081,379,335,854,573,98502,3731,15004,2095,7196,1407,13761,1924,10749,1440,15037,2152,18140,2247,7941,1473,7423,1254,2224,747,1027,565,42759,1597,8267,1371,6200,1022,8706,1261,5946,956,5059,981,4982,1034,1806,507,1382,555,155,152,256,259,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,28603,1464,1931,790,868,561,484,534,227,278,0,228,331,318,0,228,21,35,0,228,0,228,0,228,12132,1185,1607,627,1360,647,2105,818,2937,882,1459,639,1281,615,902,485,376,282,105,172,0,228,11245,1084,1960,673,1794,650,1657,503,1004,459,1214,527,1780,548,1058,483,556,280,191,282,31,52,3295,560,301,221,444,285,689,287,724,407,374,207,468,240,173,164,122,131,0,228,0,228,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,80339,2733,4717,1109,1592,677,494,401,707,641,550,358,569,593,576,544,184,268,45,75,0,309,0,309,33396,2049,4399,1345,1983,924,5555,1479,4488,1441,4505,1228,5713,1401,3173,961,2428,1022,490,484,662,354,30075,1993,4176,1127,1832,719,3355,1029,5368,1409,3802,1258,3823,1141,2742,878,2830,756,846,488,1301,780,12151,1016,1199,635,1010,515,2560,774,1557,679,2012,744,1970,690,1033,429,656,329,154,185,0,309,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,416066,5199,12330,1700,2964,1001,1826,788,2079,744,1510,666,1776,717,1397,704,377,285,184,192,0,281,217,370,157912,4198,19232,2284,8828,1580,14346,2308,18219,2408,24135,2751,30717,3171,18268,2419,16768,2197,4438,1272,2961,1023,171933,4276,20167,2328,8699,1495,13565,1937,14748,1760,21011,2454,32625,3034,22132,1896,24175,2311,8839,1638,5972,1342,73891,2741,9383,1330,10589,1348,12012,1536,8541,1399,8872,1562,10800,1707,5110,1100,5890,1105,1991,818,703,334,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,16079,1409,924,624,635,591,0,285,36,63,123,177,34,55,96,157,0,285,0,285,0,285,0,285,5622,972,582,341,125,159,1279,653,1086,707,513,396,1001,539,697,399,309,289,0,285,30,51,6903,1034,916,509,614,483,400,310,471,291,926,467,1009,502,597,462,1114,579,203,183,653,559,2630,810,239,225,431,344,400,321,192,201,646,340,294,244,181,280,0,285,247,406,0,285,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1060473,10971,33318,3454,10965,1949,3642,1086,5511,1402,3935,1259,3305,955,2851,897,1083,581,1012,546,643,463,371,377,380070,7819,56652,4409,22658,2783,43812,3573,45707,3973,54001,4408,72507,4593,34722,3077,33119,2776,9770,1563,7122,1529,447642,8162,54263,3464,25870,2566,46143,3228,44238,3751,65152,4068,75927,4367,48717,3437,57142,3836,19097,1809,11093,1707,199443,4812,34766,2590,24605,2493,33429,3206,21931,1814,24834,2257,25641,2448,14118,1967,12529,1340,4212,908,3378,832,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,770760,7776,38527,3218,13269,2243,4618,1294,9017,1980,4753,1174,4034,1253,2519,991,302,240,15,29,0,289,0,289,290308,5909,39724,3321,23902,2773,42228,3705,40733,3295,50265,4436,52538,3841,23896,2768,12527,2162,2729,974,1766,665,309917,5596,42192,3802,26093,2740,44695,2813,44394,3348,49720,3531,49756,3782,26113,2402,19474,2504,4569,1137,2911,762,132008,2929,22660,2301,21134,1908,28040,2832,18942,2203,16589,1859,14260,1969,5504,1192,3115,829,1080,540,684,394,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,544166,6323,30890,2447,13818,1837,3856,1019,7703,1525,2182,771,2186,789,808,577,103,173,234,314,0,269,0,269,199002,5297,43738,3586,15517,2283,33654,3010,27621,2991,29380,3086,25379,2568,12835,2431,7746,1483,1643,611,1489,690,219928,5137,34800,2863,21102,2292,31437,2654,27931,2808,32360,2909,35250,2878,18894,2190,13370,2161,2816,831,1968,682,94346,3003,14051,1657,13961,1746,21002,2313,13182,1646,12787,1532,11765,1529,4177,896,2831,689,299,192,291,155,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,100222,3350,7635,1535,3097,1021,632,448,1059,600,949,508,1205,625,547,427,100,174,46,80,0,253,0,253,38938,2625,6732,1350,2171,851,6467,1425,6342,1359,5260,1314,6945,1481,3002,853,1427,670,391,353,201,205,39043,2223,4683,1214,4527,996,5302,1028,5845,1162,5211,1152,7201,1369,3257,919,2227,768,412,277,378,372,14606,1172,3046,692,2963,710,2122,533,1289,411,1876,579,1845,495,792,327,381,260,35,60,257,218,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,24986,1871,2147,903,1592,882,71,108,349,414,38,67,0,277,0,277,0,277,97,170,0,277,0,277,10733,1292,1800,795,820,561,1798,861,1325,660,854,558,2058,811,644,560,1157,619,77,127,200,203,9405,1188,2048,775,180,187,605,444,1076,479,1914,966,1080,501,981,509,1003,561,353,269,165,192,2701,477,635,334,315,256,202,150,402,214,385,320,400,177,287,206,34,57,41,69,0,277,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,484351,8856,25541,2978,9757,1825,2724,824,4019,1142,4724,1189,1113,547,2562,941,506,363,85,141,51,83,0,246,173441,5727,30402,3148,11707,1819,25159,2842,22828,2678,24799,2793,28897,3518,14874,2109,10268,1855,3146,1162,1361,722,196091,5436,33626,2618,15459,1964,23473,2421,22769,2103,30091,2701,32064,2978,18319,2008,14427,1764,4213,933,1650,535,89278,2465,15995,1684,12761,1771,17478,1691,11278,1369,11584,1456,12076,1851,4681,993,2112,720,1009,592,304,219,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,22024,1990,1566,665,617,360,213,244,143,260,427,342,0,291,166,194,0,291,0,291,0,291,0,291,9730,1639,1598,725,613,484,1117,539,2903,1233,1079,552,1494,674,534,500,198,177,159,255,35,66,8163,1023,1671,793,598,446,916,587,796,463,1327,581,1465,565,574,396,492,337,125,141,199,196,2565,696,874,480,663,351,234,260,167,195,168,192,312,258,113,139,0,291,34,59,0,291,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,457315,6023,24242,2980,10088,2046,3079,911,5864,1394,2181,813,1681,632,978,660,371,368,0,296,0,296,0,296,155822,4485,25879,2720,12079,1956,26279,2951,24282,3121,27505,2794,22212,2624,10483,2178,6195,1586,465,265,443,316,196157,4512,28126,2566,18911,2372,33042,2801,24620,2244,30606,2920,31277,2647,15979,2144,11313,1890,1720,706,563,340,81094,2677,15587,1716,14011,2053,18817,1872,10676,1409,8270,1183,8845,1292,2557,528,1575,495,641,359,115,132,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,379680,6341,21731,2359,8704,1446,3363,1205,3740,1046,2767,1056,1686,722,999,596,373,410,99,163,0,287,0,287,152439,4180,23095,2535,10102,1772,23567,2994,22180,2560,27771,2851,25280,3070,12346,2134,6009,1172,856,534,1233,580,148982,4197,20986,2377,13794,1814,16795,1795,20530,2006,21882,2175,28016,2389,11673,1940,10970,1427,2763,740,1573,655,56528,2648,8526,1691,9965,1604,13407,1881,7655,1011,6268,1155,5593,1027,1956,651,2224,688,168,177,766,380,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1057886,10898,61451,4684,20680,2687,6298,1611,11426,2079,9397,1956,5926,1327,5486,1618,1703,730,299,315,119,144,117,142,441354,7615,53945,4693,30152,2958,53763,4662,60679,4654,71768,4544,81249,4998,43853,3979,34890,3075,7791,1677,3264,946,414619,6569,49854,3813,29228,3090,49102,3912,52970,3677,57759,4569,74889,3476,41452,3775,40248,3464,12433,1827,6684,1244,140462,4095,24964,2627,22496,1990,29370,2450,16788,1797,16818,1677,15665,1714,7213,1176,5550,1109,868,428,730,342,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,558853,7937,28393,2905,7327,1467,3367,974,3933,1154,3988,1322,4699,1557,3974,1121,446,417,376,329,283,363,0,287,210835,5326,16912,2299,11015,1948,24459,3190,27857,2902,40106,3307,37460,2729,24026,2924,19089,2220,7646,1444,2265,713,225714,6121,21305,2682,11635,1871,25084,2862,26077,2951,32378,2605,41760,3313,25491,2867,25388,2589,10518,1453,6078,947,93911,3123,10887,1366,13335,1744,18103,2059,13105,1803,12880,1307,12426,1488,5882,1214,4569,856,1660,546,1064,538,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,88422,3430,5894,1445,1493,649,99,187,941,594,1176,727,1266,779,655,598,264,284,0,277,0,277,0,277,38646,2815,4732,1227,2442,696,7690,1813,4503,1301,5371,1164,6655,1410,4192,1339,2280,871,625,341,156,168,34797,2147,4051,1141,2388,842,2427,897,2631,759,6098,1274,7993,1467,3493,977,4231,1046,982,399,503,328,9085,1119,1572,680,751,373,1577,548,1036,483,910,364,1244,396,776,391,787,417,357,288,75,123,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,21574,1984,1007,503,415,312,256,305,202,202,0,269,0,269,134,214,0,269,0,269,0,269,0,269,6805,1399,940,593,599,360,1407,752,987,477,1510,840,772,656,475,427,18,27,97,188,0,269,9382,1533,1287,804,1170,576,890,516,1221,552,1043,347,1972,751,1112,494,479,356,208,276,0,269,4380,681,688,437,801,422,869,372,642,364,494,251,629,397,122,104,56,70,79,139,0,269,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,121864,3683,10188,1767,3237,1071,1141,511,2327,972,1320,738,1502,771,661,489,0,218,0,218,0,218,0,218,53521,2654,8533,1701,4739,1267,12400,2056,7246,1262,8079,1505,6078,1240,3254,979,2690,1139,351,275,151,155,43717,2009,6865,1251,5075,1194,6747,1290,5166,1067,7055,1374,5246,1008,3554,1093,2732,694,555,331,722,335,14438,1171,1702,521,2364,578,3322,851,2280,715,1575,529,1925,507,734,410,314,221,119,145,103,112,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,110853,4510,3142,780,1935,617,380,335,592,325,78,133,157,211,0,285,0,285,0,285,0,285,0,285,34270,2550,10768,1450,2758,804,5567,1074,5609,1137,4677,1150,3104,766,986,518,484,438,0,285,317,263,46739,3535,12497,1838,4851,1038,9122,1340,5968,1210,6984,1289,4292,936,2006,622,742,506,184,194,93,111,26702,2017,8293,1324,5097,956,4972,885,2937,756,3040,723,1590,517,402,229,224,220,106,154,41,71,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
