GEO_ID,B21001F_001E,B21001F_001M,B21001F_002E,B21001F_002M,B21001F_003E,B21001F_003M,B21001F_004E,B21001F_004M,B21001F_005E,B21001F_005M,B21001F_006E,B21001F_006M,B21001F_007E,B21001F_007M,B21001F_008E,B21001F_008M,B21001F_009E,B21001F_009M,B21001F_010E,B21001F_010M,B21001F_011E,B21001F_011M,B21001F_012E,B21001F_012M,B21001F_013E,B21001F_013M,B21001F_014E,B21001F_014M,B21001F_015E,B21001F_015M,B21001F_016E,B21001F_016M,B21001F_017E,B21001F_017M,B21001F_018E,B21001F_018M,B21001F_020E,B21001F_019E,B21001F_019M,B21001F_020M,B21001F_021E,B21001F_021M,B21001F_022E,B21001F_022M,B21001F_023E,B21001F_023M,B21001F_024E,B21001F_024M,B21001F_025E,B21001F_025M,B21001F_026E,B21001F_026M,B21001F_027E,B21001F_027M,B21001F_028E,B21001F_028M,B21001F_029E,B21001F_029M,B21001F_030E,B21001F_030M,B21001F_031E,B21001F_031M,B21001F_032E,B21001F_032M,B21001F_033E,B21001F_033M,NAME,B21001F_001EA,B21001F_001MA,B21001F_002MA,B21001F_002EA,B21001F_003EA,B21001F_003MA,B21001F_004MA,B21001F_004EA,B21001F_005EA,B21001F_005MA,B21001F_006EA,B21001F_006MA,B21001F_007MA,B21001F_007EA,B21001F_008EA,B21001F_008MA,B21001F_009MA,B21001F_009EA,B21001F_010EA,B21001F_010MA,B21001F_011EA,B21001F_011MA,B21001F_012MA,B21001F_012EA,B21001F_013MA,B21001F_013EA,B21001F_014EA,B21001F_014MA,B21001F_015EA,B21001F_015MA,B21001F_016EA,B21001F_016MA,B21001F_017EA,B21001F_017MA,B21001F_018MA,B21001F_018EA,B21001F_020MA,B21001F_020EA,B21001F_019MA,B21001F_019EA,B21001F_021MA,B21001F_021EA,B21001F_022EA,B21001F_022MA,B21001F_023MA,B21001F_023EA,B21001F_024MA,B21001F_024EA,B21001F_025MA,B21001F_025EA,B21001F_026EA,B21001F_026MA,B21001F_027MA,B21001F_027EA,B21001F_028MA,B21001F_028EA,B21001F_029EA,B21001F_029MA,B21001F_030MA,B21001F_030EA,B21001F_031EA,B21001F_031MA,B21001F_032EA,B21001F_032MA,B21001F_033MA,B21001F_033EA,state
0400000US44,47007,4697,23269,2853,11211,1716,111,135,11100,1720,8957,1468,632,485,8325,1437,1754,514,200,216,1554,467,959,379,235,251,724,376,388,313,0,291,388,313,23738,2498,0,9814,1502,291,9814,1502,9534,1213,142,233,9392,1239,2605,717,0,291,2605,717,1398,594,0,291,1398,594,387,333,0,291,387,333,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1275088,25085,655210,15111,305772,10694,6564,1416,299208,10751,255771,8550,12574,2082,243197,8559,59460,3904,10758,1911,48702,3247,21826,2148,3458,824,18368,2152,12381,1773,2522,791,9859,1588,619878,13600,962,273148,8620,555,272186,8771,245393,8157,1277,676,244116,8017,56133,3544,60,100,56073,3541,27424,2650,60,101,27364,2645,17780,1803,132,155,17648,1793,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,67476,6222,34834,3674,17838,2508,0,267,17838,2508,12924,1786,200,199,12724,1794,2916,766,357,289,2559,714,1085,686,63,105,1022,678,71,101,0,267,71,101,32642,3290,70,16762,2327,120,16692,2320,11803,1606,0,267,11803,1606,2979,716,0,267,2979,716,640,440,0,267,640,440,458,238,0,267,458,238,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,126675,10372,65091,6121,32715,4109,2095,969,30620,4072,27078,3330,2419,1099,24659,3296,4635,971,265,244,4370,971,619,377,52,87,567,357,44,71,0,287,44,71,61584,5332,1179,31525,3719,673,30346,3648,24906,2667,377,342,24529,2638,3860,1039,210,168,3650,1048,949,563,0,287,949,563,344,288,0,287,344,288,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,168291,8864,94205,5478,50688,4191,435,271,50253,4207,35324,2977,1701,799,33623,2911,5815,987,973,451,4842,920,1431,570,299,225,1132,548,947,495,307,234,640,430,74086,4747,126,36969,3168,156,36843,3153,28827,2597,262,227,28565,2591,4307,969,10,17,4297,965,2129,737,0,277,2129,737,1854,790,70,118,1784,788,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,57777,3996,30860,2584,15732,2096,217,250,15515,2147,11644,1675,635,471,11009,1562,2446,649,464,320,1982,594,609,297,230,227,379,191,429,223,84,97,345,227,26917,2168,0,12591,1315,218,12591,1315,11527,1294,39,63,11488,1291,1572,514,0,218,1572,514,834,465,0,218,834,465,393,226,0,218,393,226,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,295323,10075,146990,5301,50599,3398,416,296,50183,3401,56221,3455,2833,830,53388,3420,20667,1757,1977,641,18690,1760,12723,1245,2194,696,10529,1036,6780,1137,1620,510,5160,1021,148333,6412,93,52437,3465,113,52344,3475,52549,3151,308,289,52241,3089,20694,1784,0,285,20694,1784,12318,1377,40,65,12278,1387,10335,1196,0,285,10335,1196,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
