GEO_ID,C19037D_001E,C19037D_001M,C19037D_002E,C19037D_002M,C19037D_003E,C19037D_003M,C19037D_004E,C19037D_004M,C19037D_005E,C19037D_005M,C19037D_006E,C19037D_006M,C19037D_007E,C19037D_007M,C19037D_008E,C19037D_008M,C19037D_009E,C19037D_009M,C19037D_010E,C19037D_010M,C19037D_011E,C19037D_011M,C19037D_012E,C19037D_012M,C19037D_013E,C19037D_013M,C19037D_014E,C19037D_014M,C19037D_015E,C19037D_015M,C19037D_016E,C19037D_016M,C19037D_017E,C19037D_017M,C19037D_018E,C19037D_018M,C19037D_019E,C19037D_019M,C19037D_020E,C19037D_020M,C19037D_021E,C19037D_021M,C19037D_022E,C19037D_022M,C19037D_023E,C19037D_023M,C19037D_024E,C19037D_024M,C19037D_025E,C19037D_025M,C19037D_026E,C19037D_026M,C19037D_027E,C19037D_027M,C19037D_028E,C19037D_028M,C19037D_029E,C19037D_029M,C19037D_030E,C19037D_030M,C19037D_031E,C19037D_031M,C19037D_032E,C19037D_032M,C19037D_033E,C19037D_033M,C19037D_034E,C19037D_034M,C19037D_035E,C19037D_035M,C19037D_036E,C19037D_036M,C19037D_037E,C19037D_037M,C19037D_038E,C19037D_038M,C19037D_039E,C19037D_039M,C19037D_040E,C19037D_040M,C19037D_041E,C19037D_041M,C19037D_042E,C19037D_042M,C19037D_043E,C19037D_043M,C19037D_044E,C19037D_044M,C19037D_045E,C19037D_045M,NAME,C19037D_001EA,C19037D_001MA,C19037D_002MA,C19037D_002EA,C19037D_003EA,C19037D_003MA,C19037D_004EA,C19037D_004MA,C19037D_005EA,C19037D_005MA,C19037D_006EA,C19037D_006MA,C19037D_007MA,C19037D_007EA,C19037D_008MA,C19037D_008EA,C19037D_009EA,C19037D_009MA,C19037D_010EA,C19037D_010MA,C19037D_011EA,C19037D_011MA,C19037D_012EA,C19037D_012MA,C19037D_013MA,C19037D_013EA,C19037D_014EA,C19037D_014MA,C19037D_015MA,C19037D_015EA,C19037D_016EA,C19037D_016MA,C19037D_017MA,C19037D_017EA,C19037D_018MA,C19037D_018EA,C19037D_019MA,C19037D_019EA,C19037D_020EA,C19037D_020MA,C19037D_021MA,C19037D_021EA,C19037D_022EA,C19037D_022MA,C19037D_023EA,C19037D_023MA,C19037D_024MA,C19037D_024EA,C19037D_025EA,C19037D_025MA,C19037D_026EA,C19037D_026MA,C19037D_027EA,C19037D_027MA,C19037D_028EA,C19037D_028MA,C19037D_029MA,C19037D_029EA,C19037D_030MA,C19037D_030EA,C19037D_031MA,C19037D_031EA,C19037D_032EA,C19037D_032MA,C19037D_033EA,C19037D_033MA,C19037D_034EA,C19037D_034MA,C19037D_035MA,C19037D_035EA,C19037D_036EA,C19037D_036MA,C19037D_037EA,C19037D_037MA,C19037D_038EA,C19037D_038MA,C19037D_039EA,C19037D_039MA,C19037D_040MA,C19037D_040EA,C19037D_041MA,C19037D_041EA,C19037D_042MA,C19037D_042EA,C19037D_043EA,C19037D_043MA,C19037D_044EA,C19037D_044MA,C19037D_045EA,C19037D_045MA,state
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,65394,2745,1792,655,255,228,258,255,94,114,399,360,406,337,265,246,115,126,0,309,0,309,0,309,27495,2004,2005,765,870,627,2080,752,2660,834,3948,1102,5404,1167,3881,973,4294,918,1042,584,1311,578,25528,1706,1344,720,817,545,2832,750,2075,856,3156,929,5514,1136,3403,866,4059,1122,1215,577,1113,525,10579,1218,694,483,441,253,1755,704,1482,615,1877,630,2070,701,1005,400,762,323,282,279,211,212,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,220600,3544,4295,886,1550,580,298,293,327,307,340,300,281,222,943,472,160,212,346,258,0,281,50,83,108362,3379,3537,953,1479,743,4299,1204,4575,1214,5766,1244,16175,2270,17549,2323,23976,2164,15656,2036,15350,1984,87362,2825,2476,828,2658,917,4166,957,4360,1227,6439,1392,12879,1621,10722,1794,17921,1892,10914,1344,14827,1567,20581,1544,1792,600,1846,750,2384,696,1344,541,1865,618,3314,665,2314,581,2595,642,1586,513,1541,563,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,444780,6081,16059,1973,5072,1032,1112,665,2262,948,1571,649,1761,659,2030,764,886,565,683,484,362,361,320,262,199323,4770,11651,1925,5876,1182,17529,2311,15975,2073,27141,2449,33228,2542,25765,2755,29734,3019,14659,1990,17765,1932,174499,3609,9805,1685,7536,1539,16696,2273,16246,2239,21457,2060,27848,2596,19543,1939,27241,2786,14186,1891,13941,1528,54899,2386,9812,1451,5781,1156,7741,1496,4741,995,5791,1151,6339,1342,4112,885,6141,1058,2134,643,2307,692,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,63510,3420,2659,776,844,441,507,355,166,251,354,308,298,220,247,219,51,93,125,202,0,289,67,112,35286,2635,1613,778,1477,755,4111,1292,2835,936,5231,1228,6203,1167,5499,1123,4132,865,2940,749,1245,555,21544,1955,1214,691,585,481,2252,908,1783,824,3502,925,2599,809,2920,929,4124,1141,1183,490,1382,645,4021,790,307,231,115,136,463,290,545,399,785,442,418,279,405,263,378,260,346,247,259,199,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,63828,2283,4126,985,2611,785,189,236,349,233,336,289,467,338,63,108,0,269,80,92,0,269,31,57,31744,1953,2477,839,1102,529,2155,777,1621,665,4704,1034,7085,1432,4728,1055,4443,1020,1784,656,1645,478,21846,1810,1282,677,495,303,983,431,1482,585,3353,1051,3568,845,2685,698,4102,931,1626,527,2270,685,6112,991,366,223,263,258,958,474,479,264,624,325,721,365,626,341,1077,404,339,296,659,377,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,19624,1406,1727,808,502,260,515,440,371,385,0,253,172,166,102,127,65,97,0,253,0,253,0,253,9872,1198,972,461,633,475,485,373,1372,660,1129,522,3000,787,1044,489,837,442,70,117,330,237,6261,853,137,129,191,185,748,423,452,295,956,520,1431,459,548,333,670,383,399,289,729,331,1764,461,9,15,224,191,378,227,355,269,152,161,323,237,92,112,65,81,13,24,153,234,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,46251,2277,3262,953,1162,471,338,357,209,280,217,304,717,543,352,277,135,161,132,212,0,277,0,277,21688,1874,884,368,1136,595,2268,810,1086,580,1945,769,4299,1075,2538,797,4175,1036,1759,703,1598,743,15519,1475,858,474,367,305,1191,437,1684,676,1236,493,4373,986,1488,561,2466,807,1059,480,797,374,5782,949,457,278,602,337,1307,541,584,327,722,370,717,320,542,340,408,273,298,247,145,139,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,110094,3289,6563,1329,2861,876,412,327,916,508,569,388,809,579,291,265,169,154,536,549,0,246,0,246,56512,2804,4081,1246,1299,561,4507,1072,4135,948,7654,1252,10832,1596,7410,1317,7173,1299,5096,1042,4325,953,36153,1943,2571,830,1066,560,2261,583,3334,806,3728,845,6332,1087,4591,879,6348,1094,2594,694,3328,785,10866,1277,2055,618,1183,515,1194,507,1013,462,1365,482,1461,565,792,472,494,308,528,325,781,460,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,19533,1605,723,513,156,189,117,178,0,296,151,213,0,296,299,421,0,296,0,296,0,296,0,296,9847,1612,643,506,415,443,779,569,920,534,1694,848,2337,1015,1673,680,975,490,289,229,122,148,6374,1133,134,163,240,319,719,448,420,335,1278,666,1623,635,782,355,711,472,257,232,210,172,2589,661,293,243,170,243,416,338,90,107,375,325,442,327,368,296,435,321,0,296,0,296,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,28250,1900,1129,510,491,353,32,57,161,171,29,57,0,287,322,348,55,99,0,287,0,287,39,61,15363,1570,653,380,394,286,1367,605,1328,497,2574,743,3167,1117,1942,724,2206,749,929,488,803,429,9169,1372,356,284,321,242,808,556,674,523,932,591,1992,665,1381,717,1702,658,554,341,449,297,2589,748,138,167,126,153,417,314,234,191,260,238,448,291,161,192,211,187,397,341,197,213,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,306514,5328,17328,2206,7834,1367,1711,779,2048,858,1472,645,1973,801,1421,762,654,435,0,294,0,294,215,323,155858,4431,8196,1750,5391,1145,11497,1650,11736,1695,15927,2371,27710,2408,23039,2130,31205,2886,11192,1527,9965,1597,109107,3368,4521,1011,3136,898,9317,1818,9884,1625,12998,1707,18086,1806,13498,1656,19510,2413,8395,1353,9762,1204,24221,2229,3913,1027,2488,743,3212,766,2819,858,2816,789,3380,803,1645,518,2460,697,638,341,850,433,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,16800,1251,1253,546,624,391,143,197,213,260,39,65,122,200,0,267,112,185,0,267,0,267,0,267,7587,937,747,411,248,296,832,516,641,436,1173,677,1635,602,704,428,1273,578,234,216,100,107,6085,785,290,206,444,408,639,462,321,245,730,385,1213,475,951,488,505,278,696,376,296,217,1875,389,491,353,72,113,275,229,186,190,207,206,122,130,233,201,65,110,210,197,14,25,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,134659,3784,5227,1400,2273,963,327,290,682,583,213,224,343,251,616,414,353,332,420,380,0,287,0,287,66331,2978,1466,496,615,381,2857,1105,3113,1030,6255,1247,11067,1625,9024,1253,16543,1947,7682,1386,7709,1393,49248,2543,1328,457,352,202,2818,885,3268,749,4542,991,7955,1452,6839,1373,8824,1260,5730,1067,7592,1306,13853,1201,2284,922,560,311,1617,589,1539,731,1327,433,1873,636,1550,503,1380,505,1047,426,676,336,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,157590,3650,7189,1375,1540,506,927,490,1303,536,673,726,1169,564,476,301,745,418,235,268,121,118,0,277,72120,3175,3330,774,1735,702,4463,1160,5493,1408,7081,1392,11808,1718,11699,1574,13932,1792,7282,1313,5297,1003,58694,2785,2997,878,1141,546,3631,1003,4145,1036,7871,1399,10144,1532,8508,1689,11531,1466,4875,947,3851,950,19587,1539,3622,860,1654,511,3400,818,1995,587,2204,799,2815,721,1607,522,1355,387,536,367,399,267,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,38044,1885,4987,1220,2014,752,203,250,712,492,345,256,568,471,617,689,386,355,142,156,0,218,0,218,21222,1467,1997,748,769,495,2586,1026,1995,666,3661,1016,3908,989,2489,644,2338,748,787,458,692,386,9788,1259,529,352,588,449,913,437,438,271,1136,562,1526,592,1764,630,1308,679,796,522,790,375,2047,582,442,292,274,277,299,200,163,141,159,159,194,189,0,218,281,226,117,122,118,133,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
