GEO_ID,B21001D_001E,B21001D_001M,B21001D_002E,B21001D_002M,B21001D_003E,B21001D_003M,B21001D_004E,B21001D_004M,B21001D_005E,B21001D_005M,B21001D_006E,B21001D_006M,B21001D_007E,B21001D_007M,B21001D_008E,B21001D_008M,B21001D_009E,B21001D_009M,B21001D_010E,B21001D_010M,B21001D_011E,B21001D_011M,B21001D_012E,B21001D_012M,B21001D_013E,B21001D_013M,B21001D_014E,B21001D_014M,B21001D_015E,B21001D_015M,B21001D_016E,B21001D_016M,B21001D_017E,B21001D_017M,B21001D_018E,B21001D_018M,B21001D_019E,B21001D_019M,B21001D_020E,B21001D_020M,B21001D_021E,B21001D_021M,B21001D_022E,B21001D_022M,B21001D_023E,B21001D_023M,B21001D_024E,B21001D_024M,B21001D_025E,B21001D_025M,B21001D_026E,B21001D_026M,B21001D_027E,B21001D_027M,B21001D_028E,B21001D_028M,B21001D_029E,B21001D_029M,B21001D_030E,B21001D_030M,B21001D_031E,B21001D_031M,B21001D_032E,B21001D_032M,B21001D_033E,B21001D_033M,NAME,B21001D_001EA,B21001D_001MA,B21001D_002MA,B21001D_002EA,B21001D_003MA,B21001D_003EA,B21001D_004EA,B21001D_004MA,B21001D_005EA,B21001D_005MA,B21001D_006MA,B21001D_006EA,B21001D_007MA,B21001D_007EA,B21001D_008MA,B21001D_008EA,B21001D_009EA,B21001D_009MA,B21001D_010EA,B21001D_010MA,B21001D_011MA,B21001D_011EA,B21001D_012MA,B21001D_012EA,B21001D_013MA,B21001D_013EA,B21001D_014MA,B21001D_014EA,B21001D_015EA,B21001D_015MA,B21001D_016EA,B21001D_016MA,B21001D_017MA,B21001D_017EA,B21001D_018MA,B21001D_018EA,B21001D_019EA,B21001D_019MA,B21001D_020EA,B21001D_020MA,B21001D_021EA,B21001D_021MA,B21001D_022MA,B21001D_022EA,B21001D_023EA,B21001D_023MA,B21001D_024EA,B21001D_024MA,B21001D_025MA,B21001D_025EA,B21001D_026EA,B21001D_026MA,B21001D_027MA,B21001D_027EA,B21001D_028EA,B21001D_028MA,B21001D_029MA,B21001D_029EA,B21001D_030MA,B21001D_030EA,B21001D_031EA,B21001D_031MA,B21001D_032EA,B21001D_032MA,B21001D_033MA,B21001D_033EA,state
0400000US42,267845,3779,127869,2200,54202,1570,695,404,53507,1667,47603,1577,922,521,46681,1684,14184,909,685,409,13499,942,8220,886,429,289,7791,965,3660,632,264,229,3396,606,139976,2354,55711,1515,177,207,55534,1477,52547,1592,79,136,52468,1588,17191,1055,34,59,17157,1044,9344,816,19,31,9325,815,5183,662,0,246,5183,662,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,42363,2058,19256,1743,7276,1434,151,178,7125,1414,7842,1339,124,199,7718,1344,1976,546,111,125,1865,546,1567,547,111,162,1456,546,595,320,154,167,441,298,23107,1338,7232,1074,0,296,7232,1074,8771,1227,0,296,8771,1227,3142,855,0,296,3142,855,3318,735,0,296,3318,735,644,315,0,296,644,315,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,68328,2522,30658,1566,11329,1130,184,190,11145,1152,13267,970,158,120,13109,966,3066,762,255,273,2811,685,2284,703,115,151,2169,655,712,389,0,287,712,389,37670,1732,13854,1047,175,216,13679,1026,15640,1528,68,118,15572,1502,4788,1011,0,287,4788,1011,2366,748,0,287,2366,748,1022,442,0,287,1022,442,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,730956,5762,350541,4201,128085,2413,1942,754,126143,2503,149877,2752,3533,958,146344,2698,42736,1930,1550,579,41186,1958,20567,1101,1350,474,19217,1063,9276,826,1191,584,8085,931,380415,3351,133509,2363,574,335,132935,2390,158454,2067,1039,534,157415,2091,50626,1364,361,335,50265,1412,24096,1245,33,54,24063,1238,13730,1016,0,294,13730,1016,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,41414,1646,19555,1044,8487,805,549,524,7938,924,7325,646,365,347,6960,636,2230,343,209,175,2021,376,809,254,141,177,668,269,704,305,520,307,184,161,21859,1153,8170,1020,52,91,8118,1030,9177,804,109,133,9068,840,2142,435,0,267,2142,435,1187,418,0,267,1187,418,1183,408,0,267,1183,408,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,333891,4459,153126,3077,53882,2182,1770,603,52112,2142,66105,1935,3973,907,62132,1973,18038,1178,2074,637,15964,1162,11042,878,1978,634,9064,853,4059,496,315,201,3744,481,180765,2619,61664,2236,761,400,60903,2277,76650,1874,947,474,75703,1883,23301,1012,186,186,23115,1046,12363,811,139,161,12224,801,6787,982,0,287,6787,982,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,376622,4656,167967,2977,61710,2658,1381,637,60329,2716,66429,1806,3774,944,62655,1905,22259,783,2973,738,19286,1065,11472,657,1751,618,9721,748,6097,538,1356,405,4741,545,208655,2876,68484,2254,297,344,68187,2283,83012,1869,519,287,82493,1874,30480,1086,33,58,30447,1091,15272,817,0,277,15272,817,11407,694,0,277,11407,694,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,87253,2372,42070,1744,22285,1524,197,205,22088,1527,14033,1184,331,203,13702,1208,3133,596,509,298,2624,504,1959,536,53,63,1906,542,660,370,54,85,606,370,45183,1463,22105,1137,0,218,22105,1137,15647,1293,181,209,15466,1287,4349,847,76,124,4273,835,1427,560,0,218,1427,560,1655,587,0,218,1655,587,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
