GEO_ID,B21001G_001E,B21001G_001M,B21001G_002E,B21001G_002M,B21001G_003E,B21001G_003M,B21001G_004E,B21001G_004M,B21001G_005E,B21001G_005M,B21001G_006E,B21001G_006M,B21001G_007E,B21001G_007M,B21001G_008E,B21001G_008M,B21001G_009E,B21001G_009M,B21001G_010E,B21001G_010M,B21001G_011E,B21001G_011M,B21001G_012E,B21001G_012M,B21001G_013E,B21001G_013M,B21001G_014E,B21001G_014M,B21001G_015E,B21001G_015M,B21001G_016E,B21001G_016M,B21001G_017E,B21001G_017M,B21001G_018E,B21001G_018M,B21001G_019E,B21001G_019M,B21001G_020E,B21001G_020M,B21001G_021E,B21001G_021M,B21001G_022E,B21001G_022M,B21001G_023E,B21001G_023M,B21001G_024E,B21001G_024M,B21001G_025E,B21001G_025M,B21001G_026E,B21001G_026M,B21001G_027E,B21001G_027M,B21001G_028E,B21001G_028M,B21001G_029E,B21001G_029M,B21001G_030E,B21001G_030M,B21001G_031E,B21001G_031M,B21001G_032E,B21001G_032M,B21001G_033E,B21001G_033M,NAME,B21001G_001EA,B21001G_001MA,B21001G_002MA,B21001G_002EA,B21001G_003MA,B21001G_003EA,B21001G_004EA,B21001G_004MA,B21001G_005EA,B21001G_005MA,B21001G_006EA,B21001G_006MA,B21001G_007MA,B21001G_007EA,B21001G_008MA,B21001G_008EA,B21001G_009EA,B21001G_009MA,B21001G_010EA,B21001G_010MA,B21001G_011EA,B21001G_011MA,B21001G_012EA,B21001G_012MA,B21001G_013MA,B21001G_013EA,B21001G_014MA,B21001G_014EA,B21001G_015MA,B21001G_015EA,B21001G_016EA,B21001G_016MA,B21001G_017EA,B21001G_017MA,B21001G_018MA,B21001G_018EA,B21001G_019MA,B21001G_019EA,B21001G_020MA,B21001G_020EA,B21001G_021EA,B21001G_021MA,B21001G_022EA,B21001G_022MA,B21001G_023MA,B21001G_023EA,B21001G_024MA,B21001G_024EA,B21001G_025EA,B21001G_025MA,B21001G_026EA,B21001G_026MA,B21001G_027EA,B21001G_027MA,B21001G_028MA,B21001G_028EA,B21001G_029MA,B21001G_029EA,B21001G_030EA,B21001G_030MA,B21001G_031EA,B21001G_031MA,B21001G_032EA,B21001G_032MA,B21001G_033EA,B21001G_033MA,state
0400000US42,118173,6572,57076,4412,29659,3121,1427,786,28232,3174,16047,2206,1553,575,14494,1979,6722,1211,1797,631,4925,1134,2541,745,924,397,1617,639,2107,630,1345,546,762,315,61097,4023,29052,2683,289,268,28763,2661,19209,1946,199,201,19010,1930,6266,1191,45,80,6221,1198,3379,1005,10,19,3369,1003,3191,830,0,246,3191,830,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,39093,3806,19239,2321,10069,1703,838,552,9231,1757,5672,1357,1258,556,4414,1272,2079,854,1046,545,1033,596,967,496,375,298,592,416,452,341,287,249,165,202,19854,2193,9314,1593,157,184,9157,1586,7178,1384,769,402,6409,1308,1718,580,199,227,1519,544,911,427,0,296,911,427,733,356,0,296,733,356,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,51169,4666,24317,2867,10449,1972,410,251,10039,1904,9047,1796,955,520,8092,1732,2402,639,763,408,1639,559,998,367,332,225,666,306,1421,647,935,563,486,383,26852,2915,11249,1685,91,98,11158,1678,8999,1559,366,274,8633,1536,3736,932,50,90,3686,901,1630,566,0,287,1630,566,1238,532,0,287,1238,532,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,283402,10607,134304,6654,56621,4313,3111,914,53510,4205,51029,3182,8330,1588,42699,3086,14495,1746,4792,1036,9703,1375,8034,1464,3819,1064,4215,836,4125,934,1899,613,2226,697,149098,6641,66125,4401,1427,691,64698,4396,52862,3881,1926,637,50936,3883,16431,1606,223,208,16208,1570,7661,1428,14,24,7647,1425,6019,1046,117,150,5902,1042,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,26848,2686,12285,1586,7390,1325,83,116,7307,1330,3778,925,437,356,3341,896,518,292,366,250,152,177,389,293,71,123,318,261,210,225,18,34,192,220,14563,1732,9317,1486,60,102,9257,1465,3483,896,67,94,3416,893,1077,417,0,267,1077,417,391,289,0,267,391,289,295,187,60,89,235,169,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,101490,6634,46040,3763,22605,2647,2886,1087,19719,2429,15352,2177,2532,703,12820,2109,4204,1055,1541,670,2663,749,2750,870,1180,463,1570,725,1129,379,667,349,462,291,55450,3924,25842,2754,641,356,25201,2748,18508,2620,1002,516,17506,2544,5912,1125,212,183,5700,1096,3349,748,15,37,3334,751,1839,662,0,287,1839,662,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,158775,6794,74971,4216,36929,3300,1302,720,35627,3343,26705,2498,5345,1010,21360,2264,6951,1013,3408,819,3543,795,2329,675,1271,465,1058,443,2057,599,987,400,1070,496,83804,4493,40690,3366,979,574,39711,3435,29420,2759,1783,645,27637,2667,7230,1120,71,95,7159,1123,3808,831,138,142,3670,826,2656,710,0,277,2656,710,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,19038,2119,9044,1381,4189,1127,464,341,3725,1090,3331,733,696,349,2635,644,1118,496,500,352,618,409,150,139,94,105,56,91,256,219,155,173,101,120,9994,1750,4039,1163,0,269,4039,1163,2800,582,63,79,2737,567,1467,501,0,269,1467,501,859,448,0,269,859,448,829,421,30,52,799,416,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,53629,3782,27316,2575,14385,1762,429,307,13956,1715,9494,1512,1095,486,8399,1441,2162,593,587,324,1575,473,753,356,166,130,587,334,522,268,374,247,148,128,26313,2478,13872,2058,110,163,13762,2036,8433,1504,175,203,8258,1493,2350,791,46,76,2304,778,883,355,18,31,865,352,775,326,0,218,775,326,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,360212,10781,172735,6696,63077,3875,844,422,62233,3788,65583,3712,1957,676,63626,3818,23961,2009,2282,817,21679,1957,12741,1457,1772,573,10969,1514,7373,1340,1497,488,5876,1223,187477,5843,66191,3486,189,276,66002,3504,69115,3432,273,253,68842,3408,26443,2182,43,70,26400,2175,14223,1546,0,285,14223,1546,11505,1343,0,285,11505,1343,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
