GEO_ID,B17010I_001E,B17010I_001M,B17010I_002E,B17010I_002M,B17010I_003E,B17010I_003M,B17010I_004E,B17010I_004M,B17010I_005E,B17010I_005M,B17010I_006E,B17010I_006M,B17010I_007E,B17010I_007M,B17010I_008E,B17010I_008M,B17010I_009E,B17010I_009M,B17010I_010E,B17010I_010M,B17010I_011E,B17010I_011M,B17010I_012E,B17010I_012M,B17010I_013E,B17010I_013M,B17010I_014E,B17010I_014M,B17010I_015E,B17010I_015M,B17010I_016E,B17010I_016M,B17010I_017E,B17010I_017M,B17010I_018E,B17010I_018M,B17010I_019E,B17010I_019M,B17010I_020E,B17010I_020M,B17010I_021E,B17010I_021M,B17010I_022E,B17010I_022M,B17010I_023E,B17010I_023M,B17010I_024E,B17010I_024M,B17010I_025E,B17010I_025M,B17010I_026E,B17010I_026M,B17010I_027E,B17010I_027M,B17010I_028E,B17010I_028M,B17010I_029E,B17010I_029M,B17010I_030E,B17010I_030M,B17010I_031E,B17010I_031M,B17010I_032E,B17010I_032M,B17010I_033E,B17010I_033M,B17010I_034E,B17010I_034M,B17010I_035E,B17010I_035M,B17010I_036E,B17010I_036M,B17010I_037E,B17010I_037M,B17010I_038E,B17010I_038M,B17010I_039E,B17010I_039M,B17010I_040E,B17010I_040M,B17010I_041E,B17010I_041M,NAME,B17010I_001MA,B17010I_001EA,B17010I_002EA,B17010I_002MA,B17010I_003MA,B17010I_003EA,B17010I_004EA,B17010I_004MA,B17010I_005MA,B17010I_005EA,B17010I_006EA,B17010I_006MA,B17010I_007EA,B17010I_007MA,B17010I_008EA,B17010I_008MA,B17010I_009EA,B17010I_009MA,B17010I_010EA,B17010I_010MA,B17010I_011MA,B17010I_011EA,B17010I_012MA,B17010I_012EA,B17010I_013MA,B17010I_013EA,B17010I_014MA,B17010I_014EA,B17010I_015EA,B17010I_015MA,B17010I_016MA,B17010I_016EA,B17010I_017EA,B17010I_017MA,B17010I_018MA,B17010I_018EA,B17010I_019EA,B17010I_019MA,B17010I_020MA,B17010I_020EA,B17010I_021EA,B17010I_021MA,B17010I_022MA,B17010I_022EA,B17010I_023EA,B17010I_023MA,B17010I_024EA,B17010I_024MA,B17010I_025EA,B17010I_025MA,B17010I_026MA,B17010I_026EA,B17010I_027EA,B17010I_027MA,B17010I_028MA,B17010I_028EA,B17010I_029EA,B17010I_029MA,B17010I_030EA,B17010I_030MA,B17010I_031MA,B17010I_031EA,B17010I_032EA,B17010I_032MA,B17010I_033MA,B17010I_033EA,B17010I_034MA,B17010I_034EA,B17010I_035MA,B17010I_035EA,B17010I_036MA,B17010I_036EA,B17010I_037EA,B17010I_037MA,B17010I_038MA,B17010I_038EA,B17010I_039MA,B17010I_039EA,B17010I_040MA,B17010I_040EA,B17010I_041MA,B17010I_041EA,state
0400000US32,144121,4334,28631,2672,13205,2267,11977,2120,1189,676,5858,1337,4930,1326,1228,557,15426,2270,3285,969,2885,974,506,499,1575,691,804,509,400,300,12141,2235,10893,2067,2025,725,4404,1322,4464,1356,1248,680,115490,4540,77042,4170,56043,3641,7275,1412,13946,2227,34822,3018,20999,2112,38448,2841,17623,2227,10526,1806,3421,918,2208,846,4897,1229,7097,1399,20825,2438,15290,2114,2515,798,3167,1017,9608,1682,5535,1153,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,340046,5552,61193,4123,16072,1994,12406,1820,1185,617,5728,1325,5493,1295,3666,1031,45121,3751,5284,1263,4520,1139,1080,521,1365,695,2075,641,764,485,39837,3491,34978,3278,7073,1409,10737,1916,17168,2155,4859,1177,278853,5631,175059,5443,106859,4359,19381,2405,24828,2990,62650,2851,68200,3938,103794,4957,41037,3476,23937,2559,7107,1352,5244,1298,11586,1838,17100,2469,62757,3771,39422,3256,6219,1467,7548,1391,25655,2849,23335,2541,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,215745,5081,50860,4401,21852,2688,16656,2282,2793,1061,5493,1292,8370,1693,5196,1325,29008,2860,6460,1455,4805,1257,1175,568,1021,539,2609,969,1655,842,22548,2437,20456,2520,3263,1112,5662,1432,11531,1988,2092,698,164885,5282,112586,5238,56886,3587,9779,1773,11750,1883,35357,2851,55700,3604,52299,3752,19035,2988,11067,2166,2783,1046,2243,1014,6041,1365,7968,1626,33264,3193,21319,2608,3420,1338,2778,949,15121,2217,11945,1837,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,741545,8366,173747,6536,41553,3148,33796,2965,4784,1179,12759,2472,16253,2026,7757,1426,132194,6206,16671,2193,12700,1927,3720,1252,2810,964,6170,1396,3971,1186,115523,5783,98722,5663,16941,1956,27415,3030,54366,3970,16801,2205,567798,8853,320947,8297,186680,6953,33907,3093,45378,4186,107395,4558,134267,5929,246851,7523,78071,5049,42352,4035,12604,2204,8668,1768,21080,2674,35719,3592,168780,6234,100890,5234,14314,2003,19153,2274,67423,4684,67890,3113,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,161955,5032,51622,4020,26428,3240,24303,3022,4574,1182,12802,2447,6927,1543,2125,919,25194,3109,6824,1693,6274,1658,2222,877,2717,1073,1335,768,550,443,18370,2481,17488,2282,3657,1351,6765,1566,7066,1394,882,586,110333,4619,76831,4670,53629,4322,11595,1860,16476,2423,25558,2911,23202,2424,33502,3101,16814,2495,10132,1878,3886,1325,1732,630,4514,1222,6682,1685,16688,2340,12712,2057,1892,1007,2517,976,8303,1748,3976,1140,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,67079,2960,20392,2548,7966,1404,6540,1290,634,408,3546,980,2360,955,1426,664,12426,2158,1996,878,1329,759,538,507,404,425,387,365,667,421,10430,1996,8997,1840,2707,1016,2125,768,4165,1175,1433,838,46687,3048,30657,2549,15789,1906,3354,931,3199,751,9236,1516,14868,1738,16030,2128,5980,1224,3967,1045,1471,718,461,474,2035,711,2013,756,10050,1486,7262,1346,1327,683,2084,867,3851,974,2788,830,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,64528,2926,17276,1946,8593,1647,7023,1452,1520,686,3156,1140,2347,827,1570,569,8683,1462,1845,683,1699,652,878,459,559,368,262,245,146,156,6838,1245,6665,1226,972,517,2870,917,2823,775,173,161,47252,2829,34302,2718,22359,2328,6128,1269,5813,1152,10418,1625,11943,1540,12950,1687,5466,976,3141,739,1116,532,1020,607,1005,553,2325,743,7484,1411,5267,1155,1324,631,1672,807,2271,556,2217,729,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,85230,3376,22944,2221,9743,1615,8882,1577,838,486,4057,1057,3987,907,861,482,13201,1908,3288,1413,3288,1413,1070,756,945,594,1273,705,0,277,9913,1668,9586,1649,1683,735,3719,1239,4184,1164,327,251,62286,3329,46663,2530,33615,2230,5561,1261,10059,1579,17995,2196,13048,1711,15623,1961,6731,1375,4341,1184,1096,720,1031,644,2214,932,2390,941,8892,1563,6348,1286,1040,648,1459,777,3849,1075,2544,965,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,144285,4481,45201,2995,10211,1540,7553,1431,396,260,3657,1032,3500,947,2658,908,34990,2709,5185,1506,4185,1345,1018,628,1491,883,1676,907,1000,485,29805,2377,27052,2433,4878,1413,9694,1685,12480,1577,2753,777,99084,4030,63033,3783,39176,3553,7838,1520,8650,1524,22688,2752,23857,2374,36051,2801,11751,1718,6100,1382,1939,827,1474,774,2687,897,5651,1146,24300,2549,16718,2256,3304,1028,3667,941,9747,1650,7582,1507,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,26204,2026,7789,1611,2194,916,1327,767,135,205,386,359,806,572,867,545,5595,1253,590,388,590,388,0,291,144,177,446,345,0,291,5005,1229,4617,1150,639,475,1336,690,2642,811,388,321,18415,1671,10326,1561,7283,1236,1107,556,1542,725,4634,1013,3043,952,8089,1484,2307,762,1375,690,637,549,86,147,652,411,932,423,5782,1306,4726,1244,523,399,1070,725,3133,915,1056,476,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,39581,2925,12487,1646,5940,1206,5230,1183,949,545,1938,748,2343,892,710,486,6547,1565,2097,1012,1894,980,457,455,1364,840,73,170,203,190,4450,1299,4041,1261,1008,616,1122,628,1911,839,409,311,27094,2384,20454,2494,12626,2244,1667,692,3356,1294,7603,1732,7828,1425,6640,1229,3618,931,1757,653,724,450,240,293,793,411,1861,670,3022,877,2653,863,802,468,551,398,1300,668,369,236,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,56079,3214,17026,2329,8901,1832,7625,1737,1593,731,4381,1464,1651,661,1276,794,8125,1652,1702,846,1296,668,264,267,846,602,186,224,406,448,6423,1446,6315,1452,2275,970,1706,685,2334,869,108,159,39053,2702,27148,2299,18540,2368,5025,1308,5519,1396,7996,1439,8608,1459,11905,1758,6212,1317,3229,1104,1606,904,853,572,770,482,2983,827,5693,1298,4197,1263,643,441,1054,610,2500,1010,1496,584,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2022012,12137,485342,12189,225112,7430,188243,7320,25920,2556,84804,4761,77519,4992,36869,3055,260230,9686,40308,3882,32822,3243,9716,1741,11372,2018,11734,1770,7486,1824,219922,8470,201174,8105,33050,3880,71587,4775,96537,5119,18748,2596,1536670,14185,1096623,14482,688511,12143,113594,6089,183584,7689,391333,9798,408112,8336,440047,11231,150793,5907,86842,5250,23407,2540,18472,2138,44963,3825,63951,3886,289254,9347,189442,8529,30013,3179,36013,3484,123416,6363,99812,5026,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,73256,2414,19086,2160,9448,1470,8655,1443,1024,515,4186,1177,3445,865,793,391,9638,1798,2186,934,1375,726,272,342,874,615,229,224,811,559,7452,1404,7141,1430,1654,729,2450,775,3037,1004,311,312,54170,2257,42119,2368,30128,2423,4972,1058,10388,1836,14768,2062,11991,1677,12051,1685,5026,1076,2712,917,346,320,716,546,1650,803,2314,853,7025,1529,4979,1202,688,485,593,338,3698,1049,2046,751,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,120703,4329,13611,1922,4869,1233,4376,1156,686,529,2215,770,1475,634,493,309,8742,1750,1553,704,1308,682,403,381,596,407,309,305,245,224,7189,1683,6914,1623,1964,855,1658,821,3292,1303,275,244,107092,4685,72746,3891,48250,3689,9887,1879,11558,1917,26805,2520,24496,2464,34346,3631,13712,1938,8226,1705,3202,1215,2370,993,2654,946,5486,1348,20634,2859,14865,2442,3184,1262,2531,1022,9150,1715,5769,1315,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,144734,4460,38775,3876,17099,2556,15894,2447,2958,1274,8556,1832,4380,1042,1205,513,21676,2835,3741,1368,3542,1344,1081,581,866,564,1595,906,199,195,17935,2580,16452,2486,4358,1536,6722,1500,5372,1440,1483,795,105959,4798,73328,4158,46997,3630,7301,1274,14299,2024,25397,2967,26331,2227,32631,3200,16745,2067,9986,1805,3905,1132,2441,771,3640,1049,6759,1771,15886,2050,11822,1910,1828,744,1969,635,8025,1694,4064,1125,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,60981,2742,16026,2011,6870,1331,6220,1290,1095,534,3195,1142,1930,814,650,348,9156,1494,1282,507,1099,481,282,240,479,356,338,260,183,132,7874,1366,7440,1286,1641,637,2306,763,3493,1025,434,376,44955,2413,31074,2296,21544,1941,4888,1349,6111,1065,10545,1351,9530,1262,13881,2096,6079,1526,4128,1155,1212,645,563,427,2353,956,1951,854,7802,1385,5544,1120,1440,660,1060,502,3044,784,2258,756,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,956245,10296,394769,7449,166536,5449,75871,4308,11951,2027,16772,2259,47148,3215,90665,3928,228233,6840,41901,3251,27466,2760,7787,1458,5255,957,14424,2158,14435,1841,186332,5710,134975,5735,20538,2168,30686,2705,83751,4302,51357,2634,561476,8533,385214,7116,150448,5242,25412,2543,21101,2200,103935,4929,234766,5670,176262,6324,39529,2995,17082,2071,3306,815,2510,786,11266,1595,22447,2293,136733,5320,62625,3928,9072,1460,6279,1316,47274,3376,74108,3339,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
