GEO_ID,C20005D_001E,C20005D_001M,C20005D_002E,C20005D_002M,C20005D_003E,C20005D_003M,C20005D_004E,C20005D_004M,C20005D_005E,C20005D_005M,C20005D_006E,C20005D_006M,C20005D_007E,C20005D_007M,C20005D_008E,C20005D_008M,C20005D_009E,C20005D_009M,C20005D_010E,C20005D_010M,C20005D_011E,C20005D_011M,C20005D_012E,C20005D_012M,C20005D_013E,C20005D_013M,C20005D_014E,C20005D_014M,C20005D_015E,C20005D_015M,C20005D_016E,C20005D_016M,C20005D_017E,C20005D_017M,C20005D_018E,C20005D_018M,C20005D_019E,C20005D_019M,C20005D_020E,C20005D_020M,C20005D_021E,C20005D_021M,C20005D_022E,C20005D_022M,C20005D_023E,C20005D_023M,C20005D_024E,C20005D_024M,C20005D_025E,C20005D_025M,C20005D_026E,C20005D_026M,C20005D_027E,C20005D_027M,C20005D_028E,C20005D_028M,C20005D_029E,C20005D_029M,C20005D_030E,C20005D_030M,C20005D_031E,C20005D_031M,C20005D_032E,C20005D_032M,C20005D_033E,C20005D_033M,C20005D_034E,C20005D_034M,C20005D_035E,C20005D_035M,C20005D_036E,C20005D_036M,C20005D_037E,C20005D_037M,C20005D_038E,C20005D_038M,C20005D_039E,C20005D_039M,NAME,C20005D_001MA,C20005D_001EA,C20005D_002EA,C20005D_002MA,C20005D_003MA,C20005D_003EA,C20005D_004MA,C20005D_004EA,C20005D_005MA,C20005D_005EA,C20005D_006EA,C20005D_006MA,C20005D_007EA,C20005D_007MA,C20005D_008EA,C20005D_008MA,C20005D_009MA,C20005D_009EA,C20005D_010MA,C20005D_010EA,C20005D_011MA,C20005D_011EA,C20005D_012MA,C20005D_012EA,C20005D_013EA,C20005D_013MA,C20005D_014MA,C20005D_014EA,C20005D_015MA,C20005D_015EA,C20005D_016EA,C20005D_016MA,C20005D_017EA,C20005D_017MA,C20005D_018EA,C20005D_018MA,C20005D_019MA,C20005D_019EA,C20005D_020MA,C20005D_020EA,C20005D_021MA,C20005D_021EA,C20005D_022MA,C20005D_022EA,C20005D_023MA,C20005D_023EA,C20005D_024MA,C20005D_024EA,C20005D_025MA,C20005D_025EA,C20005D_026EA,C20005D_026MA,C20005D_027EA,C20005D_027MA,C20005D_028EA,C20005D_028MA,C20005D_029MA,C20005D_029EA,C20005D_030MA,C20005D_030EA,C20005D_031EA,C20005D_031MA,C20005D_032MA,C20005D_032EA,C20005D_033MA,C20005D_033EA,C20005D_034MA,C20005D_034EA,C20005D_035MA,C20005D_035EA,C20005D_036EA,C20005D_036MA,C20005D_037EA,C20005D_037MA,C20005D_038EA,C20005D_038MA,C20005D_039MA,C20005D_039EA,state
0400000US34,514731,3331,253229,2218,147214,3412,0,273,147214,3412,643,386,8802,1350,14612,1991,31662,2873,29611,2621,61884,3450,106015,3468,46074,2747,59941,3532,18671,1994,10791,1715,6106,1037,8126,1388,6692,1122,9555,1563,261502,2085,93922,3519,0,273,93922,3519,714,384,8630,1801,10678,1730,23111,2272,22852,2116,27937,2282,167580,3727,97572,3080,70008,3589,24045,2182,13902,1903,8335,1390,9867,1641,7083,1217,6776,1223,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,21116,1521,8845,847,4064,923,0,279,4064,923,35,66,293,264,601,450,1231,622,841,447,1063,470,4781,986,1919,675,2862,894,798,425,945,400,318,218,631,534,87,160,83,143,12271,1068,3826,788,0,279,3826,788,657,564,895,433,664,362,859,403,375,250,376,301,8445,1065,4420,916,4025,812,2061,694,537,319,585,369,390,298,224,200,228,231,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1073223,4393,525931,2995,261811,6445,113,191,261698,6445,5882,1349,41703,4148,42701,3481,63277,4463,51210,4290,56925,4116,264120,6315,125007,5503,139113,6391,52549,4318,30592,2742,17100,1959,19011,2238,10986,2065,8875,1368,547292,2871,184136,6389,0,269,184136,6389,4839,1110,29655,3072,31351,2859,48494,3121,34559,2956,35238,3153,363156,7116,215397,6830,147759,4691,66696,3982,31391,2444,14530,1826,15860,1675,10778,1561,8504,1370,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,125798,2865,61759,1873,30901,2276,0,281,30901,2276,441,344,5106,1271,5075,1353,5655,1219,5255,1204,9369,1456,30858,2663,11151,1737,19707,2470,6632,1382,4526,1287,3030,851,2567,1128,1357,763,1595,605,64039,2100,19180,2086,0,281,19180,2086,1053,641,4422,1178,4395,1077,4680,1144,2501,649,2129,639,44859,2383,25512,1961,19347,1871,8885,1218,3798,895,2316,717,2686,1022,905,434,757,352,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,138839,2436,64569,2051,33650,2029,0,261,33650,2029,432,396,3355,1021,3935,1120,7556,1600,7952,1471,10420,1546,30919,2113,10868,1388,20051,1794,7012,1328,4570,871,1843,795,2221,893,1919,670,2486,680,74270,1969,23899,2076,0,261,23899,2076,1557,672,3273,1127,5035,1031,7160,1456,3529,977,3345,709,50371,2642,24821,2362,25550,2452,13262,1707,5573,1363,1933,478,2780,715,1146,490,856,424,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,46429,2600,21870,1613,10416,1451,0,244,10416,1451,303,252,1733,622,2508,924,1644,637,2647,908,1581,567,11454,1314,3975,1127,7479,1167,2868,855,1883,737,1301,633,515,279,109,143,803,402,24559,1621,7656,967,0,244,7656,967,301,231,1820,655,2572,778,1862,649,829,371,272,237,16903,1739,9022,1655,7881,1070,3879,866,2040,776,1231,504,461,246,228,187,42,69,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,105962,1956,47741,1602,23425,1805,0,269,23425,1805,278,231,2515,970,3379,834,5405,1059,5174,967,6674,1150,24316,1938,8820,1243,15496,1831,5986,1116,2879,983,2604,807,2057,679,963,420,1007,503,58221,1804,17983,1975,0,269,17983,1975,546,322,2471,869,5072,1279,5003,1313,3474,1051,1417,490,40238,2443,20777,2217,19461,1592,8699,1637,5131,1179,1905,672,2377,702,906,360,443,269,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,229573,2372,113582,1766,55770,2885,0,240,55770,2885,1547,754,6138,1269,7604,1384,13657,2116,10518,1599,16306,2037,57812,3016,22657,2262,35155,2760,13422,1529,6547,1386,3809,1083,4305,1297,2910,849,4162,1030,115991,1841,35716,2142,0,240,35716,2142,1444,611,6826,1325,7045,1401,8825,1574,6166,1066,5410,818,80275,2259,42724,2361,37551,2513,18426,1758,7467,1258,4362,1069,3323,715,2728,720,1245,559,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,22974,1301,11040,787,5134,856,0,281,5134,856,0,281,278,283,627,463,2009,629,973,478,1247,608,5906,1224,2730,710,3176,1064,1243,615,580,413,487,407,385,288,306,232,175,232,11934,875,2412,776,0,281,2412,776,0,281,344,261,516,327,1066,600,371,240,115,137,9522,1100,3869,856,5653,997,2994,739,1172,512,302,228,718,445,385,328,82,138,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,37293,1820,15712,1296,7424,1033,0,283,7424,1033,110,144,1091,493,1239,418,2491,727,1061,561,1432,607,8288,1310,3273,903,5015,1064,1530,448,747,428,1491,613,755,477,231,211,261,245,21581,1560,7274,1216,0,283,7274,1216,364,247,1331,612,1907,757,2273,806,878,454,521,385,14307,1343,5417,1057,8890,1453,3883,1160,2532,909,1138,414,1014,556,234,181,89,154,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,57811,1723,27638,1134,15356,1502,0,279,15356,1502,245,230,2778,1124,3231,1090,3348,1098,2812,885,2942,871,12282,1425,5767,1073,6515,1194,3053,817,1051,502,992,463,935,478,112,137,372,264,30173,1227,11310,1311,0,279,11310,1311,291,246,2524,831,2351,764,3592,975,1565,605,987,439,18863,1261,10136,1064,8727,1196,3285,910,1939,680,1564,595,1540,548,399,307,0,279,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,613064,4902,298167,3200,154648,4495,0,281,154648,4495,2714,882,17270,2478,21408,2588,37243,2955,32600,2639,43413,3170,143519,4488,58366,3023,85153,4190,30920,2656,19448,2316,8792,1525,11382,1694,7873,1477,6738,1195,314897,3069,101486,4155,16,27,101470,4155,4107,1091,15698,2339,20699,2397,27186,2985,19868,1973,13912,1739,213411,5161,116668,4518,96743,4567,43270,3097,21884,1892,10134,1490,11529,1765,5727,1022,4199,900,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,38666,1837,18065,1085,8491,1175,0,255,8491,1175,0,255,556,413,2618,943,2787,639,1670,613,860,432,9574,1273,3740,791,5834,1201,2218,609,1228,625,811,453,810,481,250,220,517,313,20601,1205,6175,1103,0,255,6175,1103,350,324,1003,629,1523,646,2281,892,639,338,379,319,14426,1430,6612,1032,7814,1228,4531,1104,1376,518,733,404,609,356,433,326,132,119,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,293135,3296,137855,2209,77534,3427,0,279,77534,3427,662,341,5357,1389,8895,1828,18362,2184,16644,2220,27614,2429,60321,3559,22223,2084,38098,2910,12314,1913,5887,1145,4930,1013,6175,1373,3749,996,5043,1362,155280,2201,59920,3556,0,279,59920,3556,1986,779,9327,1960,8611,1397,15891,1914,12766,1618,11339,1625,95360,3397,46285,2582,49075,3604,19766,2117,11464,1679,5461,1440,6997,1302,4222,1006,1165,457,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,343809,3915,157074,2748,76327,3735,0,267,76327,3735,1137,697,5224,1302,12068,2271,20528,2351,15060,2002,22310,1984,80747,4032,32984,2344,47763,3349,16072,1671,10514,1915,6035,1303,7303,1541,3842,965,3997,968,186735,2808,61886,3819,0,267,61886,3819,1694,640,7583,1426,14238,2227,20008,2331,9720,1689,8643,1558,124849,3482,65468,2844,59381,2921,25123,2543,14520,2219,8077,1231,6444,1183,3160,784,2057,608,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,8877,1426,4541,779,2424,683,0,261,2424,683,0,261,446,285,250,237,362,275,251,239,1115,590,2117,515,434,279,1683,436,584,313,231,217,62,104,598,379,0,261,208,157,4336,872,988,451,0,261,988,451,0,261,406,332,248,246,131,136,203,223,0,261,3348,702,1540,486,1808,645,776,396,306,248,175,135,141,178,297,376,113,138,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,78415,2186,37270,1693,16627,1779,0,211,16627,1779,78,83,1694,693,2628,807,4887,1125,3876,928,3464,872,20643,2043,7916,1366,12727,1572,5060,1024,2416,756,1834,576,1277,490,735,434,1405,639,41145,1432,11692,1325,14,28,11678,1328,233,215,2084,578,4241,1023,2512,734,1661,668,947,376,29453,1809,13818,1559,15635,1847,6758,1227,5015,1117,1468,505,1660,598,458,312,276,241,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
