GEO_ID,C19037B_001E,C19037B_001M,C19037B_002E,C19037B_002M,C19037B_003E,C19037B_003M,C19037B_004E,C19037B_004M,C19037B_005E,C19037B_005M,C19037B_006E,C19037B_006M,C19037B_007E,C19037B_007M,C19037B_008E,C19037B_008M,C19037B_009E,C19037B_009M,C19037B_010E,C19037B_010M,C19037B_011E,C19037B_011M,C19037B_012E,C19037B_012M,C19037B_013E,C19037B_013M,C19037B_014E,C19037B_014M,C19037B_015E,C19037B_015M,C19037B_016E,C19037B_016M,C19037B_017E,C19037B_017M,C19037B_018E,C19037B_018M,C19037B_019E,C19037B_019M,C19037B_020E,C19037B_020M,C19037B_021E,C19037B_021M,C19037B_022E,C19037B_022M,C19037B_023E,C19037B_023M,C19037B_024E,C19037B_024M,C19037B_025E,C19037B_025M,C19037B_026E,C19037B_026M,C19037B_027E,C19037B_027M,C19037B_028E,C19037B_028M,C19037B_029E,C19037B_029M,C19037B_030E,C19037B_030M,C19037B_031E,C19037B_031M,C19037B_032E,C19037B_032M,C19037B_033E,C19037B_033M,C19037B_034E,C19037B_034M,C19037B_035E,C19037B_035M,C19037B_036E,C19037B_036M,C19037B_037E,C19037B_037M,C19037B_038E,C19037B_038M,C19037B_039E,C19037B_039M,C19037B_040E,C19037B_040M,C19037B_041E,C19037B_041M,C19037B_042E,C19037B_042M,C19037B_043E,C19037B_043M,C19037B_044E,C19037B_044M,C19037B_045E,C19037B_045M,NAME,C19037B_001EA,C19037B_001MA,C19037B_002EA,C19037B_002MA,C19037B_003EA,C19037B_003MA,C19037B_004EA,C19037B_004MA,C19037B_005EA,C19037B_005MA,C19037B_006MA,C19037B_006EA,C19037B_007MA,C19037B_007EA,C19037B_008MA,C19037B_008EA,C19037B_009MA,C19037B_009EA,C19037B_010MA,C19037B_010EA,C19037B_011EA,C19037B_011MA,C19037B_012MA,C19037B_012EA,C19037B_013MA,C19037B_013EA,C19037B_014MA,C19037B_014EA,C19037B_015MA,C19037B_015EA,C19037B_016EA,C19037B_016MA,C19037B_017MA,C19037B_017EA,C19037B_018MA,C19037B_018EA,C19037B_019MA,C19037B_019EA,C19037B_020MA,C19037B_020EA,C19037B_021MA,C19037B_021EA,C19037B_022EA,C19037B_022MA,C19037B_023MA,C19037B_023EA,C19037B_024MA,C19037B_024EA,C19037B_025MA,C19037B_025EA,C19037B_026MA,C19037B_026EA,C19037B_027EA,C19037B_027MA,C19037B_028MA,C19037B_028EA,C19037B_029MA,C19037B_029EA,C19037B_030MA,C19037B_030EA,C19037B_031MA,C19037B_031EA,C19037B_032MA,C19037B_032EA,C19037B_033EA,C19037B_033MA,C19037B_034MA,C19037B_034EA,C19037B_035MA,C19037B_035EA,C19037B_036MA,C19037B_036EA,C19037B_037MA,C19037B_037EA,C19037B_038EA,C19037B_038MA,C19037B_039MA,C19037B_039EA,C19037B_040MA,C19037B_040EA,C19037B_041MA,C19037B_041EA,C19037B_042MA,C19037B_042EA,C19037B_043EA,C19037B_043MA,C19037B_044EA,C19037B_044MA,C19037B_045MA,C19037B_045EA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,27562,1621,2230,685,329,277,745,447,208,206,406,386,194,296,348,480,0,213,0,213,0,213,0,213,11830,1147,2165,848,783,508,1821,808,1778,693,2130,619,1719,642,817,304,543,300,74,102,0,213,10039,936,1527,615,1187,642,1707,693,1104,504,921,393,1842,661,592,239,1118,444,41,67,0,213,3463,367,555,433,681,352,539,265,697,295,466,224,249,177,91,105,146,142,39,64,0,213,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,67663,2418,3863,993,289,274,346,293,723,460,1529,638,108,126,505,386,363,420,0,292,0,292,0,292,28179,1925,2466,978,801,459,2566,779,3684,1017,6041,1334,6096,1311,4338,1053,1319,531,729,419,139,168,25507,1608,1734,759,1158,653,2939,811,3046,856,3317,1084,5344,1066,3318,1065,2840,855,986,546,825,450,10114,1029,1441,581,1054,551,1244,545,1540,601,1603,639,1674,539,519,304,753,388,141,160,145,172,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,408761,5534,15448,1899,3993,1076,1456,554,2483,985,1972,814,2000,940,1769,697,1422,736,163,188,190,206,0,273,172959,4705,17614,2475,8074,1488,18153,1839,19651,1951,32110,2845,31962,2934,21208,2840,16483,2047,5303,1325,2401,756,153075,3308,14879,2199,7994,1583,11621,1629,15314,1625,20463,2105,30079,2659,21518,2170,19249,1898,7780,1514,4178,1027,67279,2588,11095,1587,9308,1252,10922,1426,7801,1275,9238,1220,9138,1568,4838,905,3040,801,1029,443,870,475,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1016159,9408,37011,3159,9757,1866,4956,1303,6899,1676,4606,1407,4358,1155,3378,1015,1489,660,1219,643,146,234,203,233,393622,7618,59802,4450,27327,2885,42268,3453,50950,4145,60736,4027,68735,3917,40817,3255,31399,2520,8559,1438,3029,913,405303,6866,55390,4072,23342,2651,38318,3051,45475,3278,59764,3863,76735,4865,45602,3031,41261,2594,12596,1754,6820,1211,180223,4210,37698,2614,24326,2334,30044,2384,21308,2276,19279,1888,21249,2171,12077,1540,9917,1406,3232,836,1093,325,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,709689,8386,45878,3309,14269,2340,7688,1875,9939,2033,7209,1705,3632,1284,2376,1302,562,402,137,162,0,281,66,126,288684,6123,41374,3861,20433,2364,47080,3871,45084,4125,51116,3716,49429,3866,20510,2796,10657,1715,1672,829,1329,723,268814,4529,36311,2826,22946,2375,43989,3683,37632,3166,46473,3635,42516,3145,20673,2232,14831,1910,1540,644,1903,776,106313,2694,28060,2404,15742,1832,19568,1805,14131,1864,12005,1749,9700,1351,3824,992,2560,769,545,311,178,178,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,526278,7293,39871,3246,19292,2363,4311,1338,8110,1652,4126,1599,2101,686,1244,731,581,496,106,175,0,261,0,261,209067,4631,37707,3189,18293,2741,34093,2822,37963,3077,29556,2806,28720,3107,13058,1936,7630,1525,1598,775,449,321,191674,4054,34712,2690,14431,1918,26475,2686,24360,2536,28966,2570,30284,2600,15835,1778,12536,1446,2581,713,1494,510,85666,2359,16181,1793,13759,1668,17214,1626,12578,1521,11652,1528,8087,1240,3635,909,1912,548,138,138,510,265,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,98108,3143,8520,1295,2999,888,1745,706,1883,760,1044,570,565,492,284,265,0,244,0,244,0,244,0,244,39565,2437,8892,1520,3587,1024,8276,1645,5335,1260,5388,1180,4576,1239,2384,807,967,556,45,77,115,135,35320,2092,5765,1328,3834,1202,5148,1051,4416,914,6156,1148,4364,990,3099,882,1790,664,602,467,146,161,14703,1087,3116,794,2483,602,2903,691,1777,559,1294,421,1553,554,953,386,486,273,100,127,38,68,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,22825,1609,2465,869,718,596,644,527,235,363,33,59,653,512,182,275,0,269,0,269,0,269,0,269,9472,1251,588,451,775,588,1940,819,1004,543,2916,911,761,518,1144,679,344,316,0,269,0,269,8619,1129,1513,635,1107,587,1159,571,1561,739,749,457,1691,730,355,273,356,206,128,152,0,269,2269,576,435,305,526,337,356,273,267,182,222,181,302,226,111,140,50,93,0,269,0,269,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,457508,6462,21171,2478,8797,1667,2789,902,3802,1117,1671,706,2155,787,1491,658,369,346,97,145,0,240,0,240,181122,5344,28604,2800,15899,2319,25732,2913,26773,3393,27061,2507,31022,3118,15197,2465,8189,1542,1812,620,833,436,172011,3646,31784,2634,12682,1999,21723,2231,21488,2255,23555,2262,29754,2432,16645,1951,10657,1466,2125,678,1598,587,83204,2575,18989,1987,13633,1836,16709,1709,11719,1589,10395,1447,6196,1093,3206,773,1839,664,244,176,274,206,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,18318,1751,1493,698,283,310,255,299,204,186,198,230,252,320,274,382,27,48,0,281,0,281,0,281,8250,983,871,466,897,625,1165,627,1101,596,1165,588,1660,932,791,452,429,414,171,268,0,281,7000,1025,996,503,456,394,1118,615,432,360,861,689,1265,539,1144,449,639,407,89,111,0,281,1575,614,523,416,158,150,460,442,0,281,169,169,0,281,265,227,0,281,0,281,0,281,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,445766,5929,27233,3076,10558,1852,3209,1144,6691,1622,2613,994,2927,938,486,348,523,423,226,234,0,283,0,283,169471,4385,23816,2421,14724,2122,28967,2837,30826,3102,29720,2635,24995,2448,10784,1913,4279,1219,1104,649,256,260,174706,4005,28059,3003,16799,2205,29728,2896,25448,2863,27057,2534,27139,2500,11649,2141,7241,1457,968,482,618,384,74356,2478,19027,1866,13506,1599,15843,1694,8752,1131,7550,1150,6603,1484,1767,624,1034,397,99,98,175,164,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,371621,6257,26537,2772,10716,1703,3779,1338,5397,1390,2696,1031,2067,930,1334,639,548,591,0,279,0,279,0,279,160856,4890,24117,2662,11948,2064,28514,3225,26933,3358,24965,2940,24393,2969,11199,1705,6743,1583,1373,674,671,523,133294,3419,19885,2376,9191,1541,20335,2193,18943,2463,22287,2392,21032,2731,11016,1698,8411,1602,1550,753,644,400,50934,1886,13528,1682,8354,1335,9841,1445,6447,960,5227,1109,4906,904,1938,622,620,296,73,88,0,279,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,935139,9257,59598,3596,18851,2249,7414,1542,12704,1917,8534,1654,6259,1601,4633,1141,693,456,510,405,0,281,0,281,411749,7442,54780,4144,28103,2962,63400,5247,56049,4070,68656,4197,69909,3983,35842,2897,25848,2528,5065,1230,4097,1159,343105,7048,48807,4006,25103,2247,43174,3148,42524,3155,53445,3807,56288,3764,32921,3046,28517,2745,7680,1176,4646,1076,120687,3584,29598,2240,19193,1865,22571,1863,15838,1541,11689,1236,12179,1706,4909,791,3745,959,733,381,232,217,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,544034,6985,34338,3174,7049,1555,3206,1054,6581,1219,6623,1849,4752,1173,3436,1200,1636,1056,1055,849,0,279,0,279,218843,6250,15919,2233,12017,1673,27349,2859,29457,3491,42844,3614,42093,3484,22776,2452,18321,2377,5189,1222,2878,980,205440,4425,19030,2546,10376,1393,19757,2569,26426,2335,35707,2877,42069,2981,22294,2206,19538,1983,5700,1160,4543,1052,85413,2699,17076,1826,12953,1834,15618,1837,10954,1366,9907,1358,10930,1502,3197,841,2882,716,1226,438,670,359,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,75874,3159,3966,1192,1125,672,187,183,510,433,443,374,872,524,194,248,262,336,373,346,0,267,0,267,35995,2376,2985,929,2842,1054,6277,1402,4686,1100,5646,1409,6287,1426,3172,1033,3036,972,697,497,367,329,28208,2174,2805,779,1457,679,3051,961,2338,757,3730,1101,6700,1156,3367,990,3742,994,517,365,501,426,7705,975,1124,593,1187,544,1357,469,1099,517,1202,427,1060,384,367,232,217,194,27,47,65,113,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,24058,1703,1389,454,433,337,284,239,362,283,67,125,165,200,78,95,0,261,0,261,0,261,0,261,8244,1449,2295,926,667,503,1466,579,754,558,1561,706,1067,489,98,136,251,199,85,154,0,261,9696,1416,1543,630,1082,512,1982,642,1449,587,1775,793,881,428,442,293,381,258,161,165,0,261,4729,890,1185,497,848,447,1104,373,300,209,822,402,167,149,262,238,41,65,0,261,0,261,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,112112,2857,10093,1286,3319,950,1509,663,2359,925,1770,740,780,475,356,302,0,211,0,211,0,211,0,211,50581,2623,9634,1807,5559,1293,7964,1563,9059,1738,5971,1206,8446,1494,2239,662,1183,602,422,372,104,126,39538,1729,7244,1332,3514,827,6158,1380,5286,896,6726,1225,5156,991,3010,927,1841,627,236,179,367,295,11900,832,2527,638,1514,497,2381,595,1691,549,1780,554,1297,465,562,295,148,141,0,211,0,211,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,99344,3378,2784,779,1624,602,384,314,357,250,146,170,160,165,113,141,0,275,0,275,0,275,0,275,35084,2434,12133,1542,3771,1065,6351,1145,5109,829,3382,902,2807,723,829,382,443,340,126,204,133,160,39939,2385,9771,1275,4710,846,7228,967,6229,821,5085,984,4200,768,1477,467,768,369,89,144,382,272,21537,1527,8385,1138,3151,650,3944,682,2451,575,2000,529,1221,398,112,121,273,262,0,275,0,275,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
