GEO_ID,B23002G_001E,B23002G_001M,B23002G_002E,B23002G_002M,B23002G_003E,B23002G_003M,B23002G_004E,B23002G_004M,B23002G_005E,B23002G_005M,B23002G_006E,B23002G_006M,B23002G_007E,B23002G_007M,B23002G_008E,B23002G_008M,B23002G_009E,B23002G_009M,B23002G_010E,B23002G_010M,B23002G_011E,B23002G_011M,B23002G_012E,B23002G_012M,B23002G_013E,B23002G_013M,B23002G_014E,B23002G_014M,B23002G_015E,B23002G_015M,B23002G_016E,B23002G_016M,B23002G_017E,B23002G_017M,B23002G_018E,B23002G_018M,B23002G_019E,B23002G_019M,B23002G_020E,B23002G_020M,B23002G_021E,B23002G_021M,B23002G_022E,B23002G_022M,B23002G_023E,B23002G_023M,B23002G_024E,B23002G_024M,B23002G_025E,B23002G_025M,B23002G_026E,B23002G_026M,B23002G_027E,B23002G_027M,B23002G_028E,B23002G_028M,B23002G_029E,B23002G_029M,B23002G_030E,B23002G_030M,B23002G_031E,B23002G_031M,B23002G_032E,B23002G_032M,B23002G_033E,B23002G_033M,B23002G_034E,B23002G_034M,B23002G_035E,B23002G_035M,B23002G_036E,B23002G_036M,B23002G_037E,B23002G_037M,B23002G_038E,B23002G_038M,B23002G_039E,B23002G_039M,B23002G_040E,B23002G_040M,B23002G_041E,B23002G_041M,B23002G_042E,B23002G_042M,B23002G_043E,B23002G_043M,B23002G_044E,B23002G_044M,B23002G_045E,B23002G_045M,B23002G_046E,B23002G_046M,B23002G_047E,B23002G_047M,B23002G_048E,B23002G_048M,B23002G_049E,B23002G_049M,B23002G_050E,B23002G_050M,B23002G_051E,B23002G_051M,B23002G_052E,B23002G_052M,B23002G_053E,B23002G_053M,B23002G_054E,B23002G_054M,B23002G_055E,B23002G_055M,B23002G_056E,B23002G_056M,B23002G_057E,B23002G_057M,B23002G_058E,B23002G_058M,B23002G_059E,B23002G_059M,B23002G_060E,B23002G_060M,B23002G_061E,B23002G_061M,B23002G_062E,B23002G_062M,B23002G_063E,B23002G_063M,B23002G_064E,B23002G_064M,B23002G_065E,B23002G_065M,B23002G_066E,B23002G_066M,B23002G_067E,B23002G_067M,B23002G_068E,B23002G_068M,B23002G_069E,B23002G_069M,B23002G_070E,B23002G_070M,B23002G_071E,B23002G_071M,B23002G_072E,B23002G_072M,B23002G_073E,B23002G_073M,B23002G_074E,B23002G_074M,B23002G_075E,B23002G_075M,B23002G_076E,B23002G_076M,B23002G_077E,B23002G_077M,B23002G_078E,B23002G_078M,B23002G_079E,B23002G_079M,NAME,B23002G_001MA,B23002G_001EA,B23002G_002MA,B23002G_002EA,B23002G_003EA,B23002G_003MA,B23002G_004EA,B23002G_004MA,B23002G_005MA,B23002G_005EA,B23002G_006MA,B23002G_006EA,B23002G_007MA,B23002G_007EA,B23002G_008EA,B23002G_008MA,B23002G_009EA,B23002G_009MA,B23002G_010MA,B23002G_010EA,B23002G_011MA,B23002G_011EA,B23002G_012MA,B23002G_012EA,B23002G_013MA,B23002G_013EA,B23002G_014EA,B23002G_014MA,B23002G_015EA,B23002G_015MA,B23002G_016MA,B23002G_016EA,B23002G_017MA,B23002G_017EA,B23002G_018MA,B23002G_018EA,B23002G_019EA,B23002G_019MA,B23002G_020EA,B23002G_020MA,B23002G_021MA,B23002G_021EA,B23002G_022MA,B23002G_022EA,B23002G_023MA,B23002G_023EA,B23002G_024MA,B23002G_024EA,B23002G_025EA,B23002G_025MA,B23002G_026EA,B23002G_026MA,B23002G_027MA,B23002G_027EA,B23002G_028MA,B23002G_028EA,B23002G_029MA,B23002G_029EA,B23002G_030EA,B23002G_030MA,B23002G_031EA,B23002G_031MA,B23002G_032MA,B23002G_032EA,B23002G_033MA,B23002G_033EA,B23002G_034MA,B23002G_034EA,B23002G_035EA,B23002G_035MA,B23002G_036EA,B23002G_036MA,B23002G_037EA,B23002G_037MA,B23002G_038MA,B23002G_038EA,B23002G_039MA,B23002G_039EA,B23002G_040EA,B23002G_040MA,B23002G_041EA,B23002G_041MA,B23002G_042EA,B23002G_042MA,B23002G_043MA,B23002G_043EA,B23002G_044MA,B23002G_044EA,B23002G_045EA,B23002G_045MA,B23002G_046EA,B23002G_046MA,B23002G_047EA,B23002G_047MA,B23002G_048EA,B23002G_048MA,B23002G_049MA,B23002G_049EA,B23002G_050EA,B23002G_050MA,B23002G_051EA,B23002G_051MA,B23002G_052EA,B23002G_052MA,B23002G_053EA,B23002G_053MA,B23002G_054MA,B23002G_054EA,B23002G_055EA,B23002G_055MA,B23002G_056EA,B23002G_056MA,B23002G_057EA,B23002G_057MA,B23002G_058EA,B23002G_058MA,B23002G_059EA,B23002G_059MA,B23002G_060MA,B23002G_060EA,B23002G_061EA,B23002G_061MA,B23002G_062EA,B23002G_062MA,B23002G_063EA,B23002G_063MA,B23002G_064EA,B23002G_064MA,B23002G_065MA,B23002G_065EA,B23002G_066EA,B23002G_066MA,B23002G_067EA,B23002G_067MA,B23002G_068EA,B23002G_068MA,B23002G_069EA,B23002G_069MA,B23002G_070EA,B23002G_070MA,B23002G_071MA,B23002G_071EA,B23002G_072EA,B23002G_072MA,B23002G_073EA,B23002G_073MA,B23002G_074EA,B23002G_074MA,B23002G_075EA,B23002G_075MA,B23002G_076MA,B23002G_076EA,B23002G_077EA,B23002G_077MA,B23002G_078EA,B23002G_078MA,B23002G_079EA,B23002G_079MA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,39709,4331,18958,2373,2535,924,1295,714,47,78,1248,705,950,644,298,175,1240,497,2235,632,1911,634,121,195,1790,613,1716,594,74,125,324,252,11571,1920,9746,1654,75,123,9671,1630,9000,1557,671,433,1825,746,1550,533,1162,449,0,292,1162,449,876,417,286,297,388,291,547,398,9,19,9,19,0,292,538,397,520,271,184,176,184,176,0,292,336,211,20751,2706,3270,1094,1765,769,0,292,1765,769,1707,739,58,94,1505,777,3343,1000,2089,836,0,292,2089,836,1933,835,156,146,1254,556,10790,1675,8416,1511,0,292,8416,1511,8111,1464,305,237,2374,587,1499,785,920,474,0,292,920,474,793,443,127,172,579,442,647,433,105,123,61,103,44,71,542,410,1202,461,246,191,246,191,0,292,956,414,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,76142,5535,38488,3775,5041,1324,2236,855,0,273,2236,855,1524,691,712,474,2805,873,4470,1302,3491,1119,0,273,3491,1119,3011,1121,480,300,979,417,21040,2884,18210,2688,50,86,18160,2689,16739,2457,1421,865,2830,778,4937,1218,3264,1038,0,273,3264,1038,3062,1007,202,172,1673,546,1279,592,585,362,585,362,0,273,694,421,1721,558,97,134,97,134,0,273,1624,546,37654,3505,4070,920,1606,574,0,273,1606,574,1410,530,196,237,2464,797,3951,1077,3349,948,0,273,3349,948,2834,873,515,319,602,324,21227,2533,15450,1938,0,273,15450,1938,13639,1971,1811,776,5777,1359,3877,943,2479,784,0,273,2479,784,2158,745,321,213,1398,568,1435,613,215,227,215,227,0,273,1220,549,3094,904,388,362,388,362,0,273,2706,788,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,36153,4014,17957,2382,2083,618,918,397,0,279,918,397,495,308,423,362,1165,481,2524,864,1972,841,25,39,1947,845,1832,841,115,134,552,332,9537,1735,7831,1642,32,57,7799,1644,7496,1582,303,256,1706,734,2005,726,1015,466,0,279,1015,466,988,463,27,51,990,499,286,213,156,143,156,143,0,279,130,158,1522,598,151,158,151,158,0,279,1371,559,18196,2471,2701,922,1201,692,0,279,1201,692,1067,665,134,163,1500,622,2994,937,2135,743,0,279,2135,743,1530,556,605,484,859,537,8253,1492,5875,1299,74,134,5801,1281,5078,1085,723,549,2378,795,2013,601,1062,424,0,279,1062,424,1062,424,0,279,951,456,524,373,43,78,43,78,0,279,481,373,1711,589,136,157,136,157,0,279,1575,598,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,201232,10245,92894,5383,10565,1547,3081,901,130,180,2951,873,1761,582,1190,576,7484,1327,12186,2030,9149,1714,400,355,8749,1682,6598,1461,2151,837,3037,934,53604,3909,41680,3760,319,359,41361,3754,38561,3635,2800,883,11924,1572,10061,1700,6214,1227,0,269,6214,1227,5866,1185,348,322,3847,1079,2306,781,795,461,697,442,98,153,1511,636,4172,949,534,303,321,226,213,190,3638,908,108338,6736,13148,1924,5011,1088,0,269,5011,1088,3978,966,1033,448,8137,1494,15704,2123,10435,1825,0,269,10435,1825,9051,1610,1384,672,5269,1317,56289,4214,40658,3778,0,269,40658,3778,36930,3436,3728,1130,15631,2044,11144,1583,6418,1265,0,269,6418,1265,6248,1253,170,163,4726,1032,3960,966,1076,434,930,417,146,123,2884,836,8093,1610,462,280,462,280,0,269,7631,1580,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,67558,4424,30220,3239,4577,1132,2378,923,217,178,2161,897,1507,681,654,541,2199,736,5857,1773,4890,1556,924,418,3966,1458,2820,1165,1146,1037,967,547,16050,2200,13260,2073,873,462,12387,2017,11636,1968,751,555,2790,734,2016,763,1190,575,0,281,1190,575,1136,562,54,88,826,405,683,454,139,158,139,158,0,281,544,395,1037,473,139,136,139,136,0,281,898,447,37338,2870,6022,1331,3206,1181,0,281,3206,1181,2215,951,991,606,2816,693,5378,1263,3558,943,12,20,3546,944,2883,939,663,334,1820,891,19141,2186,14327,1994,283,320,14044,1963,13345,1918,699,475,4814,1110,3774,993,1555,575,0,281,1555,575,1485,580,70,120,2219,830,857,431,59,93,59,93,0,281,798,422,2166,762,195,185,170,178,25,52,1971,743,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,89767,5461,42785,3264,8417,1751,3741,1083,0,261,3741,1083,2467,828,1274,698,4676,1251,6766,1338,5085,1205,0,261,5085,1205,3889,1154,1196,488,1681,789,20929,1995,16173,1799,0,261,16173,1799,15230,1816,943,442,4756,1020,3778,941,2200,764,0,261,2200,764,1754,672,446,282,1578,525,995,501,469,293,348,216,121,199,526,354,1900,617,385,251,385,251,0,261,1515,570,46982,3991,7914,1452,4383,954,0,261,4383,954,2989,770,1394,661,3531,1029,7164,1537,6238,1409,0,261,6238,1409,5314,1272,924,555,926,472,22087,2231,14844,1914,103,132,14741,1918,13539,1842,1202,525,7243,1250,5614,1145,2325,694,0,261,2325,694,2244,671,81,139,3289,914,1585,567,220,202,220,202,0,261,1365,542,2618,630,183,183,183,183,0,261,2435,593,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,138971,5436,68131,3506,8213,1457,3449,896,0,244,3449,896,2538,756,911,374,4764,914,10011,1405,8743,1365,355,264,8388,1384,6665,1171,1723,841,1268,463,35834,2484,28186,2301,491,346,27695,2261,26335,2165,1360,481,7648,1072,7173,875,3653,695,0,244,3653,695,3520,671,133,112,3520,611,3148,654,1014,443,970,433,44,65,2134,502,3752,631,691,302,691,302,0,244,3061,591,70840,3193,5515,898,3141,751,0,244,3141,751,2506,630,635,474,2374,531,9536,1529,6998,1420,0,244,6998,1420,6764,1389,234,205,2538,883,38413,2191,25479,2126,0,244,25479,2126,23796,2162,1683,631,12934,1477,7837,1040,3423,751,0,244,3423,751,3208,744,215,232,4414,767,3292,686,689,283,689,283,0,244,2603,671,6247,745,287,196,287,196,0,244,5960,732,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,68353,4432,34605,2965,4862,1018,1708,641,0,269,1708,641,1299,575,409,292,3154,816,5110,1235,3513,977,0,269,3513,977,3270,965,243,227,1597,745,19117,2153,14679,1984,56,103,14623,1981,13397,1975,1226,502,4438,985,3802,732,2086,615,0,269,2086,615,2086,615,0,269,1716,599,661,312,240,212,240,212,0,269,421,254,1053,411,119,142,119,142,0,269,934,381,33748,2852,3550,1102,1486,761,0,269,1486,761,1384,753,102,97,2064,762,4055,1211,3526,1183,0,269,3526,1183,2969,1045,557,429,529,268,18810,1878,12953,1727,58,95,12895,1713,11746,1634,1149,608,5857,945,4461,881,2566,711,0,269,2566,711,2566,711,0,269,1895,704,1226,473,56,81,56,81,0,269,1170,464,1646,553,73,80,73,80,0,269,1573,564,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,72260,5246,34832,3031,6969,1171,2659,709,0,240,2659,709,1503,516,1156,481,4310,937,4311,1018,2836,736,0,240,2836,736,2265,639,571,384,1475,680,18309,2095,14116,1658,106,135,14010,1649,12300,1458,1710,618,4193,1031,3200,874,1998,777,0,240,1998,777,1768,665,230,302,1202,387,654,306,194,168,194,168,0,240,460,236,1389,461,187,124,187,124,0,240,1202,433,37428,3105,7285,1469,3720,942,0,240,3720,942,2788,808,932,385,3565,960,6550,1224,5139,1123,0,240,5139,1123,4689,1074,450,392,1411,518,18084,2019,13412,1693,0,240,13412,1693,12452,1674,960,510,4672,1146,2277,625,1131,440,0,240,1131,440,1013,396,118,164,1146,414,1167,538,384,431,111,101,273,423,783,370,2065,661,69,114,69,114,0,240,1996,656,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,28171,2350,14790,1777,1646,546,840,437,145,101,695,425,634,417,61,81,806,426,2932,976,2552,973,177,155,2375,956,2101,889,274,271,380,232,8354,1349,6797,1249,640,383,6157,1218,5508,1243,649,542,1557,607,1099,472,657,367,0,283,657,367,657,367,0,283,442,281,121,136,0,283,0,283,0,283,121,136,638,380,81,89,81,89,0,283,557,352,13381,1719,2337,758,1363,561,246,201,1117,473,943,412,174,210,974,482,1104,504,1032,489,109,122,923,480,753,438,170,188,72,118,7939,1440,5702,1328,0,283,5702,1328,5635,1321,67,69,2237,699,1067,444,524,270,0,283,524,270,524,270,0,283,543,374,37,63,0,283,0,283,0,283,37,63,897,446,34,60,34,60,0,283,863,444,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
