GEO_ID,B21001B_001E,B21001B_001M,B21001B_002E,B21001B_002M,B21001B_003E,B21001B_003M,B21001B_004E,B21001B_004M,B21001B_005E,B21001B_005M,B21001B_006E,B21001B_006M,B21001B_007E,B21001B_007M,B21001B_008E,B21001B_008M,B21001B_009E,B21001B_009M,B21001B_010E,B21001B_010M,B21001B_011E,B21001B_011M,B21001B_012E,B21001B_012M,B21001B_013E,B21001B_013M,B21001B_014E,B21001B_014M,B21001B_015E,B21001B_015M,B21001B_016E,B21001B_016M,B21001B_017E,B21001B_017M,B21001B_018E,B21001B_018M,B21001B_019E,B21001B_019M,B21001B_020E,B21001B_020M,B21001B_021E,B21001B_021M,B21001B_022E,B21001B_022M,B21001B_023E,B21001B_023M,B21001B_024E,B21001B_024M,B21001B_025E,B21001B_025M,B21001B_026E,B21001B_026M,B21001B_027E,B21001B_027M,B21001B_028E,B21001B_028M,B21001B_029E,B21001B_029M,B21001B_030E,B21001B_030M,B21001B_031E,B21001B_031M,B21001B_032E,B21001B_032M,B21001B_033E,B21001B_033M,NAME,B21001B_001EA,B21001B_001MA,B21001B_002EA,B21001B_002MA,B21001B_003EA,B21001B_003MA,B21001B_004MA,B21001B_004EA,B21001B_005MA,B21001B_005EA,B21001B_006EA,B21001B_006MA,B21001B_007EA,B21001B_007MA,B21001B_008EA,B21001B_008MA,B21001B_009EA,B21001B_009MA,B21001B_010MA,B21001B_010EA,B21001B_011MA,B21001B_011EA,B21001B_012EA,B21001B_012MA,B21001B_013EA,B21001B_013MA,B21001B_014EA,B21001B_014MA,B21001B_015MA,B21001B_015EA,B21001B_016MA,B21001B_016EA,B21001B_017EA,B21001B_017MA,B21001B_018EA,B21001B_018MA,B21001B_019EA,B21001B_019MA,B21001B_020EA,B21001B_020MA,B21001B_021MA,B21001B_021EA,B21001B_022MA,B21001B_022EA,B21001B_023EA,B21001B_023MA,B21001B_024EA,B21001B_024MA,B21001B_025MA,B21001B_025EA,B21001B_026MA,B21001B_026EA,B21001B_027MA,B21001B_027EA,B21001B_028MA,B21001B_028EA,B21001B_029EA,B21001B_029MA,B21001B_030EA,B21001B_030MA,B21001B_031MA,B21001B_031EA,B21001B_032MA,B21001B_032EA,B21001B_033MA,B21001B_033EA,state
0400000US41,43555,1872,22299,1608,7041,915,173,174,6868,910,11061,1245,2291,822,8770,1299,2243,343,835,396,1408,443,1466,434,577,322,889,354,488,295,250,206,238,261,21256,1340,7432,1250,87,136,7345,1261,8388,755,502,378,7886,771,2543,429,0,269,2543,429,1276,354,0,269,1276,354,1617,767,0,269,1617,767,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,908229,4122,415962,2878,152889,2413,4984,1211,147905,2765,167910,2321,27334,2728,140576,3353,47800,1433,18215,1782,29585,1808,27219,830,10717,1256,16502,1346,20144,741,11804,1437,8340,1224,492267,2782,156940,1968,1000,558,155940,2067,193800,2076,4242,1092,189558,2109,62739,1254,455,328,62284,1259,40271,934,255,187,40016,928,38517,779,285,216,38232,853,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,37790,2924,19589,2536,7886,1049,416,343,7470,1049,8298,1434,650,396,7648,1487,2214,431,679,378,1535,477,605,331,112,141,493,293,586,479,97,175,489,474,18201,1250,8081,808,349,384,7732,771,6799,763,201,200,6598,736,1618,331,103,125,1515,327,848,417,0,281,848,417,855,381,63,102,792,358,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,884823,3077,399926,2180,144897,2780,9175,1817,135722,3155,159621,2502,35763,2942,123858,3725,51771,1495,18726,1969,33045,1968,27692,1651,8524,1263,19168,1745,15945,1457,6435,947,9510,1548,484897,2056,157528,2097,3911,1204,153617,2509,190207,2147,5846,1237,184361,2412,65624,641,870,469,64754,837,36625,1605,483,373,36142,1635,34913,1590,111,133,34802,1553,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,706341,4184,321709,3209,128447,2724,5204,1428,123243,2718,127354,1997,25188,2508,102166,2891,37767,1447,13591,1890,24176,2339,16916,990,5247,936,11669,1185,11225,682,5435,776,5790,827,384632,2502,135156,1972,1007,551,134149,2054,154052,2435,4581,1077,149471,2545,44844,1331,1488,669,43356,1555,26929,1238,293,256,26636,1269,23651,1214,166,157,23485,1238,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1891614,7134,884969,5500,344544,4733,22758,3067,321786,4916,368117,4308,69529,4098,298588,5342,97769,1926,38964,2401,58805,2726,46057,1675,18072,1729,27985,1879,28482,1567,15388,1468,13094,1383,1006645,4465,363211,3756,8170,1540,355041,3845,407140,3028,14710,2214,392430,3860,116573,1882,1237,448,115336,1959,65455,1832,865,402,64590,1829,54266,1954,592,338,53674,1990,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1071285,5730,494982,4698,175107,4106,19882,2570,155225,4375,208517,3206,60985,3895,147532,4303,60273,1973,24156,2188,36117,2250,30865,1551,13231,1749,17634,1615,20220,1525,10863,1256,9357,1234,576303,3512,181654,2797,7269,1856,174385,3324,240052,2747,12826,1893,227226,3350,71879,1706,1869,753,70010,1843,42886,1785,508,290,42378,1855,39832,1614,104,108,39728,1600,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,148836,3103,80701,2160,30529,1897,3265,926,27264,2078,35266,1437,10775,1556,24491,1572,9080,835,4594,847,4486,911,3681,391,2840,595,841,477,2145,236,1256,328,889,293,68135,1960,25718,1750,523,441,25195,1795,28963,1347,1258,485,27705,1324,7092,532,77,127,7015,553,3382,338,55,97,3327,356,2980,380,117,131,2863,398,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,46448,1721,23611,1487,8774,1073,589,490,8185,1058,9149,1097,1519,574,7630,1149,3395,843,1295,466,2100,639,899,357,359,231,540,285,1394,418,1101,344,293,210,22837,1324,6621,990,129,182,6492,1008,8802,965,653,450,8149,938,2784,759,0,261,2784,759,1491,478,0,261,1491,478,3139,733,0,261,3139,733,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,212833,2031,102251,1630,45856,1600,948,570,44908,1729,39023,1363,6615,1344,32408,1500,10006,661,3248,825,6758,860,4916,433,1635,467,3281,574,2450,230,1505,360,945,392,110582,1383,43164,1266,548,423,42616,1366,43931,1073,1326,585,42605,1119,12296,550,90,108,12206,563,6446,445,0,211,6446,445,4745,409,18,30,4727,410,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,236006,8373,115204,4872,41929,3112,1137,552,40792,3056,43207,2902,1883,675,41324,2963,15235,1673,2097,489,13138,1566,9005,1128,1950,470,7055,962,5828,838,1273,425,4555,757,120802,5728,40368,3527,102,129,40266,3521,43255,2458,143,177,43112,2459,17473,1702,90,112,17383,1707,11357,1320,0,275,11357,1320,8349,982,0,275,8349,982,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
