GEO_ID,B21001C_001E,B21001C_001M,B21001C_002E,B21001C_002M,B21001C_003E,B21001C_003M,B21001C_004E,B21001C_004M,B21001C_005E,B21001C_005M,B21001C_006E,B21001C_006M,B21001C_007E,B21001C_007M,B21001C_008E,B21001C_008M,B21001C_009E,B21001C_009M,B21001C_010E,B21001C_010M,B21001C_011E,B21001C_011M,B21001C_012E,B21001C_012M,B21001C_013E,B21001C_013M,B21001C_014E,B21001C_014M,B21001C_015E,B21001C_015M,B21001C_016E,B21001C_016M,B21001C_017E,B21001C_017M,B21001C_018E,B21001C_018M,B21001C_019E,B21001C_019M,B21001C_020E,B21001C_020M,B21001C_021E,B21001C_021M,B21001C_022E,B21001C_022M,B21001C_023E,B21001C_023M,B21001C_024E,B21001C_024M,B21001C_025E,B21001C_025M,B21001C_026E,B21001C_026M,B21001C_027E,B21001C_027M,B21001C_028E,B21001C_028M,B21001C_029E,B21001C_029M,B21001C_030E,B21001C_030M,B21001C_031E,B21001C_031M,B21001C_032E,B21001C_032M,B21001C_033E,B21001C_033M,NAME,B21001C_001MA,B21001C_001EA,B21001C_002EA,B21001C_002MA,B21001C_003MA,B21001C_003EA,B21001C_004MA,B21001C_004EA,B21001C_005MA,B21001C_005EA,B21001C_006MA,B21001C_006EA,B21001C_007EA,B21001C_007MA,B21001C_008EA,B21001C_008MA,B21001C_009EA,B21001C_009MA,B21001C_010MA,B21001C_010EA,B21001C_011MA,B21001C_011EA,B21001C_012EA,B21001C_012MA,B21001C_013EA,B21001C_013MA,B21001C_014EA,B21001C_014MA,B21001C_015MA,B21001C_015EA,B21001C_016MA,B21001C_016EA,B21001C_017EA,B21001C_017MA,B21001C_018EA,B21001C_018MA,B21001C_019EA,B21001C_019MA,B21001C_020EA,B21001C_020MA,B21001C_021MA,B21001C_021EA,B21001C_022MA,B21001C_022EA,B21001C_023EA,B21001C_023MA,B21001C_024EA,B21001C_024MA,B21001C_025EA,B21001C_025MA,B21001C_026MA,B21001C_026EA,B21001C_027MA,B21001C_027EA,B21001C_028EA,B21001C_028MA,B21001C_029EA,B21001C_029MA,B21001C_030EA,B21001C_030MA,B21001C_031EA,B21001C_031MA,B21001C_032MA,B21001C_032EA,B21001C_033MA,B21001C_033EA,state
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,10210,1530,5229,1172,1722,630,0,283,1722,630,1570,542,219,181,1351,509,1416,628,696,472,720,445,363,289,75,73,288,282,158,191,137,189,21,35,4981,950,1271,509,3,6,1268,508,2444,735,146,152,2298,713,729,428,0,283,729,428,449,237,0,283,449,237,88,112,0,283,88,112,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,39257,1328,19437,1161,8651,915,132,105,8519,912,7625,1167,1111,481,6514,1123,1738,477,578,223,1160,429,987,380,544,266,443,295,436,219,99,99,337,226,19820,1169,7957,730,119,187,7838,742,7856,869,299,240,7557,885,1886,438,0,216,1886,438,1451,448,86,139,1365,396,670,311,0,216,670,311,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,11664,1570,5671,1215,1316,513,177,161,1139,511,2888,962,1208,722,1680,646,786,347,267,222,519,283,519,279,206,173,313,234,162,143,92,114,70,84,5993,1066,1595,567,0,279,1595,567,2888,905,0,279,2888,905,923,334,0,279,923,334,340,212,0,279,340,212,247,197,0,279,247,197,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,85560,5114,43794,3660,17108,3313,839,588,16269,3175,17767,1686,3264,990,14503,1600,5142,1045,2255,776,2887,752,2492,773,1543,669,949,421,1285,486,903,478,382,272,41766,3268,12821,1823,159,162,12662,1794,17912,2113,803,450,17109,2056,6545,978,72,115,6473,979,2315,642,105,123,2210,628,2173,589,131,136,2042,606,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,18454,1319,8923,971,4138,810,222,221,3916,774,3438,612,528,275,2910,586,742,479,493,362,249,208,454,272,103,142,351,250,151,101,36,44,115,89,9531,769,4639,767,0,255,4639,767,3271,541,118,199,3153,502,1178,324,70,112,1108,343,195,212,0,255,195,212,248,188,0,255,248,188,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,14070,1561,7444,1284,2821,906,284,267,2537,838,2872,736,719,325,2153,630,937,458,676,406,261,198,329,280,128,198,201,191,485,349,349,281,136,163,6626,1034,1616,553,216,245,1400,492,2546,713,270,180,2276,682,1139,416,0,279,1139,416,641,332,0,279,641,332,684,367,0,279,684,367,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,64716,3072,31419,1647,13172,1520,915,646,12257,1434,11879,1384,1836,628,10043,1262,4066,712,2009,599,2057,564,1611,482,960,469,651,300,691,292,660,301,31,38,33297,2192,13095,1307,0,267,13095,1307,12604,1469,366,220,12238,1434,4262,596,55,82,4207,603,2202,533,0,267,2202,533,1134,473,0,267,1134,473,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,33780,1678,18289,1101,7504,959,399,333,7105,950,8024,932,1809,504,6215,998,1454,424,627,222,827,343,885,291,558,216,327,167,422,253,148,115,274,219,15491,1006,5119,719,55,79,5064,734,7544,844,196,138,7348,820,1745,389,93,113,1652,387,669,218,0,211,669,218,414,218,34,53,380,211,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,7454,829,3301,422,1283,314,31,60,1252,308,1489,334,193,138,1296,331,270,139,187,133,83,78,175,112,0,259,175,112,84,97,31,38,53,91,4153,700,1541,318,0,259,1541,318,1633,595,321,417,1312,420,499,222,0,259,499,222,238,151,0,259,238,151,242,246,0,259,242,246,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
