GEO_ID,B17010B_001E,B17010B_001M,B17010B_002E,B17010B_002M,B17010B_003E,B17010B_003M,B17010B_004E,B17010B_004M,B17010B_005E,B17010B_005M,B17010B_006E,B17010B_006M,B17010B_007E,B17010B_007M,B17010B_008E,B17010B_008M,B17010B_009E,B17010B_009M,B17010B_010E,B17010B_010M,B17010B_011E,B17010B_011M,B17010B_012E,B17010B_012M,B17010B_013E,B17010B_013M,B17010B_014E,B17010B_014M,B17010B_015E,B17010B_015M,B17010B_016E,B17010B_016M,B17010B_017E,B17010B_017M,B17010B_018E,B17010B_018M,B17010B_019E,B17010B_019M,B17010B_020E,B17010B_020M,B17010B_021E,B17010B_021M,B17010B_022E,B17010B_022M,B17010B_023E,B17010B_023M,B17010B_024E,B17010B_024M,B17010B_025E,B17010B_025M,B17010B_026E,B17010B_026M,B17010B_027E,B17010B_027M,B17010B_028E,B17010B_028M,B17010B_029E,B17010B_029M,B17010B_030E,B17010B_030M,B17010B_031E,B17010B_031M,B17010B_032E,B17010B_032M,B17010B_033E,B17010B_033M,B17010B_034E,B17010B_034M,B17010B_035E,B17010B_035M,B17010B_036E,B17010B_036M,B17010B_037E,B17010B_037M,B17010B_038E,B17010B_038M,B17010B_039E,B17010B_039M,B17010B_040E,B17010B_040M,B17010B_041E,B17010B_041M,NAME,B17010B_001EA,B17010B_001MA,B17010B_002MA,B17010B_002EA,B17010B_003MA,B17010B_003EA,B17010B_004MA,B17010B_004EA,B17010B_005EA,B17010B_005MA,B17010B_006EA,B17010B_006MA,B17010B_007EA,B17010B_007MA,B17010B_008MA,B17010B_008EA,B17010B_009MA,B17010B_009EA,B17010B_010MA,B17010B_010EA,B17010B_011MA,B17010B_011EA,B17010B_012EA,B17010B_012MA,B17010B_013MA,B17010B_013EA,B17010B_014MA,B17010B_014EA,B17010B_015MA,B17010B_015EA,B17010B_016MA,B17010B_016EA,B17010B_017EA,B17010B_017MA,B17010B_018EA,B17010B_018MA,B17010B_019MA,B17010B_019EA,B17010B_020MA,B17010B_020EA,B17010B_021MA,B17010B_021EA,B17010B_022MA,B17010B_022EA,B17010B_023EA,B17010B_023MA,B17010B_024MA,B17010B_024EA,B17010B_025MA,B17010B_025EA,B17010B_026MA,B17010B_026EA,B17010B_027MA,B17010B_027EA,B17010B_028EA,B17010B_028MA,B17010B_029EA,B17010B_029MA,B17010B_030MA,B17010B_030EA,B17010B_031MA,B17010B_031EA,B17010B_032EA,B17010B_032MA,B17010B_033MA,B17010B_033EA,B17010B_034EA,B17010B_034MA,B17010B_035MA,B17010B_035EA,B17010B_036MA,B17010B_036EA,B17010B_037EA,B17010B_037MA,B17010B_038MA,B17010B_038EA,B17010B_039EA,B17010B_039MA,B17010B_040EA,B17010B_040MA,B17010B_041MA,B17010B_041EA,state
0400000US32,41510,2140,5545,1345,962,563,693,458,0,292,174,244,519,399,269,284,4583,1215,667,507,667,507,0,292,136,215,531,456,0,292,3916,1072,3603,1019,425,359,1001,574,2177,729,313,254,35965,2196,21212,1854,11200,1568,2250,966,2767,836,6183,1297,10012,1269,14753,1592,3888,917,2315,809,540,401,489,414,1286,583,1573,680,10865,1472,6401,1214,1001,631,1967,833,3433,955,4464,1079,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,268416,5188,38798,4204,5555,1219,3613,969,272,334,1181,517,2160,742,1942,807,33243,3710,2470,879,1876,706,212,251,370,329,1294,561,594,436,30773,3617,26514,3079,2977,881,7283,1381,16254,2550,4259,1180,229618,5361,115888,4915,64721,3816,9856,1855,13526,2036,41339,3261,51167,3152,113730,4776,22605,2532,11919,2084,3531,1042,2077,905,6311,1411,10686,1886,91125,3756,60325,3433,8854,1628,7980,1647,43491,3349,30800,2356,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,649819,9125,127254,6306,17240,2065,10722,1452,1790,695,3334,944,5598,1151,6518,1280,110014,5819,11158,1603,6968,1362,1373,653,1782,753,3813,1123,4190,1019,98856,5609,87316,5549,13324,2039,23346,2193,50646,3993,11540,1645,522565,8518,242951,6994,128114,5246,17192,2337,28348,3200,82574,4575,114837,5073,279614,7224,52616,3434,26408,2489,5863,1321,3172,1096,17373,2017,26208,2540,226998,6782,143413,5976,18489,2143,22747,2510,102177,5101,83585,4059,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,459670,8940,100786,5262,15281,1905,9636,1722,937,467,3335,1057,5364,1091,5645,1077,85505,4749,6259,1447,3943,1209,1016,661,657,604,2270,792,2316,777,79246,4715,69544,4803,12170,2179,18352,2717,39022,3688,9702,1847,358884,8565,202387,7691,99851,5270,16412,2384,18420,2274,65019,4513,102536,5042,156497,7139,31560,3175,16565,2408,3675,1038,1515,631,11375,2171,14995,2088,124937,6010,82132,5381,9907,1751,11392,2203,60833,4756,42805,3147,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,313029,6115,81192,4250,10130,1736,6517,1421,1453,847,2772,1013,2292,845,3613,881,71062,3909,7609,1622,5805,1488,947,560,1483,805,3375,1084,1804,851,63453,3572,58508,3386,13126,2137,18487,2108,26895,2643,4945,1111,231837,6211,116283,4367,55285,3744,7616,1559,11472,2020,36197,3085,60998,2812,115554,5248,22199,2587,12008,1735,3306,995,1460,573,7242,1410,10191,1760,93355,4245,64908,3736,8781,1450,9255,1603,46872,3372,28447,2033,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,57251,2604,16005,1768,2901,827,2117,774,380,328,861,477,876,417,784,345,13104,1505,2153,754,1384,543,171,173,406,319,807,431,769,486,10951,1349,9932,1259,2231,632,3538,981,4163,1037,1019,438,41246,2373,22044,1745,10350,1468,2130,760,2701,842,5519,1078,11694,1140,19202,1930,4489,1170,2850,995,791,513,290,319,1769,746,1639,721,14713,1584,10623,1207,1655,660,1726,695,7242,1119,4090,888,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,13189,1170,4043,1011,633,318,226,216,0,269,179,199,47,80,407,243,3410,1005,224,271,224,271,175,256,49,88,0,269,0,269,3186,988,2988,961,709,462,565,524,1714,686,198,190,9146,1131,5106,925,2345,770,51,95,705,549,1589,579,2761,723,4040,1060,777,528,689,511,337,365,0,269,352,359,88,130,3263,994,2597,900,513,378,541,496,1543,689,666,462,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,274337,5612,68661,3929,9110,1805,6176,1492,1249,732,2535,1072,2392,723,2934,995,59551,3820,7855,1855,6351,1780,1213,738,1035,651,4103,1248,1504,749,51696,3295,45705,3210,7375,1631,12710,1942,25620,2459,5991,1348,205676,5450,99943,4424,47398,3737,6965,1604,10317,1687,30116,3089,52545,3160,105733,4805,19523,2508,11193,1924,2708,1019,1628,785,6857,1377,8330,1450,86210,4206,56489,3274,7010,1243,8858,1593,40621,2741,29721,2656,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,298611,6024,75084,4112,10634,1656,6582,1420,584,392,1931,851,4067,1041,4052,1021,64450,3703,3926,1068,2662,886,122,121,875,429,1665,689,1264,719,60524,3763,53062,3147,9768,1612,14769,1864,28525,2587,7462,1486,223527,5589,120338,4706,59657,3779,6539,1291,12983,1756,40135,3116,60681,3254,103189,4637,20350,2435,10495,2021,1923,817,2356,1080,6216,1514,9855,1841,82839,4409,54940,3769,7409,1578,8397,1683,39134,3357,27899,2442,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,240193,5467,59753,3897,6439,1121,4312,1157,475,337,1762,810,2075,742,2127,658,53314,3720,6191,1586,4969,1473,1070,784,1301,847,2598,877,1222,776,47123,3471,41905,3321,7900,1597,12256,2169,21749,2463,5218,1077,180440,5019,91854,4313,46845,3718,8113,1564,8842,1670,29890,2967,45009,2923,88586,4242,19518,2741,9963,1722,1975,690,1163,564,6825,1717,9555,1936,69068,3916,45675,3558,8075,1711,6507,1444,31093,3036,23393,2629,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,609743,8950,131598,5988,22526,2561,14120,2393,3110,969,3520,1233,7490,1671,8406,1271,109072,6013,9347,1693,7159,1402,2469,804,1313,485,3377,1084,2188,765,99725,5911,88330,5839,13423,2193,25316,2837,49591,3602,11395,1909,478145,8047,275352,7019,148938,5751,25716,3180,29107,2612,94115,4690,126414,4825,202793,6913,40065,3149,22346,2698,5325,1601,3019,1059,14002,1669,17719,2241,162728,6404,109053,5752,16741,2004,17752,2513,74560,4698,53675,3573,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,365529,7109,51664,3483,7997,1314,4940,1207,524,368,2298,977,2118,646,3057,791,43667,3510,4190,1201,3330,1007,483,419,636,415,2211,936,860,529,39477,3111,36015,2938,7662,1654,10937,1702,17416,2191,3462,887,313865,6937,179606,5516,91535,4988,12413,2240,20583,2424,58539,3733,88071,3916,134259,6048,29892,3063,16673,2507,5152,1484,1848,966,9673,2018,13219,1920,104367,5124,73931,4411,9120,1689,11527,2133,53284,4353,30436,2558,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,45747,2671,8468,1547,2836,922,2620,878,601,446,1322,696,697,477,216,205,5632,1307,1166,657,904,620,398,429,60,109,446,447,262,232,4466,1094,4418,1094,660,369,892,449,2866,963,48,81,37279,2502,23706,2199,13538,1974,3276,932,3328,889,6934,1342,10168,1423,13573,2000,3417,1058,1279,645,250,243,344,335,685,450,2138,849,10156,1585,6464,1362,909,466,1386,537,4169,1199,3692,1100,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,13138,1386,2891,957,531,325,344,230,210,188,0,261,134,146,187,164,2360,833,586,466,586,466,325,297,261,312,0,261,0,261,1774,702,1624,679,508,363,377,325,739,526,150,171,10247,1272,6053,998,1781,581,0,261,309,331,1472,530,4272,1023,4194,1012,705,452,590,442,148,204,0,261,442,377,115,124,3489,1010,1678,622,137,148,332,306,1209,571,1811,695,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,71666,2828,23295,2157,1448,539,1027,443,186,217,217,217,624,280,421,310,21847,2098,1683,668,1525,653,339,278,108,173,1078,542,158,195,20164,2059,18421,1984,2553,786,6190,1198,9678,1556,1743,678,48371,2887,23464,2019,12953,1689,2536,864,2591,797,7826,1433,10511,1401,24907,2420,5604,1383,3612,1087,1260,645,259,225,2093,810,1992,837,19303,1952,14157,1895,2198,849,2940,847,9019,1669,5146,867,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,73728,3196,32468,2517,12011,1518,6604,1286,853,433,843,436,4908,968,5407,1034,20457,1899,3247,741,1477,502,375,274,359,225,743,370,1770,537,17210,1703,12797,1526,1562,577,4065,956,7170,1052,4413,856,41260,2371,26919,2123,10664,1581,1639,663,1297,569,7728,1284,16255,1598,14341,1421,3970,860,1120,532,466,330,151,189,503,336,2850,790,10371,1343,4645,899,682,366,628,364,3335,834,5726,1035,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
