GEO_ID,B17001C_001E,B17001C_001M,B17001C_002E,B17001C_002M,B17001C_003E,B17001C_003M,B17001C_004E,B17001C_004M,B17001C_005E,B17001C_005M,B17001C_006E,B17001C_006M,B17001C_007E,B17001C_007M,B17001C_008E,B17001C_008M,B17001C_009E,B17001C_009M,B17001C_010E,B17001C_010M,B17001C_011E,B17001C_011M,B17001C_012E,B17001C_012M,B17001C_013E,B17001C_013M,B17001C_014E,B17001C_014M,B17001C_015E,B17001C_015M,B17001C_016E,B17001C_016M,B17001C_017E,B17001C_017M,B17001C_018E,B17001C_018M,B17001C_019E,B17001C_019M,B17001C_020E,B17001C_020M,B17001C_021E,B17001C_021M,B17001C_022E,B17001C_022M,B17001C_023E,B17001C_023M,B17001C_024E,B17001C_024M,B17001C_025E,B17001C_025M,B17001C_026E,B17001C_026M,B17001C_027E,B17001C_027M,B17001C_028E,B17001C_028M,B17001C_029E,B17001C_029M,B17001C_030E,B17001C_030M,B17001C_031E,B17001C_031M,B17001C_032E,B17001C_032M,B17001C_033E,B17001C_033M,B17001C_034E,B17001C_034M,B17001C_035E,B17001C_035M,B17001C_036E,B17001C_036M,B17001C_037E,B17001C_037M,B17001C_038E,B17001C_038M,B17001C_039E,B17001C_039M,B17001C_040E,B17001C_040M,B17001C_041E,B17001C_041M,B17001C_042E,B17001C_042M,B17001C_043E,B17001C_043M,B17001C_044E,B17001C_044M,B17001C_045E,B17001C_045M,B17001C_046E,B17001C_046M,B17001C_047E,B17001C_047M,B17001C_048E,B17001C_048M,B17001C_049E,B17001C_049M,B17001C_050E,B17001C_050M,B17001C_051E,B17001C_051M,B17001C_052E,B17001C_052M,B17001C_053E,B17001C_053M,B17001C_054E,B17001C_054M,B17001C_055E,B17001C_055M,B17001C_056E,B17001C_056M,B17001C_057E,B17001C_057M,B17001C_058E,B17001C_058M,B17001C_059E,B17001C_059M,NAME,B17001C_001EA,B17001C_001MA,B17001C_002EA,B17001C_002MA,B17001C_003EA,B17001C_003MA,B17001C_004MA,B17001C_004EA,B17001C_005MA,B17001C_005EA,B17001C_006EA,B17001C_006MA,B17001C_007EA,B17001C_007MA,B17001C_008EA,B17001C_008MA,B17001C_009MA,B17001C_009EA,B17001C_010MA,B17001C_010EA,B17001C_011EA,B17001C_011MA,B17001C_012EA,B17001C_012MA,B17001C_013EA,B17001C_013MA,B17001C_014MA,B17001C_014EA,B17001C_015MA,B17001C_015EA,B17001C_016EA,B17001C_016MA,B17001C_017EA,B17001C_017MA,B17001C_018EA,B17001C_018MA,B17001C_019MA,B17001C_019EA,B17001C_020MA,B17001C_020EA,B17001C_021EA,B17001C_021MA,B17001C_022EA,B17001C_022MA,B17001C_023EA,B17001C_023MA,B17001C_024MA,B17001C_024EA,B17001C_025MA,B17001C_025EA,B17001C_026EA,B17001C_026MA,B17001C_027EA,B17001C_027MA,B17001C_028EA,B17001C_028MA,B17001C_029MA,B17001C_029EA,B17001C_030MA,B17001C_030EA,B17001C_031MA,B17001C_031EA,B17001C_032EA,B17001C_032MA,B17001C_033EA,B17001C_033MA,B17001C_034EA,B17001C_034MA,B17001C_035MA,B17001C_035EA,B17001C_036MA,B17001C_036EA,B17001C_037EA,B17001C_037MA,B17001C_038EA,B17001C_038MA,B17001C_039EA,B17001C_039MA,B17001C_040MA,B17001C_040EA,B17001C_041MA,B17001C_041EA,B17001C_042MA,B17001C_042EA,B17001C_043EA,B17001C_043MA,B17001C_044EA,B17001C_044MA,B17001C_045EA,B17001C_045MA,B17001C_046MA,B17001C_046EA,B17001C_047MA,B17001C_047EA,B17001C_048MA,B17001C_048EA,B17001C_049MA,B17001C_049EA,B17001C_050MA,B17001C_050EA,B17001C_051EA,B17001C_051MA,B17001C_052EA,B17001C_052MA,B17001C_053EA,B17001C_053MA,B17001C_054MA,B17001C_054EA,B17001C_055MA,B17001C_055EA,B17001C_056EA,B17001C_056MA,B17001C_057EA,B17001C_057MA,B17001C_058EA,B17001C_058MA,B17001C_059MA,B17001C_059EA,state
0400000US37,96376,3053,23586,3235,9268,1911,1828,836,198,205,1458,592,634,510,33,58,421,420,441,288,1382,715,664,370,642,389,784,398,566,391,217,141,14318,2066,804,543,542,352,1510,810,460,319,158,199,928,509,1861,788,1761,645,1225,643,1766,558,1317,595,813,450,1173,494,72790,4362,36967,2813,2113,651,64,122,3841,1013,2213,677,630,468,889,344,4040,675,4889,1004,6355,1286,6103,879,3054,674,2059,482,717,383,35823,2501,2712,764,899,536,2903,712,1257,485,676,331,1013,481,3505,809,4786,871,5427,872,5546,882,3653,658,2315,559,1131,491,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,31724,1748,11152,2196,5216,1093,906,529,38,63,684,271,300,168,141,109,287,162,783,455,761,326,886,386,219,154,180,179,31,46,0,200,5936,1431,1067,288,159,134,574,326,261,182,432,479,83,73,664,369,772,518,905,516,437,229,397,265,98,106,87,92,20572,2148,9650,1381,1082,451,19,37,758,246,701,274,340,196,331,255,1133,506,1046,528,1390,384,1488,552,826,266,404,136,132,192,10922,1202,450,209,0,200,1068,416,989,455,82,81,518,171,1325,478,977,400,2671,852,1186,318,891,427,435,172,330,212,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,20331,1916,5406,1218,2678,721,128,165,0,261,226,188,256,181,0,261,104,157,335,314,453,328,492,356,210,224,370,311,104,124,0,261,2728,891,239,199,0,261,49,70,43,62,158,187,0,261,267,313,278,204,737,536,273,258,358,289,197,155,129,148,14925,1893,6899,1173,294,178,0,261,327,189,325,313,0,261,172,170,530,291,1230,571,1054,405,1211,465,1377,623,328,193,51,58,8026,1261,389,245,55,83,263,156,238,165,0,261,120,222,1062,446,504,367,1651,540,1620,503,1181,476,861,368,82,90,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,236898,6921,60381,5235,28380,3051,3811,826,566,282,3758,775,2671,759,764,378,1417,507,4571,1182,1991,819,3264,785,2529,690,1735,534,896,372,407,249,32001,3096,3350,927,323,238,3645,961,1919,618,623,373,1660,472,5325,1138,4959,1037,3826,909,2541,637,1846,581,1168,372,816,319,176517,7517,86402,4311,5590,846,1375,458,8079,1139,5123,847,1461,461,3376,756,10671,1435,12313,1323,12159,1497,11191,1269,7679,795,5022,718,2363,567,90115,4152,5372,1032,2024,628,8382,1038,4373,855,1848,668,2956,773,9351,1335,12225,1281,12680,1351,12321,1303,9561,847,5359,894,3663,694,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,65472,7590,17563,3730,6611,1687,672,399,347,393,972,461,437,303,208,166,406,248,728,553,966,541,556,450,993,691,287,204,0,269,39,63,10952,2622,1035,787,137,175,1601,782,734,501,97,157,433,317,1620,658,1643,730,1582,625,892,557,494,316,358,357,326,374,47909,6107,27746,4413,2085,818,185,172,2171,888,858,583,574,392,825,521,3237,1134,6233,1819,4353,1425,3634,1000,2332,864,702,413,557,297,20163,2918,1844,729,243,294,2235,863,1119,628,744,449,401,239,1536,501,3141,1037,2439,670,3833,882,1505,479,787,354,336,237,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,16702,1850,4796,1235,1820,666,230,215,0,240,245,240,101,84,0,240,127,176,97,126,210,227,191,199,427,310,192,170,0,240,0,240,2976,796,174,201,137,225,289,238,67,88,63,71,89,70,180,280,319,292,493,375,662,395,277,221,30,51,196,242,11906,1722,6079,1352,290,269,0,240,369,291,606,399,117,135,291,225,691,473,752,553,642,361,708,343,666,325,559,360,388,258,5827,1077,205,195,107,112,260,176,149,156,179,128,65,75,272,245,1001,524,739,326,1707,710,584,318,358,330,201,159,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,63518,2724,30174,4440,14909,2784,2598,546,411,218,1721,637,1539,587,483,320,735,384,1513,594,1689,697,2091,736,1526,600,391,209,93,112,119,156,15265,2216,1756,470,398,239,1921,655,999,472,384,238,490,306,2360,668,1818,521,2055,789,1458,508,845,339,705,387,76,92,33344,4336,17624,2713,2356,787,451,379,2250,782,1287,408,293,228,810,331,1937,635,2628,912,2038,616,1466,504,1141,467,783,355,184,148,15720,2065,1359,528,346,320,1731,537,973,386,357,293,932,436,2412,762,1265,551,2177,539,2063,439,983,379,688,226,434,241,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,15359,1642,3892,1252,1748,707,180,191,154,150,161,204,0,279,0,279,52,70,0,279,219,203,363,386,517,339,97,141,0,279,5,12,2144,775,90,96,123,139,225,183,294,217,0,279,0,279,166,170,483,365,425,325,46,78,196,194,96,88,0,279,11467,1510,5211,1094,40,71,304,340,445,305,37,113,0,279,111,122,419,341,619,334,795,431,1111,559,654,323,519,279,157,141,6256,1167,393,383,144,174,643,372,15,27,95,118,244,216,523,394,650,347,1209,501,1173,578,727,289,244,189,196,177,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,107245,6294,17943,3410,7833,2048,490,258,0,281,1249,872,374,252,50,79,366,278,1434,594,1144,1193,575,382,1081,600,676,367,211,188,183,194,10110,2142,903,424,93,96,1147,503,289,307,220,202,617,309,1158,593,1138,492,1772,739,1341,533,565,329,249,170,618,338,89302,5704,45403,3494,1895,659,517,256,3203,809,1607,504,605,316,1277,573,4937,1340,8347,2022,7079,1359,8210,1383,4405,1002,2281,776,1040,417,43899,3672,2944,950,599,374,2896,819,1404,487,615,396,1061,426,3831,1015,6385,1253,7416,1709,7411,1146,5980,964,1929,618,1428,395,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,27605,1930,7532,2145,3166,1147,371,252,90,88,848,433,149,155,44,86,259,218,237,234,641,486,276,281,179,202,0,255,72,115,0,255,4366,1294,327,251,257,334,745,390,163,148,0,255,248,278,537,358,1170,623,347,268,320,246,171,157,81,133,0,255,20073,2634,10129,1346,950,514,128,164,875,371,980,419,226,250,159,190,1074,496,1795,670,1742,579,1162,446,661,463,341,263,36,44,9944,1722,276,205,110,203,950,446,638,415,87,144,1355,693,1272,631,1536,603,1451,501,978,448,968,336,114,166,209,177,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,88664,4128,25710,3266,11444,1629,1186,472,245,287,1209,549,570,303,490,362,682,404,1651,696,1807,616,1366,579,1097,457,801,438,267,182,73,103,14266,2121,1779,656,350,247,1504,599,985,553,239,178,505,319,2271,729,2330,720,1544,554,1356,570,784,346,318,206,301,220,62954,4040,30652,2128,1739,620,451,271,2070,546,1707,550,283,186,1165,387,4461,764,4919,1024,4464,936,4287,768,3246,636,1242,452,618,282,32302,2636,2542,729,451,261,2141,543,1169,427,609,228,1238,493,4359,972,4074,784,5173,1153,4399,808,3430,534,1884,497,833,396,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,44822,2471,11057,1903,5211,1146,711,307,142,116,640,303,423,247,30,35,487,263,932,429,380,259,400,232,596,263,395,244,49,51,26,46,5846,1151,305,232,369,286,851,362,281,178,248,235,325,244,659,342,1037,356,606,299,886,379,192,129,39,47,48,66,33765,2933,18529,1961,1063,339,250,203,1673,630,1101,391,494,273,500,222,2340,620,2738,737,3496,795,2729,624,959,317,790,283,396,242,15236,1456,889,332,198,177,1258,386,455,241,113,93,673,299,1563,471,1697,412,3337,687,2578,584,1553,378,630,211,292,199,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,11367,1047,3458,1175,1534,617,313,200,0,259,118,109,214,156,86,108,61,100,332,245,111,113,186,158,37,62,76,90,0,259,0,259,1924,658,232,165,0,259,361,237,248,155,0,259,195,174,269,184,188,183,54,93,70,116,75,97,43,62,189,237,7909,1491,3583,753,251,170,29,54,379,270,331,211,0,259,84,98,312,188,528,318,680,305,536,216,194,124,175,112,84,97,4326,938,141,146,64,77,444,297,270,213,0,259,212,218,327,188,687,360,732,425,777,333,424,242,195,149,53,62,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
