GEO_ID,B18020B_001E,B18020B_001M,B18020B_002E,B18020B_002M,B18020B_003E,B18020B_003M,B18020B_004E,B18020B_004M,B18020B_005E,B18020B_005M,B18020B_006E,B18020B_006M,B18020B_007E,B18020B_007M,B18020B_008E,B18020B_008M,B18020B_009E,B18020B_009M,B18020B_010E,B18020B_010M,B18020B_011E,B18020B_011M,B18020B_012E,B18020B_012M,B18020B_013E,B18020B_013M,B18020B_014E,B18020B_014M,B18020B_015E,B18020B_015M,B18020B_016E,B18020B_016M,B18020B_017E,B18020B_017M,B18020B_018E,B18020B_018M,B18020B_019E,B18020B_019M,B18020B_020E,B18020B_020M,B18020B_021E,B18020B_021M,B18020B_022E,B18020B_022M,B18020B_023E,B18020B_023M,B18020B_024E,B18020B_024M,B18020B_025E,B18020B_025M,B18020B_026E,B18020B_026M,B18020B_027E,B18020B_027M,B18020B_028E,B18020B_028M,B18020B_029E,B18020B_029M,B18020B_030E,B18020B_030M,B18020B_031E,B18020B_031M,NAME,B18020B_001MA,B18020B_001EA,B18020B_002MA,B18020B_002EA,B18020B_003EA,B18020B_003MA,B18020B_004EA,B18020B_004MA,B18020B_005EA,B18020B_005MA,B18020B_006EA,B18020B_006MA,B18020B_007EA,B18020B_007MA,B18020B_008MA,B18020B_008EA,B18020B_009MA,B18020B_009EA,B18020B_010EA,B18020B_010MA,B18020B_011EA,B18020B_011MA,B18020B_012EA,B18020B_012MA,B18020B_013EA,B18020B_013MA,B18020B_014MA,B18020B_014EA,B18020B_015MA,B18020B_015EA,B18020B_016EA,B18020B_016MA,B18020B_017EA,B18020B_017MA,B18020B_018EA,B18020B_018MA,B18020B_019MA,B18020B_019EA,B18020B_020MA,B18020B_020EA,B18020B_021EA,B18020B_021MA,B18020B_022EA,B18020B_022MA,B18020B_023EA,B18020B_023MA,B18020B_024EA,B18020B_024MA,B18020B_025MA,B18020B_025EA,B18020B_026MA,B18020B_026EA,B18020B_027EA,B18020B_027MA,B18020B_028EA,B18020B_028MA,B18020B_029EA,B18020B_029MA,B18020B_030MA,B18020B_030EA,B18020B_031MA,B18020B_031EA,state
0400000US42,784247,5382,144831,6745,65189,4625,15923,2362,4242,1373,11681,1969,49266,3743,11728,2019,37538,3438,79642,4449,15939,2296,5286,1275,10653,2063,63703,3596,15009,2079,48694,3397,639416,8088,285477,5484,138031,3402,73584,3742,64447,3520,147446,4004,115229,3530,32217,2953,353939,5459,162558,3487,87614,4099,74944,3935,191381,4166,142755,5126,48626,3593,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,36116,2657,5394,1253,2734,856,583,404,312,296,271,290,2151,784,791,476,1360,638,2660,881,639,466,403,359,236,278,2021,711,639,440,1382,559,30722,2707,15983,2149,7867,1166,5196,1226,2671,718,8116,1524,6887,1444,1229,607,14739,1435,8382,963,5268,907,3114,867,6357,939,5249,964,1108,509,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,788389,4149,135714,6185,66262,4855,17092,2312,4241,1227,12851,2106,49170,3912,13310,1773,35860,3456,69452,3528,12922,1953,3495,1030,9427,1684,56530,2983,14397,1915,42133,2681,652675,7465,289397,5639,137204,3793,75485,4271,61719,4119,152193,4830,125522,4165,26671,2408,363278,4627,165175,3684,92209,3766,72966,3906,198103,3502,151874,4592,46229,3169,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,646369,5275,105875,5571,50573,3996,14829,2368,3594,1159,11235,2193,35744,3267,8895,1631,26849,2719,55302,3877,11208,2200,2377,909,8831,1807,44094,2973,11682,1725,32412,2677,540494,7312,246377,5021,124639,4021,74408,4302,50231,4141,121738,3148,97766,3335,23972,3048,294117,5092,140261,3425,78803,3405,61458,3537,153856,4071,121213,4453,32643,2540,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1698583,8348,278936,8902,125585,5654,32421,2978,9493,1681,22928,2782,93164,5030,29093,3266,64071,4403,153351,6216,30846,3068,9780,1647,21066,2504,122505,4966,38346,3106,84159,4483,1419647,12007,649518,7746,317597,6155,180264,6978,137333,6907,331921,6495,276945,6932,54976,4519,770129,8097,374885,5879,224102,6109,150783,6822,395244,5285,304402,6115,90842,4769,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,13822,981,1813,588,1265,483,666,362,226,312,440,245,599,362,297,265,302,271,548,449,199,193,0,255,199,193,349,339,169,260,180,214,12009,962,6828,689,3894,760,2734,798,1160,793,2934,799,2675,809,259,237,5181,714,2703,575,1799,699,904,426,2478,590,2058,546,420,305,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,948673,6894,124985,5123,58139,3739,12998,2150,4731,1234,8267,1781,45141,3504,13687,1997,31454,3101,66846,3687,12453,1725,3920,1201,8533,1431,54393,3570,18196,2072,36197,3007,823688,8017,375546,5646,166351,4476,113905,4820,52446,4003,209195,3963,180300,4626,28895,2678,448142,4579,193107,3081,125737,3965,67370,3925,255035,3879,207151,4533,47884,3400,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,137778,3277,22786,2239,11651,1715,3190,1006,1117,540,2073,820,8461,1494,2454,753,6007,1294,11135,1926,2831,1061,850,620,1981,883,8304,1446,2993,820,5311,1233,114992,3590,61149,2616,27888,2012,17343,1734,10545,1769,33261,1630,28621,1865,4640,1141,53843,2578,26174,2064,14606,1607,11568,1684,27669,1999,21972,2205,5697,1359,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,36735,1760,7729,1282,4464,1026,707,491,164,249,543,423,3757,980,558,359,3199,950,3265,905,451,295,46,83,405,292,2814,825,716,470,2098,687,29006,1872,14012,1470,6926,1116,3491,941,3435,828,7086,1181,5797,1066,1289,643,14994,1354,6515,1049,3959,1044,2556,640,8479,1123,5776,1138,2703,786,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,191964,2280,37585,2801,16698,1886,5528,1374,1486,729,4042,1072,11170,1354,2689,775,8481,1186,20887,1837,5340,1112,1931,661,3409,878,15547,1599,4182,889,11365,1424,154379,3118,70796,2434,37583,2158,19331,2057,18252,2031,33213,1568,25898,1708,7315,1209,83583,1906,44192,1723,27645,2115,16547,1996,39391,1823,29099,2137,10292,1428,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,204343,8290,51226,3112,24672,2366,6746,1392,2448,850,4298,946,17926,1969,5166,1025,12760,1507,26554,2483,6514,1309,2322,779,4192,1013,20040,2032,4802,970,15238,1594,153117,7314,75614,4187,36842,2995,20612,2253,16230,2028,38772,2600,27229,2010,11543,1691,77503,4685,37138,3231,15812,2222,21326,2232,40365,2720,22969,2176,17396,1618,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
