GEO_ID,B24010F_001E,B24010F_001M,B24010F_002E,B24010F_002M,B24010F_003E,B24010F_003M,B24010F_004E,B24010F_004M,B24010F_005E,B24010F_005M,B24010F_006E,B24010F_006M,B24010F_007E,B24010F_007M,B24010F_008E,B24010F_008M,B24010F_009E,B24010F_009M,B24010F_010E,B24010F_010M,B24010F_011E,B24010F_011M,B24010F_012E,B24010F_012M,B24010F_013E,B24010F_013M,B24010F_014E,B24010F_014M,B24010F_015E,B24010F_015M,B24010F_016E,B24010F_016M,B24010F_017E,B24010F_017M,B24010F_018E,B24010F_018M,B24010F_019E,B24010F_019M,B24010F_020E,B24010F_020M,B24010F_021E,B24010F_021M,B24010F_022E,B24010F_022M,B24010F_023E,B24010F_023M,B24010F_024E,B24010F_024M,B24010F_025E,B24010F_025M,B24010F_026E,B24010F_026M,B24010F_027E,B24010F_027M,B24010F_028E,B24010F_028M,B24010F_029E,B24010F_029M,B24010F_030E,B24010F_030M,B24010F_031E,B24010F_031M,B24010F_032E,B24010F_032M,B24010F_033E,B24010F_033M,B24010F_034E,B24010F_034M,B24010F_035E,B24010F_035M,B24010F_036E,B24010F_036M,B24010F_037E,B24010F_037M,B24010F_038E,B24010F_038M,B24010F_039E,B24010F_039M,B24010F_040E,B24010F_040M,B24010F_041E,B24010F_041M,B24010F_042E,B24010F_042M,B24010F_043E,B24010F_043M,B24010F_044E,B24010F_044M,B24010F_045E,B24010F_045M,B24010F_046E,B24010F_046M,B24010F_047E,B24010F_047M,B24010F_048E,B24010F_048M,B24010F_049E,B24010F_049M,B24010F_050E,B24010F_050M,B24010F_051E,B24010F_051M,B24010F_052E,B24010F_052M,B24010F_053E,B24010F_053M,B24010F_054E,B24010F_054M,B24010F_055E,B24010F_055M,B24010F_056E,B24010F_056M,B24010F_057E,B24010F_057M,B24010F_058E,B24010F_058M,B24010F_059E,B24010F_059M,B24010F_060E,B24010F_060M,B24010F_061E,B24010F_061M,B24010F_062E,B24010F_062M,B24010F_063E,B24010F_063M,NAME,B24010F_001MA,B24010F_001EA,B24010F_002MA,B24010F_002EA,B24010F_003MA,B24010F_003EA,B24010F_004EA,B24010F_004MA,B24010F_005EA,B24010F_005MA,B24010F_006MA,B24010F_006EA,B24010F_007MA,B24010F_007EA,B24010F_008MA,B24010F_008EA,B24010F_009EA,B24010F_009MA,B24010F_010EA,B24010F_010MA,B24010F_011MA,B24010F_011EA,B24010F_012MA,B24010F_012EA,B24010F_013MA,B24010F_013EA,B24010F_014EA,B24010F_014MA,B24010F_015EA,B24010F_015MA,B24010F_016EA,B24010F_016MA,B24010F_017MA,B24010F_017EA,B24010F_018MA,B24010F_018EA,B24010F_019EA,B24010F_019MA,B24010F_020EA,B24010F_020MA,B24010F_021EA,B24010F_021MA,B24010F_022MA,B24010F_022EA,B24010F_023MA,B24010F_023EA,B24010F_024EA,B24010F_024MA,B24010F_025EA,B24010F_025MA,B24010F_026EA,B24010F_026MA,B24010F_027MA,B24010F_027EA,B24010F_028MA,B24010F_028EA,B24010F_029MA,B24010F_029EA,B24010F_030MA,B24010F_030EA,B24010F_031EA,B24010F_031MA,B24010F_032EA,B24010F_032MA,B24010F_033MA,B24010F_033EA,B24010F_034MA,B24010F_034EA,B24010F_035MA,B24010F_035EA,B24010F_036MA,B24010F_036EA,B24010F_037EA,B24010F_037MA,B24010F_038EA,B24010F_038MA,B24010F_039MA,B24010F_039EA,B24010F_040MA,B24010F_040EA,B24010F_041MA,B24010F_041EA,B24010F_042EA,B24010F_042MA,B24010F_043EA,B24010F_043MA,B24010F_044MA,B24010F_044EA,B24010F_045MA,B24010F_045EA,B24010F_046MA,B24010F_046EA,B24010F_047MA,B24010F_047EA,B24010F_048EA,B24010F_048MA,B24010F_049EA,B24010F_049MA,B24010F_050MA,B24010F_050EA,B24010F_051MA,B24010F_051EA,B24010F_052MA,B24010F_052EA,B24010F_053EA,B24010F_053MA,B24010F_054EA,B24010F_054MA,B24010F_055MA,B24010F_055EA,B24010F_056MA,B24010F_056EA,B24010F_057MA,B24010F_057EA,B24010F_058MA,B24010F_058EA,B24010F_059EA,B24010F_059MA,B24010F_060EA,B24010F_060MA,B24010F_061MA,B24010F_061EA,B24010F_062MA,B24010F_062EA,B24010F_063MA,B24010F_063EA,state
0400000US35,141351,6988,75369,4838,13705,1956,6822,1409,4805,1065,246,287,1771,814,6883,1427,1604,631,659,298,341,291,786,539,73,129,831,416,1354,624,1235,803,13598,2393,522,342,2862,930,4310,1812,4674,1159,1230,533,12009,2102,6783,1650,5226,1366,1145,536,21532,2835,16374,2592,5158,1224,13380,2207,4449,1285,8931,1776,65982,4131,16369,2153,5824,1416,3672,1077,14,23,2138,808,10545,1572,27,62,230,269,67,112,1026,436,1518,689,4251,953,383,329,3043,923,21409,2440,3189,924,545,402,5677,1360,6235,1311,5763,1304,24288,2575,8579,1544,15709,2286,228,297,461,244,0,279,461,244,3227,905,2156,790,1071,494,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,764468,18092,423362,11078,53623,3670,24722,2736,17723,2450,0,269,6999,1429,28901,2981,6261,1366,2372,1002,684,349,3491,1013,1973,969,4885,1152,5432,1618,3803,1241,126327,8602,2305,894,17401,2571,46557,5744,49960,5868,10104,1879,69655,5116,36387,3988,33268,3397,1938,733,79420,6801,59873,6310,19547,2964,92399,7046,33654,3782,58745,5488,341106,10650,74339,4198,20459,2565,12607,1743,0,269,7852,1660,53880,4047,2245,811,529,412,975,536,8629,1803,3809,1051,21845,2554,5569,1443,10279,1756,128361,5804,34055,2979,4498,1065,17944,2560,36067,3195,35797,3187,106607,6421,38954,3752,67653,4882,524,404,1917,829,1137,733,780,485,29358,3520,20710,2919,8648,1774,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,167975,7785,120791,6227,6619,1573,3491,1039,2443,931,262,303,786,412,3128,1084,495,422,595,526,45,70,1048,525,0,281,273,218,234,185,438,456,21212,3285,0,281,588,407,9173,2306,10963,2345,488,392,4738,1302,2458,971,2280,816,8182,2296,55149,4373,50403,4542,4746,1335,24891,3411,15584,2662,9307,2024,47184,3362,6006,1484,1742,768,1238,629,0,281,504,450,4264,1184,18,33,198,205,683,530,536,422,233,326,688,371,766,410,1142,647,15851,2544,1047,532,77,104,8658,2015,4348,1169,1721,714,9247,1697,4341,1289,4906,1193,1943,689,555,451,348,376,207,255,13582,2229,10430,1955,3152,912,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,45134,3619,26863,2492,3936,955,1950,771,1684,701,0,261,266,256,1986,590,188,160,394,336,119,122,369,266,209,201,339,231,98,105,270,232,7346,1628,160,162,569,419,4369,1235,1949,801,299,381,3153,997,1769,757,1384,624,293,223,3553,1005,2570,883,983,478,8582,1543,5671,1205,2911,890,18271,2195,3613,861,1058,445,713,396,0,261,345,221,2555,675,187,165,162,266,114,136,191,150,69,116,636,373,64,79,1132,468,5345,1374,1063,418,229,360,1926,763,1484,609,643,342,6629,1367,2145,851,4484,1139,243,211,144,230,144,230,0,261,2297,621,1716,556,581,330,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,39579,3341,26205,2401,2423,826,1147,447,622,356,164,133,361,236,1276,641,79,130,104,130,0,244,78,124,56,91,567,534,192,247,200,163,3221,961,0,244,752,466,967,482,1367,570,135,165,2600,876,797,382,1803,765,1736,667,9467,1506,7515,1405,1952,628,6758,1338,4407,1147,2351,855,13374,1876,2159,716,869,479,635,415,0,244,234,204,1290,522,0,244,45,74,32,49,109,129,58,101,513,297,46,77,487,345,6153,1178,923,423,37,63,1335,518,2837,978,1021,545,2927,777,1238,592,1689,568,298,316,117,146,73,124,44,75,1720,683,1271,641,449,302,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,60532,5034,38658,3574,4065,1221,1872,717,1607,690,202,214,63,107,2193,842,144,111,374,384,50,85,644,378,17,29,695,561,146,145,123,130,6588,1666,188,202,617,535,2846,1231,2937,1028,0,269,3951,1037,1579,611,2372,753,7125,2162,7415,1607,5751,1453,1664,759,9514,2157,6406,1891,3108,964,21874,2584,4558,1016,1796,753,813,477,0,269,983,612,2762,746,133,159,0,269,190,195,284,294,65,118,1561,570,204,275,325,227,6844,1317,825,551,126,155,2112,668,2427,865,1354,693,6272,1336,1531,612,4741,1258,1119,593,90,108,42,70,48,80,2991,1026,2162,841,829,585,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,101951,5648,56614,3766,6660,1262,2473,772,1742,654,83,87,648,454,4187,927,932,579,486,414,136,158,267,272,422,368,856,385,600,381,488,291,11219,2330,165,149,1198,755,3978,1419,5210,1582,668,385,7286,1446,2844,1007,4442,1114,2464,1020,10716,1847,7105,1665,3611,956,18269,2497,7734,1426,10535,2218,45337,3608,8030,1587,2787,879,1845,733,13,21,929,539,5243,1182,243,237,108,115,246,263,933,545,500,301,1573,709,230,214,1410,607,12986,2025,2103,796,627,356,3534,939,3829,1190,2893,908,15205,1894,4509,1106,10696,1701,430,367,290,257,181,219,109,135,8396,1603,6194,1400,2202,775,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,32339,3522,16726,2518,1035,598,587,499,281,328,0,281,306,357,448,309,0,281,46,82,0,281,189,183,0,281,62,101,105,177,46,75,3238,1066,336,305,241,206,1180,613,1310,788,171,208,3568,1126,1048,546,2520,1030,145,212,2152,741,1195,619,957,534,6588,1423,4504,1322,2084,671,15613,1961,2981,955,1285,685,636,502,0,281,649,487,1696,629,38,65,0,281,91,153,347,302,0,281,895,480,0,281,325,245,4407,1084,600,388,251,283,1824,779,1050,553,682,427,3610,1035,745,397,2865,933,0,281,44,75,44,75,0,281,4571,1117,3157,935,1414,741,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1317806,24821,808065,16283,99492,5811,49865,4364,36871,3778,1705,630,11289,1783,49627,3776,7087,1446,10679,1822,2535,829,2972,718,1928,750,10684,1987,5713,1208,8029,1680,133966,8391,3361,1045,14826,2218,52270,5117,57528,5627,5981,1413,100992,5903,49545,3728,51447,4149,11744,1928,271799,11467,215341,10324,56458,5173,190072,9162,94326,6683,95746,6295,509741,13485,108391,5737,35241,3126,20786,2423,350,375,14105,1960,73150,4617,2945,794,1482,673,1126,571,5112,1069,3872,1093,33562,3102,4333,1276,20718,2347,165295,7019,24967,2347,4789,1224,52306,4315,53455,4032,29778,3367,178236,7808,64901,4632,113335,5869,1357,555,5124,1220,3270,1081,1854,737,51338,4392,36852,3694,14486,2236,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,56709,5870,35688,4163,4656,1516,2567,974,1968,828,0,255,599,473,2089,799,379,315,520,376,240,299,460,377,0,255,14,28,234,198,242,249,6318,1823,500,520,152,155,3005,1415,2505,957,156,199,3775,1128,1675,722,2100,751,170,153,10324,2041,8821,2074,1503,869,10445,2163,7061,1781,3384,1031,21021,2705,3323,975,987,504,556,334,0,255,431,374,2336,790,35,60,142,176,0,255,289,245,694,599,802,456,57,95,317,282,7425,1979,1040,689,58,96,3576,1320,2359,951,392,227,4578,1180,1443,596,3135,861,18,36,90,114,57,98,33,53,5587,1717,3202,1376,2385,980,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,106509,6193,65551,4554,8193,1665,5067,1327,4181,1191,35,63,851,449,3126,760,1558,633,567,392,72,126,0,279,284,276,389,266,191,176,65,73,14310,2902,69,166,942,526,6413,2026,6648,2005,238,292,5007,1295,2551,883,2456,822,1657,670,29023,3778,25113,3878,3910,1213,7361,1733,3184,1270,4177,1408,40958,3004,9683,1570,3874,1086,2157,825,0,279,1717,871,5809,1476,542,347,386,440,500,493,463,365,253,214,1151,517,745,609,1769,767,16636,2362,1027,706,346,374,5239,1668,7259,1559,2765,881,10479,1698,3955,1287,6524,1310,117,152,850,570,430,379,420,413,3193,1078,2089,974,1104,620,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,123402,6974,77345,4729,7535,1643,4403,1323,2282,936,1163,690,958,632,3132,887,264,221,734,460,180,161,527,375,41,70,530,351,497,416,359,349,14500,2915,483,445,264,186,5310,1666,8104,2332,339,275,8327,1619,5009,1342,3318,969,12244,1960,16605,2714,12277,2418,4328,1280,18134,2818,9057,1731,9077,2350,46057,3678,8320,1347,2493,721,1258,536,209,223,1026,506,5827,1248,404,315,0,267,93,160,591,449,249,187,2312,897,916,461,1262,593,15839,2384,1573,654,222,291,6162,1653,4172,1337,3710,902,10891,1774,2909,833,7982,1507,4314,1089,553,382,553,382,0,267,6140,1561,3949,1048,2191,1035,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,61705,3827,38548,2249,3599,1183,1294,593,756,417,0,211,538,368,2305,920,138,180,511,336,52,86,561,498,0,211,400,312,218,222,425,357,8517,1787,279,262,486,400,4535,1595,2683,764,534,462,3370,915,1693,623,1677,596,1386,530,7003,1496,5444,1446,1559,656,14673,1900,8577,1680,6096,1330,23157,2257,3511,857,1082,502,667,436,0,211,415,209,2429,723,0,211,0,211,0,211,417,335,0,211,1276,512,126,134,610,359,7024,1584,892,461,83,145,2017,964,2315,935,1717,621,5839,1264,2850,1034,2989,954,354,269,170,177,170,177,0,211,6259,1407,4688,1143,1571,699,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,151399,6576,81726,3907,15824,1735,7903,1348,4845,1205,409,276,2649,684,7921,1151,375,281,1829,603,804,463,293,274,417,319,1735,596,1121,491,1347,591,17750,2194,536,499,6486,1369,3237,782,5692,1233,1799,914,14026,1745,6478,1060,7548,1342,769,401,19364,2192,13258,1856,6106,1081,13993,1900,6081,1201,7912,1245,69673,4388,20074,1951,5055,1216,2907,757,0,275,2148,770,15019,1648,222,225,320,260,540,362,1613,698,412,294,7064,1320,700,385,4148,879,17814,2058,2112,808,2163,765,5518,1119,5468,1082,2553,707,26617,2788,10133,1935,16484,1845,165,159,354,250,162,143,192,221,4649,1182,4368,1079,281,279,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
