GEO_ID,B17001B_001E,B17001B_001M,B17001B_002E,B17001B_002M,B17001B_003E,B17001B_003M,B17001B_004E,B17001B_004M,B17001B_005E,B17001B_005M,B17001B_006E,B17001B_006M,B17001B_007E,B17001B_007M,B17001B_008E,B17001B_008M,B17001B_009E,B17001B_009M,B17001B_010E,B17001B_010M,B17001B_011E,B17001B_011M,B17001B_012E,B17001B_012M,B17001B_013E,B17001B_013M,B17001B_014E,B17001B_014M,B17001B_015E,B17001B_015M,B17001B_016E,B17001B_016M,B17001B_017E,B17001B_017M,B17001B_018E,B17001B_018M,B17001B_019E,B17001B_019M,B17001B_020E,B17001B_020M,B17001B_021E,B17001B_021M,B17001B_022E,B17001B_022M,B17001B_023E,B17001B_023M,B17001B_024E,B17001B_024M,B17001B_025E,B17001B_025M,B17001B_026E,B17001B_026M,B17001B_027E,B17001B_027M,B17001B_028E,B17001B_028M,B17001B_029E,B17001B_029M,B17001B_030E,B17001B_030M,B17001B_031E,B17001B_031M,B17001B_032E,B17001B_032M,B17001B_033E,B17001B_033M,B17001B_034E,B17001B_034M,B17001B_035E,B17001B_035M,B17001B_036E,B17001B_036M,B17001B_037E,B17001B_037M,B17001B_038E,B17001B_038M,B17001B_039E,B17001B_039M,B17001B_040E,B17001B_040M,B17001B_041E,B17001B_041M,B17001B_042E,B17001B_042M,B17001B_043E,B17001B_043M,B17001B_044E,B17001B_044M,B17001B_045E,B17001B_045M,B17001B_046E,B17001B_046M,B17001B_047E,B17001B_047M,B17001B_048E,B17001B_048M,B17001B_049E,B17001B_049M,B17001B_050E,B17001B_050M,B17001B_051E,B17001B_051M,B17001B_052E,B17001B_052M,B17001B_053E,B17001B_053M,B17001B_054E,B17001B_054M,B17001B_055E,B17001B_055M,B17001B_056E,B17001B_056M,B17001B_057E,B17001B_057M,B17001B_058E,B17001B_058M,B17001B_059E,B17001B_059M,NAME,B17001B_001MA,B17001B_001EA,B17001B_002MA,B17001B_002EA,B17001B_003MA,B17001B_003EA,B17001B_004MA,B17001B_004EA,B17001B_005EA,B17001B_005MA,B17001B_006MA,B17001B_006EA,B17001B_007MA,B17001B_007EA,B17001B_008MA,B17001B_008EA,B17001B_009MA,B17001B_009EA,B17001B_010EA,B17001B_010MA,B17001B_011EA,B17001B_011MA,B17001B_012EA,B17001B_012MA,B17001B_013MA,B17001B_013EA,B17001B_014MA,B17001B_014EA,B17001B_015EA,B17001B_015MA,B17001B_016EA,B17001B_016MA,B17001B_017EA,B17001B_017MA,B17001B_018MA,B17001B_018EA,B17001B_019MA,B17001B_019EA,B17001B_020EA,B17001B_020MA,B17001B_021EA,B17001B_021MA,B17001B_022EA,B17001B_022MA,B17001B_023MA,B17001B_023EA,B17001B_024MA,B17001B_024EA,B17001B_025EA,B17001B_025MA,B17001B_026EA,B17001B_026MA,B17001B_027EA,B17001B_027MA,B17001B_028MA,B17001B_028EA,B17001B_029MA,B17001B_029EA,B17001B_030EA,B17001B_030MA,B17001B_031EA,B17001B_031MA,B17001B_032EA,B17001B_032MA,B17001B_033MA,B17001B_033EA,B17001B_034MA,B17001B_034EA,B17001B_035MA,B17001B_035EA,B17001B_036EA,B17001B_036MA,B17001B_037EA,B17001B_037MA,B17001B_038EA,B17001B_038MA,B17001B_039MA,B17001B_039EA,B17001B_040MA,B17001B_040EA,B17001B_041EA,B17001B_041MA,B17001B_042EA,B17001B_042MA,B17001B_043EA,B17001B_043MA,B17001B_044MA,B17001B_044EA,B17001B_045MA,B17001B_045EA,B17001B_046MA,B17001B_046EA,B17001B_047EA,B17001B_047MA,B17001B_048EA,B17001B_048MA,B17001B_049EA,B17001B_049MA,B17001B_050MA,B17001B_050EA,B17001B_051MA,B17001B_051EA,B17001B_052EA,B17001B_052MA,B17001B_053EA,B17001B_053MA,B17001B_054EA,B17001B_054MA,B17001B_055MA,B17001B_055EA,B17001B_056MA,B17001B_056EA,B17001B_057MA,B17001B_057EA,B17001B_058MA,B17001B_058EA,B17001B_059MA,B17001B_059EA,state
0400000US35,37814,1950,9492,2970,4712,1368,547,520,459,404,237,182,744,384,59,98,102,119,909,579,454,343,415,358,351,307,388,333,0,279,47,119,4780,1857,143,168,0,279,1020,854,145,160,60,112,53,93,797,564,383,360,712,385,672,505,348,263,63,106,384,395,28322,2827,15232,1649,812,496,267,279,2143,754,748,430,523,305,381,235,1489,621,2443,859,2265,724,1675,636,1559,464,426,215,501,347,13090,1813,985,425,289,309,704,411,888,481,278,171,806,375,1470,637,2281,934,1998,678,1493,575,867,393,540,362,491,259,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2875176,15724,650782,22249,271495,10066,36462,3776,6669,1738,44452,4248,19886,2838,6782,1198,14692,1786,29763,2573,25453,2425,27083,2447,27933,2368,15682,1825,9956,1538,6682,1166,379287,14520,36002,3968,7260,1238,42336,3599,21247,2691,8242,1520,15698,2089,43331,3361,53413,3902,51004,3375,37046,2900,28928,2359,17617,1834,17163,1770,2224394,26175,1034303,12903,72084,4033,14581,2179,88018,3959,50627,2814,18455,1770,37607,2296,120816,4136,146392,4130,161094,3024,145897,2805,95798,2231,53163,2002,29771,1596,1190091,16458,69428,4230,13371,1547,87286,4678,46384,3276,16907,1746,37588,2438,118645,3793,156601,4766,193624,3768,183967,3660,128252,2901,82243,2078,55795,2080,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1811327,7339,472549,17544,199977,8832,30432,3166,5431,1229,32937,3242,14415,2674,6313,1418,9244,1796,25260,3287,17661,2299,15201,1870,20026,2802,12027,1796,6588,1383,4442,898,272572,11332,27366,2844,5382,1346,27714,3574,15965,2275,5771,1309,8598,1643,33035,3080,39856,2993,32356,3102,29581,2399,18960,2054,12340,1355,15648,1678,1338778,18432,640345,10047,37377,3261,6747,1476,57083,4059,35935,2649,9424,1576,23926,2525,63914,4018,88325,4270,105658,4099,100450,3870,64813,2460,30892,2158,15801,1338,698433,12064,37511,2893,8902,1591,54502,3832,31349,2723,10586,1630,22814,2210,59997,3547,93321,3945,121592,3899,113614,3040,74960,2344,40210,1761,29075,1880,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1294583,7628,391270,16113,165504,8710,27353,2669,4409,1325,24392,2772,13694,1929,5729,1311,7735,1366,15884,2284,17944,2583,16381,2048,18588,1998,7594,1346,3747,843,2054,641,225766,9851,27708,2636,4662,1206,26805,2544,14810,2364,3296,1057,7428,1267,31400,2619,34278,2922,24698,2515,23830,2398,11984,1559,7468,1340,7399,1180,903313,16451,435891,8808,27166,2532,4951,1052,40406,3075,23985,2581,7892,1334,15903,1605,46588,2738,58566,2662,64904,2471,63135,2876,41477,1743,23122,1307,17796,1225,467422,10514,23981,2593,5245,1252,33695,3059,24352,2520,7388,1397,17520,1739,36993,2753,60025,2940,73974,3040,75226,2584,50770,1934,31627,1573,26626,1251,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,245603,4561,80912,6827,38127,4420,7298,1572,1487,641,5123,1181,2343,704,738,357,1297,500,4783,1166,4179,1238,3201,908,4426,1266,2098,725,774,473,380,280,42785,3685,4727,925,1512,688,5964,1457,2029,725,964,726,1830,576,6067,1136,6750,1082,4931,1099,3325,896,1495,495,1547,553,1644,576,164691,7425,81034,4662,4187,1131,1151,702,7712,1448,2704,758,1841,737,3562,776,9374,1422,12408,1334,10821,984,12789,1374,7380,1016,4319,677,2786,607,83657,4023,4672,1012,558,338,6976,1532,3494,943,1847,571,2560,640,7808,1298,11339,1548,12651,1403,13840,1207,9309,969,5059,699,3544,627,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,60039,3134,19147,3393,6986,1578,579,557,265,233,901,593,324,366,143,233,284,324,345,371,885,490,527,365,1618,770,546,377,379,275,190,218,12161,2451,2555,1010,143,232,262,266,1373,793,361,324,632,365,1945,778,505,451,1844,691,1375,508,501,378,383,240,282,207,40892,3898,23051,2430,2174,1011,67,115,2329,900,1082,610,185,203,723,486,2199,763,3156,773,4459,933,3751,909,1541,404,1087,434,298,227,17841,2720,1148,571,155,153,1362,615,748,476,457,627,724,417,1652,798,2731,867,2597,824,2398,577,2042,551,893,355,934,702,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1211140,7306,351178,15103,151196,7730,23882,3070,3710,990,24984,3139,12945,1969,3558,1130,6909,1470,15199,2177,12816,2071,14790,2054,15400,2051,9416,1708,5314,1039,2273,745,199982,9631,22044,2814,2681,921,22773,2480,13071,1725,3930,1051,7675,1266,25621,2517,24665,2598,24622,2380,24306,2464,13402,1900,8095,1356,7097,1172,859962,16096,401356,9074,26346,2866,4977,1241,37288,2911,18105,2373,8933,1502,15688,1758,40386,2870,55524,2623,62974,2688,58170,2717,36212,2021,20493,1139,16260,950,458606,9646,26664,2266,6141,1426,32867,2843,21603,2234,8024,1438,15118,1902,38538,2879,59420,3096,75305,2486,68572,2846,48877,2075,31370,1492,26107,1375,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,51851,4105,13433,3327,6630,1660,1010,563,204,307,1657,681,606,510,98,163,0,281,505,311,864,498,625,471,565,407,426,368,70,125,0,281,6803,2058,767,511,0,281,440,321,471,417,126,188,448,455,1331,670,1136,465,694,535,640,419,234,212,453,363,63,102,38418,4226,20363,3050,1348,545,304,244,1350,563,981,568,317,273,1090,396,2054,497,3209,1018,3492,935,3395,970,1788,472,496,302,539,477,18055,2239,904,517,398,342,1221,550,1295,613,685,399,492,341,1857,708,3342,611,2987,576,2439,738,1384,395,395,280,656,353,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1186970,5610,343321,14899,143323,8215,20165,2343,3913,994,23007,2396,11512,2055,4422,1192,8149,1173,17104,2527,13198,2648,9650,1562,12846,2160,9616,1711,5459,1296,4282,1212,199998,8503,20981,2061,2774,901,19469,2296,10057,1500,3655,1030,7125,1397,27800,3018,25225,2495,23909,2433,22357,2371,14843,1758,10873,1528,10930,1503,843649,15060,406919,7608,25756,2448,5974,1431,30931,2779,20983,1863,7062,1277,15146,1626,46410,2990,52085,3372,67349,3325,61413,2430,41572,2029,21649,1773,10589,1193,436730,9634,22041,2158,5467,1181,32770,2619,19602,2281,6705,1281,13860,1772,40654,2576,55823,2813,71060,2946,72281,2660,50343,1661,25053,1900,21071,1720,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,972717,6610,275393,13983,114165,7021,19236,2144,3257,933,21074,2878,10863,2068,2330,687,6438,1488,13147,2233,8551,1838,8621,1539,11697,1832,4797,1128,2990,800,1164,486,161228,9239,17550,2332,4327,1284,17485,2603,9348,1994,3994,970,6432,1166,22793,2368,25126,2815,17088,2100,14382,1842,9473,1164,6151,1187,7079,1154,697324,14028,338658,7576,20559,2179,4152,1106,28736,2690,15805,2031,6272,1413,13637,1722,38344,3046,55819,3160,54741,2288,46503,2054,31820,1907,13312,1159,8958,640,358666,9292,21584,2392,2817,884,28518,3189,16550,2214,5722,1265,10302,1437,28898,2653,53495,2687,61680,2592,60222,2413,35091,1666,20287,1428,13500,1268,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2574384,11849,652868,20181,277188,10945,45462,3127,7028,1283,48858,4670,19864,2847,7256,1483,12727,1721,35427,3305,28306,3848,20254,2398,23386,2323,16825,1796,7816,1188,3979,1009,375680,13384,39255,3745,7331,1481,45717,4923,23569,2706,5927,1082,12463,2209,46852,3992,61443,4137,42385,3400,38376,2845,22351,1958,14362,1880,15649,1701,1921516,22872,918503,12367,64510,3753,12734,2022,80964,4965,49624,4078,15793,2027,32275,2812,97744,4271,139413,5386,150411,3677,140968,4285,76295,2403,36176,1845,21596,1540,1003013,14438,67941,4067,11046,1828,85942,4919,43638,2831,18633,2159,34019,2670,97132,4387,147041,5076,171965,4223,150457,4023,93402,2415,49885,2341,31912,1510,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,21565,2135,6352,2039,4083,1417,623,353,58,101,488,506,250,242,146,194,254,153,976,334,764,932,225,361,183,203,61,104,0,255,55,96,2269,924,393,390,85,150,127,145,182,164,0,255,0,255,434,347,493,341,43,71,451,411,0,255,0,255,61,99,15213,2301,8288,1495,811,493,167,142,815,376,521,303,140,174,420,244,790,350,1223,622,1179,540,1432,637,453,300,215,193,122,132,6925,1502,805,447,163,133,827,355,463,297,57,81,150,128,680,406,1145,503,1110,500,507,348,716,378,218,227,84,125,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1425108,7818,243543,11578,97191,6325,16708,2249,3098,944,16916,2564,6228,1218,2654,910,3558,900,11228,1929,6034,1379,9018,2008,9622,1586,5410,1224,3516,898,3201,824,146352,7218,17384,2119,2724,989,14001,2100,8529,1581,2654,832,4607,908,17947,2518,22451,2192,15676,1598,13767,1846,10089,1232,8455,1434,8068,1316,1181565,11774,570343,6714,35710,2468,8431,1534,47931,2510,30635,3031,11273,1717,18651,1702,64233,3201,75628,3864,93878,3470,88792,2547,52538,2079,26624,1525,16019,1518,611222,8364,34372,2671,8911,1856,45754,3059,27110,2489,8961,1466,20728,1789,54345,2962,79511,3190,109354,3294,100260,2589,61321,2067,33414,1709,27181,1545,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,207553,5163,52277,7072,25721,3851,4016,993,894,571,3602,1358,868,476,794,640,993,486,2387,989,4288,1214,3441,991,2502,885,1186,460,391,408,359,378,26556,4096,3069,1015,950,612,4191,1359,2238,1044,468,278,979,490,2522,893,4863,991,2902,995,2223,751,893,424,878,453,380,309,155276,7107,82769,4261,4630,1100,646,438,7657,1380,3633,1172,1447,613,1978,811,9053,1460,13741,1585,13874,1276,13829,1225,7469,844,3088,592,1724,435,72507,4458,5013,1074,1127,657,6045,1357,3206,1012,1932,705,2599,790,8169,1276,9551,1330,12659,1207,11551,1161,6155,700,2398,539,2102,458,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,51824,2303,14667,2597,6675,1685,733,429,0,261,968,749,319,349,16,28,88,125,392,266,1428,817,794,379,813,407,574,362,393,298,157,166,7992,1459,861,379,0,261,687,451,423,424,189,286,324,172,954,380,1128,533,1333,745,545,370,625,354,148,129,775,382,37157,3159,18526,1936,716,419,110,174,1915,738,670,437,426,301,570,419,1244,431,2581,866,1971,763,4034,933,2657,665,506,214,1126,400,18631,2018,368,287,358,517,1000,574,631,327,49,86,230,205,1812,657,1872,747,2597,784,4089,843,2104,714,1343,457,2178,568,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,306631,3508,107118,8306,46093,4245,6862,1167,1159,559,9740,1963,3914,970,670,340,3052,797,5885,1345,5185,1411,3633,870,3170,756,1898,793,632,413,293,232,61025,5355,7254,1600,1610,676,7722,1429,4387,1207,1712,555,2287,618,6734,993,9852,1514,7234,1331,6949,1098,2881,749,1375,475,1028,386,199513,8025,97665,4153,8978,1299,1839,672,9177,1686,5567,1203,1406,450,4638,821,9902,1619,14188,1570,14060,1333,14191,1047,7672,976,4216,477,1831,382,101848,4964,7755,1277,1358,675,9100,1579,5977,1137,1679,531,4456,769,9859,1064,15763,1665,14918,1463,13882,1333,9118,837,4692,627,3291,484,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,294169,11783,140006,9155,64092,5213,4777,1345,1495,665,6202,1251,3996,914,1284,495,2867,802,8343,1506,9061,1774,8211,1696,6770,1153,5284,960,3061,660,2741,667,75914,5459,4374,1080,1064,524,7069,1269,4678,1174,1479,474,2103,626,9062,1508,10976,1548,10373,1513,8521,1108,6946,907,5274,1008,3995,784,154163,8485,78160,4601,1872,631,828,508,4238,1106,2248,714,872,452,1553,529,7380,1270,14089,2073,13378,1625,13308,1309,9703,1265,5944,963,2747,625,76003,5397,2011,641,564,402,4090,1002,2789,797,767,418,1417,632,7556,1512,12251,1964,10958,1328,13150,1587,10457,1408,5984,1028,4009,749,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
