GEO_ID,B16005H_001E,B16005H_001M,B16005H_002E,B16005H_002M,B16005H_003E,B16005H_003M,B16005H_004E,B16005H_004M,B16005H_005E,B16005H_005M,B16005H_006E,B16005H_006M,B16005H_007E,B16005H_007M,B16005H_008E,B16005H_008M,B16005H_009E,B16005H_009M,B16005H_010E,B16005H_010M,B16005H_011E,B16005H_011M,B16005H_012E,B16005H_012M,B16005H_013E,B16005H_013M,B16005H_014E,B16005H_014M,B16005H_015E,B16005H_015M,B16005H_016E,B16005H_016M,B16005H_017E,B16005H_017M,B16005H_018E,B16005H_018M,B16005H_019E,B16005H_019M,B16005H_020E,B16005H_020M,B16005H_021E,B16005H_021M,B16005H_022E,B16005H_022M,B16005H_023E,B16005H_023M,B16005H_024E,B16005H_024M,B16005H_025E,B16005H_025M,B16005H_026E,B16005H_026M,B16005H_027E,B16005H_027M,B16005H_028E,B16005H_028M,B16005H_029E,B16005H_029M,B16005H_030E,B16005H_030M,B16005H_031E,B16005H_031M,B16005H_032E,B16005H_032M,B16005H_033E,B16005H_033M,B16005H_034E,B16005H_034M,B16005H_035E,B16005H_035M,B16005H_036E,B16005H_036M,B16005H_037E,B16005H_037M,B16005H_038E,B16005H_038M,B16005H_039E,B16005H_039M,B16005H_040E,B16005H_040M,B16005H_041E,B16005H_041M,B16005H_042E,B16005H_042M,B16005H_043E,B16005H_043M,B16005H_044E,B16005H_044M,B16005H_045E,B16005H_045M,NAME,B16005H_001EA,B16005H_001MA,B16005H_002EA,B16005H_002MA,B16005H_003EA,B16005H_003MA,B16005H_004MA,B16005H_004EA,B16005H_005MA,B16005H_005EA,B16005H_006EA,B16005H_006MA,B16005H_007EA,B16005H_007MA,B16005H_008EA,B16005H_008MA,B16005H_009MA,B16005H_009EA,B16005H_010MA,B16005H_010EA,B16005H_011MA,B16005H_011EA,B16005H_012EA,B16005H_012MA,B16005H_013EA,B16005H_013MA,B16005H_014EA,B16005H_014MA,B16005H_015MA,B16005H_015EA,B16005H_016MA,B16005H_016EA,B16005H_017EA,B16005H_017MA,B16005H_018EA,B16005H_018MA,B16005H_019EA,B16005H_019MA,B16005H_020MA,B16005H_020EA,B16005H_021MA,B16005H_021EA,B16005H_022EA,B16005H_022MA,B16005H_023EA,B16005H_023MA,B16005H_024EA,B16005H_024MA,B16005H_025MA,B16005H_025EA,B16005H_026MA,B16005H_026EA,B16005H_027EA,B16005H_027MA,B16005H_028EA,B16005H_028MA,B16005H_029EA,B16005H_029MA,B16005H_030MA,B16005H_030EA,B16005H_031MA,B16005H_031EA,B16005H_032EA,B16005H_032MA,B16005H_033EA,B16005H_033MA,B16005H_034EA,B16005H_034MA,B16005H_035MA,B16005H_035EA,B16005H_036MA,B16005H_036EA,B16005H_037EA,B16005H_037MA,B16005H_038EA,B16005H_038MA,B16005H_039EA,B16005H_039MA,B16005H_040MA,B16005H_040EA,B16005H_041MA,B16005H_041EA,B16005H_042EA,B16005H_042MA,B16005H_043EA,B16005H_043MA,B16005H_044EA,B16005H_044MA,B16005H_045MA,B16005H_045EA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1386278,1477,1313783,5483,1275698,6802,17306,2217,13768,1867,1037,517,2501,895,0,292,16245,2173,13862,2037,1491,591,892,410,0,292,3019,1074,2868,1067,48,79,103,121,0,292,1515,645,1455,631,0,292,60,98,0,292,72495,5401,33150,2953,2919,1074,1997,864,636,378,118,132,168,275,28944,4329,18771,3257,6726,1453,2364,1029,1083,759,1158,589,889,534,151,142,118,137,0,292,6324,1754,4405,1309,1600,652,272,286,47,79,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5142588,4788,4702710,16053,4448987,20651,60185,4682,49649,4213,5213,1170,4901,1005,422,425,159950,7394,139451,7057,14132,1855,5448,991,919,530,6294,1578,4989,1515,585,415,720,412,0,273,27294,4423,23646,3795,2077,818,1047,522,524,849,439878,14909,115131,5605,9585,1762,5024,1164,2813,930,1633,777,115,137,255850,11586,130098,7538,70553,4658,43484,4590,11715,2385,10149,2613,5034,1478,3098,1011,1595,836,422,287,49163,5975,29645,4296,14493,2643,4307,1384,718,462,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11008160,5955,9921642,21237,9279958,30947,113077,5845,86443,5033,12685,1816,13319,1879,630,303,451865,13279,364393,11430,53338,3827,29076,2588,5058,1306,11449,1892,10458,1899,603,305,346,282,42,70,65293,7151,56479,6702,6767,1945,1591,631,456,374,1086518,19772,281584,8302,16007,2332,10008,1667,2706,889,2327,947,966,458,672583,17909,315046,10222,190399,8802,123746,6184,43392,3818,19779,3175,9458,1818,5826,1430,3034,1126,1461,785,96565,7796,53986,4836,26195,3896,14077,2699,2307,1058,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5653332,3167,5546398,7281,5444309,9972,58111,4643,45365,4218,6667,1321,5850,1220,229,239,36477,3473,31014,3204,2693,720,2733,835,37,62,3594,1027,2995,910,183,175,416,394,0,281,3907,1246,3145,1203,513,392,249,355,0,281,106934,6652,52185,4269,2402,1281,1621,1165,560,344,55,91,166,273,40277,4058,28203,3214,7262,1666,3512,966,1300,655,1404,807,1176,741,36,64,51,94,141,179,10666,2194,7453,1631,1989,727,816,729,408,414,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8946019,2235,8774226,8125,8544426,12563,70512,4205,49766,3353,8482,1474,12073,1627,191,167,139830,8304,107448,7191,24075,2938,7812,1362,495,340,3588,722,3267,653,281,221,40,73,0,261,15870,2621,13994,2478,1049,475,827,366,0,261,171793,7786,65121,4128,1125,601,903,592,121,143,101,120,0,261,80853,5028,46745,3726,22179,2285,10086,1807,1843,714,2270,1124,1034,681,737,541,354,333,145,240,22424,3362,13918,2109,5596,1354,2439,1027,471,491,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2423993,1397,2396250,3418,2358949,4731,17825,2250,14665,1892,1042,387,2118,570,0,244,14631,1908,11130,1785,2401,883,999,372,101,124,2242,781,1935,732,307,239,0,244,0,244,2603,906,2401,867,202,169,0,244,0,244,27743,2872,13218,1620,648,478,262,317,140,178,246,228,0,244,10422,2153,7577,1509,1804,681,774,543,267,425,869,522,667,437,202,220,0,244,0,244,2586,1014,1645,753,926,443,15,26,0,244,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2832843,1762,2744030,6616,2663185,8383,38628,3267,31612,2976,3274,812,3639,1030,103,119,35280,3152,30023,3246,3081,1010,1976,706,200,248,4267,1226,3769,1163,293,353,205,160,0,269,2670,770,2274,745,241,203,155,167,0,269,88813,6687,40991,4062,1129,548,720,372,359,339,50,81,0,269,42412,5288,23050,3180,9495,1988,6122,1867,3745,1391,531,333,405,319,53,67,73,118,0,269,3750,1124,2604,993,1025,433,121,144,0,269,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9678310,3176,9451313,9377,9171702,14364,65563,3949,49818,3384,7529,1311,7647,1164,569,321,195687,8895,156630,7771,28436,3135,9851,1336,770,345,4863,1154,4253,1085,540,322,59,75,11,19,13498,2832,10830,2120,2132,1928,339,226,197,315,226997,8856,79129,5131,2894,1124,1735,724,473,363,686,480,0,240,120986,7686,67836,4918,31779,2801,16320,2473,5051,1934,5287,1657,2732,869,1180,837,1177,717,198,232,18701,3474,10095,1879,5022,1337,2715,1323,869,673,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2661728,1099,2610765,3913,2558116,5764,28010,3119,20798,2571,3486,964,3683,845,43,76,20317,2273,16632,2129,1954,721,1731,601,0,283,2365,752,2104,699,194,239,67,114,0,283,1957,822,1568,750,317,253,72,119,0,283,50963,3591,24403,2709,1468,670,962,525,0,283,426,359,80,135,20586,2818,15226,2109,4230,1355,1070,549,60,98,1077,817,658,642,105,130,314,441,0,283,3429,1250,2032,860,993,514,259,202,145,234,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4404501,2424,4344794,5826,4284897,7433,32514,2903,23637,2582,3592,874,5089,1160,196,203,23511,2774,18358,2291,2782,896,2156,666,215,216,1318,539,1099,505,79,104,140,164,0,279,2554,856,2095,696,127,150,332,391,0,279,59707,5109,26500,2911,1042,540,820,505,65,108,157,139,0,279,22110,2936,16496,2181,4288,1262,1075,526,251,244,1719,920,1009,630,642,480,68,113,0,279,8336,2450,4746,1798,1558,739,1549,799,483,464,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10645419,5403,10342307,12749,9976721,17324,235652,8117,193746,7582,21858,2103,19332,2040,716,327,106607,5984,93171,5653,8899,1408,4464,967,73,120,9670,1446,8491,1416,732,340,447,387,0,281,13657,3316,12490,3306,869,401,298,365,0,281,303112,11423,128902,6111,19417,2773,11496,2318,4078,998,2507,777,1336,606,115420,8573,79942,6146,25742,3124,7841,1890,1895,1005,7477,2125,3849,1082,2033,857,934,688,661,649,31896,5065,21904,3846,7685,1905,1817,838,490,411,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1917903,1262,1878365,3550,1805231,5707,35029,2779,28227,2637,3812,875,2940,699,50,82,28978,3176,25376,2987,2359,665,1190,489,53,84,7823,1351,6930,1285,712,342,181,172,0,255,1304,776,1240,764,0,255,64,104,0,255,39538,3390,21171,2212,1508,698,946,441,368,391,194,314,0,255,15579,2396,10893,1886,3201,799,867,479,618,437,737,592,382,290,36,59,265,433,54,87,543,460,491,441,52,85,0,255,0,255,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4870452,2543,4701474,9412,4582237,11439,50323,3112,35779,2345,6229,1100,7892,1433,423,343,55721,3855,47010,3512,5401,870,3310,821,0,279,7599,1462,6749,1391,552,333,298,223,0,279,5594,1493,5088,1409,356,320,150,176,0,279,168978,9302,61717,3720,4962,1518,2714,891,937,429,977,716,334,505,79581,6725,52719,4981,18756,2995,6393,1746,1713,786,7432,2387,4016,1415,2667,1638,749,660,0,279,15286,3582,10022,2542,3589,1245,1184,846,491,591,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4626640,2387,4406489,10759,4278553,14862,49993,4491,40359,3880,4823,930,4487,1074,324,385,58918,4287,48503,3842,5710,1202,4475,1090,230,241,11424,1912,9997,1934,581,373,846,307,0,267,7601,2807,6447,2705,732,469,422,350,0,267,220151,10314,95647,4668,2386,890,1698,754,476,432,194,243,18,30,110584,8591,60918,5726,22624,3097,18739,3673,8303,1857,3213,2091,1224,564,230,181,1248,1277,511,604,8321,2231,5797,1697,1646,757,567,441,311,415,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4488493,1790,4418446,5381,4296287,7872,50318,3259,35501,2813,6468,1039,8118,1330,231,194,65517,4407,53390,3939,8092,1241,3838,774,197,96,2205,595,1799,570,213,170,193,163,0,211,4119,1387,3693,1317,294,143,132,156,0,211,70047,5008,27286,2502,699,256,472,250,146,106,40,67,41,70,37727,3691,20772,2307,11817,1966,4410,1040,728,476,410,302,348,292,62,62,0,211,0,211,3925,1574,2129,877,1544,991,252,204,0,211,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
