GEO_ID,C20005C_001E,C20005C_001M,C20005C_002E,C20005C_002M,C20005C_003E,C20005C_003M,C20005C_004E,C20005C_004M,C20005C_005E,C20005C_005M,C20005C_006E,C20005C_006M,C20005C_007E,C20005C_007M,C20005C_008E,C20005C_008M,C20005C_009E,C20005C_009M,C20005C_010E,C20005C_010M,C20005C_011E,C20005C_011M,C20005C_012E,C20005C_012M,C20005C_013E,C20005C_013M,C20005C_014E,C20005C_014M,C20005C_015E,C20005C_015M,C20005C_016E,C20005C_016M,C20005C_017E,C20005C_017M,C20005C_018E,C20005C_018M,C20005C_019E,C20005C_019M,C20005C_020E,C20005C_020M,C20005C_021E,C20005C_021M,C20005C_022E,C20005C_022M,C20005C_023E,C20005C_023M,C20005C_024E,C20005C_024M,C20005C_025E,C20005C_025M,C20005C_026E,C20005C_026M,C20005C_027E,C20005C_027M,C20005C_028E,C20005C_028M,C20005C_029E,C20005C_029M,C20005C_030E,C20005C_030M,C20005C_031E,C20005C_031M,C20005C_032E,C20005C_032M,C20005C_033E,C20005C_033M,C20005C_034E,C20005C_034M,C20005C_035E,C20005C_035M,C20005C_036E,C20005C_036M,C20005C_037E,C20005C_037M,C20005C_038E,C20005C_038M,C20005C_039E,C20005C_039M,NAME,C20005C_001EA,C20005C_001MA,C20005C_002EA,C20005C_002MA,C20005C_003MA,C20005C_003EA,C20005C_004MA,C20005C_004EA,C20005C_005MA,C20005C_005EA,C20005C_006MA,C20005C_006EA,C20005C_007MA,C20005C_007EA,C20005C_008MA,C20005C_008EA,C20005C_009MA,C20005C_009EA,C20005C_010EA,C20005C_010MA,C20005C_011EA,C20005C_011MA,C20005C_012EA,C20005C_012MA,C20005C_013MA,C20005C_013EA,C20005C_014MA,C20005C_014EA,C20005C_015EA,C20005C_015MA,C20005C_016MA,C20005C_016EA,C20005C_017MA,C20005C_017EA,C20005C_018MA,C20005C_018EA,C20005C_019MA,C20005C_019EA,C20005C_020EA,C20005C_020MA,C20005C_021EA,C20005C_021MA,C20005C_022EA,C20005C_022MA,C20005C_023MA,C20005C_023EA,C20005C_024MA,C20005C_024EA,C20005C_025MA,C20005C_025EA,C20005C_026EA,C20005C_026MA,C20005C_027MA,C20005C_027EA,C20005C_028MA,C20005C_028EA,C20005C_029MA,C20005C_029EA,C20005C_030MA,C20005C_030EA,C20005C_031MA,C20005C_031EA,C20005C_032MA,C20005C_032EA,C20005C_033MA,C20005C_033EA,C20005C_034EA,C20005C_034MA,C20005C_035EA,C20005C_035MA,C20005C_036EA,C20005C_036MA,C20005C_037EA,C20005C_037MA,C20005C_038MA,C20005C_038EA,C20005C_039MA,C20005C_039EA,state
0400000US36,48567,3393,22959,2216,9134,1752,0,269,9134,1752,49,80,1451,657,1639,780,2887,945,1938,691,1170,559,13825,1630,6925,1314,6900,1323,4201,1046,1840,695,358,255,188,159,167,160,146,144,25608,2223,8216,1441,0,269,8216,1441,343,428,1478,674,2115,853,2635,685,1373,546,272,264,17392,1782,9955,1452,7437,1195,4407,930,1408,528,579,317,469,362,412,326,162,206,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,74333,2638,35620,1914,15247,2075,0,281,15247,2075,104,109,1735,548,4670,1307,5287,1246,2699,898,752,452,20373,1864,10526,1638,9847,1331,5122,1113,1881,669,1174,550,932,425,489,305,249,203,38713,1619,11842,1238,0,281,11842,1238,511,369,3825,953,3852,924,3100,890,300,211,254,252,26871,1758,16729,1811,10142,1176,5582,861,2594,819,663,348,830,357,230,203,243,167,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,22742,1284,10720,908,3416,755,0,200,3416,755,121,135,371,278,623,326,1020,407,996,407,285,269,7304,912,3654,566,3650,874,1992,613,629,401,421,294,453,250,106,211,49,91,12022,1148,3612,821,0,200,3612,821,158,153,1356,786,976,331,915,412,207,146,0,200,8410,1050,4523,830,3887,891,2207,643,1186,450,267,175,204,132,23,46,0,200,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,18372,1753,8756,1168,2662,697,0,261,2662,697,130,145,246,192,373,275,995,415,656,328,262,226,6094,990,3006,705,3088,714,1997,592,380,254,171,160,319,263,221,169,0,261,9616,1219,2637,691,0,261,2637,691,0,261,426,227,926,484,782,367,284,212,219,202,6979,1111,3642,812,3337,830,1866,698,616,419,427,286,407,271,0,261,21,35,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,177523,4994,85360,3218,35024,2258,48,81,34976,2258,1555,678,6475,1334,8644,1201,11280,1427,4295,951,2727,686,50336,2910,26328,2311,24008,2209,13824,1435,5247,1090,2249,699,1247,430,902,417,539,334,92163,3019,30095,2166,0,244,30095,2166,1468,554,9302,1108,7463,1358,9325,1237,2003,650,534,284,62068,2915,34855,2318,27213,2061,16535,1626,6811,1235,1800,585,1710,503,265,193,92,115,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,48383,5473,26695,4095,11399,2612,0,269,11399,2612,179,252,3868,1925,3290,1614,2696,907,888,358,478,264,15296,2875,4811,1005,10485,2665,4078,1229,3897,2087,1283,645,836,652,198,305,193,174,21688,2165,5082,1163,0,269,5082,1163,418,504,1392,599,1203,483,1609,618,342,261,118,123,16606,1995,8414,1562,8192,1263,4847,943,2659,822,388,190,249,175,0,269,49,80,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,14027,1556,6604,1228,2352,698,0,240,2352,698,70,98,820,634,241,190,842,355,170,169,209,122,4252,883,2373,606,1879,610,1036,427,313,267,0,240,395,283,27,45,108,90,7423,1144,2124,789,0,240,2124,789,0,240,525,284,456,255,755,538,383,241,5,12,5299,1121,3039,801,2260,872,1020,482,638,486,353,273,192,187,57,72,0,240,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,42224,1450,20982,1247,4858,856,0,216,4858,856,676,327,1033,405,1662,626,1046,399,239,181,202,219,16124,1395,7480,1100,8644,1381,5357,1054,1851,597,1073,422,205,173,96,141,62,107,21242,1165,4358,822,0,216,4358,822,280,263,1012,469,1511,491,1188,428,310,249,57,90,16884,1133,8593,1260,8291,1211,6302,1096,934,412,770,408,238,176,47,69,0,216,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,12440,1568,5976,1212,2137,584,0,279,2137,584,233,280,342,264,254,217,627,345,590,335,91,120,3839,1060,2094,809,1745,612,551,368,760,397,250,280,75,88,84,142,25,49,6464,1120,2158,672,0,279,2158,672,145,190,610,358,902,514,342,242,159,195,0,279,4306,1015,2301,864,2005,696,819,500,718,381,188,183,280,225,0,279,0,279,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,90013,5031,46043,3738,19856,2367,0,281,19856,2367,243,187,3986,1149,3843,1019,4661,1226,3002,786,4121,1177,26187,2763,10787,1537,15400,2466,6048,1832,3741,1035,2092,852,1923,852,739,394,857,464,43970,3174,13414,1869,0,281,13414,1869,410,267,3181,929,2144,671,4769,1209,1953,679,957,438,30556,2814,16719,2102,13837,1893,7507,1235,3242,875,1382,691,1247,606,317,277,142,135,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,20573,1476,9439,1032,3606,850,0,255,3606,850,0,255,448,310,841,417,1320,599,510,347,487,366,5833,1099,2621,719,3212,875,1749,705,920,485,227,250,214,155,102,129,0,255,11134,950,4022,907,0,255,4022,907,115,146,1649,718,740,452,1252,631,160,139,106,116,7112,883,4293,795,2819,1036,1549,645,999,564,129,102,56,98,86,143,0,255,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,14926,1587,8141,1313,3788,926,0,279,3788,926,16,22,294,258,435,274,1064,527,1047,500,932,380,4353,903,2281,665,2072,688,832,444,410,306,212,203,331,283,135,157,152,183,6785,1067,2085,583,0,279,2085,583,0,279,321,252,311,223,502,328,680,356,271,231,4700,862,2798,690,1902,621,1064,482,247,219,227,275,67,82,48,87,249,196,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,68701,3292,33661,1750,11786,1206,0,267,11786,1206,16,27,1743,741,2177,606,3522,873,2870,695,1458,639,21875,1575,10464,1212,11411,1376,6392,1194,3054,786,391,180,877,526,436,271,261,201,35040,2336,9832,1150,0,267,9832,1150,350,264,1917,735,2623,755,3680,787,1163,520,99,101,25208,2135,13409,1927,11799,1395,6563,1171,3059,680,784,384,993,434,376,242,24,46,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,35885,1816,19396,1218,7203,1015,0,211,7203,1015,554,321,684,399,1489,556,2714,720,1322,514,440,294,12193,1181,5088,797,7105,990,3609,774,1853,510,780,351,632,317,111,106,120,130,16489,1096,6408,1007,0,211,6408,1007,302,213,1360,419,1667,533,1950,581,694,349,435,338,10081,955,4059,733,6022,848,3238,721,1281,433,683,341,398,284,422,244,0,211,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
