GEO_ID,C20005B_001E,C20005B_001M,C20005B_002E,C20005B_002M,C20005B_003E,C20005B_003M,C20005B_004E,C20005B_004M,C20005B_005E,C20005B_005M,C20005B_006E,C20005B_006M,C20005B_007E,C20005B_007M,C20005B_008E,C20005B_008M,C20005B_009E,C20005B_009M,C20005B_010E,C20005B_010M,C20005B_011E,C20005B_011M,C20005B_012E,C20005B_012M,C20005B_013E,C20005B_013M,C20005B_014E,C20005B_014M,C20005B_015E,C20005B_015M,C20005B_016E,C20005B_016M,C20005B_017E,C20005B_017M,C20005B_018E,C20005B_018M,C20005B_019E,C20005B_019M,C20005B_020E,C20005B_020M,C20005B_021E,C20005B_021M,C20005B_022E,C20005B_022M,C20005B_023E,C20005B_023M,C20005B_024E,C20005B_024M,C20005B_025E,C20005B_025M,C20005B_026E,C20005B_026M,C20005B_027E,C20005B_027M,C20005B_028E,C20005B_028M,C20005B_029E,C20005B_029M,C20005B_030E,C20005B_030M,C20005B_031E,C20005B_031M,C20005B_032E,C20005B_032M,C20005B_033E,C20005B_033M,C20005B_034E,C20005B_034M,C20005B_035E,C20005B_035M,C20005B_036E,C20005B_036M,C20005B_037E,C20005B_037M,C20005B_038E,C20005B_038M,C20005B_039E,C20005B_039M,NAME,C20005B_001MA,C20005B_001EA,C20005B_002MA,C20005B_002EA,C20005B_003MA,C20005B_003EA,C20005B_004EA,C20005B_004MA,C20005B_005EA,C20005B_005MA,C20005B_006EA,C20005B_006MA,C20005B_007MA,C20005B_007EA,C20005B_008MA,C20005B_008EA,C20005B_009MA,C20005B_009EA,C20005B_010EA,C20005B_010MA,C20005B_011MA,C20005B_011EA,C20005B_012MA,C20005B_012EA,C20005B_013MA,C20005B_013EA,C20005B_014EA,C20005B_014MA,C20005B_015EA,C20005B_015MA,C20005B_016EA,C20005B_016MA,C20005B_017EA,C20005B_017MA,C20005B_018MA,C20005B_018EA,C20005B_019MA,C20005B_019EA,C20005B_020MA,C20005B_020EA,C20005B_021MA,C20005B_021EA,C20005B_022MA,C20005B_022EA,C20005B_023MA,C20005B_023EA,C20005B_024MA,C20005B_024EA,C20005B_025EA,C20005B_025MA,C20005B_026MA,C20005B_026EA,C20005B_027MA,C20005B_027EA,C20005B_028MA,C20005B_028EA,C20005B_029EA,C20005B_029MA,C20005B_030EA,C20005B_030MA,C20005B_031EA,C20005B_031MA,C20005B_032MA,C20005B_032EA,C20005B_033MA,C20005B_033EA,C20005B_034MA,C20005B_034EA,C20005B_035MA,C20005B_035EA,C20005B_036EA,C20005B_036MA,C20005B_037MA,C20005B_037EA,C20005B_038MA,C20005B_038EA,C20005B_039EA,C20005B_039MA,state
0400000US34,893930,5332,412995,3150,169614,5144,0,273,169614,5144,2070,790,16007,2345,32778,3463,57295,3913,36740,3091,24724,2625,243381,5035,131866,4550,111515,4862,50544,3790,23152,2641,11277,1919,14184,1903,8297,1536,4061,1168,480935,3447,188610,5450,47,77,188563,5455,2354,723,21476,2584,37032,3647,73371,4088,37024,3462,17306,2268,292325,5546,152488,5300,139837,5847,65290,4428,28880,2713,17196,2126,14832,2234,8927,1462,4712,1083,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,28042,1367,14501,1040,6185,990,0,279,6185,990,184,244,1041,503,1463,626,1769,702,1131,545,597,467,8316,1313,3629,843,4687,1074,2477,720,550,428,309,255,970,602,381,392,0,279,13541,1086,3593,925,0,279,3593,925,297,327,904,378,1495,622,690,323,151,157,56,89,9948,1375,3740,929,6208,1292,3544,837,1112,584,1020,694,364,260,168,173,0,279,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2263890,12063,1014490,7419,402575,8376,0,269,402575,8376,6881,1476,47062,4631,76155,4686,144572,7087,85775,3922,42130,3439,611915,7851,372477,7698,239438,6744,115724,5708,51024,3673,26216,3242,26365,2355,12126,1893,7983,1404,1249400,7521,453336,8141,46,76,453290,8140,9622,2066,55572,3874,102717,5105,172595,6080,77491,4181,35293,2902,796064,8389,483300,7819,312764,8886,145899,5497,71904,4727,35295,3166,34033,2712,17932,2245,7701,1502,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1422719,5610,650762,4632,251660,5735,0,281,251660,5735,6276,1183,41265,4687,73579,4887,84725,4804,32398,3109,13417,2108,399102,7126,201232,7048,197870,6480,107253,5276,41813,3513,23657,3096,16592,2157,6040,1431,2515,742,771957,3621,256630,7614,0,281,256630,7614,9762,1377,65720,4154,77726,4659,76030,5077,20596,2384,6796,1354,515327,7916,262337,5638,252990,6514,137672,5776,62788,4327,26151,2429,19368,2564,5071,1116,1940,955,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,995263,4838,460120,3518,155275,6166,0,261,155275,6166,5202,1290,25435,3364,33556,3258,48423,4111,29376,3047,13283,2072,304845,6291,160077,4600,144768,6231,80398,4916,29014,3365,15195,2135,11871,1776,5655,1374,2635,703,535143,3318,169292,5614,0,261,169292,5614,5557,1144,29146,2712,49353,3617,57146,4085,21866,2354,6224,1198,365851,5784,195442,5025,170409,5756,96040,4381,37533,3112,17854,2160,12537,1615,5105,965,1340,406,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,193583,3263,95876,2589,33791,2534,0,244,33791,2534,1114,503,7612,1521,6192,1097,11284,1640,5996,1249,1593,649,62085,2894,32294,3031,29791,2634,18416,2391,5117,1158,2833,822,2324,581,587,381,514,282,97707,2330,31067,2086,0,244,31067,2086,1369,669,8769,1272,8871,1362,9138,1635,1894,701,1026,559,66640,2723,32299,2201,34341,2592,20635,2192,8638,1615,2272,733,2196,720,414,346,186,179,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,46357,1936,23745,1615,9236,1462,0,269,9236,1462,0,269,1824,691,1965,799,3576,1075,1112,540,759,419,14509,1604,7058,1075,7451,1362,3274,853,1546,535,1114,707,1261,610,220,191,36,61,22612,1443,7191,1584,0,269,7191,1584,0,269,1010,586,3219,1068,2468,960,229,230,265,198,15421,1652,8400,1472,7021,1540,3479,1059,1639,656,704,538,820,483,329,359,50,89,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,956758,5325,440578,3522,147650,5055,0,240,147650,5055,4610,1321,19122,2605,31608,2794,53279,4263,26537,3037,12494,1963,292928,5848,162021,5340,130907,5749,72911,4628,26896,2654,11227,1620,13861,1871,4399,1026,1613,618,516180,3498,164151,5599,0,240,164151,5599,4479,1196,24770,2471,40742,3551,62526,3970,23760,2860,7874,1381,352029,6118,202569,5891,149460,4558,84607,3392,28628,2844,16535,2202,13342,1921,5246,1057,1102,407,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,39901,3004,20716,2569,8851,1854,0,281,8851,1854,467,404,1478,769,2626,1113,2677,942,1050,534,553,443,11865,1431,5770,1221,6095,1071,2393,698,1794,756,794,424,763,415,218,216,133,188,19185,1404,6800,1371,0,281,6800,1371,0,281,961,595,2919,949,1860,825,781,558,279,301,12385,1688,5920,1127,6465,1183,3942,981,1123,560,894,509,398,409,32,54,76,124,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,935559,3688,427800,2525,162195,5797,12,22,162183,5795,5430,1592,32019,3504,47269,3864,51982,4194,19461,2522,6022,1378,265605,6284,149474,5565,116131,4886,64308,3510,23711,2813,13947,1950,9392,1568,3898,1128,875,554,507759,3126,166369,5259,0,283,166369,5259,4701,1228,55138,4253,55569,3840,38956,3548,9508,1502,2497,898,341390,6198,189565,5480,151825,5444,86111,4741,36167,3417,16625,2398,10800,1944,1721,558,401,335,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,745480,4880,343815,3533,138495,5900,0,279,138495,5900,3506,1013,26030,3537,33451,3625,45251,3893,21047,2402,9210,1791,205320,6431,106823,5374,98497,4769,54132,3876,21129,2356,10113,1626,7850,1415,3976,1199,1297,631,401665,3001,134992,5428,0,279,134992,5428,3944,1247,30904,3095,44920,3732,38878,3062,12618,2037,3728,788,266673,5683,142871,5314,123802,5235,64151,4210,27951,2965,15980,1979,10087,1761,5005,1372,628,341,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1999983,7666,943095,5884,367350,7696,0,281,367350,7696,8581,1917,53233,4673,72623,5089,127372,6104,68534,4517,37007,3463,575745,9189,311761,8119,263984,8183,147181,5941,48248,4000,26718,2829,22893,2676,12749,2346,6195,1152,1056888,5201,374352,8288,40,67,374312,8299,11486,2203,79780,4611,91611,4932,124598,6200,46755,3911,20082,2204,682536,9199,354773,8022,327763,7471,177595,5742,68349,4323,34306,3044,32491,2975,11113,1523,3909,922,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1138466,6573,532008,4753,247007,6163,0,279,247007,6163,3710,871,33788,3940,56569,4021,83007,4160,40874,3133,29059,2992,285001,7518,129094,5427,155907,6075,72741,3813,31477,3171,21799,2681,16900,1983,7838,1358,5152,1061,606458,4144,241896,6264,0,279,241896,6264,6947,1531,45282,4061,64540,4023,79014,4598,30350,3445,15763,2053,364562,6942,179181,5977,185381,6954,92414,4935,45482,3592,19049,2264,18249,2207,8073,1351,2114,711,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,159362,3115,86617,2286,34078,2468,0,267,34078,2468,172,153,3795,1340,5450,1112,13538,1998,6077,1238,5046,1333,52539,3255,21739,2317,30800,2813,13756,2271,6719,1331,4402,1196,3666,1047,1559,617,698,346,72745,2141,25594,2790,0,267,25594,2790,250,332,3805,1152,6302,1293,8927,1612,5018,1130,1292,557,47151,3171,21751,2201,25400,2548,14506,2016,5458,1375,1822,623,2309,952,1076,522,229,193,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,47864,1793,24435,1600,7300,1312,0,261,7300,1312,353,222,1068,445,2159,721,1793,853,1448,636,479,270,17135,1678,10366,1428,6769,1200,3986,928,1452,599,608,407,472,298,158,151,93,113,23429,1385,6996,1260,0,261,6996,1260,555,426,2631,933,1750,646,1613,558,375,264,72,98,16433,1681,9819,1305,6614,1233,3142,775,1888,761,673,391,698,489,171,256,42,72,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,228141,2161,110772,1760,33624,2415,0,211,33624,2415,1511,555,5412,1264,9306,1582,10623,1565,4850,1383,1922,644,77148,2668,42981,2499,34167,2762,18545,2055,8233,1800,3178,710,3031,1048,1037,463,143,175,117369,1424,38336,2649,0,211,38336,2649,1697,605,8060,1141,11467,1911,12147,1954,3758,986,1207,629,79033,3053,39669,2972,39364,2772,22994,1964,8683,1586,3915,1129,1619,559,2011,749,142,159,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,244176,8835,119703,5136,38585,2577,0,275,38585,2577,3540,822,17808,2175,7213,1194,6019,1060,2531,832,1474,583,81118,4320,50057,3287,31061,2575,20086,2169,6226,1223,2382,821,1377,402,663,378,327,240,124473,5922,30588,2701,0,275,30588,2701,4386,1123,13289,1873,6507,1184,5191,1140,894,450,321,251,93885,5009,70223,3874,23662,2595,16973,2212,4358,943,1153,543,963,370,215,164,0,275,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
