GEO_ID,B17010F_001E,B17010F_001M,B17010F_002E,B17010F_002M,B17010F_003E,B17010F_003M,B17010F_004E,B17010F_004M,B17010F_005E,B17010F_005M,B17010F_006E,B17010F_006M,B17010F_007E,B17010F_007M,B17010F_008E,B17010F_008M,B17010F_009E,B17010F_009M,B17010F_010E,B17010F_010M,B17010F_011E,B17010F_011M,B17010F_012E,B17010F_012M,B17010F_013E,B17010F_013M,B17010F_014E,B17010F_014M,B17010F_015E,B17010F_015M,B17010F_016E,B17010F_016M,B17010F_017E,B17010F_017M,B17010F_018E,B17010F_018M,B17010F_019E,B17010F_019M,B17010F_020E,B17010F_020M,B17010F_021E,B17010F_021M,B17010F_022E,B17010F_022M,B17010F_023E,B17010F_023M,B17010F_024E,B17010F_024M,B17010F_025E,B17010F_025M,B17010F_026E,B17010F_026M,B17010F_027E,B17010F_027M,B17010F_028E,B17010F_028M,B17010F_029E,B17010F_029M,B17010F_030E,B17010F_030M,B17010F_031E,B17010F_031M,B17010F_032E,B17010F_032M,B17010F_033E,B17010F_033M,B17010F_034E,B17010F_034M,B17010F_035E,B17010F_035M,B17010F_036E,B17010F_036M,B17010F_037E,B17010F_037M,B17010F_038E,B17010F_038M,B17010F_039E,B17010F_039M,B17010F_040E,B17010F_040M,B17010F_041E,B17010F_041M,NAME,B17010F_001MA,B17010F_001EA,B17010F_002MA,B17010F_002EA,B17010F_003MA,B17010F_003EA,B17010F_004EA,B17010F_004MA,B17010F_005MA,B17010F_005EA,B17010F_006MA,B17010F_006EA,B17010F_007MA,B17010F_007EA,B17010F_008EA,B17010F_008MA,B17010F_009EA,B17010F_009MA,B17010F_010MA,B17010F_010EA,B17010F_011MA,B17010F_011EA,B17010F_012MA,B17010F_012EA,B17010F_013EA,B17010F_013MA,B17010F_014MA,B17010F_014EA,B17010F_015MA,B17010F_015EA,B17010F_016MA,B17010F_016EA,B17010F_017MA,B17010F_017EA,B17010F_018EA,B17010F_018MA,B17010F_019EA,B17010F_019MA,B17010F_020MA,B17010F_020EA,B17010F_021MA,B17010F_021EA,B17010F_022MA,B17010F_022EA,B17010F_023MA,B17010F_023EA,B17010F_024EA,B17010F_024MA,B17010F_025MA,B17010F_025EA,B17010F_026MA,B17010F_026EA,B17010F_027MA,B17010F_027EA,B17010F_028MA,B17010F_028EA,B17010F_029EA,B17010F_029MA,B17010F_030EA,B17010F_030MA,B17010F_031MA,B17010F_031EA,B17010F_032MA,B17010F_032EA,B17010F_033EA,B17010F_033MA,B17010F_034MA,B17010F_034EA,B17010F_035EA,B17010F_035MA,B17010F_036MA,B17010F_036EA,B17010F_037MA,B17010F_037EA,B17010F_038EA,B17010F_038MA,B17010F_039MA,B17010F_039EA,B17010F_040EA,B17010F_040MA,B17010F_041EA,B17010F_041MA,state
0400000US34,147336,5282,26139,2642,7787,1287,6258,1243,1351,591,1845,676,3062,974,1529,662,18352,2177,2851,947,2333,845,527,263,940,664,866,533,518,435,15501,1993,14594,2000,3132,939,3659,1083,7803,1477,907,497,121197,4672,76502,3933,51418,3540,8894,1403,11031,2115,31493,2965,25084,2378,44695,3523,17315,2360,10232,1707,3002,1102,923,628,6307,1324,7083,1659,27380,2757,18291,2166,2630,806,2536,820,13125,2025,9089,1650,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,75525,4221,13753,2063,5352,1192,4199,1123,685,442,1457,627,2057,681,1153,404,8401,1682,1276,639,1232,636,509,483,248,320,475,354,44,73,7125,1629,6929,1624,1945,837,1699,770,3285,1078,196,203,61772,3723,43242,3296,24122,2537,3635,946,6174,1464,14313,1954,19120,2097,18530,2132,7680,1367,5195,1207,665,460,1373,709,3157,912,2485,831,10850,1688,6706,1362,909,528,1152,619,4645,1148,4144,902,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,387509,7431,99305,4234,22179,2359,17000,2091,2296,843,6343,1331,8361,1718,5179,1248,77126,3899,7169,1568,5469,1348,935,607,1631,738,2903,1050,1700,788,69957,3811,60030,3491,8280,1850,16027,2218,35723,2632,9927,1674,288204,6432,162481,6225,104913,5171,17563,2446,24707,2706,62643,3309,57568,3706,125723,5455,38029,3411,20027,2694,6580,1458,2759,892,10688,1840,18002,2305,87694,4610,59226,4142,8848,1722,8819,1664,41559,3568,28468,2719,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,69646,4127,16012,2310,7770,1620,7484,1608,2102,844,3881,1167,1501,645,286,266,8242,1702,2860,891,2440,805,596,389,1212,714,632,519,420,352,5382,1320,5382,1320,1381,620,2022,871,1979,764,0,281,53634,3366,34437,3207,25236,2697,5808,1315,8359,1654,11069,1818,9201,1836,19197,2351,12970,2029,6736,1527,2436,1155,1836,744,2464,855,6234,1500,6227,1379,4590,1327,1190,668,686,486,2714,973,1637,676,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,23291,2293,5166,1152,1677,602,1460,517,341,326,820,439,299,236,217,195,3489,1005,286,254,254,250,0,261,38,64,216,250,32,54,3203,996,2826,888,418,298,811,437,1597,673,377,357,18125,1963,12068,1477,7358,1190,1308,502,2148,778,3902,787,4710,876,6057,1213,3011,869,1872,769,827,517,162,158,883,478,1139,463,3046,904,2263,802,261,366,168,214,1834,693,783,467,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,21216,1655,6126,1364,2647,991,2581,982,682,623,984,473,915,436,66,89,3479,1009,992,560,851,505,501,411,272,334,78,99,141,204,2487,803,2307,779,557,405,896,545,854,574,180,181,15090,1658,11371,1514,7703,1120,1287,488,2244,776,4172,910,3668,1049,3719,835,1428,515,834,398,21,35,270,230,543,299,594,293,2291,766,2004,697,597,381,309,342,1098,452,287,294,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,25987,2522,5445,1117,1500,576,1366,560,164,232,755,428,447,301,134,168,3945,1196,911,549,842,536,300,326,395,388,147,180,69,113,3034,1039,2937,1026,175,181,1429,761,1333,707,97,162,20542,2155,16374,1824,12642,1798,1752,626,4259,1048,6631,1257,3732,1161,4168,1033,1572,505,1374,501,472,341,244,213,658,382,198,184,2596,817,2075,694,79,125,421,337,1575,625,521,367,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,58065,3122,15781,1780,2988,961,1993,759,255,299,912,521,826,452,995,528,12793,1535,1269,578,1168,567,204,233,587,474,377,323,101,148,11524,1523,10318,1557,1904,655,3804,999,4610,1006,1206,627,42284,3059,26159,2495,16477,1859,2431,759,3976,1063,10070,1699,9682,1890,16125,1941,4974,1410,2264,758,397,269,592,336,1275,627,2710,1069,11151,1694,8558,1579,771,518,1503,639,6284,1429,2593,723,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,17784,2049,4869,1115,842,500,621,447,0,281,178,296,443,334,221,212,4027,975,550,454,530,452,213,271,213,321,104,168,20,36,3477,967,3312,928,292,220,911,484,2109,808,165,204,12915,1690,6412,1127,4170,860,473,286,837,500,2860,761,2242,779,6503,1424,1749,771,820,467,179,230,248,281,393,320,929,564,4754,1187,3757,1059,399,339,916,591,2442,775,997,458,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,11862,1589,2156,888,595,355,595,355,221,269,185,208,189,162,0,283,1561,828,920,718,832,667,356,347,476,554,0,283,88,131,641,387,641,387,217,210,225,210,199,253,0,283,9706,1555,5982,1189,4247,1133,633,393,2065,835,1549,796,1735,715,3724,1044,2147,760,1088,497,482,418,146,146,460,272,1059,609,1577,681,1241,621,144,144,271,310,826,557,336,350,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,14447,1637,3393,1169,2285,1034,2033,942,110,151,1066,707,857,552,252,344,1108,679,476,516,476,516,0,279,148,236,328,434,0,279,632,344,568,314,123,208,259,173,186,177,64,108,11054,1565,6281,1113,4791,1095,845,522,1108,409,2838,917,1490,506,4773,1205,3557,1044,2182,809,1592,709,100,126,490,250,1375,626,1216,541,838,511,164,204,222,204,452,366,378,246,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,678387,9808,157646,6607,76955,5039,64064,4546,10224,2034,27339,3240,26501,2696,12891,1722,80691,4879,12225,1842,9846,1735,2288,858,3237,893,4321,1064,2379,946,68466,4348,61789,4268,11049,1673,24164,2713,26576,2730,6677,1435,520741,8888,375602,8224,255781,7463,44851,4030,72054,4332,138876,5711,119821,4817,145139,5363,58290,4258,34125,3365,9250,1533,6933,1663,17942,2440,24165,2782,86849,4872,61019,4397,7616,1516,12476,2051,40927,3170,25830,2403,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,24948,2224,5077,1425,2214,914,1974,826,369,363,1248,677,357,344,240,287,2863,1103,818,576,818,576,156,256,593,497,69,113,0,255,2045,860,1914,827,342,427,1187,648,385,317,131,205,19871,1984,15156,1870,10998,1634,2650,903,3310,884,5038,1154,4158,1014,4715,1036,1784,593,791,500,297,332,286,298,208,177,993,477,2931,899,1994,777,183,232,646,405,1165,575,937,488,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,38070,2843,4453,1315,1239,621,873,385,215,159,160,137,498,291,366,395,3214,1057,424,300,343,332,303,327,0,279,40,72,81,131,2790,1027,2565,1040,278,344,1267,858,1020,547,225,351,33617,2565,22815,2565,16380,2429,3340,1001,3688,1014,9352,1838,6435,1320,10802,1577,5017,1107,3173,944,1058,771,527,386,1588,593,1844,694,5785,1417,3964,1184,573,432,701,508,2690,1044,1821,802,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,60229,3696,14841,2041,6058,1424,5522,1346,1019,620,2856,1106,1647,573,536,418,8783,1564,1708,659,1597,635,386,357,218,218,993,542,111,145,7075,1512,6956,1496,1816,795,2669,751,2471,855,119,148,45388,3203,32431,2643,25152,2379,4651,1389,8483,1399,12018,1633,7279,1280,12957,1968,6803,1619,4959,1443,1945,927,897,538,2117,1025,1844,697,6154,1296,4678,1114,861,434,649,407,3168,998,1476,620,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,31529,2459,9481,1759,4525,1107,4010,1091,686,597,2166,819,1158,583,515,380,4956,1390,834,501,834,501,259,238,456,435,119,143,0,211,4122,1258,3969,1241,891,513,1630,889,1448,686,153,190,22048,2186,13738,1864,10305,1756,2308,847,3189,1049,4808,1145,3433,896,8310,1499,3939,1060,2490,861,785,531,594,452,1111,628,1449,594,4371,1106,3492,937,509,402,497,348,2486,749,879,546,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,112814,4141,51880,3397,23324,2306,12381,1604,1618,593,2887,975,7876,1314,10943,1318,28556,2091,3566,764,2453,714,817,439,511,343,1125,488,1113,467,24990,2152,18277,1932,1904,644,4136,948,12237,1436,6713,1178,60934,3155,43534,2800,19866,2189,3675,837,3206,918,12985,1757,23668,1901,17400,1969,4669,1092,2184,706,759,429,331,253,1094,432,2485,762,12731,1780,6521,1229,1015,494,708,432,4798,1106,6210,1054,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
