GEO_ID,C19037I_001E,C19037I_001M,C19037I_002E,C19037I_002M,C19037I_003E,C19037I_003M,C19037I_004E,C19037I_004M,C19037I_005E,C19037I_005M,C19037I_006E,C19037I_006M,C19037I_007E,C19037I_007M,C19037I_008E,C19037I_008M,C19037I_009E,C19037I_009M,C19037I_010E,C19037I_010M,C19037I_011E,C19037I_011M,C19037I_012E,C19037I_012M,C19037I_013E,C19037I_013M,C19037I_014E,C19037I_014M,C19037I_015E,C19037I_015M,C19037I_016E,C19037I_016M,C19037I_017E,C19037I_017M,C19037I_018E,C19037I_018M,C19037I_019E,C19037I_019M,C19037I_020E,C19037I_020M,C19037I_021E,C19037I_021M,C19037I_022E,C19037I_022M,C19037I_023E,C19037I_023M,C19037I_024E,C19037I_024M,C19037I_025E,C19037I_025M,C19037I_026E,C19037I_026M,C19037I_027E,C19037I_027M,C19037I_028E,C19037I_028M,C19037I_029E,C19037I_029M,C19037I_030E,C19037I_030M,C19037I_031E,C19037I_031M,C19037I_032E,C19037I_032M,C19037I_033E,C19037I_033M,C19037I_034E,C19037I_034M,C19037I_035E,C19037I_035M,C19037I_036E,C19037I_036M,C19037I_037E,C19037I_037M,C19037I_038E,C19037I_038M,C19037I_039E,C19037I_039M,C19037I_040E,C19037I_040M,C19037I_041E,C19037I_041M,C19037I_042E,C19037I_042M,C19037I_043E,C19037I_043M,C19037I_044E,C19037I_044M,C19037I_045E,C19037I_045M,NAME,C19037I_001MA,C19037I_001EA,C19037I_002MA,C19037I_002EA,C19037I_003EA,C19037I_003MA,C19037I_004EA,C19037I_004MA,C19037I_005MA,C19037I_005EA,C19037I_006MA,C19037I_006EA,C19037I_007MA,C19037I_007EA,C19037I_008EA,C19037I_008MA,C19037I_009EA,C19037I_009MA,C19037I_010MA,C19037I_010EA,C19037I_011MA,C19037I_011EA,C19037I_012MA,C19037I_012EA,C19037I_013EA,C19037I_013MA,C19037I_014EA,C19037I_014MA,C19037I_015EA,C19037I_015MA,C19037I_016MA,C19037I_016EA,C19037I_017MA,C19037I_017EA,C19037I_018EA,C19037I_018MA,C19037I_019EA,C19037I_019MA,C19037I_020EA,C19037I_020MA,C19037I_021MA,C19037I_021EA,C19037I_022MA,C19037I_022EA,C19037I_023EA,C19037I_023MA,C19037I_024EA,C19037I_024MA,C19037I_025EA,C19037I_025MA,C19037I_026EA,C19037I_026MA,C19037I_027MA,C19037I_027EA,C19037I_028MA,C19037I_028EA,C19037I_029EA,C19037I_029MA,C19037I_030EA,C19037I_030MA,C19037I_031EA,C19037I_031MA,C19037I_032MA,C19037I_032EA,C19037I_033MA,C19037I_033EA,C19037I_034EA,C19037I_034MA,C19037I_035EA,C19037I_035MA,C19037I_036EA,C19037I_036MA,C19037I_037EA,C19037I_037MA,C19037I_038MA,C19037I_038EA,C19037I_039MA,C19037I_039EA,C19037I_040EA,C19037I_040MA,C19037I_041EA,C19037I_041MA,C19037I_042EA,C19037I_042MA,C19037I_043EA,C19037I_043MA,C19037I_044EA,C19037I_044MA,C19037I_045MA,C19037I_045EA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,34191,1398,3098,766,547,297,245,328,907,470,411,242,695,353,293,251,0,213,0,213,0,213,0,213,20894,1396,1156,554,1069,464,3250,950,5090,1116,4268,946,3765,825,1546,549,438,280,64,77,248,225,8507,1171,564,331,428,326,746,461,1106,496,2229,645,1901,641,796,368,629,353,28,47,80,125,1692,410,272,209,66,96,577,322,284,172,400,284,93,65,0,213,0,213,0,213,0,213,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,167775,4529,13035,1680,953,485,151,199,2739,1107,1969,689,2815,892,2868,841,915,501,495,429,0,292,130,209,98613,3335,3405,1018,2052,849,11953,2036,15427,1772,19957,2404,24857,2891,12408,1840,6622,1377,1415,598,517,375,44714,2179,3696,971,957,525,4938,1318,5708,1193,8045,1479,9790,1436,6076,1226,4081,1070,893,560,530,418,11413,1393,1828,734,1088,523,2773,806,1048,436,1244,516,1902,719,642,346,546,287,278,346,64,106,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,397672,6276,18678,1817,2397,677,1493,632,3472,979,2197,699,3554,944,3403,1019,1398,860,540,450,124,199,100,167,207738,5323,13449,1916,9661,1733,24198,2519,27688,2744,36397,3463,42322,3885,24508,2422,21325,2385,6140,1384,2050,739,130745,3566,10545,1557,7619,1346,13524,1838,12260,1719,18378,1953,27559,2648,17964,2041,16706,1887,3459,866,2731,759,40511,2219,10851,1734,6038,1275,6535,1134,3391,1074,4188,947,4560,925,2150,672,1186,693,1303,658,309,318,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,280049,4177,19837,2471,4878,1484,2036,729,3980,1090,2975,887,3807,1164,1327,562,539,460,230,271,0,279,65,110,117256,3946,11605,2305,9006,1627,18242,2374,16798,1724,21464,2447,22279,2765,10810,1460,5265,1225,963,426,824,466,95921,2901,10350,1467,6952,1144,13068,1554,12015,1576,16116,1551,16902,1448,10004,1329,7988,1293,1570,621,956,441,47035,1698,9476,1423,7285,1185,9535,1251,5772,1049,6403,1110,5408,1019,1868,607,800,362,392,266,96,118,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,938891,9062,43013,3390,7462,1396,3632,950,8021,1823,6509,1355,6368,1308,4914,1138,3116,774,2096,810,411,380,484,436,441765,7744,49713,3256,30001,2975,60541,3930,54119,4174,67046,5004,79406,4329,49741,4051,34833,3229,9788,1757,6577,1381,331937,5603,49241,3481,23388,2458,38796,3264,36396,3028,46627,3270,59486,4332,33607,3144,28705,2686,10247,1714,5444,1041,122176,3379,38344,2620,20823,2415,18562,2035,11190,1761,11765,1769,10086,1649,5286,1118,4739,957,599,366,782,376,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,153248,4861,15361,1884,2031,847,1326,799,3245,958,3870,978,2630,773,1260,451,585,396,372,277,0,281,42,90,105127,4250,5782,1445,6826,1647,24169,2858,18825,2525,19809,2491,18931,2304,6033,1226,3378,954,792,483,582,383,28122,2834,1437,676,1994,1053,3638,1084,4645,1159,4901,1214,5362,1460,2540,857,2320,784,871,519,414,302,4638,1013,665,330,584,467,1125,549,541,343,560,341,597,293,382,377,184,208,0,281,0,281,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,80808,2746,6143,1168,1459,699,811,435,1430,536,992,469,945,536,397,328,75,97,34,61,0,261,0,261,43916,2335,4929,1121,3129,879,5782,1150,6421,1294,7428,1345,7855,1222,4188,933,3190,950,729,387,265,204,24560,2232,1530,537,2035,844,2880,972,2024,644,4025,907,5310,1269,2613,875,3120,832,576,342,447,258,6189,917,817,363,687,293,1575,630,1033,393,423,268,681,326,348,218,375,279,181,228,69,111,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,68340,2490,8536,1222,1562,637,498,325,2998,914,1532,661,1120,452,783,488,43,74,0,244,0,244,0,244,38623,2444,3402,1082,2723,925,9507,1432,6822,1365,7486,1452,5224,1099,2231,703,928,542,232,229,68,95,17286,1496,1502,644,1762,678,2341,699,2431,754,2916,904,3419,755,1280,577,1093,466,337,239,205,173,3895,620,591,311,476,243,1018,394,633,290,580,215,455,241,82,114,60,96,0,244,0,244,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,95382,3400,7985,1340,1426,797,298,264,2181,831,1373,594,1133,597,978,514,553,335,43,71,0,269,0,269,58560,3130,3089,1083,4151,1258,9526,1433,11571,1921,12935,1717,9301,1805,4562,1252,1938,732,1210,649,277,209,23730,2287,1383,671,2093,835,3592,1145,2882,945,4156,1040,5327,1333,2199,822,1473,574,261,246,364,303,5107,992,558,423,679,495,1121,481,712,432,179,151,1158,560,593,381,80,136,0,269,27,51,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,151856,3371,11745,1305,3147,698,957,530,3204,979,1631,534,1645,634,682,395,99,130,380,327,0,240,0,240,80870,2768,12054,1782,4545,1169,12033,1466,12046,1625,13819,1784,13648,1796,6811,1313,3479,811,1069,436,1366,596,47550,2898,7641,1353,3999,1096,6484,1471,5226,948,7000,1667,6783,1234,5033,1300,3535,935,1278,507,571,322,11691,1221,2595,916,2113,634,2547,826,1168,486,1090,545,891,493,514,243,666,338,0,240,107,129,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,32566,1893,2183,638,374,302,44,73,102,140,846,442,431,331,317,339,69,111,0,281,0,281,0,281,18519,1333,1818,653,2510,786,2327,800,2716,887,3573,933,2798,888,1369,537,1087,517,46,76,275,286,9280,1061,1292,541,1079,632,1573,660,1851,658,1084,493,1067,504,610,367,551,398,113,139,60,94,2584,660,866,522,529,350,479,319,186,187,363,305,53,89,108,127,0,281,0,281,0,281,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,41778,2345,5433,1117,921,488,373,315,795,357,1405,665,685,505,877,377,58,100,279,210,0,283,40,48,27197,2200,1249,592,1733,754,5969,1601,4804,1229,5574,1290,4204,1040,2420,786,793,385,376,334,75,129,7330,1269,157,206,263,323,982,566,946,645,1821,827,1493,565,822,358,536,313,124,119,186,184,1818,554,149,188,148,149,443,295,309,277,215,212,430,302,78,94,46,75,0,283,0,283,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,50526,2735,5939,1119,1142,545,326,280,1399,532,1110,488,774,371,875,513,275,239,38,62,0,279,0,279,32562,2292,2587,897,2101,906,6920,1548,5904,1365,7114,1454,3813,1007,2035,633,1370,573,536,500,182,164,9738,1591,1091,598,514,463,1113,501,1272,568,2001,923,1993,774,647,360,573,325,398,330,136,168,2287,786,346,309,307,315,444,362,603,488,61,115,461,326,65,106,0,279,0,279,0,279,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2324749,14364,165637,7379,32165,2776,19161,2952,40545,4132,25600,3008,25088,2809,15232,2295,5059,1178,2318,781,149,126,320,365,1201639,11695,101488,6059,80897,5615,208042,7947,203701,7762,220839,7065,213618,8223,98374,4741,56722,3876,11266,1797,6692,1285,706781,7807,65340,3827,55030,3423,97687,4940,100316,4904,117195,4679,131036,5226,70487,4317,50677,3497,10842,1529,8171,1493,250692,4845,63380,3957,37845,2544,49005,3398,31304,2772,29277,2847,23799,2038,8428,1592,5947,1183,836,376,871,369,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,70450,2753,6539,1080,129,132,351,277,1484,687,2415,710,1585,690,433,333,142,181,0,255,0,255,0,255,42716,2611,3274,1041,2649,935,5917,1278,6870,1518,9437,1729,8477,1372,3909,991,1823,744,196,189,164,162,16815,1517,930,579,1635,808,1707,691,1880,742,2611,708,3543,783,2419,877,1716,504,285,235,89,108,4380,953,595,388,371,281,963,501,814,385,487,330,603,386,166,175,294,320,30,57,57,96,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,123409,4300,8613,1629,1781,680,284,301,1733,857,863,433,1609,725,1927,915,225,227,191,210,0,279,0,279,76067,3301,2352,954,1583,695,8262,1772,8778,1637,13031,2140,18458,2121,10367,1784,9224,1432,2511,761,1501,602,32856,2441,2065,1048,1301,587,2621,1215,1657,681,4593,1230,6192,1259,4716,1197,5474,1032,1892,720,2345,806,5873,1088,911,465,377,233,453,309,1133,618,439,313,1177,476,519,303,309,257,426,277,129,144,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,154286,3901,14518,1670,2247,802,1398,607,3146,1022,2272,726,3245,800,1612,650,392,275,92,153,0,267,114,193,93444,3228,6583,1614,5325,1410,16845,2175,16370,2566,16565,2155,17600,1737,6708,1394,5605,1221,1217,570,626,361,37893,2372,4369,1152,2052,813,5047,1235,2823,999,6641,1302,7296,1301,4302,976,3409,982,1349,731,605,329,8431,1128,1753,740,1677,693,1246,431,1402,620,1079,406,903,426,214,198,55,93,102,136,0,267,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,73754,2665,7040,1279,656,449,529,287,1861,702,1302,618,1490,596,1165,544,0,211,37,63,0,211,0,211,43854,2403,3321,1035,3299,960,8150,1332,8622,1570,6859,1371,8126,1331,3053,850,2154,674,123,138,147,168,18392,1418,1625,622,1406,590,2438,833,1442,593,3050,715,3998,890,2035,648,1751,685,273,243,374,360,4468,849,985,494,193,175,907,396,799,364,826,512,499,292,194,190,65,124,0,211,0,211,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1220684,8327,33282,2728,19911,2134,4117,1022,5187,862,1936,652,1289,481,761,394,51,89,0,275,0,275,30,49,408976,6786,113697,5403,42919,3136,73974,4344,56164,3117,51130,4008,42273,2304,14679,1979,9654,1626,2609,841,1877,673,471642,6183,133518,4776,56208,2794,84987,4402,57553,3022,55923,2992,47473,2973,17160,1633,11911,1500,2794,714,4115,686,306784,3885,123763,3575,52535,2512,57789,2923,30603,1880,21994,1738,11802,1444,3658,867,2804,647,1051,448,785,383,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
