GEO_ID,C19037D_001E,C19037D_001M,C19037D_002E,C19037D_002M,C19037D_003E,C19037D_003M,C19037D_004E,C19037D_004M,C19037D_005E,C19037D_005M,C19037D_006E,C19037D_006M,C19037D_007E,C19037D_007M,C19037D_008E,C19037D_008M,C19037D_009E,C19037D_009M,C19037D_010E,C19037D_010M,C19037D_011E,C19037D_011M,C19037D_012E,C19037D_012M,C19037D_013E,C19037D_013M,C19037D_014E,C19037D_014M,C19037D_015E,C19037D_015M,C19037D_016E,C19037D_016M,C19037D_017E,C19037D_017M,C19037D_018E,C19037D_018M,C19037D_019E,C19037D_019M,C19037D_020E,C19037D_020M,C19037D_021E,C19037D_021M,C19037D_022E,C19037D_022M,C19037D_023E,C19037D_023M,C19037D_024E,C19037D_024M,C19037D_025E,C19037D_025M,C19037D_026E,C19037D_026M,C19037D_027E,C19037D_027M,C19037D_028E,C19037D_028M,C19037D_029E,C19037D_029M,C19037D_030E,C19037D_030M,C19037D_031E,C19037D_031M,C19037D_032E,C19037D_032M,C19037D_033E,C19037D_033M,C19037D_034E,C19037D_034M,C19037D_035E,C19037D_035M,C19037D_036E,C19037D_036M,C19037D_037E,C19037D_037M,C19037D_038E,C19037D_038M,C19037D_039E,C19037D_039M,C19037D_040E,C19037D_040M,C19037D_041E,C19037D_041M,C19037D_042E,C19037D_042M,C19037D_043E,C19037D_043M,C19037D_044E,C19037D_044M,C19037D_045E,C19037D_045M,NAME,C19037D_001MA,C19037D_001EA,C19037D_002MA,C19037D_002EA,C19037D_003EA,C19037D_003MA,C19037D_004MA,C19037D_004EA,C19037D_005MA,C19037D_005EA,C19037D_006MA,C19037D_006EA,C19037D_007MA,C19037D_007EA,C19037D_008EA,C19037D_008MA,C19037D_009EA,C19037D_009MA,C19037D_010MA,C19037D_010EA,C19037D_011MA,C19037D_011EA,C19037D_012MA,C19037D_012EA,C19037D_013EA,C19037D_013MA,C19037D_014EA,C19037D_014MA,C19037D_015MA,C19037D_015EA,C19037D_016MA,C19037D_016EA,C19037D_017MA,C19037D_017EA,C19037D_018MA,C19037D_018EA,C19037D_019MA,C19037D_019EA,C19037D_020EA,C19037D_020MA,C19037D_021MA,C19037D_021EA,C19037D_022MA,C19037D_022EA,C19037D_023MA,C19037D_023EA,C19037D_024MA,C19037D_024EA,C19037D_025EA,C19037D_025MA,C19037D_026MA,C19037D_026EA,C19037D_027MA,C19037D_027EA,C19037D_028MA,C19037D_028EA,C19037D_029MA,C19037D_029EA,C19037D_030MA,C19037D_030EA,C19037D_031EA,C19037D_031MA,C19037D_032MA,C19037D_032EA,C19037D_033MA,C19037D_033EA,C19037D_034MA,C19037D_034EA,C19037D_035MA,C19037D_035EA,C19037D_036EA,C19037D_036MA,C19037D_037MA,C19037D_037EA,C19037D_038MA,C19037D_038EA,C19037D_039MA,C19037D_039EA,C19037D_040MA,C19037D_040EA,C19037D_041MA,C19037D_041EA,C19037D_042EA,C19037D_042MA,C19037D_043MA,C19037D_043EA,C19037D_044MA,C19037D_044EA,C19037D_045MA,C19037D_045EA,state
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,49903,2108,1725,490,395,287,35,57,228,232,394,257,34,58,355,257,173,186,34,58,46,76,31,50,21167,1836,1285,659,252,288,1413,619,2127,692,3316,976,5986,1152,2750,753,2482,730,569,371,987,485,20113,1376,1070,516,371,298,2423,720,1530,593,2458,698,4020,849,3893,1083,3138,696,681,334,529,416,6898,940,474,287,529,375,1126,444,936,482,1025,434,1310,488,826,403,448,256,0,292,224,154,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,203339,3320,3517,779,801,392,192,132,525,258,646,431,178,232,578,369,98,97,133,128,103,167,263,294,108515,3117,2974,849,1855,801,3991,1142,5788,1515,8999,1996,18598,2342,17399,2106,24260,2071,13571,1829,11080,1496,76400,2924,2908,839,1412,693,2561,921,3900,1007,6397,1172,11792,1565,9193,1373,17917,1729,10350,1398,9970,1509,14907,1406,1702,749,1125,524,1581,639,1151,410,1837,686,1975,573,1610,612,1774,487,991,402,1161,342,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,411085,5895,15978,1898,3710,827,744,437,2011,853,2752,1066,3113,1020,2234,830,606,388,710,389,98,121,0,269,195048,4325,10630,1314,6693,1314,17550,1928,17449,2210,30961,2834,34569,2642,22343,2309,29501,3010,11779,1910,13573,1992,154240,4334,8547,1715,6007,1198,16368,2310,12521,1539,20223,2461,28362,2881,19462,2132,21691,2092,10540,1538,10519,1436,45819,2634,11291,1394,5292,1088,6502,1254,3766,736,4440,995,4974,1141,2455,684,3288,753,2348,736,1463,462,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,50979,2219,2369,851,942,572,351,305,93,123,283,196,67,80,633,380,0,281,0,281,0,281,0,281,29039,2003,1918,701,1127,662,2100,789,3127,1015,4223,1062,6040,1006,3935,985,4414,1060,1057,539,1098,481,16730,1409,1335,605,758,383,1104,571,1409,650,2982,885,2475,670,2475,891,2326,616,1045,459,821,413,2841,798,437,340,144,138,767,579,145,209,338,249,236,215,347,234,242,185,0,281,185,233,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,62465,2229,3905,1033,1714,762,405,545,515,366,379,240,29,57,701,470,162,207,0,261,0,261,0,261,35818,2085,2369,993,2020,830,3398,1021,2699,1055,5473,1215,7613,1471,3856,923,5357,1081,2010,806,1023,697,18202,1693,1452,670,1137,658,1291,631,992,545,2415,726,2410,674,2381,708,2753,620,1568,500,1803,601,4540,875,241,181,526,363,1008,485,374,229,561,283,731,392,299,195,237,242,50,76,513,313,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,17765,1499,1371,670,616,520,163,158,0,244,403,382,0,244,189,231,0,244,0,244,0,244,0,244,8180,1325,925,633,347,238,1008,489,856,515,1594,638,1355,599,1392,547,118,171,101,125,484,300,6055,1177,189,175,173,256,719,475,919,514,571,298,1280,496,1203,854,584,378,172,281,245,215,2159,584,179,183,121,131,327,260,293,291,427,417,212,190,39,64,364,245,0,244,197,229,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,43828,2142,2214,695,858,522,81,99,405,361,331,298,55,67,440,492,0,269,44,60,0,269,0,269,22393,1689,829,480,793,426,2854,936,1353,780,3302,899,4624,980,3539,932,3651,972,956,400,492,292,14096,1235,660,416,539,391,1326,662,1100,440,1420,670,3558,855,2323,640,1666,633,741,434,763,404,5125,692,902,454,552,316,424,320,824,313,905,464,428,283,255,189,510,334,179,212,146,233,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,92542,2986,4487,977,2177,703,394,359,543,395,858,627,100,125,143,136,212,247,60,97,0,240,0,240,51603,2394,3104,1017,2392,961,3937,1172,4644,1143,7295,1374,10315,1823,6256,1143,7088,1175,4113,1066,2459,631,28218,2137,1590,592,1454,712,2404,662,1581,582,3702,883,4651,1045,3749,890,4107,880,2239,601,2741,692,8234,1133,1534,661,912,429,989,443,426,289,753,341,1563,499,564,254,594,322,625,331,274,205,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,24216,1797,748,339,93,120,0,279,201,224,85,132,76,96,139,171,154,242,0,279,0,279,0,279,13443,1487,1147,650,276,290,1408,703,1942,830,2514,849,3075,896,1196,457,1158,558,350,286,377,249,8209,1085,366,316,204,242,828,400,1328,734,748,481,1437,589,1206,465,1100,459,238,216,754,449,1816,536,465,336,110,119,209,185,105,122,67,106,423,332,238,171,51,75,96,119,52,86,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,242234,4832,12260,1748,4875,999,819,409,2196,978,1217,695,1693,675,900,592,173,188,232,260,155,190,0,281,130358,3860,8065,1481,3991,993,10445,1857,9236,1995,18431,1999,26708,2812,17333,1983,21561,2074,9086,1666,5502,1153,82400,2977,3168,733,2475,772,7333,1360,7683,1442,9615,1506,17551,1943,12174,1785,12611,1806,4201,990,5589,1188,17216,1650,3829,809,1804,512,1921,620,1695,536,1939,669,2684,851,1029,484,1505,484,448,292,362,286,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,113304,3496,4526,1243,1200,749,693,454,614,359,598,569,446,290,584,346,285,213,106,98,0,279,0,279,59641,2790,2191,752,1117,692,2976,815,3878,1174,7288,1056,11906,1726,9367,1572,11882,1280,5599,1062,3437,802,39383,2121,1543,841,390,266,2125,790,1924,691,4233,941,6854,1155,5788,954,10255,1487,3095,788,3176,806,9754,1277,1341,666,711,409,600,317,346,296,1800,699,1973,723,965,480,1085,476,820,420,113,158,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,140247,3779,6923,1177,2585,761,630,447,790,469,834,314,527,312,1184,497,179,208,150,182,0,267,44,76,69890,2720,2434,665,1199,565,3720,1169,6692,1396,9523,1750,15154,2012,12527,1796,10758,1489,4683,1101,3200,931,46315,2300,2509,861,1372,474,3809,1120,3178,748,5592,1196,8846,1426,7163,1220,8969,1303,2477,718,2400,737,17119,1592,2974,830,2871,768,3213,868,1413,498,2071,653,1936,570,802,352,753,330,385,289,701,433,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,31441,1928,3134,732,1269,529,440,313,264,231,279,243,332,309,452,304,98,128,0,211,0,211,0,211,18646,1551,945,579,505,301,1328,530,2406,870,3255,837,4558,992,2505,798,2086,670,473,296,585,347,8666,1295,926,456,502,326,360,228,720,306,1611,520,1167,441,754,380,1153,528,171,142,1302,545,995,446,108,115,70,114,215,224,56,67,60,97,189,170,24,51,40,90,65,70,168,269,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
