GEO_ID,B18020D_001E,B18020D_001M,B18020D_002E,B18020D_002M,B18020D_003E,B18020D_003M,B18020D_004E,B18020D_004M,B18020D_005E,B18020D_005M,B18020D_006E,B18020D_006M,B18020D_007E,B18020D_007M,B18020D_008E,B18020D_008M,B18020D_009E,B18020D_009M,B18020D_010E,B18020D_010M,B18020D_011E,B18020D_011M,B18020D_012E,B18020D_012M,B18020D_013E,B18020D_013M,B18020D_014E,B18020D_014M,B18020D_015E,B18020D_015M,B18020D_016E,B18020D_016M,B18020D_017E,B18020D_017M,B18020D_018E,B18020D_018M,B18020D_019E,B18020D_019M,B18020D_020E,B18020D_020M,B18020D_021E,B18020D_021M,B18020D_022E,B18020D_022M,B18020D_023E,B18020D_023M,B18020D_024E,B18020D_024M,B18020D_025E,B18020D_025M,B18020D_026E,B18020D_026M,B18020D_027E,B18020D_027M,B18020D_028E,B18020D_028M,B18020D_029E,B18020D_029M,B18020D_030E,B18020D_030M,B18020D_031E,B18020D_031M,NAME,B18020D_001MA,B18020D_001EA,B18020D_002MA,B18020D_002EA,B18020D_003EA,B18020D_003MA,B18020D_004EA,B18020D_004MA,B18020D_005EA,B18020D_005MA,B18020D_006EA,B18020D_006MA,B18020D_007MA,B18020D_007EA,B18020D_008MA,B18020D_008EA,B18020D_009EA,B18020D_009MA,B18020D_010EA,B18020D_010MA,B18020D_011EA,B18020D_011MA,B18020D_012MA,B18020D_012EA,B18020D_013MA,B18020D_013EA,B18020D_014EA,B18020D_014MA,B18020D_015EA,B18020D_015MA,B18020D_016EA,B18020D_016MA,B18020D_017EA,B18020D_017MA,B18020D_018MA,B18020D_018EA,B18020D_019MA,B18020D_019EA,B18020D_020EA,B18020D_020MA,B18020D_021EA,B18020D_021MA,B18020D_022EA,B18020D_022MA,B18020D_023MA,B18020D_023EA,B18020D_024MA,B18020D_024EA,B18020D_025EA,B18020D_025MA,B18020D_026EA,B18020D_026MA,B18020D_027EA,B18020D_027MA,B18020D_028MA,B18020D_028EA,B18020D_029MA,B18020D_029EA,B18020D_030MA,B18020D_030EA,B18020D_031EA,B18020D_031MA,state
0400000US45,32657,1961,1979,683,1371,565,387,267,286,273,101,124,984,528,692,444,292,342,608,354,132,159,132,159,0,283,476,309,352,291,124,128,30678,1938,11965,1227,5629,1154,3758,920,1871,758,6336,1018,5643,991,693,356,18713,1649,9194,1507,5820,1310,3374,1090,9519,912,6302,1070,3217,874,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,4889,1015,543,306,366,219,280,216,235,186,45,93,86,78,61,71,25,42,177,169,105,151,78,142,27,46,72,85,50,77,22,38,4346,993,1809,504,1013,430,802,427,211,173,796,327,733,338,63,106,2537,696,1196,489,892,480,304,179,1341,524,731,378,610,274,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,53474,1816,4258,1287,1945,832,637,470,189,213,448,446,1308,590,821,482,487,363,2313,1056,662,524,545,508,117,112,1651,820,857,606,794,469,49216,2278,23670,1412,10913,1102,6742,1075,4171,1026,12757,1219,11183,1222,1574,705,25546,1483,11465,1044,6434,926,5031,822,14081,1303,9550,1175,4531,726,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,559094,4805,34132,3219,15970,2232,3286,1110,2045,893,1241,621,12684,1666,7333,1421,5351,1155,18162,2216,3279,923,1433,624,1846,628,14883,1816,5823,1024,9060,1568,524962,6397,257510,4073,116389,2675,78181,3008,38208,2993,141121,2739,121826,3380,19295,2159,267452,3734,115228,2744,64289,2898,50939,3005,152224,2724,98663,3123,53561,3126,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,34593,1835,1937,766,587,356,132,124,0,255,132,124,455,326,318,261,137,162,1350,654,858,547,710,520,148,173,492,393,208,200,284,355,32656,1752,15877,1171,7758,903,5692,928,2066,713,8119,805,6787,776,1332,509,16779,1130,7992,940,3958,798,4034,940,8787,837,6587,944,2200,588,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,262960,3520,12995,1882,5541,1278,1371,625,664,353,707,536,4170,1168,2740,878,1430,720,7454,1264,1977,667,1405,654,572,376,5477,991,2061,588,3416,875,249965,3802,116909,2456,49939,1591,34446,1741,15493,1739,66970,2017,59215,2191,7755,1485,133056,2323,55681,1495,33042,2024,22639,2021,77375,1770,56223,2637,21152,2194,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,303533,3968,21612,2738,8712,1577,2589,973,522,351,2067,980,6123,1085,2612,800,3511,1008,12900,1928,3455,934,1142,471,2313,893,9445,1537,4083,980,5362,1213,281921,4414,131559,3110,60741,2411,42818,2137,17923,2070,70818,1882,60426,1952,10392,1340,150362,3209,62930,2397,37541,2333,25389,2396,87432,2195,59686,2739,27746,2213,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,73647,2254,5828,1313,2334,879,638,524,289,272,349,428,1696,606,722,391,974,435,3494,879,1006,496,229,174,777,504,2488,701,757,446,1731,568,67819,2246,32712,1630,18744,1449,12027,1388,6717,1186,13968,1205,12085,1238,1883,526,35107,1643,18365,1320,11082,1340,7283,1277,16742,1225,11567,1108,5175,978,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,9674,2226,2063,897,928,561,191,229,0,275,191,229,737,443,568,393,169,198,1135,623,353,290,173,199,180,216,782,479,0,275,782,479,7611,1725,3075,951,1421,646,917,456,504,367,1654,679,1393,580,261,233,4536,1235,2219,983,1432,816,787,466,2317,665,1231,490,1086,491,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
