GEO_ID,B21001F_001E,B21001F_001M,B21001F_002E,B21001F_002M,B21001F_003E,B21001F_003M,B21001F_004E,B21001F_004M,B21001F_005E,B21001F_005M,B21001F_006E,B21001F_006M,B21001F_007E,B21001F_007M,B21001F_008E,B21001F_008M,B21001F_009E,B21001F_009M,B21001F_010E,B21001F_010M,B21001F_011E,B21001F_011M,B21001F_012E,B21001F_012M,B21001F_013E,B21001F_013M,B21001F_014E,B21001F_014M,B21001F_015E,B21001F_015M,B21001F_016E,B21001F_016M,B21001F_017E,B21001F_017M,B21001F_018E,B21001F_018M,B21001F_019E,B21001F_019M,B21001F_020E,B21001F_020M,B21001F_021E,B21001F_021M,B21001F_022E,B21001F_022M,B21001F_023E,B21001F_023M,B21001F_024E,B21001F_024M,B21001F_025E,B21001F_025M,B21001F_026E,B21001F_026M,B21001F_027E,B21001F_027M,B21001F_028E,B21001F_028M,B21001F_029E,B21001F_029M,B21001F_030E,B21001F_030M,B21001F_031E,B21001F_031M,B21001F_032E,B21001F_032M,B21001F_033E,B21001F_033M,NAME,B21001F_001MA,B21001F_001EA,B21001F_002EA,B21001F_002MA,B21001F_003MA,B21001F_003EA,B21001F_004MA,B21001F_004EA,B21001F_005MA,B21001F_005EA,B21001F_006MA,B21001F_006EA,B21001F_007EA,B21001F_007MA,B21001F_008EA,B21001F_008MA,B21001F_009MA,B21001F_009EA,B21001F_010MA,B21001F_010EA,B21001F_011MA,B21001F_011EA,B21001F_012MA,B21001F_012EA,B21001F_013EA,B21001F_013MA,B21001F_014MA,B21001F_014EA,B21001F_015MA,B21001F_015EA,B21001F_016MA,B21001F_016EA,B21001F_017MA,B21001F_017EA,B21001F_018EA,B21001F_018MA,B21001F_019EA,B21001F_019MA,B21001F_020EA,B21001F_020MA,B21001F_021MA,B21001F_021EA,B21001F_022MA,B21001F_022EA,B21001F_023EA,B21001F_023MA,B21001F_024EA,B21001F_024MA,B21001F_025EA,B21001F_025MA,B21001F_026MA,B21001F_026EA,B21001F_027MA,B21001F_027EA,B21001F_028EA,B21001F_028MA,B21001F_029EA,B21001F_029MA,B21001F_030EA,B21001F_030MA,B21001F_031EA,B21001F_031MA,B21001F_032MA,B21001F_032EA,B21001F_033MA,B21001F_033EA,state
0400000US42,170848,6166,86102,4309,42373,2910,525,474,41848,2916,33836,2363,2046,825,31790,2424,6686,1050,711,368,5975,1051,2371,525,451,371,1920,490,836,363,158,187,678,349,84746,3504,39338,2172,82,132,39256,2188,33536,2139,122,127,33414,2142,7284,1132,68,112,7216,1119,2712,678,94,179,2618,656,1876,745,0,240,1876,745,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,48127,4739,22465,3081,11451,2022,385,415,11066,2054,8665,1274,400,334,8265,1223,1597,484,0,281,1597,484,347,273,0,281,347,273,405,335,252,293,153,191,25662,2308,10672,1274,0,281,10672,1274,10562,1273,0,281,10562,1273,2132,551,0,281,2132,551,1423,422,0,281,1423,422,873,508,0,281,873,508,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,36278,3378,21005,2519,14144,1927,146,136,13998,1937,5409,1020,220,165,5189,1029,911,450,230,216,681,409,395,336,42,68,353,307,146,192,71,125,75,136,15273,1584,8672,1566,33,55,8639,1555,5412,1168,46,72,5366,1161,731,402,52,89,679,385,344,238,0,283,344,238,114,146,0,283,114,146,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,49153,4054,29619,2984,18051,2055,454,333,17597,2025,9664,1629,628,447,9036,1561,1336,685,359,292,977,627,273,259,154,195,119,155,295,329,43,73,252,321,19534,1990,10743,1384,120,141,10623,1379,6553,1123,94,122,6459,1108,1143,675,0,279,1143,675,445,478,0,279,445,478,650,517,0,279,650,517,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2020807,30589,1052317,18113,501290,12291,13270,2664,488020,12249,407473,9440,27764,2631,379709,9155,83621,3819,15688,2328,67933,3847,37127,2614,6128,888,30999,2646,22806,1993,6212,1149,16594,1864,968490,15826,436180,9599,2744,1082,433436,9748,363580,7603,2421,796,361159,7618,86484,4433,305,222,86179,4395,45122,2648,177,170,44945,2671,37124,2841,141,134,36983,2836,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,76033,6298,41404,3825,22373,2759,207,206,22166,2757,15633,1698,618,294,15015,1759,2174,607,269,212,1905,594,794,427,405,350,389,290,430,238,247,173,183,192,34629,3335,17617,2382,0,255,17617,2382,11436,1606,78,140,11358,1599,3779,750,0,255,3779,750,877,384,0,255,877,384,920,387,51,90,869,393,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,138790,7846,75748,5046,42720,3718,1500,638,41220,3773,28394,2553,2433,792,25961,2424,3034,979,144,139,2890,965,1466,491,133,136,1333,473,134,163,0,279,134,163,63042,4146,30389,2355,318,212,30071,2357,26964,2356,636,413,26328,2350,4001,1074,0,279,4001,1074,1148,668,0,279,1148,668,540,376,0,279,540,376,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,172911,7620,94827,4956,51029,3703,1144,650,49885,3738,35781,2695,2062,731,33719,2593,5447,1132,676,527,4771,1041,1944,541,392,290,1552,482,626,407,261,271,365,313,78084,4065,40437,2660,289,273,40148,2653,28230,2197,138,139,28092,2198,5480,976,50,83,5430,972,2572,979,0,267,2572,979,1365,528,0,267,1365,528,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,89009,3899,48451,2290,26871,1990,552,382,26319,1908,18125,1465,1376,574,16749,1514,2613,573,152,194,2461,550,706,220,15,23,691,217,136,131,48,80,88,104,40558,2305,22596,1678,291,293,22305,1656,14270,1669,61,83,14209,1654,2472,498,68,111,2404,488,825,438,32,83,793,436,395,272,0,211,395,272,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,337582,9967,164268,5449,60069,3170,1802,764,58267,3409,59987,3490,2349,672,57638,3342,23507,1891,2810,725,20697,1628,11919,1432,1911,578,10008,1283,8786,1146,1830,480,6956,1011,173314,6494,61606,3651,0,275,61606,3651,61224,3365,369,320,60855,3298,23919,1774,88,125,23831,1791,14827,1324,0,275,14827,1324,11738,1543,0,275,11738,1543,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
