GEO_ID,S1001_C01_001E,S1001_C01_001M,S1001_C01_002E,S1001_C01_002M,S1001_C01_003E,S1001_C01_003M,S1001_C01_004E,S1001_C01_004M,S1001_C01_005E,S1001_C01_005M,S1001_C01_006E,S1001_C01_006M,S1001_C01_007E,S1001_C01_007M,S1001_C01_008E,S1001_C01_008M,S1001_C01_009E,S1001_C01_009M,S1001_C01_010E,S1001_C01_010M,S1001_C01_011E,S1001_C01_011M,S1001_C01_012E,S1001_C01_012M,S1001_C01_013E,S1001_C01_013M,S1001_C01_014E,S1001_C01_014M,S1001_C01_015E,S1001_C01_015M,S1001_C01_016E,S1001_C01_016M,S1001_C01_017E,S1001_C01_017M,S1001_C01_018E,S1001_C01_018M,S1001_C01_019E,S1001_C01_019M,S1001_C01_020E,S1001_C01_020M,S1001_C01_021E,S1001_C01_021M,S1001_C01_022E,S1001_C01_022M,S1001_C01_023E,S1001_C01_023M,S1001_C01_024E,S1001_C01_024M,S1001_C01_025E,S1001_C01_025M,S1001_C01_026E,S1001_C01_026M,S1001_C01_027E,S1001_C01_027M,S1001_C01_028E,S1001_C01_028M,S1001_C01_029E,S1001_C01_029M,S1001_C02_001E,S1001_C02_001M,S1001_C02_002E,S1001_C02_002M,S1001_C02_003E,S1001_C02_003M,S1001_C02_004E,S1001_C02_004M,S1001_C02_005E,S1001_C02_005M,S1001_C02_006E,S1001_C02_006M,S1001_C02_007E,S1001_C02_007M,S1001_C02_008E,S1001_C02_008M,S1001_C02_009E,S1001_C02_009M,S1001_C02_010E,S1001_C02_010M,S1001_C02_011E,S1001_C02_011M,S1001_C02_012E,S1001_C02_012M,S1001_C02_013E,S1001_C02_013M,S1001_C02_014E,S1001_C02_014M,S1001_C02_015E,S1001_C02_015M,S1001_C02_016E,S1001_C02_016M,S1001_C02_017E,S1001_C02_017M,S1001_C02_018E,S1001_C02_018M,S1001_C02_019E,S1001_C02_019M,S1001_C02_020E,S1001_C02_020M,S1001_C02_021E,S1001_C02_021M,S1001_C02_022E,S1001_C02_022M,S1001_C02_023E,S1001_C02_023M,S1001_C02_024E,S1001_C02_024M,S1001_C02_025E,S1001_C02_025M,S1001_C02_026E,S1001_C02_026M,S1001_C02_027E,S1001_C02_027M,S1001_C02_028E,S1001_C02_028M,S1001_C02_029E,S1001_C02_029M,S1001_C03_001E,S1001_C03_001M,S1001_C03_002E,S1001_C03_002M,S1001_C03_003E,S1001_C03_003M,S1001_C03_004E,S1001_C03_004M,S1001_C03_005E,S1001_C03_005M,S1001_C03_006E,S1001_C03_006M,S1001_C03_007E,S1001_C03_007M,S1001_C03_008E,S1001_C03_008M,S1001_C03_009E,S1001_C03_009M,S1001_C03_010E,S1001_C03_010M,S1001_C03_011E,S1001_C03_011M,S1001_C03_012E,S1001_C03_012M,S1001_C03_013E,S1001_C03_013M,S1001_C03_014E,S1001_C03_014M,S1001_C03_015E,S1001_C03_015M,S1001_C03_016E,S1001_C03_016M,S1001_C03_017E,S1001_C03_017M,S1001_C03_018E,S1001_C03_018M,S1001_C03_019E,S1001_C03_019M,S1001_C03_020E,S1001_C03_020M,S1001_C03_021E,S1001_C03_021M,S1001_C03_022E,S1001_C03_022M,S1001_C03_023E,S1001_C03_023M,S1001_C03_024E,S1001_C03_024M,S1001_C03_025E,S1001_C03_025M,S1001_C03_026E,S1001_C03_026M,S1001_C03_027E,S1001_C03_027M,S1001_C03_028E,S1001_C03_028M,S1001_C03_029E,S1001_C03_029M,NAME,S1001_C01_001EA,S1001_C01_001MA,S1001_C01_002EA,S1001_C01_002MA,S1001_C01_003MA,S1001_C01_003EA,S1001_C01_004EA,S1001_C01_004MA,S1001_C01_005MA,S1001_C01_005EA,S1001_C01_006EA,S1001_C01_006MA,S1001_C01_007EA,S1001_C01_007MA,S1001_C01_008EA,S1001_C01_008MA,S1001_C01_009MA,S1001_C01_009EA,S1001_C01_010EA,S1001_C01_010MA,S1001_C01_011MA,S1001_C01_011EA,S1001_C01_012EA,S1001_C01_012MA,S1001_C01_013EA,S1001_C01_013MA,S1001_C01_014EA,S1001_C01_014MA,S1001_C01_015EA,S1001_C01_015MA,S1001_C01_016MA,S1001_C01_016EA,S1001_C01_017EA,S1001_C01_017MA,S1001_C01_018MA,S1001_C01_018EA,S1001_C01_019EA,S1001_C01_019MA,S1001_C01_020MA,S1001_C01_020EA,S1001_C01_021EA,S1001_C01_021MA,S1001_C01_022MA,S1001_C01_022EA,S1001_C01_023EA,S1001_C01_023MA,S1001_C01_024EA,S1001_C01_024MA,S1001_C01_025EA,S1001_C01_025MA,S1001_C01_026MA,S1001_C01_026EA,S1001_C01_027MA,S1001_C01_027EA,S1001_C01_028EA,S1001_C01_028MA,S1001_C01_029EA,S1001_C01_029MA,S1001_C02_001EA,S1001_C02_001MA,S1001_C02_002MA,S1001_C02_002EA,S1001_C02_003MA,S1001_C02_003EA,S1001_C02_004MA,S1001_C02_004EA,S1001_C02_005EA,S1001_C02_005MA,S1001_C02_006EA,S1001_C02_006MA,S1001_C02_007MA,S1001_C02_007EA,S1001_C02_008MA,S1001_C02_008EA,S1001_C02_009MA,S1001_C02_009EA,S1001_C02_010EA,S1001_C02_010MA,S1001_C02_011EA,S1001_C02_011MA,S1001_C02_012MA,S1001_C02_012EA,S1001_C02_013MA,S1001_C02_013EA,S1001_C02_014EA,S1001_C02_014MA,S1001_C02_015MA,S1001_C02_015EA,S1001_C02_016EA,S1001_C02_016MA,S1001_C02_017EA,S1001_C02_017MA,S1001_C02_018MA,S1001_C02_018EA,S1001_C02_019EA,S1001_C02_019MA,S1001_C02_020MA,S1001_C02_020EA,S1001_C02_021EA,S1001_C02_021MA,S1001_C02_022EA,S1001_C02_022MA,S1001_C02_023MA,S1001_C02_023EA,S1001_C02_024MA,S1001_C02_024EA,S1001_C02_025EA,S1001_C02_025MA,S1001_C02_026MA,S1001_C02_026EA,S1001_C02_027EA,S1001_C02_027MA,S1001_C02_028EA,S1001_C02_028MA,S1001_C02_029EA,S1001_C02_029MA,S1001_C03_001EA,S1001_C03_001MA,S1001_C03_002EA,S1001_C03_002MA,S1001_C03_003EA,S1001_C03_003MA,S1001_C03_004EA,S1001_C03_004MA,S1001_C03_005EA,S1001_C03_005MA,S1001_C03_006MA,S1001_C03_006EA,S1001_C03_007EA,S1001_C03_007MA,S1001_C03_008MA,S1001_C03_008EA,S1001_C03_009EA,S1001_C03_009MA,S1001_C03_010EA,S1001_C03_010MA,S1001_C03_011EA,S1001_C03_011MA,S1001_C03_012EA,S1001_C03_012MA,S1001_C03_013MA,S1001_C03_013EA,S1001_C03_014EA,S1001_C03_014MA,S1001_C03_015EA,S1001_C03_015MA,S1001_C03_016EA,S1001_C03_016MA,S1001_C03_017MA,S1001_C03_017EA,S1001_C03_018MA,S1001_C03_018EA,S1001_C03_019MA,S1001_C03_019EA,S1001_C03_020EA,S1001_C03_020MA,S1001_C03_021EA,S1001_C03_021MA,S1001_C03_022EA,S1001_C03_022MA,S1001_C03_023MA,S1001_C03_023EA,S1001_C03_024MA,S1001_C03_024EA,S1001_C03_025EA,S1001_C03_025MA,S1001_C03_026EA,S1001_C03_026MA,S1001_C03_027EA,S1001_C03_027MA,S1001_C03_028MA,S1001_C03_028EA,S1001_C03_029MA,S1001_C03_029EA,state
0400000US25,79036,5103,45.6,3.3,31.8,2.8,22.6,2.3,89.7,2.0,65.1,3.9,11.7,2.0,0.5,0.4,3.4,1.5,0.1,0.1,8.8,2.5,10.3,2.0,22.6,2.6,55.7,3.2,97.6,0.9,2.4,0.9,79036,5103,5.6,1.7,76344,6279,79036,5103,44.1,4.0,16.3,3.4,83.7,3.4,79036,5103,65.8,3.5,34.2,3.5,64.1,3.6,34.7,3.5,1.2,1.0,36155,3697,40.6,4.7,33.8,4.4,25.6,4.6,89.8,3.9,62.4,6.2,12.5,3.5,0.4,0.5,2.2,1.6,0.0,0.4,12.4,4.6,10.2,3.9,24.4,4.8,54.0,5.2,97.8,1.3,2.2,1.3,36155,3697,7.9,2.8,62765,6843,36155,3697,52.3,5.0,23.8,5.8,76.2,5.8,36155,3697,56.1,5.5,43.9,5.5,56.6,5.1,41.7,5.1,1.7,1.7,11876,2213,22.0,6.4,29.3,6.1,48.8,8.1,90.8,6.2,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,9.2,6.2,29.1,8.7,52.0,9.8,97.1,3.0,2.9,3.0,11876,2213,11.7,5.1,42673,12169,11876,2213,51.9,11.0,28.4,10.7,71.6,10.7,11876,2213,43.5,9.7,56.5,9.7,47.5,9.5,52.1,9.7,0.4,0.7,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,150209,7495,45.7,2.1,30.3,1.8,24.0,1.5,91.4,1.5,61.9,2.4,25.3,2.3,1.1,0.5,1.6,0.7,0.0,0.1,1.4,0.7,8.6,1.5,9.0,1.6,55.8,2.6,98.6,0.6,1.4,0.6,150209,7495,6.3,1.0,53164,2340,150209,7495,55.8,2.9,22.5,2.2,77.5,2.2,150209,7495,74.5,2.5,25.5,2.5,87.0,1.8,6.2,1.1,6.8,1.3,68202,5867,43.7,2.6,29.2,2.4,27.1,2.4,91.0,2.3,59.2,3.2,28.6,3.5,1.0,0.6,0.4,0.3,0.1,0.1,1.7,1.2,9.0,2.3,8.3,2.0,54.4,3.5,99.3,0.5,0.7,0.5,68202,5867,9.0,1.6,46953,4623,68202,5867,59.6,3.9,28.2,3.6,71.8,3.6,68202,5867,71.3,3.9,28.7,3.9,84.0,2.9,7.4,1.5,8.6,2.4,19009,2531,22.5,3.7,32.9,4.0,44.6,3.9,89.8,3.6,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,10.2,3.6,7.7,3.7,48.8,5.3,99.2,1.0,0.8,1.0,19009,2531,11.9,3.1,35474,4955,19009,2531,46.5,5.5,31.3,6.1,68.7,6.1,19009,2531,68.3,5.4,31.7,5.4,82.5,4.3,8.5,2.9,9.0,3.8,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,97730,7552,41.8,2.5,33.0,2.5,25.2,2.4,95.2,2.3,36.4,3.0,57.5,3.3,0.5,0.4,0.0,0.1,0.0,0.2,0.8,0.5,4.8,2.3,2.8,1.3,34.8,3.0,99.8,0.2,0.2,0.2,97730,7552,6.2,1.3,40021,4772,97730,7552,59.4,3.3,35.4,3.4,64.6,3.4,97730,7552,74.9,3.7,25.1,3.7,72.4,3.5,7.0,2.5,20.6,3.0,61646,6226,37.9,3.6,34.6,3.1,27.5,3.5,93.6,3.7,35.1,4.1,57.5,4.6,0.6,0.5,0.0,0.3,0.0,0.3,0.4,0.3,6.4,3.7,3.2,1.8,33.1,4.3,99.6,0.3,0.4,0.3,61646,6226,7.2,1.9,35916,3088,61646,6226,59.2,4.5,36.9,5.1,63.1,5.1,61646,6226,74.9,4.5,25.1,4.5,76.5,3.7,6.1,2.5,17.3,3.0,19479,3197,21.7,5.0,34.1,6.3,44.2,6.9,95.5,2.5,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,4.5,2.5,-999999999.0,-999999999.0,37.4,7.3,100.0,0.9,0.0,0.9,19479,3197,10.8,3.9,24007,2981,19479,3197,44.6,7.3,45.0,7.8,55.0,7.8,19479,3197,72.5,7.9,27.5,7.9,79.0,6.3,7.2,4.1,13.8,5.0,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,102351,6147,44.2,2.5,33.7,2.2,22.2,2.0,93.3,1.4,65.2,3.3,23.7,3.2,0.5,0.3,1.0,0.6,0.0,0.1,2.9,1.3,6.7,1.4,7.1,2.0,62.0,3.5,99.9,0.1,0.1,0.1,102351,6147,4.9,1.0,53358,4207,102351,6147,52.6,3.6,22.4,3.0,77.6,3.0,102351,6147,69.7,3.1,30.3,3.1,85.4,2.0,7.2,1.7,7.4,1.4,55706,4672,41.1,3.8,33.6,3.1,25.3,3.2,93.3,2.0,66.0,4.7,22.2,4.7,0.4,0.3,0.7,0.6,0.0,0.2,4.0,2.2,6.7,2.0,7.6,2.9,63.8,4.6,100.0,0.1,0.0,0.1,55706,4672,6.1,1.6,46705,3913,55706,4672,55.0,5.0,24.9,4.3,75.1,4.3,55706,4672,69.2,4.1,30.8,4.1,84.1,3.0,6.9,2.1,9.0,2.2,19235,2723,20.6,4.6,41.2,5.4,38.2,4.9,92.9,3.1,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,7.1,3.1,3.5,2.1,63.2,7.1,100.0,0.7,0.0,0.7,19235,2723,7.6,2.7,36367,2636,19235,2723,39.6,7.7,29.9,7.6,70.1,7.6,19235,2723,64.4,7.6,35.6,7.6,83.8,4.4,6.8,3.2,9.4,3.6,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,127307,9054,48.2,2.5,30.5,2.1,21.4,2.0,91.9,1.5,47.2,2.7,30.2,2.4,0.2,0.2,4.7,1.2,0.0,0.1,9.6,1.8,8.1,1.5,28.9,2.4,33.0,2.5,96.8,1.2,3.2,1.2,127307,9054,4.3,0.8,74046,4193,127307,9054,37.3,3.0,15.7,2.3,84.3,2.3,127307,9054,69.2,2.9,30.8,2.9,72.6,2.7,26.4,2.5,0.9,0.6,51658,4960,45.4,3.6,28.4,3.1,26.2,3.5,90.2,2.5,43.7,4.5,34.8,4.6,0.4,0.5,1.4,0.8,0.0,0.3,9.9,3.1,9.8,2.5,27.8,3.8,31.6,3.7,96.7,1.8,3.3,1.8,51658,4960,6.0,1.5,61589,6189,51658,4960,39.7,5.0,19.2,4.1,80.8,4.1,51658,4960,65.7,4.0,34.3,4.0,72.7,4.0,25.6,3.6,1.8,1.1,15079,2736,25.2,6.6,29.3,6.2,45.4,7.5,91.1,5.0,43.3,7.2,40.3,8.9,0.1,0.1,0.6,0.7,0.0,1.0,6.9,4.1,8.9,5.0,17.8,6.0,35.2,6.7,93.6,4.7,6.4,4.7,15079,2736,8.6,4.2,42670,12688,15079,2736,32.8,9.4,30.2,8.1,69.8,8.1,15079,2736,54.4,7.9,45.6,7.9,68.3,7.5,28.2,6.6,3.5,2.9,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
