GEO_ID,S2507_C01_001E,S2507_C01_001M,S2507_C01_002E,S2507_C01_002M,S2507_C01_003E,S2507_C01_003M,S2507_C01_004E,S2507_C01_004M,S2507_C01_005E,S2507_C01_005M,S2507_C01_006E,S2507_C01_006M,S2507_C01_007E,S2507_C01_007M,S2507_C01_008E,S2507_C01_008M,S2507_C01_009E,S2507_C01_009M,S2507_C01_010E,S2507_C01_010M,S2507_C01_011E,S2507_C01_011M,S2507_C01_012E,S2507_C01_012M,S2507_C01_013E,S2507_C01_013M,S2507_C01_014E,S2507_C01_014M,S2507_C01_015E,S2507_C01_015M,S2507_C01_016E,S2507_C01_016M,S2507_C01_017E,S2507_C01_017M,S2507_C01_018E,S2507_C01_018M,S2507_C01_019E,S2507_C01_019M,S2507_C01_020E,S2507_C01_020M,S2507_C01_021E,S2507_C01_021M,S2507_C01_022E,S2507_C01_022M,S2507_C01_023E,S2507_C01_023M,S2507_C01_024E,S2507_C01_024M,S2507_C01_025E,S2507_C01_025M,S2507_C01_026E,S2507_C01_026M,S2507_C01_027E,S2507_C01_027M,S2507_C01_028E,S2507_C01_028M,S2507_C01_029E,S2507_C01_029M,S2507_C01_030E,S2507_C01_030M,S2507_C01_031E,S2507_C01_031M,S2507_C01_032E,S2507_C01_032M,S2507_C01_033E,S2507_C01_033M,S2507_C01_034E,S2507_C01_034M,S2507_C01_035E,S2507_C01_035M,S2507_C01_036E,S2507_C01_036M,S2507_C01_037E,S2507_C01_037M,S2507_C01_038E,S2507_C01_038M,S2507_C01_039E,S2507_C01_039M,S2507_C01_040E,S2507_C01_040M,S2507_C01_041E,S2507_C01_041M,S2507_C01_042E,S2507_C01_042M,S2507_C01_043E,S2507_C01_043M,S2507_C01_044E,S2507_C01_044M,S2507_C01_045E,S2507_C01_045M,S2507_C01_046E,S2507_C01_046M,S2507_C01_047E,S2507_C01_047M,S2507_C01_048E,S2507_C01_048M,S2507_C01_049E,S2507_C01_049M,S2507_C01_050E,S2507_C01_050M,S2507_C01_051E,S2507_C01_051M,S2507_C01_052E,S2507_C01_052M,S2507_C01_053E,S2507_C01_053M,S2507_C01_054E,S2507_C01_054M,S2507_C01_055E,S2507_C01_055M,S2507_C01_056E,S2507_C01_056M,S2507_C01_057E,S2507_C01_057M,S2507_C01_058E,S2507_C01_058M,S2507_C01_059E,S2507_C01_059M,S2507_C01_060E,S2507_C01_060M,S2507_C01_061E,S2507_C01_061M,NAME,S2507_C01_001EA,S2507_C01_001MA,S2507_C01_002EA,S2507_C01_002MA,S2507_C01_003MA,S2507_C01_003EA,S2507_C01_004EA,S2507_C01_004MA,S2507_C01_005EA,S2507_C01_005MA,S2507_C01_006EA,S2507_C01_006MA,S2507_C01_007EA,S2507_C01_007MA,S2507_C01_008MA,S2507_C01_008EA,S2507_C01_009EA,S2507_C01_009MA,S2507_C01_010EA,S2507_C01_010MA,S2507_C01_011EA,S2507_C01_011MA,S2507_C01_012EA,S2507_C01_012MA,S2507_C01_013MA,S2507_C01_013EA,S2507_C01_014MA,S2507_C01_014EA,S2507_C01_015EA,S2507_C01_015MA,S2507_C01_016EA,S2507_C01_016MA,S2507_C01_017EA,S2507_C01_017MA,S2507_C01_018MA,S2507_C01_018EA,S2507_C01_019MA,S2507_C01_019EA,S2507_C01_020EA,S2507_C01_020MA,S2507_C01_021MA,S2507_C01_021EA,S2507_C01_022EA,S2507_C01_022MA,S2507_C01_023EA,S2507_C01_023MA,S2507_C01_024MA,S2507_C01_024EA,S2507_C01_025MA,S2507_C01_025EA,S2507_C01_026EA,S2507_C01_026MA,S2507_C01_027MA,S2507_C01_027EA,S2507_C01_028EA,S2507_C01_028MA,S2507_C01_029MA,S2507_C01_029EA,S2507_C01_030MA,S2507_C01_030EA,S2507_C01_031MA,S2507_C01_031EA,S2507_C01_032EA,S2507_C01_032MA,S2507_C01_033EA,S2507_C01_033MA,S2507_C01_034EA,S2507_C01_034MA,S2507_C01_035MA,S2507_C01_035EA,S2507_C01_036MA,S2507_C01_036EA,S2507_C01_037MA,S2507_C01_037EA,S2507_C01_038EA,S2507_C01_038MA,S2507_C01_039EA,S2507_C01_039MA,S2507_C01_040MA,S2507_C01_040EA,S2507_C01_041MA,S2507_C01_041EA,S2507_C01_042MA,S2507_C01_042EA,S2507_C01_043EA,S2507_C01_043MA,S2507_C01_044EA,S2507_C01_044MA,S2507_C01_045EA,S2507_C01_045MA,S2507_C01_046MA,S2507_C01_046EA,S2507_C01_047EA,S2507_C01_047MA,S2507_C01_048MA,S2507_C01_048EA,S2507_C01_049EA,S2507_C01_049MA,S2507_C01_050EA,S2507_C01_050MA,S2507_C01_051MA,S2507_C01_051EA,S2507_C01_052MA,S2507_C01_052EA,S2507_C01_053EA,S2507_C01_053MA,S2507_C01_054MA,S2507_C01_054EA,S2507_C01_055EA,S2507_C01_055MA,S2507_C01_056EA,S2507_C01_056MA,S2507_C01_057MA,S2507_C01_057EA,S2507_C01_058MA,S2507_C01_058EA,S2507_C01_059EA,S2507_C01_059MA,S2507_C01_060EA,S2507_C01_060MA,S2507_C01_061EA,S2507_C01_061MA,state
0400000US29,587188,8557,22.0,0.7,22.6,0.7,16.9,0.6,15.0,0.6,13.4,0.6,6.7,0.4,3.3,0.3,113800,2081,7.4,0.5,20.7,0.7,13.1,0.6,15.9,0.6,18.2,0.7,10.0,0.5,8.5,0.4,6.3,0.4,42540,812,42.3,0.8,17.7,0.6,11.1,0.5,27.7,0.9,1.2,0.2,1.1,0.2,2.7,0.3,5.1,0.4,7.4,0.4,9.4,0.5,11.0,0.6,12.0,0.6,20.9,0.7,13.3,0.6,7.1,0.5,10.1,0.6,407,4,19.7,0.7,3.8,0.3,5.0,0.4,11.0,0.6,20.2,0.7,12.7,0.6,5.7,0.4,1.9,0.2,15.9,0.6,14.6,0.6,1.1,0.2,0.2,0.1,18.2,0.7,17.9,0.7,0.2,0.1,0.1,0.1,24.7,0.8,24.7,0.8,0.1,0.1,0.0,0.1,1.2,0.2,34.9,0.8,26.0,0.7,35.4,0.8,3.7,0.4,1135,22,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,122563,3801,19.9,1.6,13.5,1.2,11.9,1.1,13.2,1.2,21.2,1.5,12.6,1.2,7.6,0.9,165000,6063,7.1,1.1,19.9,1.5,13.9,1.4,16.1,1.4,17.7,1.4,10.2,1.1,8.8,0.9,6.5,0.9,42246,1555,33.4,1.7,14.5,1.3,11.0,1.2,40.1,1.8,0.9,0.4,1.7,0.4,3.1,0.6,5.9,1.0,8.3,1.1,10.9,1.2,12.3,1.3,12.4,1.1,19.4,1.4,10.8,1.2,6.6,1.0,8.5,1.0,381,7,19.4,1.6,4.4,0.7,3.9,0.7,11.1,1.3,20.5,1.6,14.1,1.3,4.8,0.9,1.6,0.4,16.1,1.4,15.0,1.3,0.7,0.3,0.4,0.2,17.7,1.4,17.2,1.4,0.5,0.3,0.0,0.1,25.4,1.6,25.3,1.6,0.1,0.1,0.0,0.1,0.9,0.4,26.5,1.5,22.7,1.6,43.8,1.7,7.0,0.9,1423,45,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,189976,4370,19.8,1.0,24.1,1.2,22.2,1.2,13.8,0.9,12.0,0.9,5.2,0.6,2.8,0.4,111800,2194,4.6,0.6,18.5,1.2,12.4,0.8,15.6,1.1,18.9,0.9,11.8,0.8,11.0,0.8,7.1,0.6,48971,1109,48.6,1.2,16.2,0.9,10.5,0.8,23.7,1.1,0.9,0.3,0.7,0.2,1.3,0.3,3.1,0.5,5.1,0.5,7.1,0.6,7.4,0.7,10.8,0.8,20.2,1.0,17.0,1.2,10.7,0.8,16.7,1.0,472,7,15.6,1.0,2.4,0.4,3.5,0.5,9.7,0.8,19.0,0.9,11.0,0.8,5.6,0.6,2.4,0.4,15.6,1.1,13.6,0.9,1.8,0.4,0.2,0.1,18.9,0.9,18.2,0.9,0.6,0.2,0.1,0.1,30.0,1.2,29.7,1.2,0.1,0.1,0.1,0.1,0.9,0.3,16.3,0.9,16.9,0.9,59.3,1.2,7.5,0.7,2095,54,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,173022,5171,16.2,1.3,13.5,0.9,12.3,1.1,15.7,1.1,19.1,1.2,15.8,1.1,7.5,0.8,173900,4830,5.9,0.7,18.3,1.3,12.1,1.2,15.0,1.2,18.1,1.4,11.2,1.0,11.4,1.2,8.0,0.8,47962,2713,33.0,1.7,15.6,1.2,10.4,1.1,39.5,2.0,1.5,0.4,1.5,0.4,2.6,0.5,5.1,0.6,7.9,0.8,9.7,1.0,12.0,1.0,12.1,1.3,17.1,1.2,12.1,1.1,6.8,0.7,13.1,0.9,397,7,15.7,1.3,3.6,0.8,3.2,0.5,8.8,1.0,19.1,1.4,12.3,1.2,4.6,0.8,2.2,0.5,15.0,1.2,13.5,1.0,1.2,0.4,0.3,0.2,18.1,1.4,17.3,1.4,0.7,0.3,0.1,0.1,30.6,1.7,30.4,1.6,0.1,0.1,0.1,0.1,1.5,0.4,27.8,1.5,25.8,1.3,38.6,1.6,7.7,0.8,1308,35,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,120556,3950,10.9,1.3,8.0,1.3,10.1,1.4,13.3,1.6,29.6,1.7,20.4,1.5,7.7,1.0,223000,5486,3.5,0.6,15.0,1.5,12.5,1.3,15.0,1.4,18.7,1.6,10.9,1.2,13.2,1.3,11.2,1.2,54056,2870,28.5,1.9,16.6,1.2,13.1,1.3,41.3,2.0,0.5,0.2,0.8,0.4,0.5,0.3,0.7,0.2,1.5,0.6,1.6,0.4,2.3,0.5,2.9,0.8,9.0,1.1,11.7,1.3,13.2,1.4,55.7,1.8,745,13,12.4,1.3,0.9,0.5,1.4,0.5,10.1,1.3,18.1,1.6,3.6,0.8,6.1,1.0,8.4,1.1,15.0,1.4,6.6,0.8,6.0,1.0,2.4,0.5,18.7,1.6,14.6,1.4,3.7,0.7,0.3,0.2,35.4,2.1,34.3,2.1,0.8,0.3,0.2,0.3,0.5,0.2,8.3,1.3,5.6,1.0,83.2,1.6,2.9,0.7,4575,126,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,639268,9077,6.9,0.4,5.0,0.4,7.0,0.5,9.7,0.5,23.1,0.7,29.7,0.7,18.5,0.6,292800,3096,4.2,0.4,13.9,0.6,9.3,0.5,11.9,0.6,16.4,0.6,11.5,0.5,14.8,0.7,18.0,0.6,65324,1175,22.4,0.8,15.8,0.6,12.7,0.6,48.2,0.8,0.9,0.2,0.4,0.1,0.5,0.1,0.9,0.2,1.0,0.2,1.1,0.2,1.5,0.2,1.6,0.2,4.3,0.4,5.7,0.4,7.7,0.6,75.3,0.7,959,8,11.8,0.6,0.5,0.1,0.5,0.1,10.8,0.6,14.7,0.5,1.7,0.2,3.2,0.3,9.8,0.5,11.9,0.6,3.4,0.3,4.6,0.3,3.9,0.3,16.4,0.6,9.7,0.5,5.1,0.4,1.6,0.2,44.3,0.7,41.4,0.8,2.6,0.3,0.3,0.1,0.9,0.2,3.2,0.3,2.2,0.4,89.4,0.5,5.3,0.4,7111,68,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,222558,5236,23.4,1.0,17.9,1.2,15.0,1.1,13.9,1.0,14.8,1.0,9.9,0.6,5.1,0.5,123400,4201,11.2,0.9,21.7,1.3,11.5,0.8,14.6,1.2,16.8,1.0,9.5,0.7,8.5,0.8,6.2,0.7,40428,1493,38.8,1.5,14.1,1.0,10.7,0.9,33.9,1.4,2.5,0.5,4.3,0.5,6.4,0.7,9.4,0.9,11.2,1.0,13.5,1.0,11.2,0.9,10.7,1.0,14.1,1.1,7.5,0.8,4.6,0.5,7.1,0.8,324,6,22.8,1.3,6.7,0.8,5.7,0.7,10.4,0.9,19.2,1.1,15.7,1.0,2.5,0.5,0.9,0.3,14.6,1.2,13.7,1.1,0.8,0.3,0.2,0.1,16.8,1.0,16.6,1.1,0.2,0.1,0.0,0.1,24.1,1.2,24.0,1.2,0.1,0.1,0.0,0.1,2.5,0.5,39.8,1.3,19.8,1.3,24.4,1.2,16.0,1.0,862,35,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1450188,14868,11.0,0.4,12.8,0.4,11.3,0.4,9.3,0.3,13.1,0.3,20.1,0.4,22.5,0.5,239800,4591,5.0,0.3,14.9,0.4,10.5,0.4,13.5,0.3,17.7,0.4,11.8,0.4,13.4,0.4,13.2,0.4,57611,787,28.6,0.5,14.3,0.4,10.6,0.3,45.4,0.5,1.0,0.1,2.9,0.2,1.5,0.1,1.9,0.2,2.6,0.2,3.4,0.2,3.8,0.2,4.4,0.2,10.0,0.4,10.2,0.4,9.0,0.4,50.4,0.6,709,8,13.6,0.4,1.6,0.1,1.6,0.1,10.4,0.4,15.8,0.4,5.1,0.3,4.0,0.3,6.7,0.3,13.5,0.3,7.7,0.3,3.2,0.2,2.6,0.2,17.7,0.4,13.2,0.4,3.1,0.2,1.4,0.1,38.4,0.5,36.0,0.6,2.1,0.2,0.4,0.1,1.0,0.1,5.9,0.2,8.6,0.3,74.9,0.5,10.6,0.3,4178,66,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,866170,11381,20.5,0.6,21.9,0.6,16.4,0.6,13.8,0.5,14.1,0.5,8.8,0.4,4.5,0.3,121000,1698,7.6,0.4,22.7,0.7,14.1,0.6,16.4,0.6,16.7,0.6,9.2,0.5,7.7,0.4,5.6,0.4,39948,696,37.1,0.7,16.0,0.5,11.8,0.4,33.6,0.7,1.5,0.2,1.0,0.2,2.9,0.3,6.3,0.4,9.6,0.4,11.9,0.4,13.0,0.5,11.7,0.5,16.7,0.5,10.8,0.5,6.6,0.4,9.5,0.5,373,3,21.0,0.7,4.6,0.3,5.5,0.4,10.9,0.5,21.8,0.8,15.2,0.6,4.8,0.4,1.8,0.2,16.4,0.6,15.0,0.6,1.2,0.2,0.2,0.1,16.7,0.6,16.4,0.6,0.3,0.1,0.0,0.1,22.5,0.7,22.4,0.7,0.1,0.1,0.0,0.1,1.5,0.2,37.4,0.7,28.4,0.7,30.1,0.6,4.2,0.3,1009,17,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,93731,2601,23.3,1.6,17.6,1.2,13.3,1.1,15.2,1.5,18.7,1.3,8.9,1.3,3.1,0.7,130100,8588,4.8,0.8,13.5,1.3,9.8,1.1,13.2,1.3,18.5,1.5,15.2,1.4,14.0,1.5,11.0,1.3,60713,1751,50.9,1.9,17.3,1.5,9.6,1.1,21.3,1.5,0.9,0.4,1.3,0.4,3.3,0.9,4.7,0.8,5.7,0.9,8.2,1.0,9.8,0.9,10.4,1.1,20.4,1.4,16.9,1.6,8.3,1.0,11.0,0.9,433,7,11.9,1.3,2.2,0.4,2.8,0.6,7.0,1.0,15.2,1.5,9.5,1.2,4.0,0.7,1.7,0.5,13.2,1.3,12.4,1.3,0.7,0.3,0.1,0.1,18.5,1.5,18.0,1.5,0.5,0.3,0.0,0.1,40.2,1.9,40.2,1.9,0.0,0.1,0.0,0.1,0.9,0.4,30.8,1.6,19.3,1.2,38.6,1.8,11.3,1.2,1301,58,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1080857,11244,18.4,0.5,25.5,0.6,21.0,0.5,15.0,0.5,12.2,0.4,5.7,0.3,2.2,0.2,112700,1099,5.8,0.3,19.3,0.5,13.3,0.4,16.6,0.4,18.4,0.4,10.3,0.4,9.5,0.4,6.7,0.3,44909,696,44.3,0.6,18.0,0.5,11.0,0.4,25.6,0.6,1.1,0.1,0.7,0.1,1.5,0.1,3.0,0.2,5.5,0.3,8.4,0.3,10.0,0.3,11.2,0.4,20.4,0.5,14.8,0.5,9.6,0.4,15.0,0.5,448,3,16.8,0.5,2.7,0.2,4.1,0.2,10.0,0.4,20.5,0.5,12.4,0.4,5.9,0.3,2.2,0.2,16.6,0.4,14.7,0.4,1.6,0.1,0.3,0.1,18.4,0.4,17.8,0.4,0.5,0.1,0.1,0.1,26.5,0.6,26.4,0.6,0.1,0.1,0.0,0.1,1.1,0.1,20.6,0.4,23.4,0.5,52.3,0.5,3.7,0.2,1673,22,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,418684,6370,24.4,0.6,27.1,0.8,17.9,0.7,12.5,0.6,10.6,0.5,4.9,0.4,2.5,0.3,96700,1728,6.8,0.4,20.5,0.6,12.7,0.6,16.0,0.7,18.2,0.7,10.2,0.5,8.7,0.5,6.8,0.5,43693,812,47.7,0.8,17.1,0.7,10.1,0.5,23.6,0.8,1.4,0.2,1.1,0.2,3.5,0.3,6.8,0.3,10.2,0.5,11.1,0.6,11.5,0.5,11.4,0.5,18.3,0.7,11.0,0.6,5.9,0.4,9.1,0.5,375,4,18.9,0.6,5.1,0.3,4.9,0.4,8.9,0.5,19.7,0.7,14.3,0.6,3.9,0.4,1.4,0.2,16.0,0.7,14.9,0.7,1.0,0.2,0.2,0.1,18.2,0.7,18.0,0.7,0.2,0.1,0.0,0.1,25.8,0.7,25.6,0.7,0.1,0.1,0.0,0.1,1.4,0.2,50.4,0.9,21.1,0.7,22.1,0.7,6.4,0.4,719,17,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,315696,7804,17.4,1.0,6.7,0.6,8.8,0.7,13.3,0.9,23.2,1.1,20.0,1.1,10.6,0.8,214900,4513,6.4,0.7,19.9,1.0,11.8,0.8,15.9,0.9,18.5,1.0,10.3,0.7,9.2,0.6,7.9,0.7,45512,1162,26.9,1.1,13.9,0.9,11.2,0.7,46.7,1.2,1.3,0.4,1.7,0.4,2.0,0.4,3.6,0.5,5.6,0.6,7.4,0.6,8.6,0.6,8.8,0.7,19.0,1.1,16.1,1.1,11.1,0.7,16.3,1.0,466,7,18.7,1.0,3.5,0.5,3.7,0.5,11.6,0.8,18.1,0.9,9.3,0.7,5.7,0.5,3.0,0.4,15.9,0.9,13.2,0.8,2.3,0.4,0.4,0.2,18.5,1.0,18.0,1.0,0.4,0.2,0.1,0.1,27.5,0.9,27.4,0.9,0.0,0.1,0.0,0.1,1.3,0.4,17.2,0.9,14.8,0.9,62.8,1.2,5.2,0.6,2242,47,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1342618,11133,15.9,0.4,20.0,0.4,16.1,0.3,16.3,0.4,17.0,0.4,10.0,0.3,4.5,0.2,142400,1811,5.7,0.2,18.7,0.4,12.6,0.3,15.9,0.4,18.7,0.4,10.8,0.3,10.2,0.3,7.5,0.3,46776,430,37.7,0.5,17.4,0.4,11.6,0.3,32.2,0.6,1.1,0.1,0.8,0.1,1.1,0.1,2.4,0.2,4.2,0.2,6.2,0.2,7.9,0.3,8.6,0.3,18.6,0.4,15.9,0.4,11.6,0.4,22.8,0.5,502,4,16.7,0.4,1.9,0.2,3.1,0.1,11.7,0.4,19.3,0.4,9.0,0.3,6.4,0.3,3.9,0.2,15.9,0.4,12.7,0.4,2.6,0.2,0.7,0.1,18.7,0.4,17.4,0.4,1.1,0.1,0.2,0.1,28.4,0.5,28.2,0.5,0.2,0.1,0.0,0.1,1.1,0.1,19.0,0.4,18.1,0.4,60.6,0.5,2.4,0.2,2083,29,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,72502,3422,6.2,1.2,4.0,1.1,9.9,1.5,18.7,2.2,29.9,2.4,21.4,1.8,9.9,1.5,233600,5956,4.8,1.3,14.9,1.8,11.3,1.5,15.1,2.1,17.5,2.2,10.3,1.6,14.4,1.9,11.7,1.6,54068,3711,21.6,2.2,16.4,1.9,12.4,1.5,48.4,2.2,1.3,0.5,0.4,0.3,0.7,0.4,1.5,0.9,0.6,0.3,1.4,0.4,1.5,0.5,4.3,1.1,9.8,1.3,17.6,1.8,16.6,1.9,45.6,2.1,674,12,12.3,1.7,0.7,0.5,1.3,0.6,10.3,1.6,17.5,1.8,3.5,0.8,6.9,1.2,7.1,1.6,15.1,2.1,8.0,1.4,5.7,1.2,1.4,0.7,17.5,2.2,15.4,2.2,1.4,0.6,0.6,0.5,36.4,2.2,35.6,2.1,0.5,0.4,0.2,0.2,1.3,0.5,6.1,1.4,2.6,0.8,89.3,1.7,1.9,0.7,3713,83,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
