GEO_ID,B23002B_001E,B23002B_001M,B23002B_002E,B23002B_002M,B23002B_003E,B23002B_003M,B23002B_004E,B23002B_004M,B23002B_005E,B23002B_005M,B23002B_006E,B23002B_006M,B23002B_007E,B23002B_007M,B23002B_008E,B23002B_008M,B23002B_009E,B23002B_009M,B23002B_010E,B23002B_010M,B23002B_011E,B23002B_011M,B23002B_012E,B23002B_012M,B23002B_013E,B23002B_013M,B23002B_014E,B23002B_014M,B23002B_015E,B23002B_015M,B23002B_016E,B23002B_016M,B23002B_017E,B23002B_017M,B23002B_018E,B23002B_018M,B23002B_019E,B23002B_019M,B23002B_020E,B23002B_020M,B23002B_021E,B23002B_021M,B23002B_022E,B23002B_022M,B23002B_023E,B23002B_023M,B23002B_024E,B23002B_024M,B23002B_025E,B23002B_025M,B23002B_026E,B23002B_026M,B23002B_027E,B23002B_027M,B23002B_028E,B23002B_028M,B23002B_029E,B23002B_029M,B23002B_030E,B23002B_030M,B23002B_031E,B23002B_031M,B23002B_032E,B23002B_032M,B23002B_033E,B23002B_033M,B23002B_034E,B23002B_034M,B23002B_035E,B23002B_035M,B23002B_036E,B23002B_036M,B23002B_037E,B23002B_037M,B23002B_038E,B23002B_038M,B23002B_039E,B23002B_039M,B23002B_040E,B23002B_040M,B23002B_041E,B23002B_041M,B23002B_042E,B23002B_042M,B23002B_043E,B23002B_043M,B23002B_044E,B23002B_044M,B23002B_045E,B23002B_045M,B23002B_046E,B23002B_046M,B23002B_047E,B23002B_047M,B23002B_048E,B23002B_048M,B23002B_049E,B23002B_049M,B23002B_050E,B23002B_050M,B23002B_051E,B23002B_051M,B23002B_052E,B23002B_052M,B23002B_053E,B23002B_053M,B23002B_054E,B23002B_054M,B23002B_055E,B23002B_055M,B23002B_056E,B23002B_056M,B23002B_057E,B23002B_057M,B23002B_058E,B23002B_058M,B23002B_059E,B23002B_059M,B23002B_060E,B23002B_060M,B23002B_061E,B23002B_061M,B23002B_062E,B23002B_062M,B23002B_063E,B23002B_063M,B23002B_064E,B23002B_064M,B23002B_065E,B23002B_065M,B23002B_066E,B23002B_066M,B23002B_067E,B23002B_067M,B23002B_068E,B23002B_068M,B23002B_069E,B23002B_069M,B23002B_070E,B23002B_070M,B23002B_071E,B23002B_071M,B23002B_072E,B23002B_072M,B23002B_073E,B23002B_073M,B23002B_074E,B23002B_074M,B23002B_075E,B23002B_075M,B23002B_076E,B23002B_076M,B23002B_077E,B23002B_077M,B23002B_078E,B23002B_078M,B23002B_079E,B23002B_079M,NAME,B23002B_001EA,B23002B_001MA,B23002B_002EA,B23002B_002MA,B23002B_003MA,B23002B_003EA,B23002B_004MA,B23002B_004EA,B23002B_005EA,B23002B_005MA,B23002B_006EA,B23002B_006MA,B23002B_007EA,B23002B_007MA,B23002B_008MA,B23002B_008EA,B23002B_009MA,B23002B_009EA,B23002B_010MA,B23002B_010EA,B23002B_011EA,B23002B_011MA,B23002B_012EA,B23002B_012MA,B23002B_013MA,B23002B_013EA,B23002B_014MA,B23002B_014EA,B23002B_015MA,B23002B_015EA,B23002B_016EA,B23002B_016MA,B23002B_017EA,B23002B_017MA,B23002B_018EA,B23002B_018MA,B23002B_019MA,B23002B_019EA,B23002B_020MA,B23002B_020EA,B23002B_021MA,B23002B_021EA,B23002B_022MA,B23002B_022EA,B23002B_023EA,B23002B_023MA,B23002B_024MA,B23002B_024EA,B23002B_025MA,B23002B_025EA,B23002B_026MA,B23002B_026EA,B23002B_027MA,B23002B_027EA,B23002B_028EA,B23002B_028MA,B23002B_029EA,B23002B_029MA,B23002B_030MA,B23002B_030EA,B23002B_031MA,B23002B_031EA,B23002B_032MA,B23002B_032EA,B23002B_033EA,B23002B_033MA,B23002B_034EA,B23002B_034MA,B23002B_035MA,B23002B_035EA,B23002B_036MA,B23002B_036EA,B23002B_037EA,B23002B_037MA,B23002B_038EA,B23002B_038MA,B23002B_039EA,B23002B_039MA,B23002B_040EA,B23002B_040MA,B23002B_041MA,B23002B_041EA,B23002B_042EA,B23002B_042MA,B23002B_043EA,B23002B_043MA,B23002B_044EA,B23002B_044MA,B23002B_045EA,B23002B_045MA,B23002B_046MA,B23002B_046EA,B23002B_047MA,B23002B_047EA,B23002B_048MA,B23002B_048EA,B23002B_049EA,B23002B_049MA,B23002B_050EA,B23002B_050MA,B23002B_051EA,B23002B_051MA,B23002B_052EA,B23002B_052MA,B23002B_053MA,B23002B_053EA,B23002B_054MA,B23002B_054EA,B23002B_055EA,B23002B_055MA,B23002B_056EA,B23002B_056MA,B23002B_057EA,B23002B_057MA,B23002B_058MA,B23002B_058EA,B23002B_059MA,B23002B_059EA,B23002B_060EA,B23002B_060MA,B23002B_061EA,B23002B_061MA,B23002B_062EA,B23002B_062MA,B23002B_063MA,B23002B_063EA,B23002B_064MA,B23002B_064EA,B23002B_065MA,B23002B_065EA,B23002B_066EA,B23002B_066MA,B23002B_067EA,B23002B_067MA,B23002B_068MA,B23002B_068EA,B23002B_069MA,B23002B_069EA,B23002B_070MA,B23002B_070EA,B23002B_071EA,B23002B_071MA,B23002B_072EA,B23002B_072MA,B23002B_073EA,B23002B_073MA,B23002B_074MA,B23002B_074EA,B23002B_075MA,B23002B_075EA,B23002B_076MA,B23002B_076EA,B23002B_077MA,B23002B_077EA,B23002B_078EA,B23002B_078MA,B23002B_079MA,B23002B_079EA,state
0400000US29,541343,4013,249307,2824,22851,1353,7123,1135,121,256,7002,1166,4127,972,2875,910,15728,1681,31670,1479,24597,1663,369,415,24228,1765,18565,2094,5663,1556,7073,1318,131630,2046,98696,2978,448,378,98248,2974,84221,3380,14027,2216,32934,2456,34427,1106,17263,1641,0,181,17263,1641,14812,1548,2451,742,17164,1855,11393,1148,2716,806,2696,806,20,32,8677,1052,17336,1148,1874,605,1847,611,27,45,15462,1163,292036,3106,23643,1606,10205,1344,0,181,10205,1344,7882,1242,2323,939,13438,1480,33268,1934,25267,2530,148,275,25119,2480,20554,2291,4565,1266,8001,1683,148913,2135,121112,3119,359,371,120753,3043,107241,3673,13512,1939,27801,3079,42422,1077,22044,1657,0,181,22044,1657,20293,1792,1751,625,20378,1408,13827,1321,4411,728,4170,721,241,194,9416,1169,29963,1291,2899,737,2749,695,150,168,27064,1356,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,62105,1778,31608,1300,3401,684,1797,764,0,153,1797,764,1253,637,544,446,1604,513,3755,800,3188,754,145,181,3043,706,2688,723,355,299,567,343,17985,930,14033,1012,0,153,14033,1012,12968,1110,1065,574,3952,824,4035,393,2931,496,0,153,2931,496,2683,523,248,227,1104,380,1110,352,494,275,494,275,0,153,616,261,1322,222,138,102,120,99,18,30,1184,226,30497,1095,2264,425,1037,321,0,153,1037,321,621,331,416,287,1227,408,3884,529,3103,522,0,153,3103,522,2922,531,181,218,781,407,16559,702,13688,1105,0,153,13688,1105,12367,1178,1321,553,2871,813,4341,461,2272,500,0,153,2272,500,2239,499,33,56,2069,615,1086,308,371,217,266,184,105,123,715,242,2363,439,301,191,301,191,0,153,2062,427,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,185707,2866,92220,2180,7018,771,2603,624,0,203,2603,624,1472,580,1131,572,4415,964,9825,833,6999,1083,16,34,6983,1079,5468,1136,1515,744,2826,1003,52412,1617,41052,2245,586,456,40466,2233,36136,2304,4330,1315,11360,1667,12094,384,6985,879,0,203,6985,879,6197,863,788,493,5109,851,4106,647,790,462,790,462,0,203,3316,704,6765,781,798,395,676,347,122,151,5967,723,93487,1577,6412,870,2369,615,10,20,2359,618,1655,683,704,443,4043,887,9700,722,8102,848,9,20,8093,850,6479,1098,1614,775,1598,617,51527,1044,40356,1860,26,41,40330,1855,34732,2251,5598,1214,11171,1644,12524,394,6720,842,0,203,6720,842,5618,891,1102,502,5804,811,4181,693,1231,518,868,420,363,321,2950,703,9143,695,1203,490,779,365,424,399,7940,710,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,950182,7455,436502,4754,37886,1735,11257,1361,0,195,11257,1361,7113,1296,4144,1076,26629,1861,47576,2104,34118,2437,679,625,33439,2264,24957,2280,8482,1609,13458,1739,240250,3146,187286,4449,882,538,186404,4378,163998,4147,22406,2473,52964,3405,60179,1015,39527,1914,0,195,39527,1914,34617,2017,4910,1208,20652,1663,20446,1567,8077,1080,7336,1007,741,384,12369,1490,30165,1454,3699,687,3222,713,477,253,26466,1418,513680,4244,35704,1783,11684,1466,0,195,11684,1466,7888,1294,3796,1001,24020,1792,49259,1753,35963,1815,0,195,35963,1815,27906,2030,8057,1415,13296,1782,272015,3127,226417,4164,45,84,226372,4173,199282,4713,27090,3185,45598,3842,75316,1054,48138,2021,0,195,48138,2021,45563,2080,2575,686,27178,1832,25284,1607,8373,1201,7699,1089,674,455,16911,1624,56102,1522,4938,906,4688,910,250,216,51164,1750,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,33452,1853,19600,1590,2497,1136,1456,900,23,41,1433,895,822,515,611,624,1041,617,1937,725,1167,569,243,240,924,529,591,450,333,320,770,484,10102,1421,8196,1254,492,312,7704,1283,7419,1218,285,280,1906,619,2361,528,1651,387,0,190,1651,387,1631,389,20,34,710,424,777,342,52,80,52,80,0,190,725,328,1926,612,227,213,149,154,78,128,1699,603,13852,1292,1063,549,398,413,0,190,398,413,381,411,17,36,665,337,1647,696,1384,658,57,102,1327,660,947,602,380,222,263,220,6247,864,4146,874,37,60,4109,878,3670,891,439,335,2101,745,2634,713,1125,536,0,190,1125,536,1059,527,66,109,1509,509,372,235,0,190,0,190,0,190,372,235,1889,486,147,159,147,159,0,190,1742,499,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2452124,13100,1109558,8337,90542,3322,19617,1850,105,101,19512,1842,11963,1528,7549,1125,70925,3370,131064,2825,84165,3181,900,584,83265,3301,62588,3942,20677,2339,46899,2902,595946,5474,455766,8044,801,583,454965,8010,402268,8200,52697,3875,140180,6205,157012,2365,97345,3308,0,189,97345,3308,87285,2950,10060,1652,59667,3191,49837,2237,15578,1528,14193,1473,1385,447,34259,2373,85157,2508,10351,1450,10138,1442,213,172,74806,2409,1342566,8449,87701,3011,25297,1972,0,189,25297,1972,16110,1601,9187,1397,62404,3070,131790,2806,88740,3734,105,130,88635,3738,72843,3789,15792,1882,43050,3036,693658,5610,543568,8071,443,299,543125,8136,495116,7898,48009,3485,150090,5974,201064,2023,123228,3411,0,189,123228,3411,115209,3558,8019,1392,77836,3508,71946,2962,20609,2017,19666,2052,943,372,51337,2750,156407,3154,11986,1914,10857,1721,1129,680,144421,3303,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1676439,7892,762904,5411,67873,3593,23067,2887,346,210,22721,2912,12206,1891,10515,2414,44806,3397,88548,3460,64505,3896,2524,680,61981,3807,46572,3759,15409,2063,24043,2525,397221,3943,304520,5575,5267,1170,299253,5726,259773,5214,39480,3521,92701,4432,115137,1433,63890,2875,28,46,63862,2870,59211,2504,4651,1143,51247,2694,40473,2086,9135,1493,8274,1372,861,472,31338,2059,53652,2208,6834,1124,6584,1107,250,205,46818,2363,913535,4638,71473,3836,25228,2132,64,99,25164,2148,14735,1939,10429,1332,46245,3192,88704,3014,68417,3305,334,244,68083,3316,52523,3499,15560,2419,20287,2768,468966,3654,379969,6315,2082,915,377887,6407,338922,6755,38965,3345,88997,5325,141756,1454,80529,2667,0,198,80529,2667,74501,2750,6028,1363,61227,2594,49379,2513,13428,1769,12498,1722,930,389,35951,2641,93257,2568,6338,1153,6257,1148,81,101,86919,2481,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1082023,6078,505821,3853,45930,1865,21017,2116,81,104,20936,2111,11219,1669,9717,1508,24913,2227,61701,2626,43025,2370,109,202,42916,2376,29608,2431,13308,1827,18676,2017,259992,2759,192628,4789,411,506,192217,4716,160723,4602,31494,3204,67364,3550,77179,1424,40591,2365,0,185,40591,2365,36405,2348,4186,904,36588,2310,22407,1318,6736,1086,6200,1075,536,303,15671,1358,38612,1460,3930,823,3597,768,333,270,34682,1454,576202,4456,43839,2443,23188,2197,0,185,23188,2197,15379,1505,7809,1503,20651,2297,59661,2143,47642,2298,66,113,47576,2288,38504,2177,9072,1425,12019,1773,289282,3317,229295,4958,178,170,229117,4959,198110,4781,31007,2698,59987,3673,89668,1173,49686,2192,0,185,49686,2192,46072,2289,3614,854,39982,2102,29555,1666,7583,1077,7470,1106,113,122,21972,1783,64197,2105,4324,723,4029,744,295,203,59873,2030,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,218214,3254,106854,2444,9682,1195,3514,1064,288,283,3226,1046,2300,941,926,417,6168,848,14308,1250,9799,1194,493,421,9306,1258,8122,1302,1184,527,4509,906,57085,1646,40947,1592,729,370,40218,1588,37140,2047,3078,1015,16138,1553,14996,662,8796,937,0,153,8796,937,8223,922,573,363,6200,821,4508,557,1097,355,976,320,121,161,3411,544,6275,722,702,320,702,320,0,153,5573,728,111360,1902,10087,1397,5284,1288,52,89,5232,1286,4055,1244,1177,729,4803,1057,14153,1281,10582,1374,221,254,10361,1377,8794,1347,1567,741,3571,1102,56202,1717,43559,1984,300,276,43259,1967,40845,2065,2414,660,12643,1629,16766,660,7836,724,96,160,7740,772,7327,739,413,270,8930,736,4820,698,1123,361,1053,356,70,81,3697,641,9332,740,1034,420,975,411,59,56,8298,673,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,54170,2199,30603,1549,2958,1008,1003,656,0,197,1003,656,452,463,551,507,1955,766,4038,969,3179,906,0,197,3179,906,2560,862,619,445,859,561,16680,1270,12631,1494,0,197,12631,1494,11139,1511,1492,640,4049,1117,4187,651,2450,563,0,197,2450,563,2323,552,127,168,1737,518,1700,419,592,291,557,289,35,59,1108,442,1040,448,178,208,178,208,0,197,862,441,23567,1517,1248,708,242,172,0,197,242,172,196,164,46,84,1006,715,2558,808,1583,648,0,197,1583,648,1262,580,321,377,975,519,12942,1179,9133,1138,0,197,9133,1138,7203,1067,1930,809,3809,1011,3420,537,1862,627,0,197,1862,627,1789,622,73,103,1558,460,1071,482,334,349,334,349,0,197,737,322,2328,494,214,167,106,107,108,132,2114,479,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1092118,6434,517311,4773,48526,2524,14741,1949,0,168,14741,1949,7537,1186,7204,1473,33785,2682,66848,2023,39584,2837,0,168,39584,2837,27481,2793,12103,1916,27264,2791,271992,3782,186686,4085,110,112,186576,4099,154655,4777,31921,3135,85306,3949,71485,1467,37208,2189,0,168,37208,2189,33583,2088,3625,955,34277,2251,24087,1981,5558,1008,5223,959,335,268,18529,1917,34373,1783,3838,825,3711,809,127,124,30535,1866,574807,4714,44542,2089,17848,2041,0,168,17848,2041,11796,1785,6052,1631,26694,2265,59399,2107,42207,2634,0,168,42207,2634,31682,2788,10525,2071,17192,2257,294350,3574,224188,4647,44,79,224144,4648,198295,4829,25849,2770,70162,4306,85850,1305,46512,2179,0,168,46512,2179,42908,1915,3604,889,39338,2297,28797,1932,7659,1127,7330,1125,329,227,21138,1764,61869,1882,5287,1073,4888,1061,399,221,56582,1928,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,51214,2331,25863,1470,2555,573,773,399,0,203,773,399,517,364,256,244,1782,578,3111,487,2607,615,0,203,2607,615,1954,733,653,589,504,449,15138,1280,12946,1427,159,136,12787,1426,11863,1392,924,595,2192,899,3007,378,2066,526,0,203,2066,526,2030,526,36,61,941,442,703,305,164,148,164,148,0,203,539,282,1349,461,247,226,210,218,37,62,1102,439,25351,1532,2752,520,1113,353,0,203,1113,353,977,302,136,220,1639,490,2391,585,1547,487,0,203,1547,487,1278,439,269,247,844,451,14353,1084,11227,1065,165,141,11062,1050,9439,1104,1623,649,3126,751,3154,479,2031,593,0,203,2031,593,2031,593,0,203,1123,458,473,305,147,165,147,165,0,203,326,269,2228,564,255,223,255,223,0,203,1973,585,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
