GEO_ID,B17001C_001E,B17001C_001M,B17001C_002E,B17001C_002M,B17001C_003E,B17001C_003M,B17001C_004E,B17001C_004M,B17001C_005E,B17001C_005M,B17001C_006E,B17001C_006M,B17001C_007E,B17001C_007M,B17001C_008E,B17001C_008M,B17001C_009E,B17001C_009M,B17001C_010E,B17001C_010M,B17001C_011E,B17001C_011M,B17001C_012E,B17001C_012M,B17001C_013E,B17001C_013M,B17001C_014E,B17001C_014M,B17001C_015E,B17001C_015M,B17001C_016E,B17001C_016M,B17001C_017E,B17001C_017M,B17001C_018E,B17001C_018M,B17001C_019E,B17001C_019M,B17001C_020E,B17001C_020M,B17001C_021E,B17001C_021M,B17001C_022E,B17001C_022M,B17001C_023E,B17001C_023M,B17001C_024E,B17001C_024M,B17001C_025E,B17001C_025M,B17001C_026E,B17001C_026M,B17001C_027E,B17001C_027M,B17001C_028E,B17001C_028M,B17001C_029E,B17001C_029M,B17001C_030E,B17001C_030M,B17001C_031E,B17001C_031M,B17001C_032E,B17001C_032M,B17001C_033E,B17001C_033M,B17001C_034E,B17001C_034M,B17001C_035E,B17001C_035M,B17001C_036E,B17001C_036M,B17001C_037E,B17001C_037M,B17001C_038E,B17001C_038M,B17001C_039E,B17001C_039M,B17001C_040E,B17001C_040M,B17001C_041E,B17001C_041M,B17001C_042E,B17001C_042M,B17001C_043E,B17001C_043M,B17001C_044E,B17001C_044M,B17001C_045E,B17001C_045M,B17001C_046E,B17001C_046M,B17001C_047E,B17001C_047M,B17001C_048E,B17001C_048M,B17001C_049E,B17001C_049M,B17001C_050E,B17001C_050M,B17001C_051E,B17001C_051M,B17001C_052E,B17001C_052M,B17001C_053E,B17001C_053M,B17001C_054E,B17001C_054M,B17001C_055E,B17001C_055M,B17001C_056E,B17001C_056M,B17001C_057E,B17001C_057M,B17001C_058E,B17001C_058M,B17001C_059E,B17001C_059M,NAME,B17001C_001MA,B17001C_001EA,B17001C_002EA,B17001C_002MA,B17001C_003EA,B17001C_003MA,B17001C_004EA,B17001C_004MA,B17001C_005EA,B17001C_005MA,B17001C_006MA,B17001C_006EA,B17001C_007MA,B17001C_007EA,B17001C_008EA,B17001C_008MA,B17001C_009EA,B17001C_009MA,B17001C_010EA,B17001C_010MA,B17001C_011EA,B17001C_011MA,B17001C_012MA,B17001C_012EA,B17001C_013EA,B17001C_013MA,B17001C_014EA,B17001C_014MA,B17001C_015EA,B17001C_015MA,B17001C_016MA,B17001C_016EA,B17001C_017MA,B17001C_017EA,B17001C_018MA,B17001C_018EA,B17001C_019EA,B17001C_019MA,B17001C_020EA,B17001C_020MA,B17001C_021MA,B17001C_021EA,B17001C_022MA,B17001C_022EA,B17001C_023MA,B17001C_023EA,B17001C_024EA,B17001C_024MA,B17001C_025EA,B17001C_025MA,B17001C_026MA,B17001C_026EA,B17001C_027MA,B17001C_027EA,B17001C_028MA,B17001C_028EA,B17001C_029MA,B17001C_029EA,B17001C_030EA,B17001C_030MA,B17001C_031EA,B17001C_031MA,B17001C_032MA,B17001C_032EA,B17001C_033MA,B17001C_033EA,B17001C_034MA,B17001C_034EA,B17001C_035EA,B17001C_035MA,B17001C_036EA,B17001C_036MA,B17001C_037MA,B17001C_037EA,B17001C_038MA,B17001C_038EA,B17001C_039MA,B17001C_039EA,B17001C_040MA,B17001C_040EA,B17001C_041EA,B17001C_041MA,B17001C_042MA,B17001C_042EA,B17001C_043MA,B17001C_043EA,B17001C_044MA,B17001C_044EA,B17001C_045MA,B17001C_045EA,B17001C_046EA,B17001C_046MA,B17001C_047EA,B17001C_047MA,B17001C_048MA,B17001C_048EA,B17001C_049MA,B17001C_049EA,B17001C_050MA,B17001C_050EA,B17001C_051MA,B17001C_051EA,B17001C_052EA,B17001C_052MA,B17001C_053EA,B17001C_053MA,B17001C_054EA,B17001C_054MA,B17001C_055EA,B17001C_055MA,B17001C_056MA,B17001C_056EA,B17001C_057EA,B17001C_057MA,B17001C_058EA,B17001C_058MA,B17001C_059EA,B17001C_059MA,state
0400000US37,107740,3985,30064,3065,13539,2042,988,436,379,244,1651,523,1370,650,274,269,991,493,1867,773,1979,712,1550,457,933,363,979,341,315,175,263,194,16525,1776,1763,539,128,127,1466,499,630,349,280,264,828,310,1746,532,1850,561,2160,642,1574,539,2115,568,1001,337,984,291,77676,4168,38883,2940,2490,626,177,162,3750,854,2211,714,433,272,694,357,3655,887,4684,1020,5710,819,5890,963,4256,656,3710,566,1223,429,38793,2447,1765,614,433,263,2639,574,1191,474,562,301,768,379,3367,836,5727,938,6147,945,5751,940,5427,788,3600,782,1416,411,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,38174,2091,15939,2469,6674,1223,1236,574,281,296,949,304,274,260,287,269,301,339,330,249,1360,602,559,253,551,194,369,229,156,132,21,35,9265,1701,1417,551,237,186,1157,225,447,196,194,102,90,92,2106,945,1266,536,718,265,1063,506,345,251,104,81,121,100,22235,2344,11550,1583,638,217,69,70,1038,482,711,292,168,134,691,279,1688,379,1427,475,1090,258,1741,548,1124,336,659,207,506,444,10685,1240,882,268,164,143,718,286,147,118,220,145,368,176,840,251,1573,518,1195,311,2387,717,1423,311,451,122,317,219,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,22006,2630,6835,1841,3434,1229,546,438,0,185,703,410,468,297,69,126,150,130,416,378,256,271,364,321,178,146,256,143,28,72,0,185,3401,838,56,79,0,185,192,140,160,83,42,67,167,156,392,316,287,235,734,428,737,340,379,232,119,100,136,182,15171,1948,7830,1272,177,203,54,95,655,381,95,132,320,259,171,187,482,332,600,305,1837,636,628,341,1808,670,826,382,177,132,7341,1283,34,58,0,185,404,278,399,313,0,185,19,30,564,360,668,449,1144,462,1392,713,1731,510,626,334,360,272,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,281826,5723,60445,4125,27246,2181,3742,899,630,215,3707,633,1399,341,462,192,1175,299,3600,813,2988,504,3230,553,2726,558,2633,599,779,276,175,90,33199,2613,3366,541,652,263,3326,658,1787,430,444,206,819,249,5330,974,5073,662,3821,706,3434,595,2966,657,1309,386,872,284,221381,5794,109821,3186,6874,804,1356,370,11462,1007,6365,957,2365,444,3956,492,13268,1080,13032,892,15526,1379,14377,1062,10714,758,7192,708,3334,548,111560,3720,8813,969,1573,426,10807,1169,5782,735,2218,440,3393,497,11296,1137,15978,1551,15518,1222,13015,863,11912,861,7980,855,3275,459,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,45359,3456,12744,2410,5862,1338,684,553,105,112,784,372,294,279,367,371,210,149,727,525,816,474,830,531,478,313,384,342,0,197,183,180,6882,1712,762,622,514,371,852,447,93,92,267,298,87,75,493,306,1298,590,712,430,802,407,503,304,56,61,443,286,32615,3289,16625,2434,565,347,286,324,1182,480,623,301,158,235,103,115,2044,729,2791,1507,1745,566,2655,773,2785,973,1264,378,424,289,15990,2005,592,477,131,153,1658,705,415,253,279,228,300,193,926,351,2787,1029,2156,814,2106,558,2678,669,1624,556,338,217,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,25686,3057,7900,2177,4367,1481,548,320,124,201,350,267,657,538,0,168,0,168,457,426,749,536,701,425,163,154,543,335,0,168,75,89,3533,1095,147,203,0,168,113,123,264,242,0,168,113,193,366,269,850,452,692,318,127,105,551,377,99,95,211,254,17786,2481,10233,1492,951,618,0,168,414,262,323,247,0,168,160,170,1217,609,1249,524,1093,461,2580,691,1569,544,481,290,196,188,7553,1746,472,307,111,128,739,522,287,352,288,336,37,51,731,400,716,446,868,363,1311,524,937,374,579,278,477,277,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,14022,1850,4313,1113,1314,507,193,218,0,200,89,136,132,72,0,200,0,200,230,206,11,24,160,157,242,262,216,180,12,23,29,40,2999,820,391,339,18,35,545,285,12,30,0,200,21,42,273,220,691,443,180,127,557,289,113,115,160,184,38,44,9709,1364,5574,1158,488,218,68,108,320,177,160,159,25,44,119,127,775,445,707,459,535,334,754,381,1021,489,263,188,339,242,4135,703,88,98,59,117,309,165,83,100,32,46,71,81,376,256,660,415,564,361,687,271,591,275,461,252,154,148,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,67047,2467,34889,3505,16717,1931,2134,426,323,182,2037,529,1205,350,360,168,1081,497,2719,866,2612,771,1477,515,1509,511,801,301,406,181,53,60,18172,2074,2601,684,545,297,2250,574,1189,445,138,94,692,195,2570,567,3122,667,1941,552,1889,547,764,237,201,102,270,109,32158,3031,16776,1859,1437,521,341,176,1889,525,1040,304,308,199,556,274,1509,444,2552,567,1935,325,2274,511,1356,290,1093,380,486,196,15382,1886,1232,341,412,192,2012,529,1207,354,301,161,440,158,975,319,1791,600,1901,469,1725,420,1790,454,864,232,732,407,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,116973,8884,21612,4168,9696,1963,1001,815,150,189,1256,628,437,254,131,165,461,382,1065,610,1500,630,1407,549,1073,416,637,311,213,231,365,256,11916,2673,1186,673,154,186,1121,557,850,466,30,38,848,610,1395,647,1613,745,1358,494,1445,589,914,443,656,327,346,202,95361,7499,47095,4456,2775,733,1056,546,4626,1197,2255,800,1670,631,1192,564,3511,962,5870,1424,7367,1372,7364,1433,5181,962,2680,776,1548,597,48266,4317,2458,766,1010,601,3074,834,2147,726,1410,709,1516,613,3590,1042,7520,1459,7067,1411,6451,1332,5742,996,4407,908,1874,463,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,32254,2798,10732,2048,5059,1239,533,289,58,69,843,302,683,468,241,260,194,112,1061,422,294,176,373,313,277,173,201,130,75,92,226,230,5673,1378,560,406,162,155,715,488,403,295,73,77,138,89,589,268,723,313,711,365,685,317,470,282,183,120,261,173,21522,2622,9806,1333,813,392,81,95,746,522,667,338,66,66,108,102,883,400,1649,444,1522,537,1451,602,1216,404,349,225,255,179,11716,1747,413,239,54,74,1143,549,698,479,194,149,423,288,1995,659,1699,499,1287,463,1625,490,1308,446,451,253,426,223,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,20324,2489,4185,1573,2362,984,41,70,0,195,70,125,58,82,0,195,0,195,144,198,622,523,286,300,577,487,360,295,71,91,133,172,1823,789,192,231,70,125,186,180,0,195,0,195,0,195,135,139,45,79,391,319,425,333,99,92,169,227,111,115,16139,2286,8561,1427,96,112,61,84,861,529,589,249,116,143,110,120,539,325,1788,764,1115,538,1323,511,1046,413,672,384,245,144,7578,1396,254,267,26,49,474,281,360,249,87,80,150,162,454,301,888,435,1188,488,1844,832,926,319,491,249,436,243,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,92342,4837,28267,4003,13189,2214,1585,634,285,267,1834,694,628,318,625,433,287,190,1553,635,1973,641,1013,392,1820,688,902,321,441,243,243,232,15078,2356,1483,579,323,228,1462,636,806,407,123,126,605,317,1282,587,3045,913,1259,500,2010,616,1390,489,890,477,400,307,64075,4875,30928,2486,1453,618,401,186,2917,768,1340,529,983,490,1032,397,3742,897,4862,959,4142,767,3914,729,3559,667,1574,442,1009,434,33147,3180,1928,630,419,312,2727,758,1276,567,160,119,648,259,3938,865,3729,869,5134,1071,4603,958,4464,707,2770,643,1351,437,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,47855,2412,13057,1743,6361,947,875,384,117,76,695,298,504,323,100,87,295,176,704,418,1112,445,809,293,405,182,576,281,48,38,121,121,6696,1224,590,250,73,69,917,415,259,157,70,79,292,244,922,315,1019,338,1060,444,680,245,494,200,271,175,49,42,34798,2601,17646,1553,1172,376,247,162,1609,468,1132,374,623,230,692,337,1473,405,2080,629,2285,587,3010,564,2226,445,782,255,315,156,17152,1617,957,256,232,174,1529,400,775,328,269,223,496,176,1464,542,1773,450,2452,478,2886,646,2422,547,1405,435,492,230,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,14210,1797,4121,1451,2245,866,234,153,32,44,252,136,53,64,25,32,41,52,62,73,387,327,604,379,13,22,449,470,93,159,0,190,1876,797,278,150,0,190,409,346,19,31,0,190,37,43,153,161,306,320,207,191,356,322,66,76,29,48,16,28,10089,1523,4536,716,707,450,51,48,449,145,210,113,63,54,266,198,364,242,766,269,612,228,536,298,247,120,244,256,21,37,5553,1084,341,102,85,58,970,458,323,184,99,96,248,211,546,344,567,264,937,502,364,180,614,378,409,215,50,50,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
