GEO_ID,B24010G_001E,B24010G_001M,B24010G_002E,B24010G_002M,B24010G_003E,B24010G_003M,B24010G_004E,B24010G_004M,B24010G_005E,B24010G_005M,B24010G_006E,B24010G_006M,B24010G_007E,B24010G_007M,B24010G_008E,B24010G_008M,B24010G_009E,B24010G_009M,B24010G_010E,B24010G_010M,B24010G_011E,B24010G_011M,B24010G_012E,B24010G_012M,B24010G_013E,B24010G_013M,B24010G_014E,B24010G_014M,B24010G_015E,B24010G_015M,B24010G_016E,B24010G_016M,B24010G_017E,B24010G_017M,B24010G_018E,B24010G_018M,B24010G_019E,B24010G_019M,B24010G_020E,B24010G_020M,B24010G_021E,B24010G_021M,B24010G_022E,B24010G_022M,B24010G_023E,B24010G_023M,B24010G_024E,B24010G_024M,B24010G_025E,B24010G_025M,B24010G_026E,B24010G_026M,B24010G_027E,B24010G_027M,B24010G_028E,B24010G_028M,B24010G_029E,B24010G_029M,B24010G_030E,B24010G_030M,B24010G_031E,B24010G_031M,B24010G_032E,B24010G_032M,B24010G_033E,B24010G_033M,B24010G_034E,B24010G_034M,B24010G_035E,B24010G_035M,B24010G_036E,B24010G_036M,B24010G_037E,B24010G_037M,B24010G_038E,B24010G_038M,B24010G_039E,B24010G_039M,B24010G_040E,B24010G_040M,B24010G_041E,B24010G_041M,B24010G_042E,B24010G_042M,B24010G_043E,B24010G_043M,B24010G_044E,B24010G_044M,B24010G_045E,B24010G_045M,B24010G_046E,B24010G_046M,B24010G_047E,B24010G_047M,B24010G_048E,B24010G_048M,B24010G_049E,B24010G_049M,B24010G_050E,B24010G_050M,B24010G_051E,B24010G_051M,B24010G_052E,B24010G_052M,B24010G_053E,B24010G_053M,B24010G_054E,B24010G_054M,B24010G_055E,B24010G_055M,B24010G_056E,B24010G_056M,B24010G_057E,B24010G_057M,B24010G_058E,B24010G_058M,B24010G_059E,B24010G_059M,B24010G_060E,B24010G_060M,B24010G_061E,B24010G_061M,B24010G_062E,B24010G_062M,B24010G_063E,B24010G_063M,B24010G_064E,B24010G_064M,B24010G_065E,B24010G_065M,B24010G_066E,B24010G_066M,B24010G_067E,B24010G_067M,B24010G_068E,B24010G_068M,B24010G_069E,B24010G_069M,B24010G_070E,B24010G_070M,B24010G_071E,B24010G_071M,B24010G_072E,B24010G_072M,B24010G_073E,B24010G_073M,NAME,B24010G_001MA,B24010G_001EA,B24010G_002EA,B24010G_002MA,B24010G_003EA,B24010G_003MA,B24010G_004MA,B24010G_004EA,B24010G_005MA,B24010G_005EA,B24010G_006MA,B24010G_006EA,B24010G_007EA,B24010G_007MA,B24010G_008EA,B24010G_008MA,B24010G_009MA,B24010G_009EA,B24010G_010MA,B24010G_010EA,B24010G_011MA,B24010G_011EA,B24010G_012EA,B24010G_012MA,B24010G_013EA,B24010G_013MA,B24010G_014EA,B24010G_014MA,B24010G_015MA,B24010G_015EA,B24010G_016EA,B24010G_016MA,B24010G_017EA,B24010G_017MA,B24010G_018EA,B24010G_018MA,B24010G_019EA,B24010G_019MA,B24010G_020MA,B24010G_020EA,B24010G_021MA,B24010G_021EA,B24010G_022MA,B24010G_022EA,B24010G_023EA,B24010G_023MA,B24010G_024EA,B24010G_024MA,B24010G_025EA,B24010G_025MA,B24010G_026MA,B24010G_026EA,B24010G_027MA,B24010G_027EA,B24010G_028EA,B24010G_028MA,B24010G_029EA,B24010G_029MA,B24010G_030EA,B24010G_030MA,B24010G_031MA,B24010G_031EA,B24010G_032MA,B24010G_032EA,B24010G_033MA,B24010G_033EA,B24010G_034MA,B24010G_034EA,B24010G_035MA,B24010G_035EA,B24010G_036EA,B24010G_036MA,B24010G_037MA,B24010G_037EA,B24010G_038MA,B24010G_038EA,B24010G_039MA,B24010G_039EA,B24010G_040MA,B24010G_040EA,B24010G_041MA,B24010G_041EA,B24010G_042MA,B24010G_042EA,B24010G_043MA,B24010G_043EA,B24010G_044MA,B24010G_044EA,B24010G_045MA,B24010G_045EA,B24010G_046MA,B24010G_046EA,B24010G_047EA,B24010G_047MA,B24010G_048MA,B24010G_048EA,B24010G_049MA,B24010G_049EA,B24010G_050MA,B24010G_050EA,B24010G_051EA,B24010G_051MA,B24010G_052EA,B24010G_052MA,B24010G_053MA,B24010G_053EA,B24010G_054MA,B24010G_054EA,B24010G_055MA,B24010G_055EA,B24010G_056MA,B24010G_056EA,B24010G_057EA,B24010G_057MA,B24010G_058EA,B24010G_058MA,B24010G_059MA,B24010G_059EA,B24010G_060MA,B24010G_060EA,B24010G_061MA,B24010G_061EA,B24010G_062EA,B24010G_062MA,B24010G_063EA,B24010G_063MA,B24010G_064MA,B24010G_064EA,B24010G_065MA,B24010G_065EA,B24010G_066MA,B24010G_066EA,B24010G_067EA,B24010G_067MA,B24010G_068EA,B24010G_068MA,B24010G_069EA,B24010G_069MA,B24010G_070MA,B24010G_070EA,B24010G_071EA,B24010G_071MA,B24010G_072EA,B24010G_072MA,B24010G_073EA,B24010G_073MA,state
0400000US37,64357,4756,32304,3464,8236,1615,3772,1098,3086,971,686,478,1865,750,1422,711,248,210,195,148,1647,671,344,285,54,72,780,456,469,368,952,552,366,256,586,432,6656,1473,472,469,1205,648,731,495,474,319,2419,839,1570,649,990,525,7081,1552,4156,1175,2925,1009,4734,1368,89,151,3504,1204,1141,410,5597,1445,2979,1063,938,460,1680,765,32053,2616,12960,1676,4856,1140,3150,1096,1706,627,508,277,239,207,62,77,207,197,4483,1008,735,362,419,312,2823,816,506,283,3113,998,1975,687,1138,602,6838,1364,1610,646,82,82,82,82,0,198,2181,868,553,386,2412,882,10165,1542,4233,1061,5932,1300,146,165,31,53,0,198,115,150,1944,713,1559,642,283,260,102,104,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,85761,4639,42388,3473,9499,1350,3388,768,2622,689,766,381,2837,816,1099,468,1371,596,367,298,1963,592,388,312,316,261,655,312,604,293,1311,498,782,335,529,369,7748,1309,424,439,1361,684,684,446,677,496,3999,912,1325,517,639,381,9443,1754,4616,1047,4827,1339,4927,1079,33,69,2617,835,2277,798,10771,1800,5963,1251,2162,732,2646,889,43373,3249,14134,2050,4454,1261,2729,1068,1725,609,637,369,479,351,126,144,32,45,5934,1506,1241,602,542,307,3248,1092,903,435,3109,651,1720,514,1389,491,11618,1841,2259,760,346,226,346,226,0,185,5262,1260,764,355,2987,935,12668,1947,5303,1023,7365,1486,388,397,16,27,0,185,372,394,4565,1314,2562,912,571,439,1432,709,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,105018,4728,54256,3253,12625,1429,5575,895,4349,868,1226,420,2533,630,1237,430,1068,406,228,156,2982,737,355,290,432,211,1697,585,498,214,1535,517,785,356,750,354,8888,1545,376,197,1883,535,1198,477,685,314,3662,1291,2144,553,823,357,9648,1503,4237,845,5411,1154,11408,1284,666,358,7379,1175,3363,690,11687,1317,5123,875,3395,691,3169,763,50762,2793,17860,1723,6839,997,4319,868,2520,592,686,333,420,161,149,166,117,137,6133,930,1207,394,303,180,3804,714,819,390,4202,876,2069,490,2133,596,13459,1647,2615,732,281,172,141,109,140,133,5077,1161,2216,651,3270,732,16384,1409,5081,750,11303,1319,825,478,39,46,436,407,350,227,2234,477,1236,332,450,227,548,324,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,59981,4398,29727,2941,8339,1506,3240,1104,2557,1032,683,349,1897,670,1208,491,424,308,265,230,2503,725,440,285,312,241,1183,497,568,442,699,388,470,345,229,228,5474,1074,70,89,884,397,612,351,272,192,3139,803,844,478,537,242,5376,1297,2237,829,3139,988,5136,1248,1688,930,1257,634,2191,771,5402,1255,1657,595,2116,943,1629,736,30254,2594,10349,1513,3389,970,1321,556,2068,812,1094,438,536,300,356,266,202,176,3438,796,380,261,377,295,1517,575,1164,610,2428,886,1592,612,836,596,7591,1689,490,294,166,142,75,92,91,110,3788,1128,326,248,2821,886,10416,1814,4115,1036,6301,1218,191,199,132,169,59,102,0,197,1707,706,1146,620,72,94,489,446,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,83861,5229,42020,3955,11508,1601,4915,1068,3027,867,1888,654,3041,807,1575,673,1316,514,150,142,2339,722,463,314,181,155,891,379,804,479,1213,482,838,402,375,242,8950,1829,280,215,1703,576,1123,511,580,329,2974,898,3340,1487,653,424,6446,1309,3721,1059,2725,938,5852,1712,990,701,3491,1511,1371,613,9264,1844,4193,1317,1488,619,3583,1099,41841,3353,14934,2242,6054,1297,3407,1054,2647,800,908,425,432,281,76,106,400,295,4794,1161,1234,534,243,283,2381,809,936,454,3178,852,2202,659,976,448,12453,1909,3762,1267,355,314,132,103,223,299,4028,984,1261,551,3047,909,10652,1475,4651,1074,6001,1044,483,352,302,289,32,66,149,196,3319,946,1689,669,365,302,1265,528,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,27346,3067,13992,1825,4006,929,1382,588,1176,523,206,287,1177,566,532,331,502,383,143,209,898,527,63,124,81,131,347,290,407,344,549,403,329,335,220,255,2680,882,151,172,793,628,139,166,654,584,929,437,324,235,483,434,3123,950,2388,804,735,411,1891,752,84,117,1053,561,754,427,2292,897,717,465,783,526,792,502,13354,2352,2774,875,561,344,410,252,151,185,315,278,148,179,118,190,49,84,838,404,364,257,16,28,407,316,51,83,1060,668,486,333,574,564,3483,1121,681,453,0,200,0,200,0,200,1654,774,209,205,939,494,4952,1227,2813,937,2139,725,818,584,0,200,131,216,687,533,1327,838,677,444,314,325,336,451,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,39991,2999,20008,2059,4858,978,1836,649,1437,591,399,238,724,545,121,129,570,533,33,56,1789,599,292,280,29,57,1173,549,295,257,509,331,410,301,99,122,4310,1097,0,198,941,581,669,511,272,233,2168,817,1066,540,135,175,3254,917,1675,640,1579,683,2848,881,222,255,1696,641,930,411,4738,1474,2907,1025,1128,670,703,486,19983,2149,6975,1294,2140,513,715,377,1425,499,493,343,183,233,0,198,310,262,2683,917,502,598,131,160,1789,684,261,233,1659,658,831,398,828,528,4175,1060,755,442,144,157,65,117,79,100,1852,776,648,390,776,408,6438,1005,3227,803,3211,660,58,102,0,198,58,102,0,198,2337,907,1834,806,295,255,208,225,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,220907,9560,118777,6955,33150,2988,12294,1804,8932,1523,3362,866,8978,1610,5759,1126,2326,894,893,715,7926,1553,712,339,708,514,3420,980,3086,1061,3952,1123,2355,972,1597,629,19809,2551,934,727,4576,1221,2665,1062,1911,748,7964,1418,3922,1242,2413,790,27009,2989,16655,2360,10354,1804,15997,2486,754,481,8220,1779,7023,1591,22812,3209,9791,2265,7495,1711,5526,1565,102130,4811,37983,2857,11820,1560,6854,1296,4966,1042,2901,809,1130,460,1262,600,509,284,14507,1982,1709,661,1378,627,9575,1568,1845,730,8755,1596,5274,1193,3481,937,23975,2667,3595,1112,1833,1060,825,477,1008,947,8770,1633,2224,897,7553,1722,36014,3785,13360,2204,22654,2706,627,491,70,87,214,200,343,395,3531,943,1737,625,989,494,805,448,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,22662,2802,11688,1626,3655,766,1312,460,772,326,540,280,980,535,744,510,174,207,62,82,1150,481,195,207,162,144,505,326,288,201,213,167,154,151,59,85,1608,598,187,220,354,243,306,244,48,43,822,365,68,83,177,210,3288,1020,1729,669,1559,812,1387,634,0,184,1072,599,315,227,1750,608,943,394,443,358,364,267,10974,1964,3279,987,771,599,457,404,314,422,236,169,181,138,0,184,55,93,1561,566,386,296,0,184,918,472,257,186,711,375,420,271,291,278,3012,868,568,371,235,193,187,176,48,79,1099,571,430,231,680,419,3577,928,1208,602,2369,675,135,219,0,184,0,184,135,219,971,831,484,455,45,66,442,479,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,91124,5821,47363,3951,17696,2358,6755,1327,4250,1128,2505,759,5894,1190,4210,928,1261,526,423,330,3879,995,464,401,980,606,1652,629,783,430,1168,487,742,417,426,237,8927,1789,159,207,2655,977,1659,804,996,564,3018,957,2154,942,941,556,8814,1460,5321,1176,3493,874,6101,1321,100,166,3761,1070,2240,837,5825,1547,1914,742,1807,703,2104,1076,43761,3686,19478,2037,7096,1337,4069,951,3027,991,2195,792,1554,717,352,268,289,173,6746,1217,1119,444,680,460,4091,885,856,377,3441,938,1885,669,1556,610,9745,1808,1744,687,729,505,613,482,116,148,3268,1040,1232,590,2772,780,12650,2278,6637,1594,6013,1252,301,218,56,95,0,195,245,213,1587,558,503,307,572,382,512,299,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,131338,5631,65163,4260,20239,2377,9397,1976,7023,1638,2374,1077,5545,1110,3382,914,1625,638,538,321,3794,930,739,415,600,426,1231,595,1224,572,1503,600,690,419,813,363,11820,2151,379,292,2697,943,1733,659,964,661,4916,1263,1678,810,2150,1007,12173,1780,7081,1469,5092,1170,8285,1394,614,343,4231,1164,3440,873,12646,2593,4795,1446,4134,1108,3717,1247,66175,3759,24790,2174,8400,1495,4102,994,4298,997,2594,801,1436,570,724,463,434,290,9363,2079,2425,903,798,496,4676,1336,1464,702,4433,1093,2796,851,1637,710,17817,2519,2450,738,302,222,302,222,0,193,7846,1720,2156,884,5063,1484,20236,2012,7891,1502,12345,1596,257,181,53,61,90,123,114,126,3075,1037,1185,544,968,517,922,653,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,37222,3226,19315,1910,4553,952,2074,670,1438,622,636,383,974,361,468,303,413,245,93,137,978,409,103,131,85,112,322,177,468,327,527,319,304,207,223,238,5160,1270,182,189,1132,560,512,320,620,491,2573,1005,680,360,593,350,2241,475,1459,440,782,281,2724,728,182,158,1617,558,925,434,4637,887,2304,635,1070,373,1263,524,17907,2122,5027,1047,1636,504,969,409,667,276,485,281,116,144,36,62,333,207,1940,582,596,270,103,117,1151,548,90,100,966,458,468,296,498,324,5199,1061,666,270,537,335,537,335,0,145,1841,581,410,207,1745,672,5980,1030,2251,645,3729,923,372,247,230,190,37,62,105,119,1329,475,1036,421,197,158,96,80,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
