GEO_ID,B17010B_001E,B17010B_001M,B17010B_002E,B17010B_002M,B17010B_003E,B17010B_003M,B17010B_004E,B17010B_004M,B17010B_005E,B17010B_005M,B17010B_006E,B17010B_006M,B17010B_007E,B17010B_007M,B17010B_008E,B17010B_008M,B17010B_009E,B17010B_009M,B17010B_010E,B17010B_010M,B17010B_011E,B17010B_011M,B17010B_012E,B17010B_012M,B17010B_013E,B17010B_013M,B17010B_014E,B17010B_014M,B17010B_015E,B17010B_015M,B17010B_016E,B17010B_016M,B17010B_017E,B17010B_017M,B17010B_018E,B17010B_018M,B17010B_019E,B17010B_019M,B17010B_020E,B17010B_020M,B17010B_021E,B17010B_021M,B17010B_022E,B17010B_022M,B17010B_023E,B17010B_023M,B17010B_024E,B17010B_024M,B17010B_025E,B17010B_025M,B17010B_026E,B17010B_026M,B17010B_027E,B17010B_027M,B17010B_028E,B17010B_028M,B17010B_029E,B17010B_029M,B17010B_030E,B17010B_030M,B17010B_031E,B17010B_031M,B17010B_032E,B17010B_032M,B17010B_033E,B17010B_033M,B17010B_034E,B17010B_034M,B17010B_035E,B17010B_035M,B17010B_036E,B17010B_036M,B17010B_037E,B17010B_037M,B17010B_038E,B17010B_038M,B17010B_039E,B17010B_039M,B17010B_040E,B17010B_040M,B17010B_041E,B17010B_041M,NAME,B17010B_001EA,B17010B_001MA,B17010B_002EA,B17010B_002MA,B17010B_003EA,B17010B_003MA,B17010B_004MA,B17010B_004EA,B17010B_005MA,B17010B_005EA,B17010B_006MA,B17010B_006EA,B17010B_007EA,B17010B_007MA,B17010B_008EA,B17010B_008MA,B17010B_009EA,B17010B_009MA,B17010B_010MA,B17010B_010EA,B17010B_011MA,B17010B_011EA,B17010B_012EA,B17010B_012MA,B17010B_013EA,B17010B_013MA,B17010B_014EA,B17010B_014MA,B17010B_015MA,B17010B_015EA,B17010B_016MA,B17010B_016EA,B17010B_017MA,B17010B_017EA,B17010B_018MA,B17010B_018EA,B17010B_019EA,B17010B_019MA,B17010B_020EA,B17010B_020MA,B17010B_021MA,B17010B_021EA,B17010B_022MA,B17010B_022EA,B17010B_023MA,B17010B_023EA,B17010B_024EA,B17010B_024MA,B17010B_025EA,B17010B_025MA,B17010B_026MA,B17010B_026EA,B17010B_027MA,B17010B_027EA,B17010B_028MA,B17010B_028EA,B17010B_029MA,B17010B_029EA,B17010B_030EA,B17010B_030MA,B17010B_031EA,B17010B_031MA,B17010B_032MA,B17010B_032EA,B17010B_033MA,B17010B_033EA,B17010B_034MA,B17010B_034EA,B17010B_035EA,B17010B_035MA,B17010B_036EA,B17010B_036MA,B17010B_037MA,B17010B_037EA,B17010B_038MA,B17010B_038EA,B17010B_039EA,B17010B_039MA,B17010B_040EA,B17010B_040MA,B17010B_041EA,B17010B_041MA,state
0400000US32,49263,2173,10287,1398,2168,711,1303,592,372,320,167,161,764,462,865,394,8119,1297,1317,658,1122,617,212,190,516,455,394,289,195,203,6802,1099,6264,1096,1191,650,1842,661,3231,882,538,336,38976,2076,19243,1451,8686,1264,1523,692,2059,667,5104,1025,10557,1220,19733,1973,5065,1051,3624,958,1286,550,519,379,1819,725,1441,563,14668,1729,9448,1572,1809,825,2407,813,5232,1302,5220,1092,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,266299,6023,43694,3512,6081,1135,4208,995,791,559,1146,447,2271,821,1873,632,37613,3171,4612,1265,3094,979,904,574,580,475,1610,636,1518,783,33001,2886,28277,2814,5087,1167,8714,1316,14476,1927,4724,944,222605,4932,112568,4341,55745,3559,9281,1594,9959,1718,36505,2481,56823,3152,110037,4509,21093,2510,11218,1970,2189,864,1708,801,7321,1490,9875,1662,88944,4113,52874,3475,7660,1561,8630,1510,36584,3067,36070,2401,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,677778,8760,133543,6098,19501,2330,11853,1814,1689,883,4487,1101,5677,1168,7648,1424,114042,5995,13150,1925,8182,1736,1694,732,1585,656,4903,1368,4968,912,100892,5339,80150,4884,11232,1880,20811,2269,48107,3415,20742,2461,544235,8002,245750,7099,113469,4698,19063,2180,23715,2250,70691,3610,132281,5175,298485,7967,62216,3917,26713,2708,5572,1411,4462,1379,16679,2034,35503,3235,236269,7010,125925,6120,17523,2187,21984,2694,86418,5049,110344,3698,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,501136,7645,113426,5190,20075,2238,10283,1560,907,485,3032,729,6344,1327,9792,1552,93351,4517,12314,2082,8800,1769,2378,1013,1254,548,5168,1170,3514,898,81037,4495,67567,4132,12572,1824,19530,2189,35465,2646,13470,1765,387710,6983,215815,6064,92031,4923,13409,2259,17064,2384,61558,4357,123784,4773,171895,6194,34579,2990,18242,2976,3861,1278,2706,1218,11675,2253,16337,1997,137316,5568,80567,4628,11457,1901,10691,1643,58419,4349,56749,3494,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,320580,6777,98922,4871,11764,1876,7918,1554,862,486,4356,1165,2700,752,3846,947,87158,4185,11101,1648,7898,1632,2038,881,2871,1051,2989,868,3203,897,76057,3509,65462,3430,14194,2002,17763,2137,33505,2687,10595,1570,221658,5415,109577,5039,44520,3900,7506,1654,9302,1642,27712,2731,65057,3570,112081,5525,19127,1932,9793,1411,1920,777,1451,650,6422,1113,9334,1568,92954,4737,55633,3666,8166,1535,9304,1574,38163,3082,37321,2749,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,60732,2097,15396,1449,2359,733,1929,738,557,493,546,399,826,321,430,193,13037,1364,1959,697,1546,638,419,312,202,145,925,535,413,256,11078,1192,9885,1113,2233,663,3404,947,4248,885,1193,572,45336,1812,25636,1732,10449,1479,1749,686,2084,596,6616,1016,15187,1343,19700,1544,4605,763,2712,710,455,297,181,159,2076,655,1893,468,15095,1323,9641,1294,2351,723,1182,498,6108,987,5454,900,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,284755,6527,71281,4127,10214,1563,5926,1241,630,409,1697,607,3599,1063,4288,1068,61067,3979,7680,1322,6138,1156,1729,676,1311,557,3098,1017,1542,630,53387,3937,46141,3833,8556,1766,12133,1826,25452,2949,7246,1391,213474,5930,97747,4300,44020,3354,5768,1107,10006,2006,28246,2496,53727,3407,115727,5235,24222,3306,12763,2307,3829,1298,1899,708,7035,1637,11459,2023,91505,4516,54912,3690,10136,1787,9953,1834,34823,3044,36593,2710,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,15507,1555,2875,903,404,314,383,314,47,75,87,147,249,275,21,45,2471,782,488,476,417,466,146,243,242,365,29,48,71,117,1983,620,1841,612,336,275,264,231,1241,554,142,140,12632,1363,5514,1057,3526,773,301,195,1157,513,2068,542,1988,761,7118,1293,1930,732,1224,599,241,269,309,315,674,538,706,467,5188,1128,4199,1100,414,370,656,440,3129,935,989,401,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,299170,6296,72659,4468,9568,1510,5445,1160,440,328,2458,1028,2547,870,4123,981,63091,4119,6874,1368,4270,1201,1172,610,1226,570,1872,679,2604,780,56217,4375,47342,3841,8701,1796,13557,2183,25084,2585,8875,1369,226511,6099,124263,5001,47091,3456,7640,1696,8037,1437,31414,2668,77172,3947,102248,4709,20093,2469,8469,2070,1845,794,449,310,6175,1885,11624,1722,82155,4769,43272,3944,6556,1346,8029,1764,28687,3123,38883,2710,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,249884,6026,67167,4170,9323,1576,5957,1372,1230,614,1923,719,2804,989,3366,854,57844,3752,5489,1373,3592,1171,725,643,746,494,2121,896,1897,633,52355,3268,46576,3080,7456,1597,13892,1845,25228,2595,5779,1262,182717,5784,92963,4344,43352,3657,7702,1947,7016,1628,28634,2831,49611,3165,89754,4316,17595,2564,8326,1789,1477,617,1455,815,5394,1406,9269,1754,72159,3955,39943,2937,5907,1354,5848,1129,28188,2546,32216,3023,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,717609,9522,142963,6336,25273,2830,16602,2433,3281,1052,5966,1661,7355,1613,8671,1445,117690,5565,14037,2035,10804,1811,2671,1012,1911,982,6222,1337,3233,911,103653,5073,87862,5147,14076,2328,25936,2858,47850,3924,15791,1993,574646,10797,320586,8488,154717,6707,22016,2642,34870,3764,97831,4981,165869,7062,254060,9073,52240,3841,26566,3308,6245,1816,2995,1260,17326,2502,25674,2673,201820,8442,126390,7179,20066,3085,17213,2738,89111,5936,75430,5121,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,373192,6744,64461,3752,9413,1530,5263,1267,753,425,1687,745,2823,837,4150,960,55048,3331,5185,1255,3939,1071,1293,772,441,390,2205,700,1246,573,49863,3398,44144,3342,7517,1607,11605,2007,25022,2295,5719,1200,308731,6278,180409,6016,84287,4785,14065,1930,17134,1856,53088,3857,96122,4291,128322,5599,26768,2649,12958,1942,2970,1020,1159,578,8829,1483,13810,2198,101554,5058,57746,4207,9903,1639,7512,1556,40331,3555,43808,2929,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,52530,3323,10925,2160,3579,1192,2472,825,900,462,642,404,930,676,1107,657,7346,1678,1395,820,1395,820,416,497,44,74,935,641,0,193,5951,1532,5326,1483,970,640,1708,762,2648,1061,625,415,41605,2972,27428,2282,13971,1724,3105,1097,3781,1071,7085,1221,13457,1646,14177,2018,4066,1136,2585,886,715,528,462,392,1408,595,1481,726,10111,1678,5867,1333,1165,563,723,468,3979,1088,4244,1187,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,14601,1353,3927,971,739,343,403,279,0,187,94,127,309,291,336,254,3188,943,742,359,740,359,272,206,163,193,305,229,2,8,2446,817,2369,813,378,380,1180,605,811,451,77,95,10674,1230,6203,837,2687,742,460,264,467,315,1760,663,3516,773,4471,946,1048,511,784,440,100,122,231,244,453,406,264,240,3423,782,1645,602,221,190,0,187,1424,582,1778,539,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,78533,2494,27479,2460,2220,587,1264,517,70,87,772,482,422,272,956,343,25259,2442,4006,1181,3787,1143,1173,688,402,328,2212,888,219,144,21253,2229,19392,2108,3271,1003,6388,1315,9733,1481,1861,592,51054,2413,19697,1465,9012,1357,1155,530,1339,635,6518,1184,10685,1037,31357,2356,6792,1236,4222,1138,817,507,418,324,2987,901,2570,840,24565,2084,16979,1750,2416,723,2096,771,12467,1568,7586,1240,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,79290,4543,32396,2961,12366,1620,5612,1065,337,258,1206,590,4069,1012,6754,1235,20030,2149,2564,747,1575,564,427,365,347,262,801,439,989,484,17466,2120,11455,1591,1144,477,3110,1073,7201,1228,6011,1315,46894,3021,30704,2594,10572,1498,896,361,1404,630,8272,1394,20132,2151,16190,1763,4523,1178,1299,622,318,347,141,175,840,475,3224,998,11667,1312,4526,965,680,384,256,253,3590,859,7141,1053,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
