GEO_ID,B17001B_001E,B17001B_001M,B17001B_002E,B17001B_002M,B17001B_003E,B17001B_003M,B17001B_004E,B17001B_004M,B17001B_005E,B17001B_005M,B17001B_006E,B17001B_006M,B17001B_007E,B17001B_007M,B17001B_008E,B17001B_008M,B17001B_009E,B17001B_009M,B17001B_010E,B17001B_010M,B17001B_011E,B17001B_011M,B17001B_012E,B17001B_012M,B17001B_013E,B17001B_013M,B17001B_014E,B17001B_014M,B17001B_015E,B17001B_015M,B17001B_016E,B17001B_016M,B17001B_017E,B17001B_017M,B17001B_018E,B17001B_018M,B17001B_019E,B17001B_019M,B17001B_020E,B17001B_020M,B17001B_021E,B17001B_021M,B17001B_022E,B17001B_022M,B17001B_023E,B17001B_023M,B17001B_024E,B17001B_024M,B17001B_025E,B17001B_025M,B17001B_026E,B17001B_026M,B17001B_027E,B17001B_027M,B17001B_028E,B17001B_028M,B17001B_029E,B17001B_029M,B17001B_030E,B17001B_030M,B17001B_031E,B17001B_031M,B17001B_032E,B17001B_032M,B17001B_033E,B17001B_033M,B17001B_034E,B17001B_034M,B17001B_035E,B17001B_035M,B17001B_036E,B17001B_036M,B17001B_037E,B17001B_037M,B17001B_038E,B17001B_038M,B17001B_039E,B17001B_039M,B17001B_040E,B17001B_040M,B17001B_041E,B17001B_041M,B17001B_042E,B17001B_042M,B17001B_043E,B17001B_043M,B17001B_044E,B17001B_044M,B17001B_045E,B17001B_045M,B17001B_046E,B17001B_046M,B17001B_047E,B17001B_047M,B17001B_048E,B17001B_048M,B17001B_049E,B17001B_049M,B17001B_050E,B17001B_050M,B17001B_051E,B17001B_051M,B17001B_052E,B17001B_052M,B17001B_053E,B17001B_053M,B17001B_054E,B17001B_054M,B17001B_055E,B17001B_055M,B17001B_056E,B17001B_056M,B17001B_057E,B17001B_057M,B17001B_058E,B17001B_058M,B17001B_059E,B17001B_059M,NAME,B17001B_001EA,B17001B_001MA,B17001B_002EA,B17001B_002MA,B17001B_003MA,B17001B_003EA,B17001B_004EA,B17001B_004MA,B17001B_005MA,B17001B_005EA,B17001B_006EA,B17001B_006MA,B17001B_007EA,B17001B_007MA,B17001B_008MA,B17001B_008EA,B17001B_009MA,B17001B_009EA,B17001B_010MA,B17001B_010EA,B17001B_011MA,B17001B_011EA,B17001B_012MA,B17001B_012EA,B17001B_013MA,B17001B_013EA,B17001B_014EA,B17001B_014MA,B17001B_015EA,B17001B_015MA,B17001B_016MA,B17001B_016EA,B17001B_017EA,B17001B_017MA,B17001B_018MA,B17001B_018EA,B17001B_019EA,B17001B_019MA,B17001B_020MA,B17001B_020EA,B17001B_021MA,B17001B_021EA,B17001B_022MA,B17001B_022EA,B17001B_023MA,B17001B_023EA,B17001B_024MA,B17001B_024EA,B17001B_025MA,B17001B_025EA,B17001B_026EA,B17001B_026MA,B17001B_027MA,B17001B_027EA,B17001B_028EA,B17001B_028MA,B17001B_029MA,B17001B_029EA,B17001B_030MA,B17001B_030EA,B17001B_031MA,B17001B_031EA,B17001B_032MA,B17001B_032EA,B17001B_033MA,B17001B_033EA,B17001B_034MA,B17001B_034EA,B17001B_035MA,B17001B_035EA,B17001B_036MA,B17001B_036EA,B17001B_037EA,B17001B_037MA,B17001B_038MA,B17001B_038EA,B17001B_039EA,B17001B_039MA,B17001B_040MA,B17001B_040EA,B17001B_041MA,B17001B_041EA,B17001B_042MA,B17001B_042EA,B17001B_043MA,B17001B_043EA,B17001B_044MA,B17001B_044EA,B17001B_045MA,B17001B_045EA,B17001B_046EA,B17001B_046MA,B17001B_047MA,B17001B_047EA,B17001B_048EA,B17001B_048MA,B17001B_049MA,B17001B_049EA,B17001B_050EA,B17001B_050MA,B17001B_051EA,B17001B_051MA,B17001B_052MA,B17001B_052EA,B17001B_053MA,B17001B_053EA,B17001B_054MA,B17001B_054EA,B17001B_055EA,B17001B_055MA,B17001B_056EA,B17001B_056MA,B17001B_057EA,B17001B_057MA,B17001B_058MA,B17001B_058EA,B17001B_059EA,B17001B_059MA,state
0400000US35,39264,2284,8567,2352,4125,1273,278,290,0,190,240,332,273,243,0,190,57,72,901,745,825,721,679,394,376,240,393,290,103,137,0,190,4442,1801,305,345,71,145,549,472,564,449,0,190,203,200,309,232,656,588,524,380,168,182,438,327,261,241,394,285,30697,2727,17971,1825,1074,725,288,212,1172,603,469,413,183,235,371,452,2416,964,3066,954,2169,714,2249,405,1914,492,1375,456,1225,579,12726,1857,645,432,179,261,736,546,485,421,213,209,239,240,1694,729,1664,762,1553,741,1614,716,2196,666,659,292,849,450,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2980111,17374,690788,21507,303188,11051,36028,3929,6170,1274,39746,3223,17087,2063,6378,1329,11728,1630,40944,3779,33981,3932,26486,2752,35816,3332,30379,2325,11844,1567,6601,1173,387600,14583,30666,3150,6554,1566,38109,3447,17612,2485,7189,1366,11771,1830,42800,3413,55682,3314,48484,3583,48016,3654,39758,3060,20871,2008,20088,1883,2289323,26077,1057416,13162,63380,4080,13209,1823,77127,3865,41133,2821,14108,1602,30505,2171,118998,4314,170253,4636,140704,4007,155880,4077,122184,2967,71272,2055,38663,1527,1231907,16750,66325,3269,12184,1596,73360,3781,43087,3480,13062,2082,30138,2419,119272,4079,179646,4084,166713,4475,191591,4223,159204,3226,104157,2266,73168,2725,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2075082,10748,550310,16623,232078,9447,27713,3016,6341,1283,33253,3054,15118,2448,5835,1375,9523,1529,29669,3272,25037,2564,20911,2599,24930,2273,20122,2297,9356,1517,4270,944,318232,10092,29140,2747,7126,1583,32395,3458,17912,2407,4543,1079,9818,1548,40860,3353,44848,3539,37001,3004,32587,2755,33047,2107,15806,1833,13149,1434,1524772,16362,722947,9185,41220,3583,7352,1361,56713,4789,35938,3466,12103,1913,20844,2428,77067,4211,98412,4446,103092,3488,101561,3055,92745,2613,52730,2276,23170,1615,801825,11874,34518,2488,8339,1827,56012,4052,29104,3254,9644,1521,21942,2207,73630,3463,106329,4055,120790,3911,125393,3408,108069,2396,65607,1878,42448,1843,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1359798,10375,471652,16007,211292,8202,28530,2528,5059,1079,30814,2855,14170,2000,3599,898,7166,1184,27235,2815,22185,2646,22149,2283,21286,1941,20329,1942,6343,924,2427,747,260360,10019,27948,2293,6536,1178,29761,2992,12860,1780,5204,1124,8173,1281,34277,2732,42878,2835,28851,2544,26030,2306,21597,1967,7941,1232,8304,1133,888146,13920,421915,8757,22687,2580,5324,1129,32230,3278,16872,1988,7102,1264,14083,1465,46695,3119,57703,2883,56787,2864,59552,2629,53106,2165,30542,1128,19232,1113,466231,8480,21810,1876,4681,1167,31981,2799,15635,2010,7017,1278,12234,1508,43889,2549,55785,2859,64801,2960,69865,2888,66951,2211,41270,1367,30312,1450,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,269808,4549,80654,4892,34694,2557,5974,974,763,406,5155,1005,2134,754,276,155,1536,491,4771,1132,3262,761,2920,932,3798,749,2925,615,839,295,341,168,45960,3196,5336,1006,1023,512,6683,1104,1652,484,756,406,1212,413,7809,1410,7079,1125,3777,807,4337,912,3957,883,1114,366,1225,409,189154,5519,94359,3112,4795,848,694,307,8761,1194,3666,859,1562,506,2794,544,10952,1820,14753,1120,13120,1258,12647,955,11727,782,6020,512,2868,447,94795,3992,5655,1085,998,460,6754,1205,3487,924,972,455,3306,620,9625,1534,14557,1412,12580,1255,13234,1268,12545,1005,6912,626,4170,484,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,67910,3439,26014,3922,13574,2413,1290,551,626,513,980,417,762,604,280,474,450,271,2337,854,2594,995,955,577,1228,622,1643,632,429,358,0,197,12440,2280,1248,538,586,447,1370,803,461,295,137,183,165,244,1903,823,1609,686,1919,723,1251,718,884,423,868,326,39,65,41896,3948,22878,2505,967,439,225,305,1755,686,1088,607,112,166,583,382,3166,1067,3286,976,4039,1035,3189,737,2380,603,1844,525,244,225,19018,2412,971,516,273,186,1727,713,939,525,564,500,463,389,1072,591,3006,813,2772,824,2310,544,2536,647,1059,500,1326,370,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1330128,11096,392947,14420,172787,8110,20792,2641,2830,871,26253,3501,12139,1810,4516,1094,7457,1245,22658,2603,17961,2610,16979,2217,20060,2588,12905,1781,6040,1309,2197,653,220160,9096,19281,2379,4635,1339,24797,3122,11443,2080,3428,815,6727,1232,26244,2644,34772,3195,24817,2371,25245,2194,20715,1895,10345,1234,7711,1145,937181,18055,444654,9845,28314,3065,7024,1627,33344,3402,20658,2833,5564,1060,14174,1743,50656,2540,65696,2950,58237,2752,59817,2596,54475,2297,29453,1358,17242,1098,492527,11435,27912,2671,6061,1735,35472,3631,17737,1965,5440,1123,14396,1822,46352,3271,71155,3201,65698,2920,71069,2955,64047,2058,37745,1653,29443,1353,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,67271,3968,13854,2850,6433,1665,1009,498,362,405,1221,478,322,286,0,203,181,190,743,528,859,569,540,395,436,373,460,279,48,85,252,297,7421,1727,379,315,222,256,718,528,434,298,0,203,268,236,1044,645,1291,558,1400,607,675,317,248,220,338,242,404,288,53417,3732,27956,2261,1884,623,551,431,3060,892,1487,505,374,257,726,475,3266,813,4827,985,4714,671,3172,526,2516,386,938,387,441,251,25461,2060,2043,589,293,211,3667,754,837,476,367,320,1254,493,1420,584,4247,771,3180,755,3388,521,2889,530,1006,303,870,325,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1271165,7145,366049,14768,150285,8427,21110,2377,4463,1338,25692,2918,9718,2224,3019,870,6142,1372,18001,2897,15812,2321,9997,1853,12425,1736,14814,1947,6958,1136,2134,594,215764,8623,20536,2204,3778,1240,23507,3163,11392,1952,4082,1178,6254,1194,27397,2893,32676,2607,21393,2195,21452,2475,23358,2031,11002,1541,8937,1255,905116,16620,432293,9464,22214,2383,4261,1067,32916,3308,15901,2323,5375,1017,12497,1996,52420,3595,58486,3793,59667,2835,61865,2939,57222,2007,34027,1815,15442,1093,472823,10169,21053,2349,4970,1431,31734,3372,16088,2304,5991,1344,11215,1386,41808,3389,63512,2835,66976,2809,73682,2561,66590,2047,43397,1640,25807,1569,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1064112,8066,328560,14395,145067,7975,18282,2195,3832,944,25212,3000,10854,1606,2401,705,5933,1132,20702,2536,13318,2328,12887,2542,13394,1745,11283,1554,4571,1101,2398,672,183493,8586,20024,2321,3455,973,21301,2356,9931,1769,4396,1312,5284,1338,23851,3059,29654,2654,20595,2199,18825,1940,14724,1747,5962,1218,5491,1006,735552,14113,351259,7880,22150,2447,4618,1092,22292,2825,14574,2313,6748,1285,10779,1549,38691,2644,54342,3050,52037,3289,49712,2270,44205,1868,22149,1191,8962,918,384293,8694,19398,2403,3602,1094,24938,2512,13579,1661,4278,1044,10388,1644,36625,3477,54443,2827,55630,2446,57184,2422,56086,1848,30529,1598,17613,1362,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3096826,15738,719236,25289,313316,13326,40978,4501,6752,1534,49121,4330,22460,2920,8615,1851,11852,1662,40403,4441,29154,3324,29746,2810,29660,2858,27756,2483,11577,1664,5242,874,405920,15207,43041,4049,7990,1723,47592,4214,21755,2695,6076,1586,11177,2089,53402,3911,64079,4258,47232,3691,37474,2775,34588,2793,16479,1754,15035,1705,2377590,27972,1151254,15340,74547,4585,15498,2571,98847,6015,55529,4005,17929,2422,34580,2592,127322,4752,184449,5594,166994,4240,159080,3689,124873,3187,61639,2220,29967,1716,1226336,16910,65071,4755,16011,2760,92455,5616,50648,3395,18507,2333,37183,2896,114185,4492,184553,5462,191065,4898,182981,4094,148741,3162,79374,3203,45562,2317,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,32098,2280,7301,1915,4170,1114,427,359,0,184,417,388,282,321,128,131,155,216,894,487,861,472,215,328,582,334,97,131,112,153,0,184,3131,1185,132,157,0,184,941,525,218,259,0,184,229,324,443,401,363,297,128,176,399,358,58,105,128,124,92,113,24797,2667,14345,1855,513,308,206,181,2004,669,1092,579,257,347,738,447,1678,617,1820,752,3157,951,1231,402,1198,474,423,352,28,58,10452,1354,798,377,0,184,1265,601,646,408,134,117,512,398,1312,569,1478,589,1678,679,971,620,1054,479,265,210,339,267,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1527740,10694,323501,13839,133545,7237,17077,2027,4854,1186,20780,2342,8885,1613,2201,594,5275,1195,19460,2966,14114,2043,11466,2067,10797,1874,10972,1460,4712,1111,2952,916,189956,9158,17012,2122,3360,965,24845,2752,7970,1657,3276,1075,5446,1499,24544,2567,31079,3013,22022,2502,17273,2128,16271,1994,8722,1178,8136,1278,1204239,14656,575403,8674,33758,2596,6464,1313,42895,2961,24914,2616,8369,1407,17129,1585,57369,3120,86804,4290,78152,3320,86964,2890,73709,1741,37738,1842,21138,1697,628836,9681,29969,3028,7978,1602,38140,3012,21112,2345,8992,1361,16860,1894,58056,3035,87536,3737,85408,2982,102475,2656,87399,2205,50793,2101,34118,1756,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,241786,7788,59697,8173,29520,4470,2570,889,744,644,3481,1374,1317,789,804,589,873,617,4300,1459,3305,1341,4534,1254,4212,1128,2240,845,708,414,432,347,30177,4800,4105,1304,616,556,4128,1637,1463,769,255,224,1140,637,2926,1009,4946,1492,4098,1207,2961,847,2111,744,776,392,652,446,182089,7814,100516,4616,5571,1092,1420,541,6101,1209,4240,1107,1338,614,1928,692,10932,1794,17360,1939,15423,1382,15068,1414,12469,998,5963,773,2703,380,81573,4730,4333,1068,1317,648,6512,1187,2746,831,1259,634,2620,766,8664,1725,13030,1582,11447,1294,11661,1241,9901,904,5371,578,2712,551,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,60122,3237,18994,3158,9099,1748,1385,504,78,87,1331,802,576,408,92,162,297,211,1552,682,1362,611,906,445,285,201,730,382,389,256,116,113,9895,1873,895,441,57,96,1049,531,493,437,204,272,49,61,1365,738,2551,942,385,309,1168,441,782,388,179,149,718,349,41128,3548,21418,2048,579,408,130,131,1987,908,478,304,178,166,572,282,2781,1006,2745,1053,3560,1080,3136,987,2493,502,1527,444,1252,441,19710,2200,1176,518,283,244,1087,531,690,273,143,131,413,364,1911,755,2097,759,2163,655,2584,662,2742,595,2386,528,2035,535,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,344003,4625,129835,7602,57380,3901,7939,1311,1102,475,10436,1525,4145,970,1255,461,2090,681,7953,1630,6169,1263,4555,1183,5572,1095,4609,752,1115,367,440,254,72455,4815,8162,1268,1686,724,9471,1367,4093,1035,1621,431,2675,744,9816,1405,12356,1502,8891,1055,6766,1116,4394,821,1861,514,663,289,214168,7878,101725,4181,5699,1055,1722,727,9393,1567,5113,981,2119,523,2789,625,11671,1773,16376,1556,14317,1385,13962,1417,10186,897,5719,626,2659,459,112443,5087,6484,1293,1276,537,9932,1332,4939,959,2031,547,4604,962,11821,1735,15972,1464,14462,1159,15767,1303,13883,984,6648,676,4624,460,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,295976,13150,133270,9743,61622,5652,3728,1130,717,527,5483,1359,3278,1146,831,425,2612,835,8582,1924,4652,1035,7908,1279,6759,1262,8030,1247,6153,1291,2889,636,71648,5522,3607,1038,797,555,4700,1123,2234,782,888,414,2008,690,8527,1595,8401,1555,9344,1732,9875,1451,8767,1472,7029,1261,5471,1082,162706,8302,81281,5128,1288,527,504,450,3686,1078,1998,878,503,413,2467,742,8044,1285,10616,1529,12571,1865,13625,2224,11964,1552,9244,1156,4771,896,81425,4929,1525,732,287,290,3412,963,1813,658,316,196,2577,885,7524,1676,10269,1979,10640,1726,12188,1753,12874,1606,10743,1641,7257,1292,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
