GEO_ID,B21001D_001E,B21001D_001M,B21001D_002E,B21001D_002M,B21001D_003E,B21001D_003M,B21001D_004E,B21001D_004M,B21001D_005E,B21001D_005M,B21001D_006E,B21001D_006M,B21001D_007E,B21001D_007M,B21001D_008E,B21001D_008M,B21001D_009E,B21001D_009M,B21001D_010E,B21001D_010M,B21001D_011E,B21001D_011M,B21001D_012E,B21001D_012M,B21001D_013E,B21001D_013M,B21001D_014E,B21001D_014M,B21001D_015E,B21001D_015M,B21001D_016E,B21001D_016M,B21001D_017E,B21001D_017M,B21001D_018E,B21001D_018M,B21001D_019E,B21001D_019M,B21001D_020E,B21001D_020M,B21001D_021E,B21001D_021M,B21001D_022E,B21001D_022M,B21001D_023E,B21001D_023M,B21001D_024E,B21001D_024M,B21001D_025E,B21001D_025M,B21001D_026E,B21001D_026M,B21001D_027E,B21001D_027M,B21001D_028E,B21001D_028M,B21001D_029E,B21001D_029M,B21001D_030E,B21001D_030M,B21001D_031E,B21001D_031M,B21001D_032E,B21001D_032M,B21001D_033E,B21001D_033M,NAME,B21001D_001EA,B21001D_001MA,B21001D_002EA,B21001D_002MA,B21001D_003EA,B21001D_003MA,B21001D_004MA,B21001D_004EA,B21001D_005MA,B21001D_005EA,B21001D_006EA,B21001D_006MA,B21001D_007EA,B21001D_007MA,B21001D_008EA,B21001D_008MA,B21001D_009MA,B21001D_009EA,B21001D_010MA,B21001D_010EA,B21001D_011EA,B21001D_011MA,B21001D_012EA,B21001D_012MA,B21001D_013EA,B21001D_013MA,B21001D_014EA,B21001D_014MA,B21001D_015MA,B21001D_015EA,B21001D_016EA,B21001D_016MA,B21001D_017EA,B21001D_017MA,B21001D_018EA,B21001D_018MA,B21001D_019EA,B21001D_019MA,B21001D_020MA,B21001D_020EA,B21001D_021MA,B21001D_021EA,B21001D_022EA,B21001D_022MA,B21001D_023EA,B21001D_023MA,B21001D_024EA,B21001D_024MA,B21001D_025MA,B21001D_025EA,B21001D_026MA,B21001D_026EA,B21001D_027EA,B21001D_027MA,B21001D_028EA,B21001D_028MA,B21001D_029EA,B21001D_029MA,B21001D_030EA,B21001D_030MA,B21001D_031MA,B21001D_031EA,B21001D_032MA,B21001D_032EA,B21001D_033EA,B21001D_033MA,state
0400000US42,310726,3580,147864,2129,59166,1587,442,481,58724,1628,55987,1464,1534,691,54453,1564,17809,890,953,442,16856,926,9970,895,670,393,9300,908,4932,663,921,529,4011,666,162862,2304,63814,1617,259,302,63555,1661,60566,1429,256,277,60310,1447,19652,843,97,111,19555,837,12144,879,0,168,12144,879,6686,770,79,139,6607,736,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,52140,2256,23299,1674,8393,1437,616,503,7777,1367,9379,1385,453,313,8926,1390,2232,719,264,243,1968,709,2059,755,307,227,1752,712,1236,514,364,270,872,408,28841,1464,9178,1376,0,200,9178,1376,12205,1284,0,200,12205,1284,3642,741,46,63,3596,744,3078,760,0,200,3078,760,738,459,0,200,738,459,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,78744,2669,35430,1760,13012,1317,242,233,12770,1312,15054,1013,438,310,14616,960,3701,656,173,194,3528,654,2336,642,83,107,2253,671,1327,453,156,169,1171,447,43314,1780,14827,1141,0,198,14827,1141,16765,1164,260,277,16505,1176,5785,632,0,198,5785,632,4270,793,0,198,4270,793,1667,475,0,198,1667,475,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,893649,6114,428060,4467,151288,2886,1887,698,149401,2963,178020,2491,3534,940,174486,2520,53200,1560,1884,581,51316,1613,31230,1290,1994,644,29236,1323,14322,1098,1048,486,13274,1165,465589,3717,158352,2394,526,408,157826,2473,190736,2536,1441,917,189295,2579,64116,1515,240,234,63876,1514,34323,1251,243,196,34080,1302,18062,1267,115,142,17947,1261,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,52109,1798,23494,1198,10554,917,146,176,10408,925,8020,927,321,299,7699,971,3015,381,99,120,2916,389,1158,273,127,146,1031,304,747,312,210,174,537,284,28615,1125,11384,833,0,184,11384,833,10461,793,0,184,10461,793,3768,590,0,184,3768,590,1671,283,0,184,1671,283,1331,326,63,103,1268,347,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,394836,4701,182120,2954,63376,2275,1616,553,61760,2260,74700,1571,3361,797,71339,1793,22959,1102,1939,552,21020,1215,13405,962,2490,659,10915,978,7680,872,1214,448,6466,894,212716,2942,67450,2380,739,438,66711,2413,89531,1652,800,538,88731,1591,29188,1227,372,239,28816,1250,17486,1403,288,216,17198,1392,9061,903,89,103,8972,891,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,442802,4413,199571,2972,73876,2168,2406,741,71470,2284,74413,1613,2811,956,71602,1762,26359,1133,2382,761,23977,1127,15539,671,1568,520,13971,679,9384,494,2116,599,7268,701,243231,2844,76964,2011,508,370,76456,2088,93112,1520,992,458,92120,1621,35858,911,73,105,35785,923,22124,981,83,100,22041,984,15173,663,165,204,15008,604,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,106694,1916,51776,1313,26415,1563,380,331,26035,1608,18201,1011,249,164,17952,1029,3724,463,148,148,3576,462,2081,456,156,148,1925,433,1355,455,250,194,1105,437,54918,1388,26677,1286,173,207,26504,1329,19110,1125,278,203,18832,1155,4631,501,0,145,4631,501,2415,596,0,145,2415,596,2085,532,0,145,2085,532,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
