GEO_ID,B23002D_001E,B23002D_001M,B23002D_002E,B23002D_002M,B23002D_003E,B23002D_003M,B23002D_004E,B23002D_004M,B23002D_005E,B23002D_005M,B23002D_006E,B23002D_006M,B23002D_007E,B23002D_007M,B23002D_008E,B23002D_008M,B23002D_009E,B23002D_009M,B23002D_010E,B23002D_010M,B23002D_011E,B23002D_011M,B23002D_012E,B23002D_012M,B23002D_013E,B23002D_013M,B23002D_014E,B23002D_014M,B23002D_015E,B23002D_015M,B23002D_016E,B23002D_016M,B23002D_017E,B23002D_017M,B23002D_018E,B23002D_018M,B23002D_019E,B23002D_019M,B23002D_020E,B23002D_020M,B23002D_021E,B23002D_021M,B23002D_022E,B23002D_022M,B23002D_023E,B23002D_023M,B23002D_024E,B23002D_024M,B23002D_025E,B23002D_025M,B23002D_026E,B23002D_026M,B23002D_027E,B23002D_027M,B23002D_028E,B23002D_028M,B23002D_029E,B23002D_029M,B23002D_030E,B23002D_030M,B23002D_031E,B23002D_031M,B23002D_032E,B23002D_032M,B23002D_033E,B23002D_033M,B23002D_034E,B23002D_034M,B23002D_035E,B23002D_035M,B23002D_036E,B23002D_036M,B23002D_037E,B23002D_037M,B23002D_038E,B23002D_038M,B23002D_039E,B23002D_039M,B23002D_040E,B23002D_040M,B23002D_041E,B23002D_041M,B23002D_042E,B23002D_042M,B23002D_043E,B23002D_043M,B23002D_044E,B23002D_044M,B23002D_045E,B23002D_045M,B23002D_046E,B23002D_046M,B23002D_047E,B23002D_047M,B23002D_048E,B23002D_048M,B23002D_049E,B23002D_049M,B23002D_050E,B23002D_050M,B23002D_051E,B23002D_051M,B23002D_052E,B23002D_052M,B23002D_053E,B23002D_053M,B23002D_054E,B23002D_054M,B23002D_055E,B23002D_055M,B23002D_056E,B23002D_056M,B23002D_057E,B23002D_057M,B23002D_058E,B23002D_058M,B23002D_059E,B23002D_059M,B23002D_060E,B23002D_060M,B23002D_061E,B23002D_061M,B23002D_062E,B23002D_062M,B23002D_063E,B23002D_063M,B23002D_064E,B23002D_064M,B23002D_065E,B23002D_065M,B23002D_066E,B23002D_066M,B23002D_067E,B23002D_067M,B23002D_068E,B23002D_068M,B23002D_069E,B23002D_069M,B23002D_070E,B23002D_070M,B23002D_071E,B23002D_071M,B23002D_072E,B23002D_072M,B23002D_073E,B23002D_073M,B23002D_074E,B23002D_074M,B23002D_075E,B23002D_075M,B23002D_076E,B23002D_076M,B23002D_077E,B23002D_077M,B23002D_078E,B23002D_078M,B23002D_079E,B23002D_079M,NAME,B23002D_001EA,B23002D_001MA,B23002D_002EA,B23002D_002MA,B23002D_003EA,B23002D_003MA,B23002D_004MA,B23002D_004EA,B23002D_005MA,B23002D_005EA,B23002D_006EA,B23002D_006MA,B23002D_007EA,B23002D_007MA,B23002D_008EA,B23002D_008MA,B23002D_009MA,B23002D_009EA,B23002D_010MA,B23002D_010EA,B23002D_011MA,B23002D_011EA,B23002D_012EA,B23002D_012MA,B23002D_013EA,B23002D_013MA,B23002D_014EA,B23002D_014MA,B23002D_015MA,B23002D_015EA,B23002D_016MA,B23002D_016EA,B23002D_017EA,B23002D_017MA,B23002D_018EA,B23002D_018MA,B23002D_019EA,B23002D_019MA,B23002D_020MA,B23002D_020EA,B23002D_021MA,B23002D_021EA,B23002D_022MA,B23002D_022EA,B23002D_023EA,B23002D_023MA,B23002D_024EA,B23002D_024MA,B23002D_025MA,B23002D_025EA,B23002D_026MA,B23002D_026EA,B23002D_027MA,B23002D_027EA,B23002D_028EA,B23002D_028MA,B23002D_029EA,B23002D_029MA,B23002D_030MA,B23002D_030EA,B23002D_031MA,B23002D_031EA,B23002D_032MA,B23002D_032EA,B23002D_033MA,B23002D_033EA,B23002D_034EA,B23002D_034MA,B23002D_035EA,B23002D_035MA,B23002D_036MA,B23002D_036EA,B23002D_037MA,B23002D_037EA,B23002D_038MA,B23002D_038EA,B23002D_039EA,B23002D_039MA,B23002D_040EA,B23002D_040MA,B23002D_041EA,B23002D_041MA,B23002D_042MA,B23002D_042EA,B23002D_043EA,B23002D_043MA,B23002D_044MA,B23002D_044EA,B23002D_045EA,B23002D_045MA,B23002D_046EA,B23002D_046MA,B23002D_047EA,B23002D_047MA,B23002D_048MA,B23002D_048EA,B23002D_049MA,B23002D_049EA,B23002D_050EA,B23002D_050MA,B23002D_051EA,B23002D_051MA,B23002D_052EA,B23002D_052MA,B23002D_053MA,B23002D_053EA,B23002D_054MA,B23002D_054EA,B23002D_055MA,B23002D_055EA,B23002D_056EA,B23002D_056MA,B23002D_057EA,B23002D_057MA,B23002D_058EA,B23002D_058MA,B23002D_059MA,B23002D_059EA,B23002D_060MA,B23002D_060EA,B23002D_061EA,B23002D_061MA,B23002D_062EA,B23002D_062MA,B23002D_063EA,B23002D_063MA,B23002D_064MA,B23002D_064EA,B23002D_065MA,B23002D_065EA,B23002D_066MA,B23002D_066EA,B23002D_067EA,B23002D_067MA,B23002D_068EA,B23002D_068MA,B23002D_069EA,B23002D_069MA,B23002D_070MA,B23002D_070EA,B23002D_071MA,B23002D_071EA,B23002D_072EA,B23002D_072MA,B23002D_073EA,B23002D_073MA,B23002D_074EA,B23002D_074MA,B23002D_075MA,B23002D_075EA,B23002D_076MA,B23002D_076EA,B23002D_077MA,B23002D_077EA,B23002D_078EA,B23002D_078MA,B23002D_079EA,B23002D_079MA,state
0400000US29,86344,2836,39347,1944,2592,540,460,244,12,29,448,242,415,253,33,58,2132,509,5274,1037,2109,751,12,28,2097,752,2080,748,17,33,3165,866,25071,1577,22095,1663,36,61,22059,1658,21360,1594,699,479,2976,931,3381,469,2714,530,0,181,2714,530,2714,530,0,181,667,313,1136,571,518,355,518,355,0,181,618,428,1893,453,242,227,242,227,0,181,1651,412,46997,2139,3499,709,916,490,0,181,916,490,823,493,93,106,2583,592,4559,887,1997,624,0,181,1997,624,1984,626,13,23,2562,846,28722,1757,18958,1626,0,181,18958,1626,18458,1651,500,309,9764,1521,5709,928,3333,871,0,181,3333,871,3222,838,111,141,2376,639,2113,525,487,329,487,329,0,181,1626,578,2395,599,304,254,304,254,0,181,2091,616,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,189071,3683,82342,1847,5832,898,1329,524,55,96,1274,511,935,447,339,254,4503,1008,8054,846,5451,999,8,17,5443,1003,5017,994,426,446,2603,870,43243,1659,38379,1794,211,212,38168,1821,35122,1839,3046,953,4864,1223,12441,406,9068,797,0,203,9068,797,8692,789,376,325,3373,790,4562,682,1035,434,1035,434,0,203,3527,641,8210,628,1493,531,1465,534,28,46,6717,714,106729,2795,4754,990,1657,842,0,203,1657,842,1388,563,269,359,3097,667,8204,797,6495,956,53,61,6442,969,5590,1098,852,578,1709,622,56302,2216,42841,2717,141,219,42700,2726,40359,2830,2341,984,13461,2228,18690,643,10802,1412,0,203,10802,1412,10209,1331,593,374,7888,1233,6999,878,1702,656,1503,635,199,220,5297,868,11780,839,1166,445,1127,450,39,65,10614,960,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,659953,3698,317548,2358,20500,1109,2987,722,0,195,2987,722,2232,648,755,321,17513,1122,23158,927,12070,1295,18,30,12052,1300,10684,1284,1368,480,11088,1320,195008,1746,184371,2319,61,104,184310,2318,177749,2420,6561,1171,10637,1858,41980,623,33801,1267,0,195,33801,1267,31348,1400,2453,817,8179,1202,14155,1296,5985,986,5676,968,309,230,8170,1184,22747,1450,4091,1008,3678,935,413,293,18656,1409,342405,2307,18031,1383,3919,837,0,195,3919,837,3068,863,851,390,14112,1556,24760,1097,13134,1626,0,195,13134,1626,12213,1559,921,453,11626,1402,208018,1513,149762,3799,69,116,149693,3815,140760,3872,8933,1410,58256,3614,47573,547,27474,1673,0,195,27474,1673,25709,1629,1765,767,20099,1765,17558,1351,5452,1181,5281,1147,171,147,12106,1553,26465,1350,2014,656,1962,675,52,86,24451,1348,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1337034,6741,629324,4014,36267,1961,6080,1132,0,189,6080,1132,4524,981,1556,518,30187,1887,60474,1865,30531,1969,144,123,30387,1985,25106,1989,5281,1063,29943,2181,363664,2712,321829,3914,386,330,321443,3957,307758,3905,13685,1650,41835,3390,91092,1080,64871,2287,0,189,64871,2287,60088,2500,4783,1028,26221,2236,31099,1313,10431,1546,9691,1383,740,538,20668,1785,46728,1352,5448,1373,5219,1320,229,176,41280,1636,707710,4331,37638,1778,7842,1157,0,189,7842,1157,6208,1087,1634,392,29796,1854,66344,1968,31461,2028,0,189,31461,2028,27198,2058,4263,888,34883,2477,410645,3283,290906,5500,0,189,290906,5500,276919,5139,13987,1839,119739,5170,98501,1258,54083,2899,0,189,54083,2899,51300,2780,2783,834,44418,2662,32908,1600,7648,1115,7395,1105,253,213,25260,1702,61674,1956,3181,917,2974,897,207,182,58493,1934,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,192143,3432,91210,2318,6236,1066,1629,597,0,198,1629,597,1105,420,524,401,4607,1054,9066,1159,4929,1203,398,390,4531,1079,4055,1067,476,349,4137,777,60989,1820,56255,2048,842,448,55413,1966,53525,2101,1888,610,4734,1217,8579,790,7340,984,0,198,7340,984,7102,1010,238,199,1239,529,2555,556,1293,551,1274,554,19,31,1262,544,3785,715,517,356,517,356,0,198,3268,697,100933,2088,7168,1146,2026,698,11,24,2015,697,1724,702,291,162,5142,961,10228,1224,6561,1288,0,198,6561,1288,5578,1159,983,443,3667,990,63281,2100,42066,2130,88,99,41978,2135,39503,2071,2475,834,21215,2128,12061,1156,6709,1231,0,198,6709,1231,6210,1072,499,482,5352,1050,3451,606,861,412,861,412,0,198,2590,602,4744,858,370,297,370,297,0,198,4374,801,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,180896,3370,85038,2214,6611,991,1583,585,0,185,1583,585,1268,479,315,281,5028,895,8113,1126,3432,574,27,50,3405,568,2811,509,594,373,4681,965,52972,1735,48974,1971,37,64,48937,1977,47466,2175,1471,729,3998,960,8871,889,6879,824,0,185,6879,824,6539,771,340,215,1992,586,3463,713,2057,511,2057,511,0,185,1406,463,5008,739,1155,469,950,380,205,234,3853,716,95858,2075,6169,1131,1632,469,0,185,1632,469,1464,441,168,174,4537,1043,8152,1114,4055,643,0,185,4055,643,3421,655,634,353,4097,952,60233,1833,40016,2127,30,62,39986,2126,37997,2142,1989,652,20217,2223,11453,852,5576,903,0,185,5576,903,5406,896,170,159,5877,1041,3630,669,1080,403,1080,403,0,185,2550,629,6221,870,494,294,494,294,0,185,5727,872,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,62180,2255,28943,1523,2360,645,287,147,16,35,271,144,191,127,80,79,2073,666,4043,970,1721,515,135,184,1586,508,1470,504,116,132,2322,840,17027,1066,15304,1034,175,210,15129,1046,14725,1139,404,343,1723,515,3023,396,2186,528,0,153,2186,528,2130,544,56,88,837,451,1273,272,735,261,735,261,0,153,538,235,1217,449,31,42,31,42,0,153,1186,453,33237,1223,2570,689,775,375,163,211,612,309,468,281,144,143,1795,622,3688,537,1554,480,0,153,1554,480,1513,478,41,58,2134,625,19141,1026,12648,1214,95,163,12553,1209,12171,1216,382,332,6493,1050,3990,546,2433,608,0,153,2433,608,2412,609,21,20,1557,505,1438,510,476,268,377,227,99,159,962,441,2410,572,54,69,54,69,0,153,2356,562,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,131302,2805,58315,1670,4665,1060,492,342,0,197,492,342,451,341,41,76,4173,944,6618,1060,3964,872,47,97,3917,873,3569,900,348,309,2654,930,33020,1120,29461,1284,110,145,29351,1308,28902,1353,449,299,3559,962,7351,628,5428,669,0,197,5428,669,5263,668,165,196,1923,633,2034,461,533,290,533,290,0,197,1501,423,4627,506,291,225,291,225,0,197,4336,499,72987,2300,3970,880,1037,448,0,197,1037,448,871,420,166,173,2933,798,8002,1393,3243,1039,0,197,3243,1039,3082,1032,161,208,4759,1344,42165,1603,30393,1634,0,197,30393,1634,28251,1714,2142,935,11772,1658,10161,702,5612,919,0,197,5612,919,5168,941,444,347,4549,897,3179,459,640,326,640,326,0,197,2539,578,5510,737,418,329,350,281,68,120,5092,694,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,320314,3658,152605,2096,11334,1253,3179,1011,0,168,3179,1011,2443,875,736,384,8155,877,16719,1149,8850,1187,0,168,8850,1187,8341,1175,509,309,7869,1125,91841,1833,82757,1916,32,73,82725,1909,78795,2092,3930,1072,9084,1148,17809,890,14201,1170,0,168,14201,1170,13273,1163,928,493,3608,840,6097,923,3053,863,2960,881,93,105,3044,711,8805,1024,1593,545,1521,499,72,118,7212,989,167709,2343,12547,970,2913,760,0,168,2913,760,2650,720,263,245,9634,939,16660,1245,7866,1209,0,168,7866,1209,6970,1095,896,518,8794,1151,100020,1981,71165,3050,0,168,71165,3050,68081,2949,3084,865,28855,2378,19652,843,11090,1115,0,168,11090,1115,10765,1153,325,243,8562,1249,6923,951,2220,539,2220,539,0,168,4703,928,11907,1201,981,413,981,413,0,168,10926,1130,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,55190,2371,25438,1680,1801,620,529,284,189,171,340,169,340,169,0,200,1272,529,3680,1055,2169,1000,580,597,1589,671,1370,640,219,259,1511,939,14430,1201,12589,1239,363,278,12226,1280,11875,1259,351,282,1841,712,2232,719,1438,514,0,200,1438,514,1438,514,0,200,794,542,977,299,398,228,398,228,0,200,579,245,2318,791,612,355,612,355,0,200,1706,782,29752,1462,1970,640,480,312,0,200,480,312,206,157,274,269,1490,599,3475,1016,1759,778,121,212,1638,757,1620,757,18,37,1716,900,16849,1427,12482,1521,87,135,12395,1491,11565,1320,830,545,4367,882,3642,741,2079,642,0,200,2079,642,2026,640,53,90,1563,520,1509,478,277,211,277,211,0,200,1232,416,2307,744,223,198,223,198,0,200,2084,716,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
