GEO_ID,B20005F_001E,B20005F_001M,B20005F_002E,B20005F_002M,B20005F_003E,B20005F_003M,B20005F_004E,B20005F_004M,B20005F_005E,B20005F_005M,B20005F_006E,B20005F_006M,B20005F_007E,B20005F_007M,B20005F_008E,B20005F_008M,B20005F_009E,B20005F_009M,B20005F_010E,B20005F_010M,B20005F_011E,B20005F_011M,B20005F_012E,B20005F_012M,B20005F_013E,B20005F_013M,B20005F_014E,B20005F_014M,B20005F_015E,B20005F_015M,B20005F_016E,B20005F_016M,B20005F_017E,B20005F_017M,B20005F_018E,B20005F_018M,B20005F_019E,B20005F_019M,B20005F_020E,B20005F_020M,B20005F_021E,B20005F_021M,B20005F_022E,B20005F_022M,B20005F_023E,B20005F_023M,B20005F_024E,B20005F_024M,B20005F_025E,B20005F_025M,B20005F_026E,B20005F_026M,B20005F_027E,B20005F_027M,B20005F_028E,B20005F_028M,B20005F_029E,B20005F_029M,B20005F_030E,B20005F_030M,B20005F_031E,B20005F_031M,B20005F_032E,B20005F_032M,B20005F_033E,B20005F_033M,B20005F_034E,B20005F_034M,B20005F_035E,B20005F_035M,B20005F_036E,B20005F_036M,B20005F_037E,B20005F_037M,B20005F_038E,B20005F_038M,B20005F_039E,B20005F_039M,B20005F_040E,B20005F_040M,B20005F_041E,B20005F_041M,B20005F_042E,B20005F_042M,B20005F_043E,B20005F_043M,B20005F_044E,B20005F_044M,B20005F_045E,B20005F_045M,B20005F_046E,B20005F_046M,B20005F_047E,B20005F_047M,B20005F_048E,B20005F_048M,B20005F_049E,B20005F_049M,B20005F_050E,B20005F_050M,B20005F_051E,B20005F_051M,B20005F_052E,B20005F_052M,B20005F_053E,B20005F_053M,B20005F_054E,B20005F_054M,B20005F_055E,B20005F_055M,B20005F_056E,B20005F_056M,B20005F_057E,B20005F_057M,B20005F_058E,B20005F_058M,B20005F_059E,B20005F_059M,B20005F_060E,B20005F_060M,B20005F_061E,B20005F_061M,B20005F_062E,B20005F_062M,B20005F_063E,B20005F_063M,B20005F_064E,B20005F_064M,B20005F_065E,B20005F_065M,B20005F_066E,B20005F_066M,B20005F_067E,B20005F_067M,B20005F_068E,B20005F_068M,B20005F_069E,B20005F_069M,B20005F_070E,B20005F_070M,B20005F_071E,B20005F_071M,B20005F_072E,B20005F_072M,B20005F_073E,B20005F_073M,B20005F_074E,B20005F_074M,B20005F_075E,B20005F_075M,B20005F_076E,B20005F_076M,B20005F_077E,B20005F_077M,B20005F_078E,B20005F_078M,B20005F_079E,B20005F_079M,B20005F_080E,B20005F_080M,B20005F_081E,B20005F_081M,B20005F_082E,B20005F_082M,B20005F_083E,B20005F_083M,B20005F_084E,B20005F_084M,B20005F_085E,B20005F_085M,B20005F_086E,B20005F_086M,B20005F_087E,B20005F_087M,B20005F_088E,B20005F_088M,B20005F_089E,B20005F_089M,B20005F_090E,B20005F_090M,B20005F_091E,B20005F_091M,B20005F_092E,B20005F_092M,B20005F_093E,B20005F_093M,B20005F_094E,B20005F_094M,B20005F_095E,B20005F_095M,NAME,B20005F_001EA,B20005F_001MA,B20005F_002EA,B20005F_002MA,B20005F_003EA,B20005F_003MA,B20005F_004MA,B20005F_004EA,B20005F_005MA,B20005F_005EA,B20005F_006EA,B20005F_006MA,B20005F_007EA,B20005F_007MA,B20005F_008EA,B20005F_008MA,B20005F_009MA,B20005F_009EA,B20005F_010MA,B20005F_010EA,B20005F_011EA,B20005F_011MA,B20005F_012EA,B20005F_012MA,B20005F_013EA,B20005F_013MA,B20005F_014EA,B20005F_014MA,B20005F_015MA,B20005F_015EA,B20005F_016MA,B20005F_016EA,B20005F_017EA,B20005F_017MA,B20005F_018EA,B20005F_018MA,B20005F_019EA,B20005F_019MA,B20005F_020MA,B20005F_020EA,B20005F_021MA,B20005F_021EA,B20005F_022EA,B20005F_022MA,B20005F_023EA,B20005F_023MA,B20005F_024EA,B20005F_024MA,B20005F_025MA,B20005F_025EA,B20005F_026MA,B20005F_026EA,B20005F_027MA,B20005F_027EA,B20005F_028EA,B20005F_028MA,B20005F_029MA,B20005F_029EA,B20005F_030MA,B20005F_030EA,B20005F_031MA,B20005F_031EA,B20005F_032MA,B20005F_032EA,B20005F_033EA,B20005F_033MA,B20005F_034EA,B20005F_034MA,B20005F_035MA,B20005F_035EA,B20005F_036MA,B20005F_036EA,B20005F_037MA,B20005F_037EA,B20005F_038MA,B20005F_038EA,B20005F_039EA,B20005F_039MA,B20005F_040EA,B20005F_040MA,B20005F_041EA,B20005F_041MA,B20005F_042EA,B20005F_042MA,B20005F_043MA,B20005F_043EA,B20005F_044MA,B20005F_044EA,B20005F_045EA,B20005F_045MA,B20005F_046EA,B20005F_046MA,B20005F_047EA,B20005F_047MA,B20005F_048MA,B20005F_048EA,B20005F_049MA,B20005F_049EA,B20005F_050EA,B20005F_050MA,B20005F_051EA,B20005F_051MA,B20005F_052EA,B20005F_052MA,B20005F_053EA,B20005F_053MA,B20005F_054MA,B20005F_054EA,B20005F_055EA,B20005F_055MA,B20005F_056EA,B20005F_056MA,B20005F_057EA,B20005F_057MA,B20005F_058EA,B20005F_058MA,B20005F_059MA,B20005F_059EA,B20005F_060MA,B20005F_060EA,B20005F_061EA,B20005F_061MA,B20005F_062EA,B20005F_062MA,B20005F_063EA,B20005F_063MA,B20005F_064MA,B20005F_064EA,B20005F_065MA,B20005F_065EA,B20005F_066EA,B20005F_066MA,B20005F_067EA,B20005F_067MA,B20005F_068EA,B20005F_068MA,B20005F_069EA,B20005F_069MA,B20005F_070MA,B20005F_070EA,B20005F_071MA,B20005F_071EA,B20005F_072EA,B20005F_072MA,B20005F_073EA,B20005F_073MA,B20005F_074EA,B20005F_074MA,B20005F_075MA,B20005F_075EA,B20005F_076MA,B20005F_076EA,B20005F_077EA,B20005F_077MA,B20005F_078EA,B20005F_078MA,B20005F_079EA,B20005F_079MA,B20005F_080MA,B20005F_080EA,B20005F_081MA,B20005F_081EA,B20005F_082MA,B20005F_082EA,B20005F_083EA,B20005F_083MA,B20005F_084MA,B20005F_084EA,B20005F_085MA,B20005F_085EA,B20005F_086MA,B20005F_086EA,B20005F_087MA,B20005F_087EA,B20005F_088EA,B20005F_088MA,B20005F_089EA,B20005F_089MA,B20005F_090EA,B20005F_090MA,B20005F_091EA,B20005F_091MA,B20005F_092MA,B20005F_092EA,B20005F_093MA,B20005F_093EA,B20005F_094EA,B20005F_094MA,B20005F_095EA,B20005F_095MA,state
0400000US40,66208,3587,36855,2344,22497,1586,0,153,22497,1586,0,153,330,324,223,138,259,194,268,187,206,142,780,342,1423,514,1899,496,1022,419,3206,725,3111,801,2758,578,1492,532,1276,454,1139,465,561,326,797,387,951,538,796,558,14358,1693,7170,1391,7188,1151,888,373,576,283,622,387,419,252,728,321,293,209,452,229,302,189,1178,581,258,146,227,158,757,546,94,99,263,155,46,71,0,153,53,86,0,153,32,53,0,153,29353,2079,10139,1278,0,153,10139,1278,0,153,32,50,139,181,126,100,932,410,681,335,997,374,940,399,994,328,665,314,1369,464,1336,462,524,341,352,193,195,216,376,394,270,188,138,161,73,84,0,153,19214,1609,11543,1321,7671,1180,1697,517,859,402,699,320,772,356,948,416,886,468,654,497,377,228,468,347,66,81,64,81,89,103,0,153,0,153,52,102,40,65,0,153,0,153,0,153,0,153,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,98503,8511,54753,4992,28515,2782,0,197,28515,2782,40,69,0,197,253,341,224,181,1633,818,491,432,2100,1009,2624,1053,2888,982,1793,827,3865,1300,4373,1216,2247,717,1624,729,1153,722,904,611,1003,551,574,293,457,333,269,210,26238,3304,8337,1525,17901,2930,2724,839,2082,680,1476,723,1755,878,1438,680,586,376,1821,903,1473,944,715,519,501,508,1283,690,931,717,78,140,402,437,47,85,132,217,0,197,386,342,0,197,71,122,43750,4416,12469,2081,0,197,12469,2081,0,197,0,197,173,233,60,105,1132,539,1388,799,1213,787,552,377,885,556,715,484,1410,666,1928,868,533,456,601,457,610,380,226,238,391,324,302,297,220,221,130,154,31281,3686,15261,2485,16020,2657,3339,1132,2005,1007,1103,569,2125,896,1921,872,628,510,1746,947,618,503,854,541,245,204,489,461,356,398,82,135,27,50,105,125,147,170,151,174,0,197,79,119,0,197,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,171261,10608,87497,6070,36686,4689,0,168,36686,4689,97,110,103,112,475,407,1120,799,560,383,941,685,1516,856,1587,788,3312,937,1340,631,4314,1238,3899,1312,4188,2666,3044,1064,1569,645,2408,959,2005,934,1532,746,1140,645,1536,736,50811,4324,27355,3278,23456,2350,4420,1238,3803,1264,2037,797,1243,619,2189,789,1228,677,2000,826,957,559,952,456,653,593,670,455,1484,799,524,418,458,513,188,180,195,318,123,172,69,100,71,86,192,210,83764,6069,25132,2741,0,168,25132,2741,0,168,0,168,29,46,427,301,787,436,837,581,1851,688,786,441,1280,599,1997,834,4242,1036,3152,952,1742,703,1721,781,1514,869,1359,737,1151,578,747,467,941,479,569,434,58632,4863,34975,3794,23657,2727,5546,1276,3335,1044,3382,918,3044,926,3137,1201,1538,604,1233,538,393,396,373,232,716,472,216,173,260,238,48,85,73,127,0,168,108,180,43,78,8,16,52,91,152,243,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,47275,5690,27054,3760,15000,2737,0,200,15000,2737,0,200,464,440,0,200,0,200,664,363,231,212,808,550,1567,836,1471,1000,615,435,2536,888,1031,600,1298,813,671,410,598,440,481,340,820,569,290,221,658,636,797,494,12054,2352,5220,1298,6834,1785,732,494,990,394,452,362,811,523,912,553,379,274,758,552,710,621,212,297,132,127,142,238,365,480,63,73,117,187,0,200,0,200,0,200,0,200,59,97,0,200,20221,3009,4365,1322,0,200,4365,1322,0,200,0,200,0,200,0,200,269,332,1083,738,382,297,820,579,0,200,116,155,349,287,371,301,419,376,273,235,0,200,45,75,24,44,0,200,27,44,187,183,15856,2474,9393,1990,6463,1447,2368,877,439,340,504,393,183,186,925,684,424,336,329,388,281,235,425,500,0,200,446,503,74,119,0,200,0,200,0,200,35,58,30,53,0,200,0,200,0,200,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,61905,5314,35230,3513,21438,2792,0,198,21438,2792,0,198,156,248,0,198,130,156,1392,725,463,326,2654,1033,3018,1055,2309,828,1655,789,2938,1041,1725,687,845,522,390,369,254,208,461,416,1325,842,1074,601,227,175,422,347,13792,2425,5026,1285,8766,1794,653,370,1256,597,774,477,723,422,1380,762,482,512,502,324,537,447,848,662,0,198,651,417,341,246,331,400,11,19,43,70,134,237,0,198,100,159,0,198,0,198,26675,2689,7327,1442,0,198,7327,1442,0,198,0,198,429,355,287,326,706,476,700,550,491,361,242,294,756,538,759,438,801,471,823,426,182,222,226,185,154,155,125,128,646,367,0,198,0,198,0,198,19348,2397,11802,1853,7546,1446,1004,571,1093,487,920,469,1003,616,781,463,579,390,676,486,182,220,100,158,182,202,199,215,574,431,210,212,25,45,0,198,0,198,18,30,0,198,0,198,0,198,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1084659,27777,562925,15264,327769,10385,0,211,327769,10385,577,497,944,501,3895,1171,3956,1175,11117,2226,10511,2253,21516,2484,19223,3142,25056,2812,18432,2987,36614,4077,33295,3383,28070,2740,22817,2849,15885,2746,18200,2564,17739,1978,11347,1871,14196,2051,14379,2446,235156,9268,109425,6824,125731,7512,17802,2720,15149,2130,13385,2395,11027,2027,15483,2807,6357,1467,9685,1946,4385,1194,6428,1471,3703,1113,5879,1763,4582,1115,2461,839,1432,520,1759,803,1154,479,903,508,892,541,2146,862,1119,552,521734,15652,175391,6925,0,211,175391,6925,124,119,298,229,4125,1181,4358,1184,12149,2530,10770,1728,18313,2928,15105,2626,17455,2284,10256,1880,18850,2457,16895,2119,10955,1780,8093,1287,6843,1599,5665,1357,5515,1249,3725,1279,3929,911,1968,745,346343,12501,209890,9702,136453,7389,25617,2767,19164,2815,20013,3075,10080,1741,18344,2634,7118,1565,9805,1974,4202,1219,5387,1410,2238,842,4362,1081,2440,903,2584,898,1286,524,819,478,899,556,424,371,196,207,836,579,639,549,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,91925,6649,49343,4328,30364,3253,0,184,30364,3253,13,27,0,184,298,285,379,448,1333,627,885,445,1883,925,770,538,3292,1260,1597,952,3935,1533,4168,1224,3565,1226,1552,655,1282,607,1213,471,1482,715,664,404,1395,753,658,483,18979,2312,6666,1417,12313,2112,2052,976,1194,459,1132,700,420,323,1551,798,606,431,1030,577,672,406,346,240,419,355,723,474,1242,752,496,376,131,210,0,184,217,293,0,184,0,184,38,61,44,74,42582,3229,15123,2146,0,184,15123,2146,0,184,142,237,49,83,338,344,1239,611,550,361,1741,839,1307,861,1101,610,1736,774,2343,729,686,442,1143,514,371,320,600,445,692,528,423,346,624,520,38,64,0,184,27459,2557,15158,2253,12301,1983,1741,729,1430,797,1181,572,1538,778,2727,1054,1132,612,961,691,218,175,141,174,121,120,445,418,0,184,516,646,102,134,0,184,48,63,0,184,0,184,0,184,0,184,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,124210,8376,65403,4846,39571,4404,0,195,39571,4404,10,18,42,73,0,195,169,160,1404,632,1099,771,1855,756,960,619,1709,719,913,572,3393,916,4184,1318,2698,967,3191,937,2426,811,3110,1032,4563,1434,2365,1146,3180,1307,2300,851,25832,2813,8387,1805,17445,2231,1983,881,1817,784,1567,629,1191,599,1799,1032,638,553,1249,708,697,550,857,517,998,682,1053,678,784,565,545,401,184,184,114,184,109,121,333,392,279,387,398,354,850,802,58807,4948,21463,2979,0,195,21463,2979,0,195,40,69,249,221,153,190,1348,741,706,465,1784,869,1010,559,1345,642,930,605,2563,986,2051,830,2419,1047,1772,900,890,602,693,394,1160,547,575,362,1378,870,397,278,37344,3871,17755,2325,19589,3149,3223,940,2198,930,2434,866,2419,1022,1338,711,1340,842,1147,568,845,467,1161,508,1005,698,688,626,862,732,450,424,299,416,0,195,0,195,106,136,34,56,40,68,0,195,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,173126,10683,94387,6743,52062,4849,0,193,52062,4849,94,127,219,281,183,175,310,262,645,424,517,290,3160,899,2753,1053,4667,1365,4665,1331,6984,1660,5805,1531,4503,1238,3343,1203,1802,816,2930,1106,2768,937,1522,637,1864,712,3328,1137,42325,4522,16014,2691,26311,3558,4074,1182,1341,607,2463,1029,2001,884,3312,1149,989,562,2856,1286,1677,671,1651,786,566,373,1374,763,931,599,953,687,1243,676,109,144,0,193,408,395,0,193,312,215,51,83,78739,5021,23991,2717,0,193,23991,2717,0,193,0,193,1265,753,478,346,760,483,345,279,2304,918,2255,926,1842,723,1548,651,2507,768,2226,931,1682,765,2058,720,1198,559,578,464,1263,660,817,427,630,308,235,211,54748,4011,27362,2955,27386,2505,4155,1240,3127,1071,3241,908,2915,877,3411,980,1776,717,2873,892,1980,880,713,391,474,272,586,511,539,382,527,419,282,276,0,193,13,21,277,332,352,502,145,193,0,193,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
