GEO_ID,B17001F_001E,B17001F_001M,B17001F_002E,B17001F_002M,B17001F_003E,B17001F_003M,B17001F_004E,B17001F_004M,B17001F_005E,B17001F_005M,B17001F_006E,B17001F_006M,B17001F_007E,B17001F_007M,B17001F_008E,B17001F_008M,B17001F_009E,B17001F_009M,B17001F_010E,B17001F_010M,B17001F_011E,B17001F_011M,B17001F_012E,B17001F_012M,B17001F_013E,B17001F_013M,B17001F_014E,B17001F_014M,B17001F_015E,B17001F_015M,B17001F_016E,B17001F_016M,B17001F_017E,B17001F_017M,B17001F_018E,B17001F_018M,B17001F_019E,B17001F_019M,B17001F_020E,B17001F_020M,B17001F_021E,B17001F_021M,B17001F_022E,B17001F_022M,B17001F_023E,B17001F_023M,B17001F_024E,B17001F_024M,B17001F_025E,B17001F_025M,B17001F_026E,B17001F_026M,B17001F_027E,B17001F_027M,B17001F_028E,B17001F_028M,B17001F_029E,B17001F_029M,B17001F_030E,B17001F_030M,B17001F_031E,B17001F_031M,B17001F_032E,B17001F_032M,B17001F_033E,B17001F_033M,B17001F_034E,B17001F_034M,B17001F_035E,B17001F_035M,B17001F_036E,B17001F_036M,B17001F_037E,B17001F_037M,B17001F_038E,B17001F_038M,B17001F_039E,B17001F_039M,B17001F_040E,B17001F_040M,B17001F_041E,B17001F_041M,B17001F_042E,B17001F_042M,B17001F_043E,B17001F_043M,B17001F_044E,B17001F_044M,B17001F_045E,B17001F_045M,B17001F_046E,B17001F_046M,B17001F_047E,B17001F_047M,B17001F_048E,B17001F_048M,B17001F_049E,B17001F_049M,B17001F_050E,B17001F_050M,B17001F_051E,B17001F_051M,B17001F_052E,B17001F_052M,B17001F_053E,B17001F_053M,B17001F_054E,B17001F_054M,B17001F_055E,B17001F_055M,B17001F_056E,B17001F_056M,B17001F_057E,B17001F_057M,B17001F_058E,B17001F_058M,B17001F_059E,B17001F_059M,NAME,B17001F_001EA,B17001F_001MA,B17001F_002EA,B17001F_002MA,B17001F_003EA,B17001F_003MA,B17001F_004MA,B17001F_004EA,B17001F_005MA,B17001F_005EA,B17001F_006MA,B17001F_006EA,B17001F_007EA,B17001F_007MA,B17001F_008EA,B17001F_008MA,B17001F_009MA,B17001F_009EA,B17001F_010MA,B17001F_010EA,B17001F_011MA,B17001F_011EA,B17001F_012EA,B17001F_012MA,B17001F_013EA,B17001F_013MA,B17001F_014MA,B17001F_014EA,B17001F_015MA,B17001F_015EA,B17001F_016MA,B17001F_016EA,B17001F_017MA,B17001F_017EA,B17001F_018EA,B17001F_018MA,B17001F_019EA,B17001F_019MA,B17001F_020MA,B17001F_020EA,B17001F_021MA,B17001F_021EA,B17001F_022MA,B17001F_022EA,B17001F_023EA,B17001F_023MA,B17001F_024EA,B17001F_024MA,B17001F_025MA,B17001F_025EA,B17001F_026MA,B17001F_026EA,B17001F_027MA,B17001F_027EA,B17001F_028MA,B17001F_028EA,B17001F_029MA,B17001F_029EA,B17001F_030EA,B17001F_030MA,B17001F_031MA,B17001F_031EA,B17001F_032EA,B17001F_032MA,B17001F_033MA,B17001F_033EA,B17001F_034EA,B17001F_034MA,B17001F_035EA,B17001F_035MA,B17001F_036MA,B17001F_036EA,B17001F_037MA,B17001F_037EA,B17001F_038MA,B17001F_038EA,B17001F_039EA,B17001F_039MA,B17001F_040EA,B17001F_040MA,B17001F_041EA,B17001F_041MA,B17001F_042MA,B17001F_042EA,B17001F_043EA,B17001F_043MA,B17001F_044MA,B17001F_044EA,B17001F_045EA,B17001F_045MA,B17001F_046EA,B17001F_046MA,B17001F_047MA,B17001F_047EA,B17001F_048MA,B17001F_048EA,B17001F_049MA,B17001F_049EA,B17001F_050EA,B17001F_050MA,B17001F_051EA,B17001F_051MA,B17001F_052EA,B17001F_052MA,B17001F_053MA,B17001F_053EA,B17001F_054EA,B17001F_054MA,B17001F_055MA,B17001F_055EA,B17001F_056EA,B17001F_056MA,B17001F_057EA,B17001F_057MA,B17001F_058MA,B17001F_058EA,B17001F_059EA,B17001F_059MA,state
0400000US36,1715113,33174,511982,21985,218943,11392,26841,3136,6049,1369,30697,2881,14919,1982,4823,1220,11022,1707,28963,2874,26926,3512,26593,3015,16920,2243,13508,2048,7590,1148,4092,1055,293039,13469,26511,3219,5583,1386,31652,3050,13156,1782,4100,1043,9254,1535,33677,3421,47430,3483,42380,2865,32173,3141,20157,2463,15532,1797,11434,1533,1203131,32939,628990,19205,48040,4819,8390,1673,45460,3946,23354,2700,8066,1441,15760,1853,74682,4479,133481,6349,105600,5096,84927,5132,48995,3447,20906,2325,11329,1844,574141,17807,40723,3566,7266,1486,45715,4041,18716,2305,7596,1510,13620,2012,69659,4158,101165,5027,91590,4317,81424,4242,54728,3883,26339,2926,15600,1927,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,317192,14961,107064,10359,51623,6077,9121,2005,2298,871,8405,1871,2824,970,1415,729,1630,718,5487,1506,7306,1661,8157,1633,4297,1492,598,379,30,56,55,102,55441,5290,6733,1410,1335,550,9854,2015,3520,1087,1048,465,1355,509,6699,1434,10193,1673,8696,1619,3166,939,1850,801,859,571,133,117,210128,12721,116400,7865,7918,1619,2251,959,11462,2079,6234,1515,2228,859,4020,1118,14985,2734,26866,2843,21349,2613,12208,2005,4255,1095,2534,972,90,94,93728,6926,9338,2048,2529,1083,10959,1943,5081,1428,2223,726,2428,808,8646,1477,16610,2214,17739,2462,9842,1392,5111,1158,2217,847,1005,490,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,101016,7590,27420,3946,13626,2209,1592,648,338,287,1623,565,1465,697,325,270,490,319,2030,997,2553,827,2097,737,771,412,227,155,86,111,29,49,13794,2269,1392,627,276,229,2392,880,907,446,169,150,654,442,2078,700,2594,824,1409,464,984,406,691,394,179,185,69,115,73596,6706,38435,3969,2810,911,590,361,4534,1014,1783,539,864,457,1333,675,3715,1089,8690,1610,6500,1186,4004,1129,2424,681,786,317,402,242,35161,3723,4364,1379,676,381,3909,1200,1756,715,451,310,875,492,5243,1183,5907,1151,5630,1224,2788,801,2461,578,623,337,478,278,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,91685,5081,19916,2737,9867,1672,1456,526,388,273,1553,451,585,266,193,114,278,182,1358,509,1152,409,1187,334,742,329,609,357,346,183,20,36,10049,1472,1261,457,303,151,1411,442,606,253,102,96,136,105,923,278,2202,582,1655,498,876,357,387,273,187,154,0,153,71769,5101,39078,2880,3053,656,322,177,4219,978,1849,518,312,206,1563,661,4589,1086,8476,1359,5894,1053,5063,952,2339,560,911,375,488,241,32691,2824,3070,744,963,416,3417,692,1896,579,564,264,887,364,3452,744,6042,1181,4651,871,3981,899,2543,616,687,328,538,267,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,138265,12826,40757,7317,18206,3307,2687,946,180,237,3084,1213,970,588,362,306,873,547,1966,681,3167,1027,2711,982,1127,697,995,678,0,197,84,154,22551,4563,2470,843,665,521,4138,1299,1892,925,659,511,524,396,2423,970,2802,1113,3895,1170,1797,863,997,609,182,193,107,105,97508,10895,55230,6267,3663,1129,871,482,5696,1781,1628,814,1047,581,2385,1000,7352,1700,8163,1378,12121,1991,7272,1345,2819,837,1672,619,541,408,42278,5363,3046,1044,402,321,4817,1594,2787,998,633,517,1565,626,5991,1409,7367,1588,8035,1584,4322,1137,1656,622,1170,529,487,306,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,232196,14933,84318,9004,37264,4506,3953,1313,996,565,6005,1629,2513,1048,1325,734,1175,522,5196,1363,4541,1551,5423,1454,3016,880,1818,679,871,626,432,308,47054,5710,5798,1431,411,242,5710,1702,3482,1231,1293,610,1429,601,7076,1447,7684,1751,5197,1148,4057,952,2717,865,1786,689,414,295,147878,12940,78433,6952,5766,1700,1358,600,7194,1683,4188,1256,896,435,1765,757,8430,1661,15403,2511,14293,2109,10114,1701,6533,1197,1592,608,901,501,69445,7339,5270,1514,1286,747,7611,1811,2367,912,777,386,2010,621,10034,1905,11238,2215,11487,1686,8502,1533,5642,1263,1473,584,1748,694,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,56096,5009,15457,3411,6706,1863,1068,601,176,209,579,416,253,245,163,179,407,332,1345,687,681,378,520,345,578,474,639,492,110,186,187,200,8751,1900,528,469,180,206,639,343,542,350,471,404,246,242,803,590,1420,656,1147,540,1587,652,378,330,343,346,467,299,40639,4440,20062,2639,1574,623,99,123,1529,554,685,468,98,150,543,333,2703,894,3888,1036,3423,960,3393,812,1326,607,531,365,270,171,20577,2494,1487,573,334,251,1979,718,776,488,425,325,610,358,2955,917,2878,917,3245,887,3180,844,1871,655,484,331,353,206,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,67260,8431,26073,5730,12855,2928,1395,707,506,350,2718,1170,752,655,482,565,600,482,1386,679,1994,826,1709,723,778,408,374,315,161,159,0,200,13218,3186,1912,936,330,279,2182,1055,971,464,225,314,755,391,1493,669,1902,938,2192,899,1008,570,65,86,117,141,66,103,41187,6597,24296,4102,1795,744,201,235,1910,980,1238,804,576,457,509,486,1840,923,5901,2050,4297,1399,3395,1106,1966,841,276,190,392,367,16891,3594,1135,576,155,165,1770,831,1248,780,402,407,697,507,933,639,2930,993,3253,1089,2109,932,1783,743,227,154,249,242,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,97364,8091,41324,5908,21200,3328,4810,1343,1175,660,5016,1082,1625,583,220,222,635,455,932,575,3814,1274,2136,628,618,493,168,175,51,66,0,198,20124,3314,3347,1184,711,450,3601,1015,1050,612,473,406,276,254,1705,693,5044,1070,2506,864,814,491,450,329,147,312,0,198,56040,6172,32411,3604,2362,1019,188,139,2518,830,1248,613,486,342,835,444,5348,1371,7693,1533,6227,1241,3293,1104,1405,624,718,518,90,116,23629,3511,1878,917,480,480,3821,1304,1587,599,553,387,1210,628,2124,693,4422,1051,3931,928,2245,667,585,404,772,513,21,37,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1461510,35558,376848,18511,171323,10184,21577,2535,5222,1236,29814,3163,12931,2237,3764,1113,8025,1712,17835,3560,25607,2949,17283,2335,13303,2323,8230,1563,3984,1125,3748,881,205525,10960,20823,2682,4707,1218,28551,3445,12049,2097,3088,741,6323,1349,25039,2864,35243,3423,29580,2936,16859,2575,9912,1720,7271,1337,6080,1424,1084662,30595,578412,15627,41203,4092,7107,1385,47536,4143,26840,2996,9029,1363,17954,2008,71876,4922,111349,5045,95068,5751,78192,5348,45107,3569,18511,2137,8640,1449,506250,17894,37930,4092,7890,1680,49315,4495,21931,2794,7283,1384,15425,2166,61625,4757,75140,4830,78951,5361,74138,4130,44037,3211,20503,2532,12082,1303,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,135173,9960,37991,6472,16478,3424,3639,1233,862,646,3590,1137,2082,865,371,348,412,302,522,319,1428,669,2637,923,648,481,139,166,34,58,114,154,21513,3725,1626,766,696,456,3893,1154,1360,781,596,422,1344,621,2153,811,3763,1221,4133,1132,1060,596,538,507,351,265,0,184,97182,10722,53881,6540,3849,1294,426,380,4826,1567,2438,909,582,396,2063,756,8442,2028,10913,1770,8805,1587,7212,1112,3331,797,880,470,114,131,43301,5006,5281,1536,514,341,5384,1403,2593,883,666,447,831,466,4761,1314,7231,1465,6182,1300,5579,1170,2777,842,1168,519,334,228,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,171451,12160,31395,5187,14011,3123,2193,756,384,381,2121,930,668,451,373,318,214,285,2230,897,2308,858,1455,508,841,582,728,574,445,562,51,92,17384,2985,2795,856,609,551,1683,642,1497,785,162,196,273,213,2262,818,3618,1002,2674,838,902,569,425,460,385,293,99,121,140056,11961,74969,6701,6947,1752,706,343,7599,1493,3523,1021,873,483,1360,463,10026,2292,15111,2248,13572,2038,8877,1886,4686,1113,1028,583,661,402,65087,6742,5197,1411,1494,653,5821,1355,3773,1055,1602,822,1459,532,5836,1588,13919,2389,12585,2066,6901,1433,4531,1258,1298,578,671,418,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,243186,14852,56505,7639,28429,4525,4167,1314,1128,594,5508,1425,1752,759,837,491,1630,703,4696,1591,3145,1047,2374,955,1820,838,820,490,514,345,38,70,28076,3988,3288,1122,734,423,4578,1098,1719,843,591,450,800,500,3433,937,5167,1272,4828,1346,1943,711,426,280,504,337,65,121,186681,12847,99962,6924,7100,1567,1245,630,8433,1524,4862,1205,1257,549,2738,799,14713,2489,18890,2206,18482,2368,12730,1811,6836,1067,2062,708,614,390,86719,6955,8317,1448,1325,560,10561,1896,4413,1094,1271,599,2348,795,12532,2034,13580,1884,13006,1540,10301,1716,5379,1091,3025,934,661,380,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,103291,7379,30408,5481,14419,3088,2553,894,358,326,2503,858,1221,568,357,285,330,308,2315,819,1538,851,2014,759,801,467,274,235,0,145,155,213,15989,2958,2086,764,610,403,1679,721,850,436,553,387,505,276,2101,768,2749,854,3113,863,1236,587,113,158,217,170,177,162,72883,5780,37042,3158,3406,896,441,333,3295,965,2234,868,127,100,1422,452,4384,918,7472,1455,7301,1246,4100,869,2086,651,574,356,200,172,35841,3589,3783,1106,567,348,4939,1187,2665,798,745,377,1707,555,4086,1130,5014,1026,5570,936,4174,893,1579,556,599,271,413,262,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,476860,17517,250740,11338,118764,5813,6361,1336,1585,802,13535,2464,7808,1817,2333,782,3340,1123,17770,1772,14707,1794,12416,2041,15358,1853,11684,1916,7902,1424,3965,917,131976,7453,8160,1841,2065,747,10110,1996,7854,1751,2033,689,3926,1126,16548,2140,18091,2342,16601,2153,16154,1649,13347,1964,9075,1681,8012,1315,226120,12940,116773,7233,5173,1321,1469,696,7580,1673,4121,1246,557,457,3721,1045,11954,2190,16348,2540,18883,2283,15656,2027,14236,2072,10689,1390,6386,1162,109347,7157,3492,1019,836,527,6329,1527,4840,1418,1174,540,3714,1033,8907,1908,14081,2279,16178,2082,15318,2075,14092,2341,12968,1735,7418,1277,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
