GEO_ID,B19037D_001E,B19037D_001M,B19037D_002E,B19037D_002M,B19037D_003E,B19037D_003M,B19037D_004E,B19037D_004M,B19037D_005E,B19037D_005M,B19037D_006E,B19037D_006M,B19037D_007E,B19037D_007M,B19037D_008E,B19037D_008M,B19037D_009E,B19037D_009M,B19037D_010E,B19037D_010M,B19037D_011E,B19037D_011M,B19037D_012E,B19037D_012M,B19037D_013E,B19037D_013M,B19037D_014E,B19037D_014M,B19037D_015E,B19037D_015M,B19037D_016E,B19037D_016M,B19037D_017E,B19037D_017M,B19037D_018E,B19037D_018M,B19037D_019E,B19037D_019M,B19037D_020E,B19037D_020M,B19037D_021E,B19037D_021M,B19037D_022E,B19037D_022M,B19037D_023E,B19037D_023M,B19037D_024E,B19037D_024M,B19037D_025E,B19037D_025M,B19037D_026E,B19037D_026M,B19037D_027E,B19037D_027M,B19037D_028E,B19037D_028M,B19037D_029E,B19037D_029M,B19037D_030E,B19037D_030M,B19037D_031E,B19037D_031M,B19037D_032E,B19037D_032M,B19037D_033E,B19037D_033M,B19037D_034E,B19037D_034M,B19037D_035E,B19037D_035M,B19037D_036E,B19037D_036M,B19037D_037E,B19037D_037M,B19037D_038E,B19037D_038M,B19037D_039E,B19037D_039M,B19037D_040E,B19037D_040M,B19037D_041E,B19037D_041M,B19037D_042E,B19037D_042M,B19037D_043E,B19037D_043M,B19037D_044E,B19037D_044M,B19037D_045E,B19037D_045M,B19037D_046E,B19037D_046M,B19037D_047E,B19037D_047M,B19037D_048E,B19037D_048M,B19037D_049E,B19037D_049M,B19037D_050E,B19037D_050M,B19037D_051E,B19037D_051M,B19037D_052E,B19037D_052M,B19037D_053E,B19037D_053M,B19037D_054E,B19037D_054M,B19037D_055E,B19037D_055M,B19037D_056E,B19037D_056M,B19037D_057E,B19037D_057M,B19037D_058E,B19037D_058M,B19037D_059E,B19037D_059M,B19037D_060E,B19037D_060M,B19037D_061E,B19037D_061M,B19037D_062E,B19037D_062M,B19037D_063E,B19037D_063M,B19037D_064E,B19037D_064M,B19037D_065E,B19037D_065M,B19037D_066E,B19037D_066M,B19037D_067E,B19037D_067M,B19037D_068E,B19037D_068M,B19037D_069E,B19037D_069M,NAME,B19037D_001EA,B19037D_001MA,B19037D_002MA,B19037D_002EA,B19037D_003EA,B19037D_003MA,B19037D_004EA,B19037D_004MA,B19037D_005MA,B19037D_005EA,B19037D_006EA,B19037D_006MA,B19037D_007EA,B19037D_007MA,B19037D_008MA,B19037D_008EA,B19037D_009EA,B19037D_009MA,B19037D_010EA,B19037D_010MA,B19037D_011MA,B19037D_011EA,B19037D_012EA,B19037D_012MA,B19037D_013MA,B19037D_013EA,B19037D_014EA,B19037D_014MA,B19037D_015EA,B19037D_015MA,B19037D_016MA,B19037D_016EA,B19037D_017EA,B19037D_017MA,B19037D_018EA,B19037D_018MA,B19037D_019MA,B19037D_019EA,B19037D_020EA,B19037D_020MA,B19037D_021MA,B19037D_021EA,B19037D_022EA,B19037D_022MA,B19037D_023EA,B19037D_023MA,B19037D_024MA,B19037D_024EA,B19037D_025EA,B19037D_025MA,B19037D_026EA,B19037D_026MA,B19037D_027MA,B19037D_027EA,B19037D_028MA,B19037D_028EA,B19037D_029EA,B19037D_029MA,B19037D_030EA,B19037D_030MA,B19037D_031EA,B19037D_031MA,B19037D_032EA,B19037D_032MA,B19037D_033MA,B19037D_033EA,B19037D_034MA,B19037D_034EA,B19037D_035EA,B19037D_035MA,B19037D_036EA,B19037D_036MA,B19037D_037EA,B19037D_037MA,B19037D_038MA,B19037D_038EA,B19037D_039MA,B19037D_039EA,B19037D_040EA,B19037D_040MA,B19037D_041EA,B19037D_041MA,B19037D_042EA,B19037D_042MA,B19037D_043EA,B19037D_043MA,B19037D_044MA,B19037D_044EA,B19037D_045MA,B19037D_045EA,B19037D_046EA,B19037D_046MA,B19037D_047EA,B19037D_047MA,B19037D_048EA,B19037D_048MA,B19037D_049MA,B19037D_049EA,B19037D_050MA,B19037D_050EA,B19037D_051EA,B19037D_051MA,B19037D_052MA,B19037D_052EA,B19037D_053EA,B19037D_053MA,B19037D_054EA,B19037D_054MA,B19037D_055MA,B19037D_055EA,B19037D_056EA,B19037D_056MA,B19037D_057MA,B19037D_057EA,B19037D_058EA,B19037D_058MA,B19037D_059EA,B19037D_059MA,B19037D_060MA,B19037D_060EA,B19037D_061EA,B19037D_061MA,B19037D_062EA,B19037D_062MA,B19037D_063MA,B19037D_063EA,B19037D_064EA,B19037D_064MA,B19037D_065EA,B19037D_065MA,B19037D_066MA,B19037D_066EA,B19037D_067EA,B19037D_067MA,B19037D_068MA,B19037D_068EA,B19037D_069EA,B19037D_069MA,state
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,252544,3489,5129,897,1702,588,274,219,272,263,0,195,0,195,109,173,249,247,86,131,288,452,414,329,232,184,439,288,338,278,207,236,374,432,145,183,120078,3006,2941,730,857,411,2152,760,2318,862,1105,457,2335,736,2138,746,1989,673,2199,678,6271,1350,10895,1555,15635,1606,17288,1965,12144,1709,17061,1650,22750,2243,97894,2836,2637,894,1478,629,1931,713,2230,832,2503,689,2042,758,2017,692,2679,741,2256,602,4480,816,7561,1128,12756,1565,10793,1348,8384,1139,13290,1536,20857,1909,29443,1915,2774,818,2349,908,680,328,1371,447,911,407,833,354,870,415,1100,447,1245,448,1597,588,2131,676,2418,663,2315,574,2627,876,2321,605,3901,1039,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,504011,6028,17173,1721,6474,1328,741,442,572,340,1400,533,535,355,778,382,733,544,745,403,373,322,799,402,624,278,1266,544,644,342,268,200,804,367,417,275,218469,4613,14250,2238,5718,1244,6580,1150,9744,1601,8839,1809,9155,1677,7279,1337,10032,1911,5760,1121,14210,2083,20170,1978,26820,2525,19506,2131,14580,1815,18373,2449,27453,2873,193092,3850,13270,1733,7321,1395,8489,1835,9891,1533,7327,1419,7841,1384,7552,1113,8471,1314,5815,1004,15075,1917,15478,1845,23191,2237,18504,1861,11032,1351,13316,1509,20519,1919,75277,2872,14108,1863,8769,1347,5970,1101,4333,859,3235,705,2817,840,2695,715,2026,673,2253,753,4316,983,4429,1114,5130,861,3687,830,3616,835,3435,876,4458,838,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,76929,2609,3461,1127,490,340,615,550,90,129,585,385,125,147,68,93,99,111,330,250,85,141,58,94,416,437,402,544,0,198,27,43,71,108,0,198,43325,2240,1643,715,1312,590,1247,606,1579,827,907,464,1432,632,1685,554,2531,928,919,476,3792,1008,4819,1109,6491,1356,4758,894,2556,810,4013,796,3641,935,24233,1775,1176,561,287,263,663,488,793,422,725,443,796,442,900,482,1033,485,644,451,1965,676,3167,856,2279,654,2723,707,1493,577,3184,797,2405,723,5910,966,572,356,352,251,325,207,469,324,461,341,356,290,377,274,384,261,19,31,513,335,583,366,358,266,366,250,181,177,302,266,292,205,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,76576,2619,4368,790,2590,649,419,239,27,49,124,164,156,152,45,84,207,169,63,65,172,248,143,160,352,352,27,36,43,72,0,185,0,185,0,185,42005,2459,3697,978,1088,614,1899,642,1456,585,1027,550,671,462,1137,553,2098,660,614,342,2350,739,5652,1348,5366,1133,3668,937,2758,812,4082,1128,4442,1058,22684,1497,1025,516,328,276,686,335,470,332,728,385,940,445,584,355,930,528,1073,437,1805,739,1694,627,3398,845,2026,614,1090,477,2133,668,3774,936,7519,875,571,314,645,295,666,412,293,231,349,202,317,269,200,257,257,201,257,201,730,370,341,217,628,278,687,341,359,198,472,281,747,337,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,22782,1557,1158,470,565,298,0,153,63,92,58,76,64,103,0,153,164,141,20,31,78,112,0,153,101,148,0,153,45,81,0,153,0,153,0,153,11934,1249,785,492,284,239,1028,667,706,668,610,453,773,318,907,391,356,255,768,455,1036,486,1028,379,1789,735,799,464,282,265,247,197,536,344,6888,989,253,184,275,207,135,131,362,258,218,162,257,185,479,375,82,106,298,211,743,352,277,208,739,420,1136,453,1039,531,356,257,239,173,2802,573,176,184,416,331,122,124,218,145,230,180,249,153,204,294,29,45,256,175,108,103,185,154,157,143,89,86,0,153,135,133,228,191,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,52198,2329,3354,845,1574,555,420,316,45,81,127,209,168,236,137,229,120,199,63,110,0,197,115,189,161,201,203,299,221,330,0,197,0,197,0,197,23403,1525,1506,791,30,51,509,338,687,679,1128,598,891,487,594,589,506,338,798,447,1946,654,2833,887,3463,819,3852,800,1001,456,1767,598,1892,667,19018,1387,1005,514,343,245,1010,493,1037,565,875,555,1000,544,658,394,511,342,589,381,938,437,1464,497,3083,844,2425,762,1593,532,1244,480,1243,466,6423,927,906,380,581,372,430,217,133,170,255,181,368,275,202,167,140,144,321,214,584,385,643,293,344,212,476,279,254,218,409,336,377,275,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,122335,2993,6742,882,3605,678,640,391,248,224,470,320,240,151,65,104,119,110,153,167,196,204,239,162,196,170,133,155,75,86,0,168,68,84,295,304,60390,2564,4234,991,1615,741,1863,707,2499,1087,2340,714,2316,847,1564,617,1930,757,2326,772,4701,1098,6238,1378,7873,1411,6247,1457,3318,959,5187,1081,6139,1188,42225,1823,2007,596,789,384,993,529,2044,837,1966,765,1400,447,2341,754,2266,680,1471,734,3121,811,2904,725,4736,1126,3782,993,2612,887,4052,827,5741,1016,12978,1374,1298,507,1155,541,913,437,901,370,407,298,589,301,491,301,516,262,638,343,875,430,1032,453,850,332,686,342,240,157,664,367,1723,563,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,21751,1755,1416,714,207,277,49,81,40,78,0,200,526,581,0,200,64,118,232,302,0,200,247,252,0,200,0,200,51,64,0,200,0,200,0,200,8944,1372,397,301,393,320,433,306,613,486,645,497,67,103,773,500,458,285,558,525,669,359,909,498,1176,553,570,319,856,486,111,147,316,294,8263,1309,386,237,349,266,400,423,549,450,82,108,307,227,943,579,0,200,234,226,653,487,639,388,1460,720,1248,520,257,189,406,295,350,354,3128,735,212,164,181,167,44,78,413,410,348,311,222,216,121,104,58,98,194,195,221,221,193,215,532,283,238,178,49,63,0,200,102,140,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,31695,1949,1647,675,466,313,219,312,0,198,160,253,66,107,254,300,0,198,58,77,58,93,57,106,309,423,0,198,0,198,0,198,0,198,0,198,15337,1655,844,409,815,586,482,271,501,541,1173,717,923,536,389,397,898,433,533,456,402,280,1654,595,2912,841,1141,596,501,277,916,432,1253,574,11643,1454,157,139,540,461,693,477,372,276,243,182,321,268,267,189,734,473,143,153,637,342,1441,675,915,460,1380,602,1228,659,1515,642,1057,432,3068,853,243,286,197,184,537,478,52,82,9,19,72,94,0,198,93,114,85,114,261,296,273,271,260,185,208,163,73,113,561,473,144,147,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,373317,6925,15728,1706,4711,1159,1767,648,706,354,1038,525,504,310,591,324,948,554,397,315,232,185,1032,571,1187,588,891,491,650,524,436,364,310,348,328,391,184333,5201,11791,1895,3757,1208,3811,1098,5470,1298,5767,1269,4882,1234,5590,1117,6935,1521,3797,1185,10970,1695,19206,2223,25776,2874,22554,2595,16135,2172,20532,2650,17360,2162,135420,3836,4508,1120,2435,813,4435,1076,5948,1350,5814,1285,5407,1013,4977,1131,4558,1280,5316,1372,7927,1339,11229,1805,15967,1978,13961,1939,9816,1625,13739,1629,19383,2306,37836,2404,4380,969,3087,891,3016,876,2029,598,1497,526,1182,583,1274,592,1661,603,1337,598,2539,674,2673,695,4354,1071,2071,638,1517,639,1380,449,3839,955,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,151935,3655,3969,968,1249,613,36,43,136,139,610,382,108,116,99,110,111,105,84,99,125,123,334,300,256,215,388,232,173,145,63,77,105,171,92,147,73117,2951,1834,608,952,505,934,445,2034,856,916,455,1925,572,2107,719,1916,716,1562,616,4479,1186,6941,1133,10643,1671,10870,1519,6212,1311,10180,1331,9612,1255,56285,2258,1233,570,602,326,724,418,1744,710,1533,495,2172,751,1095,432,2274,1005,1738,633,4038,993,4987,1002,6658,1236,6335,1104,4360,833,7142,1190,9650,1409,18564,1617,2114,782,1206,476,639,383,1112,538,700,386,666,348,407,248,644,296,380,257,1893,657,1211,436,2417,545,1690,582,993,417,1142,374,1350,450,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,181459,4609,9989,1454,3496,1019,39,66,899,674,349,243,433,382,492,423,525,378,849,560,119,180,574,438,320,436,736,553,718,494,44,73,163,202,233,299,81417,3350,3779,1052,1160,529,1598,769,2381,1008,2041,681,2511,901,2117,845,2202,682,3031,926,4370,948,6865,1311,13304,1909,11751,1784,5823,1124,8924,1409,9560,1611,62382,2740,2720,715,1332,603,1641,758,2335,767,1606,581,1665,594,1881,630,3000,883,3110,1103,4269,988,6098,1232,7902,1258,6836,1343,5802,1064,5294,928,6891,1208,27671,1487,4343,945,3181,943,2284,843,1787,597,1498,505,977,369,997,433,1074,485,893,421,1545,500,2288,677,2227,568,1486,618,983,499,704,384,1404,628,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
