GEO_ID,B24010D_001E,B24010D_001M,B24010D_002E,B24010D_002M,B24010D_003E,B24010D_003M,B24010D_004E,B24010D_004M,B24010D_005E,B24010D_005M,B24010D_006E,B24010D_006M,B24010D_007E,B24010D_007M,B24010D_008E,B24010D_008M,B24010D_009E,B24010D_009M,B24010D_010E,B24010D_010M,B24010D_011E,B24010D_011M,B24010D_012E,B24010D_012M,B24010D_013E,B24010D_013M,B24010D_014E,B24010D_014M,B24010D_015E,B24010D_015M,B24010D_016E,B24010D_016M,B24010D_017E,B24010D_017M,B24010D_018E,B24010D_018M,B24010D_019E,B24010D_019M,B24010D_020E,B24010D_020M,B24010D_021E,B24010D_021M,B24010D_022E,B24010D_022M,B24010D_023E,B24010D_023M,B24010D_024E,B24010D_024M,B24010D_025E,B24010D_025M,B24010D_026E,B24010D_026M,B24010D_027E,B24010D_027M,B24010D_028E,B24010D_028M,B24010D_029E,B24010D_029M,B24010D_030E,B24010D_030M,B24010D_031E,B24010D_031M,B24010D_032E,B24010D_032M,B24010D_033E,B24010D_033M,B24010D_034E,B24010D_034M,B24010D_035E,B24010D_035M,B24010D_036E,B24010D_036M,B24010D_037E,B24010D_037M,B24010D_038E,B24010D_038M,B24010D_039E,B24010D_039M,B24010D_040E,B24010D_040M,B24010D_041E,B24010D_041M,B24010D_042E,B24010D_042M,B24010D_043E,B24010D_043M,B24010D_044E,B24010D_044M,B24010D_045E,B24010D_045M,B24010D_046E,B24010D_046M,B24010D_047E,B24010D_047M,B24010D_048E,B24010D_048M,B24010D_049E,B24010D_049M,B24010D_050E,B24010D_050M,B24010D_051E,B24010D_051M,B24010D_052E,B24010D_052M,B24010D_053E,B24010D_053M,B24010D_054E,B24010D_054M,B24010D_055E,B24010D_055M,B24010D_056E,B24010D_056M,B24010D_057E,B24010D_057M,B24010D_058E,B24010D_058M,B24010D_059E,B24010D_059M,B24010D_060E,B24010D_060M,B24010D_061E,B24010D_061M,B24010D_062E,B24010D_062M,B24010D_063E,B24010D_063M,B24010D_064E,B24010D_064M,B24010D_065E,B24010D_065M,B24010D_066E,B24010D_066M,B24010D_067E,B24010D_067M,B24010D_068E,B24010D_068M,B24010D_069E,B24010D_069M,B24010D_070E,B24010D_070M,B24010D_071E,B24010D_071M,B24010D_072E,B24010D_072M,B24010D_073E,B24010D_073M,NAME,B24010D_001EA,B24010D_001MA,B24010D_002EA,B24010D_002MA,B24010D_003EA,B24010D_003MA,B24010D_004EA,B24010D_004MA,B24010D_005MA,B24010D_005EA,B24010D_006EA,B24010D_006MA,B24010D_007EA,B24010D_007MA,B24010D_008EA,B24010D_008MA,B24010D_009EA,B24010D_009MA,B24010D_010MA,B24010D_010EA,B24010D_011EA,B24010D_011MA,B24010D_012EA,B24010D_012MA,B24010D_013EA,B24010D_013MA,B24010D_014EA,B24010D_014MA,B24010D_015MA,B24010D_015EA,B24010D_016EA,B24010D_016MA,B24010D_017EA,B24010D_017MA,B24010D_018EA,B24010D_018MA,B24010D_019EA,B24010D_019MA,B24010D_020MA,B24010D_020EA,B24010D_021MA,B24010D_021EA,B24010D_022EA,B24010D_022MA,B24010D_023EA,B24010D_023MA,B24010D_024EA,B24010D_024MA,B24010D_025MA,B24010D_025EA,B24010D_026MA,B24010D_026EA,B24010D_027EA,B24010D_027MA,B24010D_028EA,B24010D_028MA,B24010D_029EA,B24010D_029MA,B24010D_030MA,B24010D_030EA,B24010D_031MA,B24010D_031EA,B24010D_032MA,B24010D_032EA,B24010D_033EA,B24010D_033MA,B24010D_034EA,B24010D_034MA,B24010D_035EA,B24010D_035MA,B24010D_036MA,B24010D_036EA,B24010D_037MA,B24010D_037EA,B24010D_038EA,B24010D_038MA,B24010D_039EA,B24010D_039MA,B24010D_040EA,B24010D_040MA,B24010D_041MA,B24010D_041EA,B24010D_042MA,B24010D_042EA,B24010D_043MA,B24010D_043EA,B24010D_044EA,B24010D_044MA,B24010D_045EA,B24010D_045MA,B24010D_046EA,B24010D_046MA,B24010D_047MA,B24010D_047EA,B24010D_048MA,B24010D_048EA,B24010D_049EA,B24010D_049MA,B24010D_050EA,B24010D_050MA,B24010D_051EA,B24010D_051MA,B24010D_052MA,B24010D_052EA,B24010D_053MA,B24010D_053EA,B24010D_054MA,B24010D_054EA,B24010D_055MA,B24010D_055EA,B24010D_056EA,B24010D_056MA,B24010D_057EA,B24010D_057MA,B24010D_058MA,B24010D_058EA,B24010D_059MA,B24010D_059EA,B24010D_060MA,B24010D_060EA,B24010D_061EA,B24010D_061MA,B24010D_062EA,B24010D_062MA,B24010D_063MA,B24010D_063EA,B24010D_064MA,B24010D_064EA,B24010D_065MA,B24010D_065EA,B24010D_066EA,B24010D_066MA,B24010D_067EA,B24010D_067MA,B24010D_068EA,B24010D_068MA,B24010D_069MA,B24010D_069EA,B24010D_070EA,B24010D_070MA,B24010D_071EA,B24010D_071MA,B24010D_072EA,B24010D_072MA,B24010D_073EA,B24010D_073MA,state
0400000US31,18986,1342,9797,743,4838,902,1130,425,926,373,204,200,1669,683,1376,633,203,240,90,86,1627,531,567,399,108,120,498,248,454,357,412,246,290,179,122,174,1060,391,76,102,129,160,129,160,0,153,353,253,288,221,214,195,1269,483,549,334,720,376,287,163,91,72,0,153,196,150,2343,588,1958,575,140,101,245,254,9189,1086,3156,840,897,502,616,403,281,260,640,338,436,304,78,90,126,156,892,440,0,153,51,80,612,332,229,220,727,337,660,325,67,80,2671,931,408,302,0,153,0,153,0,153,657,394,251,220,1355,776,1434,618,250,170,1184,570,6,10,6,10,0,153,0,153,1922,629,1729,535,0,153,193,283,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,112442,4530,52266,2508,14319,1837,4390,1123,2656,802,1734,782,3193,918,2445,812,561,306,187,181,2540,665,247,185,221,176,1207,463,865,558,4196,1063,2558,727,1638,728,16027,2063,184,174,1504,726,1031,632,473,371,7646,1447,2167,658,4526,1001,12666,1890,5890,1407,6776,1465,3525,1001,0,203,1276,486,2249,874,5729,1072,2102,744,2689,695,938,457,60176,3381,17957,2114,6834,1282,3992,1169,2842,856,930,495,759,478,42,71,129,159,3077,833,137,132,266,266,1886,620,788,506,7116,1341,5580,1083,1536,611,21315,2433,2029,646,691,479,561,454,130,155,8410,1466,2751,877,7434,1335,19041,2431,9944,1718,9097,1696,443,242,0,203,36,60,407,260,1420,578,809,466,369,257,242,233,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,420360,5656,231367,3313,148367,4028,59413,3595,38671,2641,20742,2372,63111,3356,48402,2837,10444,1499,4265,938,10318,1339,1207,535,939,355,5290,986,2882,856,15525,1954,11516,1570,4009,1098,20329,2693,2298,720,2289,796,1759,685,530,393,9798,2080,2118,759,3826,1116,37827,3158,25043,2501,12784,1967,6010,1272,0,195,1821,757,4189,1044,18834,2184,8263,1219,8472,1872,2099,695,188993,4802,111883,4400,37645,2876,18317,2038,19328,1877,23729,2663,15515,2039,2599,752,5615,1171,19617,2094,2393,813,2383,833,11175,1756,3666,994,30892,2419,25908,2144,4984,1133,26672,2173,5407,1112,1149,588,937,523,212,235,5147,1044,2901,774,12068,1469,42861,2893,18698,1989,24163,2377,70,82,32,58,38,63,0,195,7507,1212,4871,879,752,505,1884,663,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,784380,8750,412386,5961,169880,5551,71738,3835,47396,3589,24342,2265,43795,3494,26037,3008,11780,1754,5978,1225,29454,2267,2711,815,4393,1095,10865,1636,11485,1699,24893,2635,19200,2081,5693,1122,73832,4364,3186,880,7399,1196,4035,1017,3364,780,45240,3824,7988,1405,10019,1812,79456,4407,47292,3132,32164,2798,25046,2899,71,112,15805,2325,9170,1681,64172,3627,17835,2115,39681,2707,6656,1434,371994,6283,178200,4729,63477,3707,32560,3157,30917,2537,18504,1925,9690,1610,3388,926,5426,1089,47791,2790,4480,1104,5878,1363,23328,2110,14105,1723,48428,2919,39338,2447,9090,1553,84478,4431,19165,1943,550,277,441,250,109,112,17578,2137,10291,1679,36894,2997,89641,4404,42187,3201,47454,3188,1239,545,62,104,454,357,723,410,18436,1900,15990,1781,728,376,1718,613,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,121824,3213,67578,2494,35646,2636,11195,1639,7674,1342,3521,1066,17095,2273,12969,1839,2532,723,1594,766,4062,949,418,270,47,82,2942,860,655,340,3294,830,2733,718,561,391,9364,1765,360,330,413,326,248,236,165,214,4998,1180,2132,967,1461,565,9712,1934,6984,1766,2728,859,3615,1111,111,131,1684,649,1820,747,9241,1338,6230,1074,650,337,2361,728,54246,2442,24152,2360,7862,1419,3930,1074,3932,975,5127,946,3303,790,787,403,1037,563,4384,1086,425,353,286,317,3189,939,484,318,6779,1251,4535,1040,2244,907,13010,2052,1434,504,316,310,316,310,0,198,4240,1015,1734,820,5286,1237,10802,1315,6457,955,4345,1001,735,492,60,98,0,198,675,483,5547,965,4709,990,101,139,737,416,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,110953,3356,61091,2351,38304,2729,9116,1270,6392,1195,2724,665,17528,1815,9728,1448,4131,932,3669,944,4848,1268,199,181,234,226,3711,1231,704,235,6812,1250,5371,996,1441,694,5964,1175,66,90,470,303,272,218,198,195,3768,944,484,293,1176,572,6474,1244,4081,1069,2393,680,2460,905,0,185,932,513,1528,703,7889,1573,5763,1407,996,473,1130,553,49862,2382,29013,2583,7191,1474,3752,1048,3439,928,9112,1560,5590,1270,1768,941,1754,530,7264,1227,424,279,572,314,5590,950,678,400,5446,957,4229,843,1217,552,7784,1333,871,396,98,155,98,155,0,185,3653,898,738,451,2424,804,9248,1582,3690,925,5558,1300,0,185,0,185,0,185,0,185,3817,971,2732,903,116,158,969,531,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,36277,2154,19282,1296,8021,1215,1373,540,841,409,532,336,2781,669,1402,507,1181,553,198,179,1775,804,239,187,0,153,1418,750,118,148,2092,845,1507,650,585,321,3131,1038,28,51,261,209,176,167,85,102,1337,786,478,221,1027,606,2731,757,1804,701,927,470,1420,578,71,78,514,336,835,445,3979,892,2941,596,302,401,736,420,16995,1529,7965,1316,1834,511,1015,340,819,361,903,394,360,303,409,240,134,138,2806,815,396,391,201,282,1984,630,225,173,2422,893,1607,529,815,676,3828,913,536,287,36,60,0,153,36,60,1079,480,565,335,1612,569,3018,722,1132,439,1886,581,85,92,11,14,0,153,74,91,2099,537,2026,551,0,153,73,115,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,77371,2956,39009,1930,21289,1822,5347,933,4266,891,1081,559,10866,1563,5270,1217,4937,1036,659,386,2682,854,139,146,0,197,1592,555,951,604,2394,805,1995,730,399,267,5920,1262,447,360,25,42,25,42,0,197,4233,975,709,323,506,411,4843,1006,2168,662,2675,781,1503,676,135,224,460,425,908,458,5454,1018,4401,1077,341,276,712,385,38362,2272,16492,1778,6599,1169,3778,1031,2821,808,2169,701,1367,581,513,317,289,283,5104,1353,749,532,187,196,2703,653,1465,847,2620,634,1995,591,625,352,10113,1580,1973,819,0,197,0,197,0,197,3711,1091,783,414,3646,969,9016,1264,2537,809,6479,1087,367,321,135,189,102,161,130,198,2374,823,2184,805,190,186,0,197,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,199000,4766,107333,3027,57212,2965,16361,1877,12006,1753,4355,954,24522,2134,14615,1850,5194,942,4713,965,7648,1415,985,457,511,313,5200,1202,952,573,8681,1481,7604,1517,1077,413,14204,2254,89,100,1240,445,616,334,624,296,9784,1802,655,367,2436,981,14824,1804,9041,1533,5783,1302,3837,1046,110,136,1226,602,2501,912,17256,2314,10112,1827,2950,893,4194,1129,91667,3372,44707,2798,12028,1592,6974,1239,5054,1080,10154,1416,6135,1232,598,344,3421,793,11508,1735,2054,871,1105,677,7293,1409,1056,541,11017,1627,9509,1558,1508,547,19329,2584,2304,933,168,140,168,140,0,168,5903,1274,2092,713,8862,1743,18448,2008,9066,1534,9382,1486,131,163,0,168,0,168,131,163,9052,1578,6799,1353,245,212,2008,689,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,31950,2377,16033,1510,6945,1181,1604,582,1363,537,241,266,3164,889,1642,659,1103,558,419,344,1460,573,111,182,219,266,1035,485,95,119,717,452,342,241,375,386,2593,898,0,200,167,227,40,72,127,213,1074,591,156,151,1196,679,3653,848,2669,811,984,352,1031,511,149,243,66,76,816,424,1811,833,1201,666,311,343,299,256,15917,1585,7113,1397,1611,641,846,388,765,467,1481,682,800,522,218,285,463,399,1687,598,187,201,107,140,1104,507,289,264,2334,958,2246,957,88,147,2689,860,215,261,64,103,64,103,0,200,888,523,437,286,1085,579,4624,961,2527,767,2097,699,143,157,0,200,0,200,143,157,1348,626,1305,619,43,76,0,200,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,49675,2487,26435,1730,12569,1626,3627,1146,3305,1126,322,241,5242,1249,2833,886,1120,698,1289,575,1396,547,217,212,147,163,874,419,158,154,2304,743,1824,637,480,331,3655,1000,107,150,388,297,245,261,143,166,1920,727,628,492,612,365,3729,997,1986,717,1743,734,2380,1139,100,165,449,464,1831,1116,4102,1251,2225,999,344,312,1533,729,23240,1804,10015,1236,2900,767,1920,749,980,488,2798,883,1694,749,0,198,1104,501,1739,552,38,65,83,124,1524,478,94,115,2578,793,1907,670,671,323,5056,1392,453,328,0,198,0,198,0,198,1640,726,96,106,2867,1281,4972,1128,2551,688,2421,822,225,267,168,250,0,198,57,96,2972,850,2748,834,126,161,98,133,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,587805,9073,320887,5622,185004,5970,57390,3802,38332,3002,19058,2780,84300,4368,48309,3593,27805,2493,8186,1672,20678,2648,1058,365,1419,729,13998,2353,4203,1162,22636,2663,18645,2589,3991,976,29390,3469,2469,883,2630,910,1622,601,1008,666,14177,2386,2737,861,7377,1922,55713,4004,34338,3120,21375,2132,15223,2389,696,488,4435,1077,10092,2123,35557,3051,25971,2713,5946,1683,3640,940,266918,6354,138561,5645,43624,4431,19249,2629,24375,2804,26933,2499,16312,2148,5412,1395,5209,1104,22694,2425,1412,562,2379,801,15942,2370,2961,918,45310,3105,36728,2916,8582,1545,55695,3598,8284,1656,938,525,601,421,337,298,13882,2010,4342,1418,28249,2504,54223,4239,27512,2889,26711,2941,3058,1036,69,118,431,385,2558,980,15381,2117,12695,1960,389,301,2297,848,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
