GEO_ID,B19037B_001E,B19037B_001M,B19037B_002E,B19037B_002M,B19037B_003E,B19037B_003M,B19037B_004E,B19037B_004M,B19037B_005E,B19037B_005M,B19037B_006E,B19037B_006M,B19037B_007E,B19037B_007M,B19037B_008E,B19037B_008M,B19037B_009E,B19037B_009M,B19037B_010E,B19037B_010M,B19037B_011E,B19037B_011M,B19037B_012E,B19037B_012M,B19037B_013E,B19037B_013M,B19037B_014E,B19037B_014M,B19037B_015E,B19037B_015M,B19037B_016E,B19037B_016M,B19037B_017E,B19037B_017M,B19037B_018E,B19037B_018M,B19037B_019E,B19037B_019M,B19037B_020E,B19037B_020M,B19037B_021E,B19037B_021M,B19037B_022E,B19037B_022M,B19037B_023E,B19037B_023M,B19037B_024E,B19037B_024M,B19037B_025E,B19037B_025M,B19037B_026E,B19037B_026M,B19037B_027E,B19037B_027M,B19037B_028E,B19037B_028M,B19037B_029E,B19037B_029M,B19037B_030E,B19037B_030M,B19037B_031E,B19037B_031M,B19037B_032E,B19037B_032M,B19037B_033E,B19037B_033M,B19037B_034E,B19037B_034M,B19037B_035E,B19037B_035M,B19037B_036E,B19037B_036M,B19037B_037E,B19037B_037M,B19037B_038E,B19037B_038M,B19037B_039E,B19037B_039M,B19037B_040E,B19037B_040M,B19037B_041E,B19037B_041M,B19037B_042E,B19037B_042M,B19037B_043E,B19037B_043M,B19037B_044E,B19037B_044M,B19037B_045E,B19037B_045M,B19037B_046E,B19037B_046M,B19037B_047E,B19037B_047M,B19037B_048E,B19037B_048M,B19037B_049E,B19037B_049M,B19037B_050E,B19037B_050M,B19037B_051E,B19037B_051M,B19037B_052E,B19037B_052M,B19037B_053E,B19037B_053M,B19037B_054E,B19037B_054M,B19037B_055E,B19037B_055M,B19037B_056E,B19037B_056M,B19037B_057E,B19037B_057M,B19037B_058E,B19037B_058M,B19037B_059E,B19037B_059M,B19037B_060E,B19037B_060M,B19037B_061E,B19037B_061M,B19037B_062E,B19037B_062M,B19037B_063E,B19037B_063M,B19037B_064E,B19037B_064M,B19037B_065E,B19037B_065M,B19037B_066E,B19037B_066M,B19037B_067E,B19037B_067M,B19037B_068E,B19037B_068M,B19037B_069E,B19037B_069M,NAME,B19037B_001EA,B19037B_001MA,B19037B_002EA,B19037B_002MA,B19037B_003MA,B19037B_003EA,B19037B_004MA,B19037B_004EA,B19037B_005EA,B19037B_005MA,B19037B_006EA,B19037B_006MA,B19037B_007EA,B19037B_007MA,B19037B_008MA,B19037B_008EA,B19037B_009MA,B19037B_009EA,B19037B_010MA,B19037B_010EA,B19037B_011EA,B19037B_011MA,B19037B_012EA,B19037B_012MA,B19037B_013EA,B19037B_013MA,B19037B_014MA,B19037B_014EA,B19037B_015EA,B19037B_015MA,B19037B_016EA,B19037B_016MA,B19037B_017MA,B19037B_017EA,B19037B_018MA,B19037B_018EA,B19037B_019EA,B19037B_019MA,B19037B_020EA,B19037B_020MA,B19037B_021EA,B19037B_021MA,B19037B_022MA,B19037B_022EA,B19037B_023MA,B19037B_023EA,B19037B_024EA,B19037B_024MA,B19037B_025MA,B19037B_025EA,B19037B_026EA,B19037B_026MA,B19037B_027EA,B19037B_027MA,B19037B_028MA,B19037B_028EA,B19037B_029EA,B19037B_029MA,B19037B_030MA,B19037B_030EA,B19037B_031EA,B19037B_031MA,B19037B_032EA,B19037B_032MA,B19037B_033MA,B19037B_033EA,B19037B_034EA,B19037B_034MA,B19037B_035EA,B19037B_035MA,B19037B_036MA,B19037B_036EA,B19037B_037EA,B19037B_037MA,B19037B_038EA,B19037B_038MA,B19037B_039MA,B19037B_039EA,B19037B_040EA,B19037B_040MA,B19037B_041MA,B19037B_041EA,B19037B_042EA,B19037B_042MA,B19037B_043EA,B19037B_043MA,B19037B_044MA,B19037B_044EA,B19037B_045EA,B19037B_045MA,B19037B_046EA,B19037B_046MA,B19037B_047MA,B19037B_047EA,B19037B_048EA,B19037B_048MA,B19037B_049MA,B19037B_049EA,B19037B_050EA,B19037B_050MA,B19037B_051EA,B19037B_051MA,B19037B_052MA,B19037B_052EA,B19037B_053EA,B19037B_053MA,B19037B_054MA,B19037B_054EA,B19037B_055EA,B19037B_055MA,B19037B_056EA,B19037B_056MA,B19037B_057EA,B19037B_057MA,B19037B_058MA,B19037B_058EA,B19037B_059MA,B19037B_059EA,B19037B_060EA,B19037B_060MA,B19037B_061EA,B19037B_061MA,B19037B_062EA,B19037B_062MA,B19037B_063MA,B19037B_063EA,B19037B_064EA,B19037B_064MA,B19037B_065EA,B19037B_065MA,B19037B_066MA,B19037B_066EA,B19037B_067MA,B19037B_067EA,B19037B_068EA,B19037B_068MA,B19037B_069EA,B19037B_069MA,state
0400000US32,88985,3194,4622,1038,1205,604,337,251,254,310,612,366,383,405,150,175,338,333,309,309,286,354,121,123,165,219,462,356,0,203,0,203,0,203,0,203,36160,2618,4121,965,2733,963,1795,731,2057,849,3723,1117,2787,857,2279,848,2701,1039,2582,860,2254,846,3016,958,3366,1003,1134,504,285,295,673,463,654,548,32822,1986,5437,1048,1865,623,1611,576,1300,515,2040,670,2352,811,1987,705,1421,419,1103,679,3756,1040,3636,941,3199,921,1602,582,574,264,629,351,310,196,15381,1263,1562,682,1021,460,2025,719,1624,582,1146,457,663,326,907,375,1043,530,520,256,1318,551,1307,434,838,391,529,251,379,292,123,118,376,289,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,422523,6583,10606,1754,3132,1077,1355,698,387,333,717,515,702,457,458,276,728,463,778,418,170,143,666,396,587,347,577,418,125,155,158,221,0,195,66,112,148104,4707,14027,2233,8010,1591,6822,1554,9301,1401,8201,1654,9620,1582,7445,1459,8420,1634,6030,1206,11267,1699,16041,2240,19065,1994,10104,1445,6879,1279,4060,1085,2812,918,179423,4259,19240,2179,9162,1432,7671,1771,6843,1317,8191,1327,7786,1282,8451,1403,7276,1357,6462,1267,14336,1917,17110,1847,22380,2279,16888,2053,10202,1483,10008,1563,7417,1304,84390,2706,10998,1597,9680,1385,7570,1227,5605,1008,5098,823,5219,1104,4483,971,2912,721,2975,662,4517,968,5381,1017,6650,1109,5383,947,2874,686,3330,745,1715,563,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1077898,10491,33533,3285,8667,1693,3526,1155,2449,802,2478,835,2358,874,2474,988,1656,669,1261,537,1274,598,1570,900,1942,656,1922,813,1055,676,0,189,673,548,228,282,350937,6772,49436,3995,19796,2189,19548,2462,19484,2604,19019,2367,23491,2968,21918,3044,17917,2634,12594,1642,26391,2811,30066,3035,35179,3074,21322,2181,11558,1669,14627,1997,8591,1546,464118,6398,63187,4614,28581,2726,22569,1825,21461,2304,19426,2263,20782,2323,21353,2213,21662,2360,16254,2302,35716,3412,44783,3357,54232,4010,35401,2636,20749,2204,23989,2235,13973,1827,229310,4463,28418,2350,27502,2577,22299,1867,18823,2404,12331,1638,10861,1576,12624,1812,10204,1608,8695,1415,14370,1644,16319,1910,20806,2252,10730,1429,4847,960,6736,1010,3745,810,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,806457,7395,35937,3148,9544,1950,6335,1448,4990,1402,2829,891,2003,829,1854,786,2875,982,1645,796,312,224,1780,708,986,562,697,561,43,76,0,198,44,74,0,198,291409,6776,34662,3304,21117,2571,21882,3077,23440,3120,23835,2646,19781,2325,17739,2616,18404,2322,15646,2274,26330,3049,26527,2879,19030,2546,8855,1535,5413,1339,4971,1416,3777,969,324468,6590,41895,3282,26741,2716,20683,2799,22631,2378,18136,1735,19132,2170,18067,2257,18905,2418,15274,1928,25865,2515,29147,2541,31971,2886,17181,2274,10104,1736,5592,1126,3144,864,154643,3205,22272,2226,24492,1933,15950,1792,12564,1718,11100,1607,9777,1261,7210,1247,6809,1212,5916,1309,9136,1251,11894,1558,8895,1342,4449,1037,1482,504,1771,779,926,430,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,565976,6278,34885,2697,12344,1726,5749,1172,5136,1340,3594,934,2364,961,1081,566,1205,732,559,386,981,616,1052,534,752,536,68,113,0,185,0,185,0,185,0,185,199879,4488,41461,3167,18562,2052,16657,2250,18818,2173,13003,2059,12962,1978,10964,1804,10278,1552,6971,1277,14478,2174,10764,1633,10804,1825,6544,1430,3568,948,2918,1009,1127,537,224793,3781,47431,3305,21024,2225,13945,1748,13456,1679,11862,1499,12650,1902,12191,1892,10335,1421,8079,1303,15264,2060,15941,1534,19395,2308,11553,1865,4652,1028,4280,934,2735,740,106419,2682,13702,1699,14573,1495,12007,1392,10687,1360,7215,1031,7338,1166,6376,1106,4195,832,4443,770,7001,1098,6851,1010,5317,934,3340,755,2085,679,834,321,455,253,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,107734,2641,9913,1567,2158,590,1138,484,1228,569,1347,701,1451,866,398,432,418,274,269,217,267,367,210,154,506,340,495,447,0,153,28,52,0,153,0,153,41000,2097,5433,930,2426,709,3750,916,3535,983,4232,1060,2646,805,2327,699,2461,788,1512,585,3927,913,3000,759,2670,705,1779,669,680,527,260,218,362,220,40274,1753,7910,1116,3074,693,2784,688,2731,709,1808,624,2230,705,2050,610,2085,565,1108,392,2969,658,3293,740,4291,773,2356,523,718,274,538,241,329,195,16547,1010,2362,559,1415,434,1861,509,1876,497,1343,362,765,224,1179,394,530,289,738,228,1223,414,1431,422,909,312,520,294,78,97,69,113,248,201,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,23615,1495,1665,780,727,525,211,325,170,301,61,112,192,245,142,183,0,197,33,57,41,69,0,197,0,197,88,141,0,197,0,197,0,197,0,197,9390,1198,2120,1028,472,397,525,451,730,482,603,448,708,539,654,652,553,442,473,518,329,270,231,183,1055,420,70,124,166,243,406,255,295,457,8659,1218,1977,854,574,391,484,396,534,358,273,253,64,83,185,162,202,178,295,274,1318,600,586,376,1084,487,322,208,242,255,216,234,303,247,3901,685,708,345,218,212,437,281,92,99,417,370,194,212,237,228,367,366,273,249,216,166,75,87,154,149,254,251,104,112,79,129,76,120,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,498715,7113,20501,2099,6049,1361,3200,851,1769,674,1790,742,1451,693,1610,761,666,446,452,342,501,395,844,526,660,399,1247,669,112,126,0,168,0,168,150,242,178587,5538,27620,2556,13671,1912,13600,2304,11068,1674,13682,2366,12758,2122,10455,1852,10407,1885,9850,1744,11706,2046,14655,2276,14494,2142,7646,1679,2831,741,1844,662,2300,862,201583,4129,34891,2876,15249,2014,12680,1683,10514,1839,9059,1588,12979,1827,9316,1629,10741,1585,8696,1471,15206,1734,16609,2093,19982,2368,11063,1835,6235,1373,5101,1076,3262,1029,98044,2664,16348,1588,13050,1544,11600,1442,7882,1316,5889,1035,5116,802,6153,1072,3287,740,3136,707,6228,936,7570,1031,5230,881,2297,566,1591,617,1498,573,1169,605,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,23218,1610,989,660,29,63,48,82,0,203,288,282,296,381,0,203,0,203,0,203,0,203,0,203,75,129,253,380,0,203,0,203,0,203,0,203,11656,1355,1099,637,541,384,468,361,1121,656,765,496,822,416,817,563,430,361,954,635,1126,655,1078,559,1435,677,363,293,531,394,42,76,64,109,7781,990,946,438,201,248,434,326,712,415,1171,683,841,471,212,211,323,319,463,310,554,402,461,304,346,322,301,224,344,288,261,243,211,165,2792,726,713,473,347,261,132,218,297,302,82,109,92,147,259,177,100,165,45,71,229,229,56,91,176,193,148,146,0,203,95,90,21,39,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,469589,6450,21103,2247,7234,1367,2265,781,2054,709,2451,864,1510,708,1612,734,764,463,532,424,291,299,1259,686,405,320,603,483,36,70,0,200,0,200,87,146,157737,5381,22683,2687,13644,2341,11021,1800,15038,2491,13042,2002,11320,1950,10731,1940,8010,1682,6766,1557,13885,2069,10017,1756,11342,1857,5260,1462,2952,930,1604,754,422,466,192654,4793,28450,2846,16767,2390,14480,1867,13277,1747,12243,1684,12443,1812,11310,1684,10592,1683,8137,1302,13998,1791,17132,1953,15235,1777,8063,1369,5592,1178,2941,1084,1994,642,98095,2800,14202,1785,14859,1567,9731,1345,10172,1397,6824,1172,8811,1321,4504,696,3895,819,4081,926,5069,898,7094,1151,4316,905,2565,658,844,435,374,201,754,332,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,402170,5894,21587,2598,6608,1458,3197,1197,2509,900,2570,1090,857,604,1579,822,864,559,1082,673,469,357,808,544,205,204,487,364,352,343,0,198,0,198,0,198,155326,4603,22515,3035,13908,2267,12125,2007,14009,2088,11725,1783,12673,2164,10201,2259,7916,1568,5648,1308,9396,1728,12666,1806,11229,1888,6459,1616,1968,806,2278,1075,610,405,158856,3994,22298,1891,12746,1739,12831,1817,9815,1342,11064,1880,7696,1318,9661,1748,7018,1368,6912,1100,13037,1707,12747,1640,15593,1803,7720,1242,3575,1022,4254,1062,1889,887,66401,2194,8265,1237,8382,1372,8433,1309,5689,1129,4962,764,4104,849,4426,1068,2490,715,2404,691,5343,807,4410,943,3254,761,1414,557,1187,470,1193,416,445,246,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1161566,10401,68670,4868,16566,2401,7003,1583,6598,1407,8850,1883,5367,1601,5996,1492,3217,1123,3485,1123,2585,963,3324,1491,2847,1066,1952,1065,206,163,138,171,536,556,0,211,463799,6741,48693,4463,31454,3569,26397,3661,28897,3280,28244,2803,28675,2944,27418,3376,23862,3198,22005,3022,37700,3911,46960,3439,50053,3761,28862,2883,14245,2172,13354,2331,6980,1874,454838,6768,52165,3542,30026,2970,25550,2813,25170,2499,24538,2948,23089,2732,22283,2523,21367,2787,19250,2751,32203,3053,49468,4186,48020,3411,32634,3291,19291,2269,18968,2543,10816,1799,174259,3971,23512,2222,26997,2267,17878,1771,13809,1614,11401,1636,9196,1286,9305,1293,7645,1254,6321,1131,10815,1565,14051,1465,10417,1489,6003,1107,2585,666,2193,681,2131,646,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
