GEO_ID,B21001F_001E,B21001F_001M,B21001F_002E,B21001F_002M,B21001F_003E,B21001F_003M,B21001F_004E,B21001F_004M,B21001F_005E,B21001F_005M,B21001F_006E,B21001F_006M,B21001F_007E,B21001F_007M,B21001F_008E,B21001F_008M,B21001F_009E,B21001F_009M,B21001F_010E,B21001F_010M,B21001F_011E,B21001F_011M,B21001F_012E,B21001F_012M,B21001F_013E,B21001F_013M,B21001F_014E,B21001F_014M,B21001F_015E,B21001F_015M,B21001F_016E,B21001F_016M,B21001F_017E,B21001F_017M,B21001F_018E,B21001F_018M,B21001F_019E,B21001F_019M,B21001F_020E,B21001F_020M,B21001F_021E,B21001F_021M,B21001F_022E,B21001F_022M,B21001F_023E,B21001F_023M,B21001F_024E,B21001F_024M,B21001F_025E,B21001F_025M,B21001F_026E,B21001F_026M,B21001F_027E,B21001F_027M,B21001F_028E,B21001F_028M,B21001F_029E,B21001F_029M,B21001F_030E,B21001F_030M,B21001F_031E,B21001F_031M,B21001F_032E,B21001F_032M,B21001F_033E,B21001F_033M,NAME,B21001F_001MA,B21001F_001EA,B21001F_002EA,B21001F_002MA,B21001F_003MA,B21001F_003EA,B21001F_004EA,B21001F_004MA,B21001F_005EA,B21001F_005MA,B21001F_006EA,B21001F_006MA,B21001F_007EA,B21001F_007MA,B21001F_008EA,B21001F_008MA,B21001F_009EA,B21001F_009MA,B21001F_010MA,B21001F_010EA,B21001F_011EA,B21001F_011MA,B21001F_012MA,B21001F_012EA,B21001F_013EA,B21001F_013MA,B21001F_014EA,B21001F_014MA,B21001F_015EA,B21001F_015MA,B21001F_016EA,B21001F_016MA,B21001F_017EA,B21001F_017MA,B21001F_018EA,B21001F_018MA,B21001F_019EA,B21001F_019MA,B21001F_020EA,B21001F_020MA,B21001F_021MA,B21001F_021EA,B21001F_022EA,B21001F_022MA,B21001F_023MA,B21001F_023EA,B21001F_024EA,B21001F_024MA,B21001F_025EA,B21001F_025MA,B21001F_026EA,B21001F_026MA,B21001F_027EA,B21001F_027MA,B21001F_028EA,B21001F_028MA,B21001F_029EA,B21001F_029MA,B21001F_030EA,B21001F_030MA,B21001F_031MA,B21001F_031EA,B21001F_032MA,B21001F_032EA,B21001F_033EA,B21001F_033MA,state
0400000US42,164593,10162,84275,5964,36715,3597,292,263,36423,3573,35197,3090,1705,738,33492,2972,8505,1380,719,389,7786,1317,2525,888,304,234,2221,814,1333,569,112,122,1221,535,80318,5748,37077,3304,326,342,36751,3298,29243,2779,0,168,29243,2779,8419,1516,100,120,8319,1527,3355,836,0,168,3355,836,2224,772,0,168,2224,772,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,44330,5392,25703,3592,12043,3040,355,375,11688,3059,10491,1805,269,247,10222,1784,2340,916,38,87,2302,932,437,264,0,200,437,264,392,367,9,16,383,367,18627,2907,7393,1746,263,297,7130,1753,8653,1660,0,200,8653,1660,1848,751,0,200,1848,751,344,216,0,200,344,216,389,292,0,200,389,292,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,58304,4868,33115,3214,18240,2441,290,294,17950,2449,12226,1937,496,384,11730,1844,1790,685,198,187,1592,666,769,524,65,78,704,533,90,116,90,116,0,198,25189,2413,13718,1594,141,180,13577,1634,9496,1480,316,256,9180,1524,1035,495,0,198,1035,495,919,572,30,57,889,571,21,37,0,198,21,37,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1033654,26204,534849,14752,236828,9502,5777,1486,231051,9596,208762,8385,9782,1830,198980,8050,53869,4045,5761,1122,48108,3951,22944,2558,3400,749,19544,2470,12446,1612,2370,596,10076,1516,498805,15010,198404,7100,1894,754,196510,7105,199879,8130,1421,643,198458,8110,54081,3622,634,569,53447,3589,27797,2481,38,63,27759,2477,18644,2074,137,175,18507,2040,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,87054,6435,46715,4241,22124,3044,229,247,21895,3045,19841,1825,274,291,19567,1806,3538,823,160,140,3378,831,914,477,166,185,748,451,298,222,133,138,165,171,40339,3067,18208,2073,0,184,18208,2073,16963,1968,111,177,16852,1942,3315,914,0,184,3315,914,1519,547,0,184,1519,547,334,228,0,184,334,228,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,119074,8329,62704,4848,30427,2974,1300,693,29127,2943,24643,2752,3392,1100,21251,2701,5449,1164,993,591,4456,1153,1473,813,553,644,920,518,712,415,81,136,631,392,56370,4861,25990,3165,1259,845,24731,2946,22971,2622,381,336,22590,2625,4956,1190,113,190,4843,1147,1683,688,0,195,1683,688,770,431,0,195,770,431,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,164072,10135,88663,6444,42000,4017,806,505,41194,4005,35486,3396,2492,1064,32994,3330,7934,1198,915,490,7019,1093,2591,782,675,434,1916,645,652,391,204,222,448,326,75409,4743,34990,2948,48,82,34942,2934,30197,2538,533,382,29664,2589,5805,1130,49,84,5756,1132,3630,974,0,193,3630,974,787,406,0,193,787,406,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,66066,4211,34534,2467,16510,1857,192,282,16318,1880,14665,1245,199,141,14466,1262,2430,647,253,245,2177,608,574,356,167,239,407,267,355,225,43,68,312,217,31532,2807,14321,1641,68,77,14253,1644,14113,1603,151,146,13962,1614,1692,580,87,105,1605,564,816,293,0,145,816,293,590,300,0,145,590,300,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,368984,13799,181275,7858,62700,3839,821,591,61879,3776,63150,3875,2627,917,60523,3878,26056,2947,1149,679,24907,2778,18680,1922,2660,795,16020,1794,10689,1524,1750,550,8939,1476,187709,7846,57814,4318,104,162,57710,4331,64350,3771,293,265,64057,3729,27624,2802,325,279,27299,2758,22089,2136,0,220,22089,2136,15832,1894,21,36,15811,1891,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
