GEO_ID,B17010D_001E,B17010D_001M,B17010D_002E,B17010D_002M,B17010D_003E,B17010D_003M,B17010D_004E,B17010D_004M,B17010D_005E,B17010D_005M,B17010D_006E,B17010D_006M,B17010D_007E,B17010D_007M,B17010D_008E,B17010D_008M,B17010D_009E,B17010D_009M,B17010D_010E,B17010D_010M,B17010D_011E,B17010D_011M,B17010D_012E,B17010D_012M,B17010D_013E,B17010D_013M,B17010D_014E,B17010D_014M,B17010D_015E,B17010D_015M,B17010D_016E,B17010D_016M,B17010D_017E,B17010D_017M,B17010D_018E,B17010D_018M,B17010D_019E,B17010D_019M,B17010D_020E,B17010D_020M,B17010D_021E,B17010D_021M,B17010D_022E,B17010D_022M,B17010D_023E,B17010D_023M,B17010D_024E,B17010D_024M,B17010D_025E,B17010D_025M,B17010D_026E,B17010D_026M,B17010D_027E,B17010D_027M,B17010D_028E,B17010D_028M,B17010D_029E,B17010D_029M,B17010D_030E,B17010D_030M,B17010D_031E,B17010D_031M,B17010D_032E,B17010D_032M,B17010D_033E,B17010D_033M,B17010D_034E,B17010D_034M,B17010D_035E,B17010D_035M,B17010D_036E,B17010D_036M,B17010D_037E,B17010D_037M,B17010D_038E,B17010D_038M,B17010D_039E,B17010D_039M,B17010D_040E,B17010D_040M,B17010D_041E,B17010D_041M,NAME,B17010D_001MA,B17010D_001EA,B17010D_002MA,B17010D_002EA,B17010D_003EA,B17010D_003MA,B17010D_004EA,B17010D_004MA,B17010D_005MA,B17010D_005EA,B17010D_006MA,B17010D_006EA,B17010D_007MA,B17010D_007EA,B17010D_008EA,B17010D_008MA,B17010D_009EA,B17010D_009MA,B17010D_010MA,B17010D_010EA,B17010D_011MA,B17010D_011EA,B17010D_012EA,B17010D_012MA,B17010D_013EA,B17010D_013MA,B17010D_014EA,B17010D_014MA,B17010D_015EA,B17010D_015MA,B17010D_016MA,B17010D_016EA,B17010D_017EA,B17010D_017MA,B17010D_018EA,B17010D_018MA,B17010D_019EA,B17010D_019MA,B17010D_020EA,B17010D_020MA,B17010D_021MA,B17010D_021EA,B17010D_022MA,B17010D_022EA,B17010D_023MA,B17010D_023EA,B17010D_024EA,B17010D_024MA,B17010D_025EA,B17010D_025MA,B17010D_026EA,B17010D_026MA,B17010D_027MA,B17010D_027EA,B17010D_028MA,B17010D_028EA,B17010D_029EA,B17010D_029MA,B17010D_030EA,B17010D_030MA,B17010D_031EA,B17010D_031MA,B17010D_032MA,B17010D_032EA,B17010D_033MA,B17010D_033EA,B17010D_034MA,B17010D_034EA,B17010D_035MA,B17010D_035EA,B17010D_036MA,B17010D_036EA,B17010D_037EA,B17010D_037MA,B17010D_038MA,B17010D_038EA,B17010D_039MA,B17010D_039EA,B17010D_040MA,B17010D_040EA,B17010D_041MA,B17010D_041EA,state
0400000US34,207546,3110,11711,1607,7971,1232,3947,972,523,289,1248,553,2176,641,4024,911,3740,999,987,551,435,380,0,195,0,195,435,380,552,399,2753,794,1412,522,328,203,298,287,786,447,1341,521,195835,3476,173077,3732,99803,3566,23442,2099,16355,2106,60006,2843,73274,2801,22758,2088,8652,1304,1958,579,377,263,132,217,1449,491,6694,1277,14106,1780,5853,1000,708,384,589,375,4556,960,8253,1376,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,360018,5206,55514,3187,38529,3020,23623,2113,4168,1041,5828,1152,13627,1409,14906,2062,16985,1657,4017,919,2136,606,179,175,147,130,1810,580,1881,716,12968,1564,7599,1199,503,344,614,297,6482,1183,5369,1043,304504,5715,247814,5755,124619,4062,30536,2668,19773,2055,74310,3251,123195,4817,56690,2991,21073,2159,6099,1326,1552,707,323,240,4224,1031,14974,1746,35617,2282,13561,1628,2887,901,1213,409,9461,1334,22056,1980,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,59306,2526,5564,1113,3578,892,2724,891,1068,674,511,333,1145,538,854,439,1986,733,257,208,54,71,0,198,0,198,54,71,203,200,1729,717,1030,530,191,225,186,182,653,416,699,584,53742,2549,46438,2544,29802,2000,7372,1295,5378,998,17052,1482,16636,1766,7304,1416,2451,778,1104,520,412,351,112,184,580,308,1347,568,4853,1297,2915,938,360,395,144,143,2411,801,1938,690,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,53654,2536,4823,1019,3269,773,1769,598,526,269,444,313,799,389,1500,527,1554,768,248,245,104,165,0,185,0,185,104,165,144,142,1306,733,1055,646,192,250,103,173,760,545,251,265,48831,2486,44146,2250,25672,2417,6620,1266,5160,1128,13892,1819,18474,1632,4685,1144,1362,700,754,485,81,132,341,425,332,261,608,468,3323,842,1628,570,250,284,0,185,1378,498,1695,572,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,35873,1717,3700,825,2130,638,1013,486,196,239,363,323,454,269,1117,434,1570,686,67,121,67,121,0,197,0,197,67,121,0,197,1503,666,1038,556,508,449,61,106,469,321,465,349,32173,1961,26460,1764,14605,1653,3003,803,3400,1212,8202,1302,11855,1584,5713,1177,2365,807,1002,531,75,90,0,197,927,520,1363,665,3348,1020,1755,803,216,240,160,201,1379,720,1593,532,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,90348,2589,9999,1326,6185,1107,4390,922,1498,786,755,420,2137,581,1795,546,3814,913,941,495,673,475,0,168,189,289,484,366,268,231,2873,799,2267,710,346,273,179,233,1742,647,606,316,80349,2528,68709,2556,42593,2711,10484,1597,7813,1605,24296,2016,26116,1933,11640,1715,3611,838,1252,491,355,285,146,172,751,346,2359,600,8029,1396,3699,1110,365,422,352,242,2982,1018,4330,880,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,21764,1612,2409,754,1161,563,763,479,31,77,383,396,349,284,398,291,1248,533,457,300,241,218,79,109,0,198,162,194,216,203,791,393,694,417,0,198,34,58,660,410,97,106,19355,1574,15997,1609,9869,1354,2578,677,2487,834,4804,967,6128,1081,3358,1012,1253,515,743,411,0,198,322,378,421,300,510,365,2105,838,723,371,83,142,133,150,507,296,1382,704,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,281280,5634,25240,2460,17116,2156,10090,1672,1933,647,3437,1247,4720,1043,7026,1334,8124,1548,2116,759,1156,564,154,138,55,90,947,536,960,544,6008,1420,5020,1375,532,398,1246,662,3242,1054,988,471,256040,5649,223622,5356,133882,4388,33412,2920,24712,2855,75758,3599,89740,4250,32418,2990,12325,2212,4675,1445,1146,658,608,395,2921,1225,7650,1715,20093,2438,10594,1939,1049,652,806,526,8739,1802,9499,1443,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,117556,3043,5902,1208,4187,969,2654,809,362,374,786,559,1506,632,1533,501,1715,585,352,346,242,277,0,195,0,195,242,277,110,185,1363,453,1204,463,89,151,159,217,956,414,159,152,111654,3068,95486,2968,55839,2265,11202,1460,10260,1564,34377,2203,39647,2194,16168,1987,6123,1324,2124,765,479,352,342,454,1303,563,3999,985,10045,1647,5388,1387,559,379,737,461,4092,1162,4657,931,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,126663,3513,9950,1614,5634,1257,2181,761,534,350,657,377,990,593,3453,948,4316,1072,860,498,496,368,300,309,105,164,91,92,364,250,3456,847,2634,722,140,243,937,512,1557,664,822,446,116713,3477,96102,3738,51998,3044,13246,1658,9202,1327,29550,2336,44104,2793,20611,2328,6960,1350,2861,898,618,390,371,286,1872,765,4099,1023,13651,1837,7180,1309,1514,622,562,468,5104,1081,6471,1353,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,32287,1590,6903,1188,3663,836,3123,838,807,462,1028,490,1288,487,540,373,3240,987,1127,606,801,492,106,127,275,299,420,459,326,265,2113,748,2056,740,860,566,425,276,771,535,57,66,25384,1441,20921,1525,14981,1322,2793,650,4602,1074,7586,1126,5940,1007,4463,954,1651,542,1033,467,229,167,109,139,695,397,618,329,2812,830,1848,708,385,290,378,321,1085,583,964,475,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
