GEO_ID,B17010F_001E,B17010F_001M,B17010F_002E,B17010F_002M,B17010F_003E,B17010F_003M,B17010F_004E,B17010F_004M,B17010F_005E,B17010F_005M,B17010F_006E,B17010F_006M,B17010F_007E,B17010F_007M,B17010F_008E,B17010F_008M,B17010F_009E,B17010F_009M,B17010F_010E,B17010F_010M,B17010F_011E,B17010F_011M,B17010F_012E,B17010F_012M,B17010F_013E,B17010F_013M,B17010F_014E,B17010F_014M,B17010F_015E,B17010F_015M,B17010F_016E,B17010F_016M,B17010F_017E,B17010F_017M,B17010F_018E,B17010F_018M,B17010F_019E,B17010F_019M,B17010F_020E,B17010F_020M,B17010F_021E,B17010F_021M,B17010F_022E,B17010F_022M,B17010F_023E,B17010F_023M,B17010F_024E,B17010F_024M,B17010F_025E,B17010F_025M,B17010F_026E,B17010F_026M,B17010F_027E,B17010F_027M,B17010F_028E,B17010F_028M,B17010F_029E,B17010F_029M,B17010F_030E,B17010F_030M,B17010F_031E,B17010F_031M,B17010F_032E,B17010F_032M,B17010F_033E,B17010F_033M,B17010F_034E,B17010F_034M,B17010F_035E,B17010F_035M,B17010F_036E,B17010F_036M,B17010F_037E,B17010F_037M,B17010F_038E,B17010F_038M,B17010F_039E,B17010F_039M,B17010F_040E,B17010F_040M,B17010F_041E,B17010F_041M,NAME,B17010F_001MA,B17010F_001EA,B17010F_002MA,B17010F_002EA,B17010F_003MA,B17010F_003EA,B17010F_004MA,B17010F_004EA,B17010F_005EA,B17010F_005MA,B17010F_006MA,B17010F_006EA,B17010F_007MA,B17010F_007EA,B17010F_008MA,B17010F_008EA,B17010F_009MA,B17010F_009EA,B17010F_010EA,B17010F_010MA,B17010F_011MA,B17010F_011EA,B17010F_012MA,B17010F_012EA,B17010F_013MA,B17010F_013EA,B17010F_014MA,B17010F_014EA,B17010F_015MA,B17010F_015EA,B17010F_016MA,B17010F_016EA,B17010F_017MA,B17010F_017EA,B17010F_018MA,B17010F_018EA,B17010F_019MA,B17010F_019EA,B17010F_020EA,B17010F_020MA,B17010F_021EA,B17010F_021MA,B17010F_022MA,B17010F_022EA,B17010F_023MA,B17010F_023EA,B17010F_024MA,B17010F_024EA,B17010F_025EA,B17010F_025MA,B17010F_026EA,B17010F_026MA,B17010F_027MA,B17010F_027EA,B17010F_028MA,B17010F_028EA,B17010F_029MA,B17010F_029EA,B17010F_030MA,B17010F_030EA,B17010F_031EA,B17010F_031MA,B17010F_032EA,B17010F_032MA,B17010F_033MA,B17010F_033EA,B17010F_034MA,B17010F_034EA,B17010F_035MA,B17010F_035EA,B17010F_036EA,B17010F_036MA,B17010F_037EA,B17010F_037MA,B17010F_038MA,B17010F_038EA,B17010F_039MA,B17010F_039EA,B17010F_040EA,B17010F_040MA,B17010F_041EA,B17010F_041MA,state
0400000US34,134402,5500,29942,2516,9086,1646,6683,1271,666,379,2051,710,3966,1011,2403,774,20856,2207,3814,1157,3068,991,390,333,1362,672,1316,710,746,577,17042,2096,14878,1837,1790,580,5432,1293,7656,1405,2164,738,104460,5266,62784,4305,38242,3362,6823,1225,8727,1762,22692,2774,24542,2378,41676,3023,14667,1786,8429,1590,2422,861,1247,524,4760,1117,6238,1182,27009,2743,17657,2267,1790,686,2856,1017,13011,2123,9352,1787,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,49270,3704,13766,2154,5536,1555,4057,1493,96,118,1476,926,2485,1164,1479,576,8230,1619,1595,706,1352,636,145,158,584,564,623,349,243,253,6635,1570,5411,1367,913,526,1621,774,2877,961,1224,599,35504,3497,23392,2641,12307,2188,1659,802,2274,939,8374,1600,11085,1523,12112,1987,4801,1280,2599,987,325,289,338,279,1936,917,2202,828,7311,1687,5010,1357,817,556,980,643,3213,1048,2301,768,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,383651,9307,108726,5311,31055,2650,23634,2459,2637,878,8940,1544,12057,1655,7421,1511,77671,4477,10416,1689,7914,1562,2033,727,1634,747,4247,1053,2502,819,67255,4315,54270,4062,5168,1277,15019,1961,34083,3198,12985,1866,274925,8358,147714,6246,87199,4200,15037,2165,19808,2614,52354,3576,60515,4024,127211,5244,40028,3287,19140,2121,4924,1238,3767,1228,10449,1786,20888,2456,87183,4930,52894,3988,8987,1630,10475,1799,33432,3517,34289,3115,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,65643,4023,20509,2306,9974,1626,9048,1576,1753,949,3721,1086,3574,1080,926,649,10535,2121,1979,815,1810,805,330,344,1045,645,435,409,169,219,8556,1908,8172,1879,1678,845,2449,867,4045,1355,384,214,45134,3741,28555,3064,19880,2756,2878,1170,5328,1530,11674,1834,8675,1621,16579,2973,8543,2057,6024,1687,475,362,1666,900,3883,1235,2519,938,8036,1913,5969,1795,1106,690,1226,647,3637,1339,2067,701,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,19675,2063,5140,978,1724,710,1399,690,290,403,552,484,557,353,325,287,3416,779,282,210,222,196,105,133,117,147,0,185,60,79,3134,783,2969,760,342,236,920,464,1707,735,165,156,14535,1850,10088,1590,5497,1261,1444,643,1035,633,3018,779,4591,982,4447,1074,2290,828,1659,763,195,214,658,451,806,523,631,330,2157,701,1562,619,122,125,438,256,1002,579,595,339,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,19811,1632,3982,711,2048,479,1709,436,127,100,830,309,752,319,339,265,1934,482,520,296,320,177,136,104,65,77,119,136,200,246,1414,414,1343,403,299,178,446,237,598,284,71,90,15829,1482,11314,1274,7839,1140,1084,459,2409,741,4346,921,3475,678,4515,881,2397,608,1483,522,91,96,744,398,648,273,914,351,2118,607,1684,564,202,186,139,132,1343,550,434,204,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,28003,2888,8316,2028,3976,1468,3863,1474,104,141,1557,842,2202,1150,113,183,4340,1296,1282,609,1236,600,55,102,927,575,254,273,46,79,3058,1123,2952,1110,452,408,1282,669,1218,690,106,124,19687,2489,13269,1889,9484,1711,751,492,3364,1015,5369,1347,3785,990,6418,1586,3990,1266,2588,1008,725,566,1025,621,838,495,1402,702,2428,796,1980,719,164,191,80,100,1736,695,448,314,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,47725,4247,16233,2414,3996,1144,2518,941,27,50,986,515,1505,786,1478,639,12237,1884,1476,697,1268,633,211,179,266,288,791,501,208,218,10761,1706,9092,1528,1952,770,2192,825,4948,1223,1669,839,31492,3265,16352,2097,9595,1621,2043,661,1503,827,6049,1283,6757,1397,15140,2366,5249,1480,3119,1192,1193,761,237,221,1689,770,2130,720,9891,1673,6414,1354,1092,580,1434,628,3888,1123,3477,1051,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,14065,1455,3710,976,1075,445,574,376,28,49,290,283,256,245,501,337,2635,868,267,247,267,247,93,157,0,203,174,203,0,203,2368,856,2368,856,260,273,508,493,1600,653,0,203,10355,1338,6032,1077,3740,830,712,474,1052,560,1976,687,2292,701,4323,986,955,522,738,505,198,229,232,381,308,284,217,213,3368,913,2219,769,82,141,379,375,1758,765,1149,571,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,18922,2181,8058,1471,4083,1157,4008,1154,584,484,1849,807,1575,668,75,77,3975,1184,507,379,507,379,143,143,235,265,129,216,0,198,3468,1066,3337,1050,811,594,710,428,1816,805,131,133,10864,1676,7513,1420,5822,1175,959,542,1173,758,3690,1047,1691,688,3351,1110,1782,774,642,342,133,156,69,80,440,304,1140,673,1569,722,1351,680,84,113,333,361,934,578,218,196,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,322012,8783,77526,4189,37507,3043,30120,2794,3714,1222,11698,1762,14708,2191,7387,1578,40019,2848,7156,1456,5478,1290,624,448,1928,724,2926,863,1678,702,32863,2698,29508,2645,4912,1245,8555,1464,16041,2087,3355,807,244486,7310,171842,6809,103500,5526,17128,2356,24304,3125,62068,4695,68342,4148,72644,5261,30155,3540,17764,2744,4353,1038,2901,1019,10510,2133,12391,2103,42489,3844,28756,3225,4049,1106,4739,1277,19968,2592,13733,1854,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,28724,2197,7735,1509,3548,1119,3471,1146,182,179,2019,736,1270,660,77,92,4187,1454,657,481,609,471,0,184,264,274,345,380,48,85,3530,1245,3530,1245,164,208,1556,850,1810,895,0,184,20989,2160,15497,1979,10803,1820,1328,563,3123,1160,6352,1271,4694,968,5492,1406,2665,984,1947,822,445,425,718,566,784,481,718,458,2827,1018,2116,887,140,158,389,343,1587,810,711,475,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,35618,2934,6386,1264,2634,969,2529,947,463,460,1441,687,625,500,105,117,3752,1218,637,480,637,480,0,195,37,51,600,476,0,195,3115,1110,3016,1093,931,615,1183,682,902,552,99,167,29232,2924,20791,2428,14009,2256,2424,983,3370,1014,8215,1844,6782,1478,8441,2006,3869,1405,3039,1210,961,704,805,579,1273,743,830,492,4572,1507,3489,1431,215,280,960,853,2314,1021,1083,600,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,50331,3640,10843,1619,3595,863,3129,819,0,193,1889,707,1240,615,466,304,7248,1345,1229,671,1174,660,123,206,250,296,801,547,55,92,6019,1289,5823,1237,1065,555,1993,808,2765,919,196,200,39488,3416,27707,2852,20230,2475,4019,1285,4622,1202,11589,2124,7477,1363,11781,1772,4800,1113,3590,889,1277,754,310,257,2003,673,1210,596,6981,1425,4954,1270,603,492,1019,543,3332,929,2027,696,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,21245,1844,5722,1268,2294,878,2115,883,226,204,1044,650,845,541,179,159,3428,1035,455,292,455,292,261,217,50,84,144,162,0,145,2973,987,2715,959,211,205,1103,644,1401,628,258,232,15523,1558,10722,1497,8517,1334,708,355,2569,942,5240,1005,2205,621,4801,1029,2670,889,1714,785,781,523,29,41,904,550,956,406,2131,709,1799,689,288,265,419,301,1092,567,332,212,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,117913,5294,56928,3528,20810,2777,9335,1785,1900,573,1344,654,6091,1323,11475,1750,36118,3062,8184,1448,5156,1140,1296,591,1215,558,2645,793,3028,817,27934,2882,19952,2465,3045,871,2859,953,14048,2006,7982,1382,60985,3605,41432,2865,14261,1889,2475,776,1482,606,10304,1598,27171,2492,19553,2141,4899,1210,2415,784,312,279,517,320,1586,620,2484,809,14654,2033,6182,1294,579,369,330,268,5273,1185,8472,1478,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
