GEO_ID,B01001F_001E,B01001F_001M,B01001F_002E,B01001F_002M,B01001F_003E,B01001F_003M,B01001F_004E,B01001F_004M,B01001F_005E,B01001F_005M,B01001F_006E,B01001F_006M,B01001F_007E,B01001F_007M,B01001F_008E,B01001F_008M,B01001F_009E,B01001F_009M,B01001F_010E,B01001F_010M,B01001F_011E,B01001F_011M,B01001F_012E,B01001F_012M,B01001F_013E,B01001F_013M,B01001F_014E,B01001F_014M,B01001F_015E,B01001F_015M,B01001F_016E,B01001F_016M,B01001F_017E,B01001F_017M,B01001F_018E,B01001F_018M,B01001F_019E,B01001F_019M,B01001F_020E,B01001F_020M,B01001F_021E,B01001F_021M,B01001F_022E,B01001F_022M,B01001F_023E,B01001F_023M,B01001F_024E,B01001F_024M,B01001F_025E,B01001F_025M,B01001F_026E,B01001F_026M,B01001F_027E,B01001F_027M,B01001F_028E,B01001F_028M,B01001F_029E,B01001F_029M,B01001F_030E,B01001F_030M,B01001F_031E,B01001F_031M,NAME,B01001F_001EA,B01001F_001MA,B01001F_002EA,B01001F_002MA,B01001F_003MA,B01001F_003EA,B01001F_004MA,B01001F_004EA,B01001F_005EA,B01001F_005MA,B01001F_006EA,B01001F_006MA,B01001F_007EA,B01001F_007MA,B01001F_008MA,B01001F_008EA,B01001F_009MA,B01001F_009EA,B01001F_010MA,B01001F_010EA,B01001F_011EA,B01001F_011MA,B01001F_012EA,B01001F_012MA,B01001F_013MA,B01001F_013EA,B01001F_014MA,B01001F_014EA,B01001F_015MA,B01001F_015EA,B01001F_016EA,B01001F_016MA,B01001F_017EA,B01001F_017MA,B01001F_018EA,B01001F_018MA,B01001F_019MA,B01001F_019EA,B01001F_020MA,B01001F_020EA,B01001F_021MA,B01001F_021EA,B01001F_022EA,B01001F_022MA,B01001F_023EA,B01001F_023MA,B01001F_024EA,B01001F_024MA,B01001F_025EA,B01001F_025MA,B01001F_026EA,B01001F_026MA,B01001F_027MA,B01001F_027EA,B01001F_028EA,B01001F_028MA,B01001F_029EA,B01001F_029MA,B01001F_030EA,B01001F_030MA,B01001F_031EA,B01001F_031MA,state
0400000US44,65257,6793,32618,4104,2467,814,1893,764,3432,1181,1408,551,1449,664,3025,939,2304,918,3432,1221,6216,1196,3304,886,2382,613,761,477,440,278,105,163,32639,3495,1815,685,3464,1105,3365,771,1896,612,975,409,2921,987,1944,871,2394,707,5007,1011,3944,776,2657,745,821,511,1187,469,249,239,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,68788,6965,39036,4429,2679,778,2661,960,4503,1355,1988,820,1049,572,3683,1259,3013,891,3222,1390,7163,1392,5465,1417,2285,772,948,541,377,390,0,203,29752,3441,3389,961,2485,656,3273,1001,1556,590,476,288,2213,795,2529,922,2528,809,5769,1278,3575,984,1480,674,443,428,36,57,0,203,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,10213,2321,4974,1315,487,444,852,610,219,362,109,123,393,355,984,572,457,220,136,71,719,402,497,350,80,134,41,72,0,151,0,151,5239,1427,400,339,430,336,526,412,169,155,174,174,951,848,665,587,377,349,1023,617,455,419,0,151,69,116,0,151,0,151,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,90293,7353,46964,4177,5173,1283,5419,1401,5133,1578,1340,625,680,367,2783,841,5285,1329,5799,1362,8681,1721,4241,1019,1954,754,256,188,220,192,0,200,43329,3995,6040,1446,5289,1285,4527,1096,2094,683,802,508,3126,959,4223,1307,4841,1329,6212,1192,3828,1014,1641,816,501,285,152,159,53,97,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1489855,35287,772955,19352,57889,4957,59649,4275,63932,5669,37361,3100,24697,2342,67304,4340,68922,4700,69380,4561,122525,6780,98388,5240,61168,3922,28873,2808,10331,1623,2536,887,716900,20417,60387,5601,57539,4640,59969,3897,37825,3452,20020,2234,63193,4705,54776,3660,53712,4495,109690,5674,89120,4960,61334,4247,29640,2526,14512,2053,5183,871,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,135580,9562,70554,5108,6528,1422,9849,1871,5421,1163,3028,748,2292,849,7127,1204,6776,1310,4719,1155,11996,1767,6880,1336,3984,943,1252,478,702,412,0,187,65026,5291,6367,1520,6720,1413,6884,1206,2909,909,2096,571,5651,1321,5388,985,5168,1077,10713,1297,7288,1218,3024,817,1890,589,688,398,240,203,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,203193,14178,109740,8056,10806,2057,9721,1656,9204,1835,4025,905,4475,1013,7844,1383,9790,1789,11643,1977,21143,2870,12367,2245,5965,1382,2059,659,641,392,57,113,93453,7576,8259,1602,8411,1791,7897,1509,3666,838,3767,1234,8097,1370,7141,1544,7380,1397,18537,2207,10744,1480,6243,1213,2706,801,440,317,165,163,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,289942,11884,152498,7271,15120,2301,14090,2081,12572,1994,9142,1320,5199,1203,15421,2484,12529,1714,15244,1916,24645,2305,17831,2004,5549,1103,3964,1043,1152,614,40,65,137444,7264,14645,2146,15715,1998,13243,2080,7077,1232,5977,1251,11303,2083,11739,1465,10831,1447,21852,2045,13497,1723,6475,1149,2805,864,1670,772,615,437,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,102235,8210,54328,4573,5143,1075,4709,1176,5962,1300,2636,682,1192,492,4285,959,5206,1030,5405,1379,10811,1562,5006,993,2644,604,1050,371,155,162,124,156,47907,4369,5127,883,4597,1002,4752,1106,2123,782,1214,388,3969,822,3688,848,4319,889,8299,1570,5626,931,2652,779,942,541,492,349,107,129,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,592114,14496,294014,8538,16450,1953,16986,2250,18120,2242,13112,1799,11676,1672,28182,2392,19421,2415,16679,2073,38989,3291,42417,2898,33049,2622,24438,2100,11898,1515,2597,848,298100,8909,13106,1820,15537,2174,18640,2577,12556,1293,11091,1826,22534,2450,17968,2265,18951,1935,40945,3031,42836,2424,36935,2942,27906,2160,12957,1672,6138,1229,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
