GEO_ID,B21001F_001E,B21001F_001M,B21001F_002E,B21001F_002M,B21001F_003E,B21001F_003M,B21001F_004E,B21001F_004M,B21001F_005E,B21001F_005M,B21001F_006E,B21001F_006M,B21001F_007E,B21001F_007M,B21001F_008E,B21001F_008M,B21001F_009E,B21001F_009M,B21001F_010E,B21001F_010M,B21001F_011E,B21001F_011M,B21001F_012E,B21001F_012M,B21001F_013E,B21001F_013M,B21001F_014E,B21001F_014M,B21001F_015E,B21001F_015M,B21001F_016E,B21001F_016M,B21001F_017E,B21001F_017M,B21001F_018E,B21001F_018M,B21001F_019E,B21001F_019M,B21001F_020E,B21001F_020M,B21001F_021E,B21001F_021M,B21001F_022E,B21001F_022M,B21001F_023E,B21001F_023M,B21001F_024E,B21001F_024M,B21001F_025E,B21001F_025M,B21001F_026E,B21001F_026M,B21001F_027E,B21001F_027M,B21001F_028E,B21001F_028M,B21001F_029E,B21001F_029M,B21001F_030E,B21001F_030M,B21001F_031E,B21001F_031M,B21001F_032E,B21001F_032M,B21001F_033E,B21001F_033M,NAME,B21001F_001EA,B21001F_001MA,B21001F_002MA,B21001F_002EA,B21001F_003EA,B21001F_003MA,B21001F_004MA,B21001F_004EA,B21001F_005MA,B21001F_005EA,B21001F_006EA,B21001F_006MA,B21001F_007MA,B21001F_007EA,B21001F_008EA,B21001F_008MA,B21001F_009MA,B21001F_009EA,B21001F_010EA,B21001F_010MA,B21001F_011MA,B21001F_011EA,B21001F_012EA,B21001F_012MA,B21001F_013MA,B21001F_013EA,B21001F_014EA,B21001F_014MA,B21001F_015EA,B21001F_015MA,B21001F_016MA,B21001F_016EA,B21001F_017EA,B21001F_017MA,B21001F_018MA,B21001F_018EA,B21001F_019EA,B21001F_019MA,B21001F_020MA,B21001F_020EA,B21001F_021EA,B21001F_021MA,B21001F_022MA,B21001F_022EA,B21001F_023EA,B21001F_023MA,B21001F_024MA,B21001F_024EA,B21001F_025MA,B21001F_025EA,B21001F_026EA,B21001F_026MA,B21001F_027MA,B21001F_027EA,B21001F_028EA,B21001F_028MA,B21001F_029MA,B21001F_029EA,B21001F_030EA,B21001F_030MA,B21001F_031MA,B21001F_031EA,B21001F_032EA,B21001F_032MA,B21001F_033MA,B21001F_033EA,state
0400000US42,172849,9351,89445,5691,40453,3242,318,264,40135,3276,33912,3381,1189,540,32723,3350,9140,1393,1134,576,8006,1331,4242,1160,852,520,3390,1014,1698,556,365,303,1333,483,83404,4865,36098,2725,233,352,35865,2722,33624,2881,91,91,33533,2868,8165,1441,91,119,8074,1447,3174,760,0,168,3174,760,2343,779,0,168,2343,779,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,45465,4240,23366,2706,10158,1979,60,110,10098,1984,9520,1500,311,315,9209,1397,2382,613,115,131,2267,605,761,477,155,166,606,466,545,298,0,206,545,298,22099,2351,8234,1517,0,206,8234,1517,8951,1309,0,206,8951,1309,2657,745,0,206,2657,745,821,511,0,206,821,511,1436,439,0,206,1436,439,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,46033,4845,27001,3227,10763,1984,141,130,10622,1960,12628,2150,776,575,11852,2107,2285,772,294,284,1991,680,948,541,0,203,948,541,377,390,199,278,178,255,19032,2441,7729,1420,70,120,7659,1411,9344,1760,360,350,8984,1714,1480,674,0,203,1480,674,443,428,0,203,443,428,36,57,0,203,36,57,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,54813,4691,29434,2965,14176,2233,153,193,14023,2232,12828,2100,789,505,12039,2071,1954,754,132,176,1822,743,256,188,32,63,224,191,220,192,0,200,220,192,25379,2655,12992,2190,0,200,12992,2190,10040,1592,48,83,9992,1585,1641,816,44,77,1597,802,501,285,0,200,501,285,205,177,0,200,205,177,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1052083,24117,551320,14165,227757,8427,5599,1408,222158,8243,220655,8870,10703,1671,209952,8728,61168,3922,5377,1189,55791,3953,28873,2808,5957,1309,22916,2663,12867,1813,2630,697,10237,1663,500763,13497,191417,7129,1024,423,190393,7111,198677,7022,1994,915,196683,7165,61334,4247,258,247,61076,4267,29640,2526,152,133,29488,2543,19695,2197,53,61,19642,2190,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,87802,5907,45684,3675,20870,2209,128,216,20742,2223,18876,2178,278,358,18598,2136,3984,943,466,474,3518,917,1252,478,230,199,1022,437,702,412,103,104,599,395,42118,3186,18275,2131,31,51,18244,2132,18001,1754,0,187,18001,1754,3024,817,0,187,3024,817,1890,589,0,187,1890,589,928,410,0,187,928,410,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,138714,9988,74208,6145,32394,3100,917,489,31477,3118,33092,3561,3281,1133,29811,3461,5965,1382,1001,463,4964,1362,2059,659,178,160,1881,623,698,404,95,153,603,379,64506,5183,25708,2888,1088,617,24620,2869,29244,2702,870,431,28374,2734,6243,1213,158,142,6085,1232,2706,801,0,197,2706,801,605,361,0,197,605,361,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,187679,8230,101040,5047,48051,3739,830,398,47221,3714,42284,3000,1055,534,41229,2948,5549,1103,678,349,4871,996,3964,1043,800,427,3164,1010,1192,630,277,234,915,598,86639,5081,39781,3390,95,160,39686,3401,35293,2598,231,192,35062,2564,6475,1149,0,195,6475,1149,2805,864,0,195,2805,864,2285,849,0,195,2285,849,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,67182,5149,35874,2857,16084,1911,130,153,15954,1891,15817,1776,265,222,15552,1790,2644,604,424,339,2220,575,1050,371,242,223,808,371,279,224,0,145,279,224,31308,3036,13190,1588,0,145,13190,1588,13925,1803,81,128,13844,1807,2652,779,22,38,2630,781,942,541,0,145,942,541,599,376,0,145,599,376,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,467387,12288,229126,7437,75827,4578,850,522,74977,4655,81317,3796,2009,795,79308,3777,33049,2622,1203,476,31846,2651,24438,2100,2812,783,21626,2068,14495,1698,2351,748,12144,1557,238261,7677,70544,3863,129,131,70415,3888,83781,3942,129,208,83652,3953,36935,2942,153,173,36782,2937,27906,2160,57,93,27849,2158,19095,1879,0,221,19095,1879,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
