GEO_ID,B17010B_001E,B17010B_001M,B17010B_002E,B17010B_002M,B17010B_003E,B17010B_003M,B17010B_004E,B17010B_004M,B17010B_005E,B17010B_005M,B17010B_006E,B17010B_006M,B17010B_007E,B17010B_007M,B17010B_008E,B17010B_008M,B17010B_009E,B17010B_009M,B17010B_010E,B17010B_010M,B17010B_011E,B17010B_011M,B17010B_012E,B17010B_012M,B17010B_013E,B17010B_013M,B17010B_014E,B17010B_014M,B17010B_015E,B17010B_015M,B17010B_016E,B17010B_016M,B17010B_017E,B17010B_017M,B17010B_018E,B17010B_018M,B17010B_019E,B17010B_019M,B17010B_020E,B17010B_020M,B17010B_021E,B17010B_021M,B17010B_022E,B17010B_022M,B17010B_023E,B17010B_023M,B17010B_024E,B17010B_024M,B17010B_025E,B17010B_025M,B17010B_026E,B17010B_026M,B17010B_027E,B17010B_027M,B17010B_028E,B17010B_028M,B17010B_029E,B17010B_029M,B17010B_030E,B17010B_030M,B17010B_031E,B17010B_031M,B17010B_032E,B17010B_032M,B17010B_033E,B17010B_033M,B17010B_034E,B17010B_034M,B17010B_035E,B17010B_035M,B17010B_036E,B17010B_036M,B17010B_037E,B17010B_037M,B17010B_038E,B17010B_038M,B17010B_039E,B17010B_039M,B17010B_040E,B17010B_040M,B17010B_041E,B17010B_041M,NAME,B17010B_001MA,B17010B_001EA,B17010B_002MA,B17010B_002EA,B17010B_003MA,B17010B_003EA,B17010B_004EA,B17010B_004MA,B17010B_005MA,B17010B_005EA,B17010B_006MA,B17010B_006EA,B17010B_007MA,B17010B_007EA,B17010B_008MA,B17010B_008EA,B17010B_009MA,B17010B_009EA,B17010B_010EA,B17010B_010MA,B17010B_011MA,B17010B_011EA,B17010B_012MA,B17010B_012EA,B17010B_013MA,B17010B_013EA,B17010B_014MA,B17010B_014EA,B17010B_015EA,B17010B_015MA,B17010B_016MA,B17010B_016EA,B17010B_017MA,B17010B_017EA,B17010B_018MA,B17010B_018EA,B17010B_019MA,B17010B_019EA,B17010B_020EA,B17010B_020MA,B17010B_021EA,B17010B_021MA,B17010B_022MA,B17010B_022EA,B17010B_023MA,B17010B_023EA,B17010B_024MA,B17010B_024EA,B17010B_025EA,B17010B_025MA,B17010B_026EA,B17010B_026MA,B17010B_027EA,B17010B_027MA,B17010B_028MA,B17010B_028EA,B17010B_029EA,B17010B_029MA,B17010B_030MA,B17010B_030EA,B17010B_031MA,B17010B_031EA,B17010B_032EA,B17010B_032MA,B17010B_033EA,B17010B_033MA,B17010B_034EA,B17010B_034MA,B17010B_035MA,B17010B_035EA,B17010B_036MA,B17010B_036EA,B17010B_037EA,B17010B_037MA,B17010B_038EA,B17010B_038MA,B17010B_039EA,B17010B_039MA,B17010B_040MA,B17010B_040EA,B17010B_041MA,B17010B_041EA,state
0400000US32,50059,2722,11430,1960,1934,703,1015,572,377,334,210,215,428,358,919,411,9496,1864,1637,795,1071,633,360,322,137,168,574,466,566,460,7859,1545,6798,1535,842,447,1664,810,4292,1295,1061,559,38629,2606,21331,2033,9139,1477,2157,884,1660,631,5322,1136,12192,1505,17298,2114,4439,1044,2210,846,886,516,136,120,1188,602,2229,754,12859,1839,7357,1643,1299,715,899,536,5159,1318,5502,1023,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,263773,5934,41064,3572,5565,1246,3099,859,334,312,648,421,2117,778,2466,890,35499,3276,3695,1015,2961,984,893,608,466,321,1602,687,734,426,31804,3065,27883,2901,4452,952,7886,1590,15545,2001,3921,988,222709,5990,113620,3865,53488,3563,8413,1532,9980,1529,35095,2655,60132,2956,109089,5190,23119,2401,11668,1668,2656,777,953,499,8059,1447,11451,1779,85970,4440,50489,3589,7567,1264,6774,1392,36148,3208,35481,2612,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,649783,9583,121382,5462,17103,2150,10443,1731,1700,606,2961,855,5782,1555,6660,1380,104279,5026,12593,1613,8242,1427,1293,524,860,489,6089,1242,4351,1009,91686,4896,75392,4613,11961,1684,21728,2249,41703,3439,16294,2124,528401,8835,240147,7321,112838,5412,19258,2273,23692,2262,69888,4193,127309,4783,288254,7699,59401,3927,28358,2719,6491,1348,4360,1513,17507,2199,31043,2563,228853,6199,119493,4872,16774,1905,17716,2355,85003,3900,109360,4761,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,490003,8080,104726,5203,16005,2040,9608,1743,1828,810,2512,786,5268,1327,6397,1225,88721,4493,10263,2097,7519,1834,880,462,1777,1200,4862,1307,2744,895,78458,4564,67770,4005,11828,1776,17644,2111,38298,3184,10688,1716,385277,7482,216678,6522,93662,5565,13881,2311,17780,2821,62001,4131,123016,4523,168599,5967,33438,3814,17770,2807,4076,1363,2208,952,11486,1987,15668,2470,135161,5285,76426,4436,10372,1733,9694,1617,56360,4491,58735,3692,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,322132,5926,91642,4320,11451,1905,8164,1679,1592,863,3756,1059,2816,862,3287,868,80191,3934,9111,1700,7164,1633,1599,678,1463,760,4102,1095,1947,707,71080,3715,62664,3652,12639,2231,16565,1927,33460,2661,8416,1567,230490,6210,113269,4922,47343,3454,6332,1148,10233,2081,30778,2731,65926,3570,117221,5319,21633,2563,11502,2000,1971,907,1804,895,7727,1587,10131,1475,95588,4758,57748,3921,10495,1882,9948,1767,37305,3143,37840,2755,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,63922,2309,15052,1675,2275,535,1369,440,252,186,580,295,537,285,906,336,12777,1599,1670,548,1347,527,267,261,67,77,1013,450,323,167,11107,1441,10112,1411,2335,635,2348,690,5429,1187,995,426,48870,2504,25358,1856,11960,1612,1284,623,2534,778,8142,1320,13398,1290,23512,2387,4910,1112,2157,619,323,255,138,146,1696,537,2753,939,18602,2269,11181,1962,1581,581,1584,578,8016,1605,7421,1253,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,15204,1682,4165,1180,544,307,417,281,63,103,117,155,237,213,127,110,3621,1161,469,388,469,388,231,308,41,71,197,330,0,197,3152,1082,2825,969,621,412,458,300,1746,748,327,412,11039,1650,5994,1223,2642,795,331,202,701,515,1610,515,3352,1039,5045,1290,1498,784,967,700,577,574,71,123,319,308,531,412,3547,1172,2570,1131,107,126,381,528,2082,972,977,532,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,289948,5889,70319,4071,9241,1623,5197,1316,763,458,1606,712,2828,974,4044,1121,61078,3625,8144,1315,6093,1234,1289,638,1411,635,3393,1053,2051,777,52934,3524,45353,3183,7523,1451,13194,1804,24636,2894,7581,1384,219629,5783,98488,4448,41884,2665,7577,1519,7833,1270,26474,2114,56604,3276,121141,4862,24632,2389,12550,1979,2867,1022,1926,888,7757,1434,12082,1678,96509,4721,54541,3854,8606,1547,9894,1696,36041,2945,41968,2935,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,14629,1482,3669,1054,504,402,407,379,0,206,165,261,242,270,97,142,3165,977,189,190,189,190,0,206,82,135,107,132,0,206,2976,982,2857,947,291,246,457,409,2109,840,119,189,10960,1392,5985,1189,3242,897,827,446,693,375,1722,697,2743,934,4975,998,1745,658,1079,601,507,470,0,206,572,404,666,455,3230,844,2252,731,649,422,503,447,1100,570,978,445,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,300657,6375,67723,4442,12173,1914,6389,1294,973,578,1959,815,3457,969,5784,1177,55550,4096,6328,1501,4124,1257,673,490,998,586,2453,942,2204,816,49222,4088,42478,3985,8695,1644,12011,1888,21772,2723,6744,1216,232934,5236,122127,4717,48165,3537,7526,1431,9243,1682,31396,3008,73962,3913,110807,4546,21513,2627,10350,1805,2057,1024,1726,717,6567,1467,11163,1829,89294,4002,50460,3460,7427,1427,7914,1692,35119,3266,38834,2455,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,250557,5588,53790,4219,8218,1462,4472,1108,307,210,1255,630,2910,815,3746,951,45572,3798,6060,1504,5003,1403,1555,877,542,543,2906,1056,1057,442,39512,3536,35847,3166,6896,1542,10701,2411,18250,2126,3665,1082,196767,5137,99842,4376,46321,3742,7885,1659,8937,1496,29499,3171,53521,3029,96925,5089,17812,2307,7964,1796,1578,731,1081,676,5305,1368,9848,1712,79113,4483,46577,3744,6714,1549,6709,1484,33154,3154,32536,2958,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,737584,10785,131833,6370,22552,2351,13811,2005,2508,923,4788,1525,6515,1372,8741,1607,109281,6168,12350,1872,9358,1775,2563,1165,1378,676,5417,1229,2992,893,96931,6066,85745,5881,13491,2474,21616,2652,50638,4835,11186,1507,605751,9164,327769,7826,161126,7424,32264,4050,34795,3890,94067,5329,166643,6323,277982,9081,60820,4367,30382,3223,6504,1780,3941,1248,19937,2275,30438,3923,217162,7973,136567,7158,20154,2476,21247,3050,95166,5180,80595,4672,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,361356,6730,56504,4649,8536,1733,4743,1331,768,536,1313,613,2662,1063,3793,1017,47968,4416,4779,1477,3591,1191,705,575,395,398,2491,1106,1188,661,43189,4228,38350,3877,4675,1161,12446,2670,21229,2461,4839,1337,304852,7363,175116,5557,76252,4815,10410,1786,15841,2187,50001,3871,98864,4841,129736,5336,27565,2956,13294,2543,4042,1348,1956,880,7296,1642,14271,2074,102171,4450,58606,3461,8608,1647,10359,2156,39639,2625,43565,3126,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,55519,2961,10074,1736,2372,938,1643,761,500,428,628,404,515,423,729,506,7702,1592,936,574,842,558,0,195,0,195,842,558,94,156,6766,1545,6104,1620,821,538,1682,758,3601,1262,662,447,45445,2929,27858,2699,14589,1971,2578,878,5261,1438,6750,1223,13269,1824,17587,2633,5410,1474,3184,1032,611,461,473,472,2100,799,2226,1002,12177,1930,8277,1769,1691,754,944,512,5642,1694,3900,998,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,15163,1829,3757,1147,516,268,248,146,0,189,66,119,182,138,268,258,3241,1090,335,285,129,165,0,189,0,189,129,165,206,217,2906,1048,2740,1024,63,121,1128,846,1549,640,166,177,11406,1449,6993,1175,2871,819,289,220,502,390,2080,826,4122,919,4413,1097,1472,608,814,369,376,304,0,189,438,314,658,532,2941,916,1950,772,494,382,280,335,1176,558,991,468,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,75616,2885,23414,2302,3160,834,1830,641,169,177,534,348,1127,463,1330,553,20254,2181,2537,781,1903,717,885,527,394,380,624,384,634,362,17717,1975,15369,1913,2869,813,4298,962,8202,1327,2348,765,52202,2568,21731,2234,10303,1476,1517,648,1898,718,6888,1207,11428,1487,30471,2470,4825,1180,2641,949,388,301,311,348,1942,771,2184,719,25646,2092,17182,1721,3011,854,2976,990,11195,1612,8464,1395,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,88137,4104,38741,2970,14730,2019,6045,1411,802,488,1463,651,3780,1135,8685,1528,24011,2159,4803,1166,2723,882,1253,606,216,278,1254,615,2080,686,19208,2008,12000,1576,1166,510,2221,858,8613,1416,7208,1257,49396,3351,31395,2771,9798,1467,1447,504,1166,499,7185,1307,21597,2462,18001,2248,5991,1434,3372,1077,527,411,656,441,2189,901,2619,824,12010,1628,5225,1076,539,283,160,157,4526,1029,6785,1229,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
