GEO_ID,B21001B_001E,B21001B_001M,B21001B_002E,B21001B_002M,B21001B_003E,B21001B_003M,B21001B_004E,B21001B_004M,B21001B_005E,B21001B_005M,B21001B_006E,B21001B_006M,B21001B_007E,B21001B_007M,B21001B_008E,B21001B_008M,B21001B_009E,B21001B_009M,B21001B_010E,B21001B_010M,B21001B_011E,B21001B_011M,B21001B_012E,B21001B_012M,B21001B_013E,B21001B_013M,B21001B_014E,B21001B_014M,B21001B_015E,B21001B_015M,B21001B_016E,B21001B_016M,B21001B_017E,B21001B_017M,B21001B_018E,B21001B_018M,B21001B_019E,B21001B_019M,B21001B_020E,B21001B_020M,B21001B_021E,B21001B_021M,B21001B_022E,B21001B_022M,B21001B_023E,B21001B_023M,B21001B_024E,B21001B_024M,B21001B_025E,B21001B_025M,B21001B_026E,B21001B_026M,B21001B_027E,B21001B_027M,B21001B_028E,B21001B_028M,B21001B_029E,B21001B_029M,B21001B_030E,B21001B_030M,B21001B_031E,B21001B_031M,B21001B_032E,B21001B_032M,B21001B_033E,B21001B_033M,NAME,B21001B_001EA,B21001B_001MA,B21001B_002MA,B21001B_002EA,B21001B_003MA,B21001B_003EA,B21001B_004MA,B21001B_004EA,B21001B_005EA,B21001B_005MA,B21001B_006EA,B21001B_006MA,B21001B_007EA,B21001B_007MA,B21001B_008MA,B21001B_008EA,B21001B_009MA,B21001B_009EA,B21001B_010MA,B21001B_010EA,B21001B_011EA,B21001B_011MA,B21001B_012EA,B21001B_012MA,B21001B_013MA,B21001B_013EA,B21001B_014MA,B21001B_014EA,B21001B_015MA,B21001B_015EA,B21001B_016EA,B21001B_016MA,B21001B_017EA,B21001B_017MA,B21001B_018EA,B21001B_018MA,B21001B_019MA,B21001B_019EA,B21001B_020MA,B21001B_020EA,B21001B_021MA,B21001B_021EA,B21001B_022MA,B21001B_022EA,B21001B_023EA,B21001B_023MA,B21001B_024MA,B21001B_024EA,B21001B_025EA,B21001B_025MA,B21001B_026MA,B21001B_026EA,B21001B_027EA,B21001B_027MA,B21001B_028EA,B21001B_028MA,B21001B_029EA,B21001B_029MA,B21001B_030EA,B21001B_030MA,B21001B_031EA,B21001B_031MA,B21001B_032MA,B21001B_032EA,B21001B_033EA,B21001B_033MA,state
0400000US41,58394,2538,32190,2091,12462,1460,161,177,12301,1468,12071,1457,1598,839,10473,1454,4713,582,896,463,3817,595,2078,526,1081,527,997,380,866,200,476,136,390,235,26204,1414,9362,1016,0,197,9362,1016,10212,1230,89,142,10123,1208,3689,638,93,109,3596,646,1920,481,0,197,1920,481,1021,258,0,197,1021,258,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1048889,6356,493250,4157,186236,3461,3095,1057,183141,3618,174609,3097,17019,2132,157590,4046,72340,1358,15794,1858,56546,2023,36995,1164,12943,1289,24052,1569,23070,1092,11607,1241,11463,1263,555639,4210,188529,3046,1226,730,187303,3081,185698,2477,5547,1274,180151,2794,85866,1165,1902,736,83964,1401,53819,1142,610,328,53209,1230,41727,1096,294,185,41433,1126,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,48391,2700,23662,1555,9729,1381,228,266,9501,1358,7617,693,772,442,6845,818,3502,362,517,389,2985,412,2155,458,785,447,1370,565,659,414,360,253,299,326,24729,1696,10217,1252,0,206,10217,1252,7590,916,194,223,7396,964,3661,525,0,206,3661,525,2251,425,188,295,2063,497,1010,447,0,206,1010,447,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,997684,4147,452982,3026,162634,3349,5857,1597,156777,3599,151140,2600,24187,2474,126953,3487,74329,848,19741,2012,54588,1998,43793,1486,16827,1758,26966,1793,21086,1382,6639,914,14447,1489,544702,2843,168942,2769,2091,916,166851,2837,187650,2467,7021,1676,180629,2817,92699,923,2728,763,89971,1161,58527,988,644,319,57883,1009,36884,1078,121,164,36763,1087,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,819961,5645,377471,3758,143043,3158,3345,883,139698,3220,133336,2343,16949,2430,116387,3023,58603,1586,13899,1765,44704,1834,29662,1185,10673,1374,18989,1525,12827,894,4669,800,8158,1028,442490,3872,153794,2803,1930,860,151864,2846,153872,2191,4367,1183,149505,2560,71067,1394,1680,577,69387,1420,38096,1202,235,224,37861,1207,25661,969,100,135,25561,978,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2411934,12018,1140272,7995,432441,6987,21197,2951,411244,6748,424119,4725,58904,4443,365215,6383,167886,2199,39473,3071,128413,3629,77859,1876,29823,2221,48036,2231,37967,1494,17456,1454,20511,1660,1271662,6710,438345,5423,7161,1495,431184,5451,470023,4459,17311,2304,452712,4801,192255,2543,4823,1008,187432,2503,104397,2128,1248,489,103149,2121,66642,1661,456,264,66186,1659,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,22356,1459,13308,1069,7123,1193,162,170,6961,1180,4489,1116,450,414,4039,1184,1204,400,224,134,980,392,353,262,323,256,30,51,139,124,71,90,68,89,9048,1006,5234,895,35,63,5199,897,1684,540,201,275,1483,474,1028,383,39,68,989,380,215,248,0,187,215,248,887,319,0,187,887,319,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1206621,7540,561807,4845,193214,4366,10515,2002,182699,4681,202991,3495,41261,3019,161730,4129,90634,2190,30376,2466,60258,2899,48819,1551,18952,1812,29867,1626,26149,1644,12554,1217,13595,1497,644814,4484,203932,3718,6451,1351,197481,3676,227447,2734,16347,2300,211100,3401,106182,1946,5896,1042,100286,2232,61879,1632,1094,479,60785,1692,45374,1565,265,240,45109,1551,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,191602,5012,103849,3323,37901,2282,3946,1058,33955,2232,40233,1975,9920,1869,30313,2083,15882,1084,5414,901,10468,1074,7093,666,3843,842,3250,779,2740,357,1840,424,900,422,87753,2676,34221,2391,1343,702,32878,2455,31261,1294,1608,777,29653,1395,12833,826,727,330,12106,862,5828,700,16,28,5812,697,3610,537,45,78,3565,545,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,54996,2657,30279,2021,11337,1664,5,9,11332,1663,10979,1732,1555,681,9424,1640,5136,1213,1109,608,4027,998,1841,612,380,231,1461,593,986,447,512,328,474,247,24717,1822,8344,1564,205,192,8139,1552,7521,1225,595,444,6926,1130,4071,680,131,158,3940,672,2909,644,15,32,2894,649,1872,626,0,189,1872,626,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,250374,2868,118588,1792,49721,1542,865,429,48856,1471,41828,1135,3060,790,38768,1463,16308,741,3185,800,13123,998,7106,483,2471,618,4635,659,3625,439,1388,464,2237,428,131786,2303,50966,1894,126,129,50840,1878,46172,1028,624,323,45548,996,19300,643,221,168,19079,668,9230,574,129,130,9101,591,6118,631,0,145,6118,631,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,276410,10061,135990,6265,37975,3574,351,294,37624,3550,46951,3557,2010,764,44941,3533,23243,1909,978,492,22265,1853,17542,1695,2114,707,15428,1457,10279,1533,3040,705,7239,1404,140420,6113,35226,2626,91,139,35135,2629,47008,3472,50,91,46958,3491,25640,2371,118,188,25522,2342,19532,1701,0,221,19532,1701,13014,1425,0,221,13014,1425,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
