GEO_ID,B17001D_001E,B17001D_001M,B17001D_002E,B17001D_002M,B17001D_003E,B17001D_003M,B17001D_004E,B17001D_004M,B17001D_005E,B17001D_005M,B17001D_006E,B17001D_006M,B17001D_007E,B17001D_007M,B17001D_008E,B17001D_008M,B17001D_009E,B17001D_009M,B17001D_010E,B17001D_010M,B17001D_011E,B17001D_011M,B17001D_012E,B17001D_012M,B17001D_013E,B17001D_013M,B17001D_014E,B17001D_014M,B17001D_015E,B17001D_015M,B17001D_016E,B17001D_016M,B17001D_017E,B17001D_017M,B17001D_018E,B17001D_018M,B17001D_019E,B17001D_019M,B17001D_020E,B17001D_020M,B17001D_021E,B17001D_021M,B17001D_022E,B17001D_022M,B17001D_023E,B17001D_023M,B17001D_024E,B17001D_024M,B17001D_025E,B17001D_025M,B17001D_026E,B17001D_026M,B17001D_027E,B17001D_027M,B17001D_028E,B17001D_028M,B17001D_029E,B17001D_029M,B17001D_030E,B17001D_030M,B17001D_031E,B17001D_031M,B17001D_032E,B17001D_032M,B17001D_033E,B17001D_033M,B17001D_034E,B17001D_034M,B17001D_035E,B17001D_035M,B17001D_036E,B17001D_036M,B17001D_037E,B17001D_037M,B17001D_038E,B17001D_038M,B17001D_039E,B17001D_039M,B17001D_040E,B17001D_040M,B17001D_041E,B17001D_041M,B17001D_042E,B17001D_042M,B17001D_043E,B17001D_043M,B17001D_044E,B17001D_044M,B17001D_045E,B17001D_045M,B17001D_046E,B17001D_046M,B17001D_047E,B17001D_047M,B17001D_048E,B17001D_048M,B17001D_049E,B17001D_049M,B17001D_050E,B17001D_050M,B17001D_051E,B17001D_051M,B17001D_052E,B17001D_052M,B17001D_053E,B17001D_053M,B17001D_054E,B17001D_054M,B17001D_055E,B17001D_055M,B17001D_056E,B17001D_056M,B17001D_057E,B17001D_057M,B17001D_058E,B17001D_058M,B17001D_059E,B17001D_059M,NAME,B17001D_001MA,B17001D_001EA,B17001D_002MA,B17001D_002EA,B17001D_003MA,B17001D_003EA,B17001D_004MA,B17001D_004EA,B17001D_005EA,B17001D_005MA,B17001D_006EA,B17001D_006MA,B17001D_007EA,B17001D_007MA,B17001D_008EA,B17001D_008MA,B17001D_009MA,B17001D_009EA,B17001D_010MA,B17001D_010EA,B17001D_011EA,B17001D_011MA,B17001D_012EA,B17001D_012MA,B17001D_013MA,B17001D_013EA,B17001D_014EA,B17001D_014MA,B17001D_015MA,B17001D_015EA,B17001D_016MA,B17001D_016EA,B17001D_017MA,B17001D_017EA,B17001D_018EA,B17001D_018MA,B17001D_019EA,B17001D_019MA,B17001D_020MA,B17001D_020EA,B17001D_021MA,B17001D_021EA,B17001D_022EA,B17001D_022MA,B17001D_023MA,B17001D_023EA,B17001D_024MA,B17001D_024EA,B17001D_025EA,B17001D_025MA,B17001D_026MA,B17001D_026EA,B17001D_027MA,B17001D_027EA,B17001D_028MA,B17001D_028EA,B17001D_029EA,B17001D_029MA,B17001D_030EA,B17001D_030MA,B17001D_031MA,B17001D_031EA,B17001D_032MA,B17001D_032EA,B17001D_033EA,B17001D_033MA,B17001D_034MA,B17001D_034EA,B17001D_035MA,B17001D_035EA,B17001D_036EA,B17001D_036MA,B17001D_037MA,B17001D_037EA,B17001D_038EA,B17001D_038MA,B17001D_039MA,B17001D_039EA,B17001D_040EA,B17001D_040MA,B17001D_041EA,B17001D_041MA,B17001D_042MA,B17001D_042EA,B17001D_043EA,B17001D_043MA,B17001D_044EA,B17001D_044MA,B17001D_045MA,B17001D_045EA,B17001D_046MA,B17001D_046EA,B17001D_047EA,B17001D_047MA,B17001D_048EA,B17001D_048MA,B17001D_049EA,B17001D_049MA,B17001D_050MA,B17001D_050EA,B17001D_051EA,B17001D_051MA,B17001D_052EA,B17001D_052MA,B17001D_053MA,B17001D_053EA,B17001D_054EA,B17001D_054MA,B17001D_055EA,B17001D_055MA,B17001D_056EA,B17001D_056MA,B17001D_057EA,B17001D_057MA,B17001D_058EA,B17001D_058MA,B17001D_059MA,B17001D_059EA,state
0400000US36,1638651,9908,269442,15868,118949,7417,8967,1646,1620,561,8813,1535,4662,865,1785,583,2873,755,20272,2134,15672,2273,13143,1613,15651,1818,10435,1494,9334,1280,5722,1304,150493,9854,7695,1797,1609,548,11995,2045,4753,1068,1719,679,3755,815,25186,2951,23810,3024,20447,2559,18205,2213,13388,1836,10181,1366,7750,1217,1369209,18150,662311,8977,39369,2405,9040,1369,41217,2265,20945,1812,6615,1179,15388,1515,52128,2281,121859,3071,107689,2314,93172,2399,84556,1554,45178,1632,25155,1482,706898,10777,37458,2039,6210,1212,40622,2702,18127,1937,6412,1048,14400,1419,49571,3101,137119,3259,119179,2659,105573,2660,88456,2024,51385,1897,32386,1455,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,262851,5450,33131,4903,17519,2905,1313,755,746,456,1529,558,522,372,221,255,914,522,3639,983,4070,1207,1375,642,1350,559,1062,463,342,268,436,320,15612,2554,1326,540,37,61,1060,596,402,319,76,113,358,326,2346,830,3484,952,2450,769,1682,729,1396,575,700,327,295,247,229720,6434,111231,4137,7062,1150,2071,744,10072,1578,4222,1217,1011,571,2949,754,8641,1422,20564,1626,22153,1626,14977,1031,9427,1170,6020,1012,2062,792,118489,3627,7284,899,1515,622,8619,1205,5235,995,1812,543,3182,680,7733,1406,22130,1429,23881,1788,15119,1196,12686,1290,6645,969,2648,663,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,225421,4820,32652,4508,15745,2413,1006,683,531,325,452,308,240,180,73,86,430,293,4791,942,4677,1222,1220,657,835,484,673,342,367,329,450,404,16907,2863,985,646,16,28,120,129,949,588,234,203,646,375,4912,1131,3491,936,1736,660,2022,773,705,336,698,384,393,245,192769,5632,90098,3166,6025,1076,1419,551,7814,1161,3718,840,1483,546,1760,461,4605,1013,17606,1739,17020,1317,12563,1218,8698,753,5204,716,2183,513,102671,3586,5632,1078,1413,520,8034,1289,4993,1023,1081,416,2381,632,5249,996,20867,1528,18894,1501,13443,1168,9996,1022,7119,806,3569,582,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,75331,2890,12948,2514,6677,1491,292,236,129,111,351,192,562,434,7,12,142,154,1820,770,1897,742,402,202,312,186,298,253,108,122,357,234,6271,1515,604,348,66,113,505,373,68,77,160,174,246,179,1207,658,1075,541,754,308,356,245,703,373,83,74,444,270,62383,3386,27895,1983,2151,703,566,245,2812,808,860,375,427,229,383,259,1754,493,5195,833,4812,578,4183,486,2837,536,1470,373,445,233,34488,2052,1592,474,220,192,2345,552,1445,538,620,344,852,388,2820,602,6976,965,5564,578,4947,483,3958,606,2326,490,823,306,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,161682,4572,21989,3279,10507,1678,655,460,0,197,728,453,147,128,151,175,454,335,4044,804,1162,595,684,321,1307,562,445,283,262,165,468,290,11482,1916,498,400,99,119,624,351,184,179,72,117,401,313,3243,943,1560,624,1331,490,1107,564,825,418,423,291,1115,308,139693,4606,62858,2925,2715,377,590,365,5475,1126,1713,735,883,442,1427,616,4965,860,11048,1018,11933,1044,8662,684,7109,719,4214,529,2124,539,76835,2691,3627,573,837,430,4833,1098,2584,781,930,595,1386,519,4941,1117,13261,1007,14207,830,11785,994,10051,903,5464,627,2929,597,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,405423,5601,64045,6202,29225,2895,1352,541,735,433,2472,898,782,392,602,340,755,345,7585,1091,4653,1240,2970,802,2534,636,2761,834,1331,502,693,388,34820,4074,1464,599,607,360,2884,1028,1783,741,213,187,952,549,6163,1165,6117,1041,3720,895,3920,868,3614,1032,2278,834,1105,415,341378,7862,160853,4107,9824,967,2005,660,13147,1527,6320,936,1906,560,3663,686,11136,1281,30848,2017,28075,1411,23314,1239,14935,1199,10724,945,4956,812,180525,5010,11384,979,2296,644,14958,1742,7383,1248,2359,692,4364,960,11938,1217,33616,1382,32932,1276,24683,1441,17145,1387,11828,1170,5639,775,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,33572,2197,5848,2229,2642,1259,95,202,0,206,0,206,127,214,86,148,0,206,764,419,838,646,255,308,246,242,112,133,0,206,119,196,3206,1285,0,206,0,206,211,195,109,169,0,206,138,215,1553,799,484,554,167,277,239,244,240,266,65,102,0,206,27724,2568,12643,1814,873,495,264,317,1383,630,425,269,81,93,352,298,542,416,2756,1082,2222,595,1572,549,1010,409,673,373,490,284,15081,1479,850,442,154,216,1046,455,628,445,127,156,239,208,1033,854,4067,436,2415,677,1807,397,1101,355,941,479,673,416,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,68038,2763,11373,2841,6157,1905,531,273,92,111,202,192,133,169,29,51,108,144,1951,955,1722,668,386,349,373,276,365,329,195,139,70,92,5216,1477,149,118,0,203,695,524,298,292,0,203,374,470,1041,550,480,284,694,398,471,365,591,581,366,242,57,99,56665,3457,25589,2152,1593,625,715,390,1995,657,988,461,415,304,551,414,1903,763,4145,1173,4743,1114,4130,813,2491,760,1421,464,499,309,31076,2303,1161,468,639,475,2256,712,1248,749,393,338,480,347,2579,842,4749,984,4807,953,4846,901,3656,894,2562,800,1700,698,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,105010,3738,10821,3327,4768,1449,0,200,134,166,93,154,294,343,184,274,51,88,1170,890,1051,672,398,390,643,452,366,301,224,260,160,158,6053,2269,311,464,76,136,316,243,311,330,170,195,0,200,1086,651,877,562,732,564,846,542,485,375,226,239,617,486,94189,4631,42456,2707,2260,890,1184,526,4259,895,1783,637,622,361,1344,546,3500,1026,6934,976,7307,972,5584,943,4671,853,1807,519,1201,431,51733,3281,2755,768,687,308,4225,878,2179,607,649,296,1297,531,3067,1061,8256,1444,10015,1368,8049,1444,5294,756,3251,806,2009,709,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1233093,9593,130878,9185,63843,5831,4228,1379,1020,567,4732,1355,2848,1025,533,291,2025,815,14794,2432,11602,1960,5685,1315,5341,1200,4534,1077,4326,1047,2175,596,67035,4696,3489,1043,1257,584,3683,913,1803,611,1573,775,1191,488,12639,1876,12167,2011,9073,1591,6106,1255,5841,1250,4757,1006,3456,861,1102215,12556,537308,7598,34268,1860,8623,1632,44510,2986,23429,1957,6808,1164,14448,1921,39389,2789,93412,3017,99742,2396,78264,1805,52643,2181,28435,1293,13337,1289,564907,7120,32311,1779,6381,1414,44203,2640,22796,2316,7851,1424,11998,1579,38653,2390,98863,2921,107057,2833,80376,2085,61321,2486,36415,1843,16682,1230,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,68096,2878,11679,3775,4626,1749,622,484,37,69,990,629,0,187,43,71,142,133,355,241,1353,666,617,534,41,68,204,220,129,215,93,105,7053,2316,566,663,85,128,560,572,230,233,0,187,560,539,1667,764,1503,705,344,397,629,323,382,423,125,202,402,226,56417,4105,26183,2287,1823,596,450,332,1540,495,1027,481,275,228,684,325,2794,764,5581,1035,4066,455,3654,601,2270,316,1248,506,771,419,30234,2438,1265,600,279,195,1999,597,1049,513,350,197,493,237,2375,878,6122,888,6236,550,4269,626,3383,448,1716,374,698,221,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,514909,6415,41938,4527,17845,2331,753,428,333,234,1007,519,493,293,210,203,619,390,6475,1522,2356,889,1677,625,1810,533,689,402,354,235,1069,568,24093,2987,812,509,0,197,1409,666,579,348,236,171,590,385,4440,1060,4197,989,3657,950,2392,690,2200,756,2195,812,1386,503,472971,6994,224470,4451,12756,1010,3668,886,18878,1562,8808,1413,3429,681,4819,794,17074,1629,36603,2036,40963,1910,32995,1226,24060,853,14420,953,5997,679,248501,4689,12738,1238,2977,858,17658,1621,10369,1347,3275,741,5319,1045,14662,1645,41425,2009,48836,1821,37417,1398,29647,1589,16344,1357,7834,891,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,561446,7002,58908,5381,26480,3223,757,412,267,202,1050,449,587,314,529,304,856,396,8553,2083,3384,1030,1956,688,2857,807,2172,662,1571,468,1941,644,32428,3453,1009,637,36,59,1179,468,1121,718,202,169,1116,515,7600,1666,3850,883,4125,988,2882,779,3475,891,2493,757,3340,1032,502538,8924,232750,5705,13645,1418,2246,757,15704,1762,7883,1105,2274,683,5505,943,16945,2066,47119,2246,40497,1775,33142,1355,25403,1110,14908,799,7479,808,269788,4920,13447,1477,2252,740,16846,1585,8284,1038,2758,640,4583,876,15735,1807,51093,2115,49049,1696,40861,1544,32689,1268,20478,1284,11713,1025,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,152728,3518,22648,3312,11832,2148,1152,425,96,113,1464,687,441,276,477,263,393,218,2873,1048,2636,735,1044,524,466,306,490,321,263,243,37,63,10816,1822,778,356,267,285,887,635,458,247,349,235,260,232,2987,724,2666,879,673,358,672,317,278,177,426,360,115,172,130080,4588,61274,2856,4371,819,1421,525,6201,997,2569,579,1365,493,1376,483,7400,1164,12901,1198,10456,1152,7216,1103,3632,700,1741,516,625,286,68806,2784,5216,714,1438,535,7016,1450,2862,772,1061,455,1569,510,6867,1161,14111,1216,11761,1074,7360,1026,4522,543,2904,782,2119,582,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
