GEO_ID,B21001D_001E,B21001D_001M,B21001D_002E,B21001D_002M,B21001D_003E,B21001D_003M,B21001D_004E,B21001D_004M,B21001D_005E,B21001D_005M,B21001D_006E,B21001D_006M,B21001D_007E,B21001D_007M,B21001D_008E,B21001D_008M,B21001D_009E,B21001D_009M,B21001D_010E,B21001D_010M,B21001D_011E,B21001D_011M,B21001D_012E,B21001D_012M,B21001D_013E,B21001D_013M,B21001D_014E,B21001D_014M,B21001D_015E,B21001D_015M,B21001D_016E,B21001D_016M,B21001D_017E,B21001D_017M,B21001D_018E,B21001D_018M,B21001D_019E,B21001D_019M,B21001D_020E,B21001D_020M,B21001D_021E,B21001D_021M,B21001D_022E,B21001D_022M,B21001D_023E,B21001D_023M,B21001D_024E,B21001D_024M,B21001D_025E,B21001D_025M,B21001D_026E,B21001D_026M,B21001D_027E,B21001D_027M,B21001D_028E,B21001D_028M,B21001D_029E,B21001D_029M,B21001D_030E,B21001D_030M,B21001D_031E,B21001D_031M,B21001D_032E,B21001D_032M,B21001D_033E,B21001D_033M,NAME,B21001D_001EA,B21001D_001MA,B21001D_002MA,B21001D_002EA,B21001D_003MA,B21001D_003EA,B21001D_004MA,B21001D_004EA,B21001D_005EA,B21001D_005MA,B21001D_006EA,B21001D_006MA,B21001D_007MA,B21001D_007EA,B21001D_008EA,B21001D_008MA,B21001D_009MA,B21001D_009EA,B21001D_010MA,B21001D_010EA,B21001D_011MA,B21001D_011EA,B21001D_012EA,B21001D_012MA,B21001D_013MA,B21001D_013EA,B21001D_014EA,B21001D_014MA,B21001D_015MA,B21001D_015EA,B21001D_016MA,B21001D_016EA,B21001D_017EA,B21001D_017MA,B21001D_018MA,B21001D_018EA,B21001D_019EA,B21001D_019MA,B21001D_020MA,B21001D_020EA,B21001D_021EA,B21001D_021MA,B21001D_022MA,B21001D_022EA,B21001D_023EA,B21001D_023MA,B21001D_024MA,B21001D_024EA,B21001D_025EA,B21001D_025MA,B21001D_026EA,B21001D_026MA,B21001D_027MA,B21001D_027EA,B21001D_028EA,B21001D_028MA,B21001D_029MA,B21001D_029EA,B21001D_030EA,B21001D_030MA,B21001D_031MA,B21001D_031EA,B21001D_032EA,B21001D_032MA,B21001D_033MA,B21001D_033EA,state
0400000US42,325541,3091,153496,2039,60849,1782,373,260,60476,1825,57011,1140,849,355,56162,1173,17843,945,550,232,17293,938,12094,884,687,358,11407,968,5699,809,243,191,5456,811,172045,2072,64892,1617,345,238,64547,1614,65362,1267,274,183,65088,1275,20759,1189,55,80,20704,1195,14106,1177,0,168,14106,1177,6926,846,0,168,6926,846,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,54093,2000,24565,1533,9765,1435,64,112,9701,1463,9709,1233,262,251,9447,1256,2856,709,299,305,2557,692,1616,455,279,203,1337,395,619,298,139,103,480,273,29528,1468,9692,1367,148,146,9544,1330,10818,1078,124,153,10694,1039,4247,978,0,203,4247,978,2928,841,0,203,2928,841,1843,713,0,203,1843,713,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,81629,3002,35725,1652,13349,1643,474,372,12875,1639,13941,1078,298,227,13643,1081,5037,796,388,325,4649,738,2031,551,348,216,1683,487,1367,453,103,112,1264,432,45904,2365,14373,1725,0,200,14373,1725,19642,1548,18,35,19624,1547,5779,865,0,200,5779,865,3484,790,0,200,3484,790,2626,737,0,200,2626,737,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,956982,6124,457034,3785,162739,2788,2567,1057,160172,2769,188429,2684,3097,1028,185332,2888,57276,1871,1994,764,55282,1929,32890,1190,1469,520,31421,1358,15700,1162,1128,491,14572,1178,499948,3743,168147,2785,255,219,167892,2843,202671,2930,569,301,202102,2975,67231,2074,553,338,66678,2044,41327,1508,156,164,41171,1563,20572,937,163,167,20409,946,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,53358,1765,23253,1267,10160,982,417,485,9743,1055,8378,697,370,277,8008,738,2474,248,138,159,2336,277,1377,516,292,295,1085,436,864,440,391,363,473,300,30105,1174,11921,982,0,187,11921,982,11478,886,87,113,11391,889,3765,489,0,187,3765,489,1841,305,0,187,1841,305,1100,226,0,187,1100,226,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,408677,5087,187782,3565,64170,2596,1681,664,62489,2495,77023,1732,3022,722,74001,1946,24749,844,2299,635,22450,798,14774,986,2255,549,12519,1019,7066,919,1133,595,5933,840,220895,3319,68581,2712,225,135,68356,2710,92100,1768,1156,584,90944,1716,31847,1532,423,277,31424,1537,18552,1138,102,124,18450,1129,9815,778,0,197,9815,778,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,460918,4602,209007,3161,77288,2585,1709,809,75579,2587,78049,1983,3647,780,74402,2117,27631,938,2513,609,25118,1035,16479,693,3450,852,13029,1034,9560,598,1486,499,8074,679,251911,3258,80276,2208,392,300,79884,2214,96693,1757,674,347,96019,1736,36164,1164,322,322,35842,1162,22971,955,212,205,22759,949,15807,858,136,211,15671,923,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,11647,1261,5275,615,2460,529,0,189,2460,529,1619,427,47,88,1572,415,626,257,0,189,626,257,311,186,110,137,201,137,259,151,21,37,238,144,6372,853,2361,563,0,189,2361,563,1963,589,41,74,1922,586,1163,486,0,189,1163,486,693,363,0,189,693,363,192,134,0,189,192,134,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,112407,2152,53272,1369,27028,1127,298,239,26730,1154,19306,1316,446,217,18860,1330,4122,695,438,295,3684,729,2154,507,305,241,1849,465,662,282,0,145,662,282,59135,1532,28257,1460,0,145,28257,1460,20466,1288,76,125,20390,1294,4800,561,0,145,4800,561,3330,835,0,145,3330,835,2282,562,360,340,1922,532,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
