GEO_ID,B01001B_001E,B01001B_001M,B01001B_002E,B01001B_002M,B01001B_003E,B01001B_003M,B01001B_004E,B01001B_004M,B01001B_005E,B01001B_005M,B01001B_006E,B01001B_006M,B01001B_007E,B01001B_007M,B01001B_008E,B01001B_008M,B01001B_009E,B01001B_009M,B01001B_010E,B01001B_010M,B01001B_011E,B01001B_011M,B01001B_012E,B01001B_012M,B01001B_013E,B01001B_013M,B01001B_014E,B01001B_014M,B01001B_015E,B01001B_015M,B01001B_016E,B01001B_016M,B01001B_017E,B01001B_017M,B01001B_018E,B01001B_018M,B01001B_019E,B01001B_019M,B01001B_020E,B01001B_020M,B01001B_021E,B01001B_021M,B01001B_022E,B01001B_022M,B01001B_023E,B01001B_023M,B01001B_024E,B01001B_024M,B01001B_025E,B01001B_025M,B01001B_026E,B01001B_026M,B01001B_027E,B01001B_027M,B01001B_028E,B01001B_028M,B01001B_029E,B01001B_029M,B01001B_030E,B01001B_030M,B01001B_031E,B01001B_031M,NAME,B01001B_001EA,B01001B_001MA,B01001B_002MA,B01001B_002EA,B01001B_003EA,B01001B_003MA,B01001B_004EA,B01001B_004MA,B01001B_005EA,B01001B_005MA,B01001B_006EA,B01001B_006MA,B01001B_007MA,B01001B_007EA,B01001B_008EA,B01001B_008MA,B01001B_009EA,B01001B_009MA,B01001B_010EA,B01001B_010MA,B01001B_011EA,B01001B_011MA,B01001B_012MA,B01001B_012EA,B01001B_013MA,B01001B_013EA,B01001B_014EA,B01001B_014MA,B01001B_015EA,B01001B_015MA,B01001B_016EA,B01001B_016MA,B01001B_017MA,B01001B_017EA,B01001B_018MA,B01001B_018EA,B01001B_019EA,B01001B_019MA,B01001B_020EA,B01001B_020MA,B01001B_021EA,B01001B_021MA,B01001B_022MA,B01001B_022EA,B01001B_023MA,B01001B_023EA,B01001B_024MA,B01001B_024EA,B01001B_025EA,B01001B_025MA,B01001B_026EA,B01001B_026MA,B01001B_027MA,B01001B_027EA,B01001B_028MA,B01001B_028EA,B01001B_029MA,B01001B_029EA,B01001B_030EA,B01001B_030MA,B01001B_031EA,B01001B_031MA,state
0400000US42,1408512,9508,681423,4869,49585,2098,49556,3121,53610,3209,35085,1608,24687,1616,63613,2574,55143,1790,42865,1949,85713,2588,89161,2106,72340,1358,36995,1164,17711,1303,5359,1097,727089,6838,46625,2150,47343,3494,47035,3340,30358,1673,23764,1548,59163,2015,58330,2084,47333,1975,89563,2085,96163,2203,85866,1165,53819,1142,27821,1495,13906,1540,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,65504,4156,32739,2571,2355,566,2681,1406,2565,676,1177,509,2053,812,2224,686,2915,717,2793,810,3780,507,3880,477,3502,362,2155,458,413,368,246,242,32765,2373,2197,520,1887,676,2227,666,1626,600,1616,492,2743,677,2769,662,3188,837,3954,766,3636,456,3661,525,2251,425,509,334,501,340,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1344114,7124,632608,5790,44688,2383,49328,2750,47651,3172,34306,2549,21948,2056,54981,2666,44844,2426,43738,2996,73872,2561,78044,2311,74329,848,43793,1486,16452,1455,4634,864,711506,5151,43747,2157,48824,3489,45834,4086,26940,1710,21656,1862,54307,2623,49099,2087,45339,2382,92703,2513,94947,2231,92699,923,58527,988,24961,1356,11923,1438,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,13172,1389,8032,1055,659,370,764,441,562,322,358,254,414,257,396,296,840,574,956,661,2091,840,413,319,354,234,97,119,128,209,0,151,5140,910,520,311,670,344,597,331,504,234,120,213,196,213,483,361,818,381,835,289,208,219,189,240,0,151,0,151,0,151,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1110412,8543,526331,5221,39490,1725,37226,2870,43659,3016,25931,1170,18617,1726,47998,2648,42004,1716,36175,2326,66868,1948,67271,1600,58603,1586,29662,1185,9694,975,3133,710,584081,5909,38516,2185,38924,3236,38638,2639,25027,1145,18528,1819,49054,2055,46334,1861,40238,1367,76593,2081,77405,1527,71067,1394,38096,1202,18134,1140,7527,1048,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3298173,17739,1592549,10374,114349,3677,131171,4617,119674,5855,74771,2457,50855,2724,140310,4575,131103,3623,118703,3492,223664,3971,204237,3575,167886,2199,77859,1876,30742,1712,7225,1053,1705624,11074,115051,4239,121929,5535,118921,5338,74435,2892,48909,2956,136791,3797,129775,2743,125410,2832,247405,4247,223704,2886,192255,2543,104397,2128,49513,2269,17129,1747,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,34524,2077,20666,1566,2383,918,1997,568,1917,735,867,410,1242,546,1849,604,2660,750,1481,1001,2858,1032,1716,823,1204,400,353,262,71,90,68,89,13858,1495,909,564,1475,591,1344,519,1009,535,881,428,1452,541,1523,415,1378,586,984,369,773,422,1028,383,215,248,760,304,127,147,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,7996,907,3975,632,62,84,271,196,425,212,285,183,247,119,519,313,437,273,393,361,472,314,417,245,296,199,124,158,27,48,0,149,4021,843,534,329,406,204,512,281,211,172,288,130,230,121,268,214,245,241,324,226,420,272,528,434,0,149,29,53,26,47,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1612831,11194,772812,7010,53966,2516,55411,3694,50654,3464,35437,1708,24845,2142,66830,3323,59757,2767,53362,2324,99654,3131,107294,2112,90634,2190,48819,1551,19495,1511,6654,1221,840019,6972,50257,2918,54615,3427,51944,3447,33253,2069,24140,1946,65479,3167,60690,2142,57779,2475,107291,3158,121136,2191,106182,1946,61879,1632,31427,1966,13947,1667,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,262552,7397,143063,4299,11204,1301,9205,1880,9046,1695,5885,828,3391,666,13988,1592,11772,1549,11903,1171,21200,1238,19754,1454,15882,1084,7093,666,1965,466,775,411,119489,4214,8387,1076,7573,1334,9625,1385,5317,1167,2701,643,11370,1425,10180,1286,10674,1325,16150,1166,15241,1152,12833,826,5828,700,2076,479,1534,588,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,71194,3663,38382,2454,2509,931,1950,724,2062,781,1582,638,1568,616,4509,1238,2601,887,2659,908,5913,1253,5066,1201,5136,1213,1841,612,725,407,261,170,32812,2489,1625,786,3126,934,1708,622,1601,698,715,414,2603,925,2843,1032,2183,758,3928,1074,3628,784,4071,680,2909,644,942,429,930,504,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,362290,4469,176641,2647,15578,1385,16307,1367,15969,1673,9902,671,5611,636,18493,1095,13791,859,11978,1039,22205,1090,19768,648,16308,741,7106,483,3065,431,560,261,185649,3311,14671,1169,15170,1539,14561,1659,9215,843,5642,893,17472,1335,13650,942,14219,888,23914,1098,22487,971,19300,643,9230,574,4182,508,1936,655,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,341710,12882,170982,7539,7480,1471,9602,1675,10580,1702,7125,1169,5050,1272,10842,2084,10802,1692,11486,1944,22884,3013,24067,2659,23243,1909,17542,1695,7900,1291,2379,688,170728,7811,6296,1183,7686,1563,9437,1980,6889,1046,3940,771,12442,2008,9153,1695,9691,1467,21817,2534,25191,2587,25640,2371,19532,1701,8715,1132,4299,1025,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
