GEO_ID,B23002I_001E,B23002I_001M,B23002I_002E,B23002I_002M,B23002I_003E,B23002I_003M,B23002I_004E,B23002I_004M,B23002I_005E,B23002I_005M,B23002I_006E,B23002I_006M,B23002I_007E,B23002I_007M,B23002I_008E,B23002I_008M,B23002I_009E,B23002I_009M,B23002I_010E,B23002I_010M,B23002I_011E,B23002I_011M,B23002I_012E,B23002I_012M,B23002I_013E,B23002I_013M,B23002I_014E,B23002I_014M,B23002I_015E,B23002I_015M,B23002I_016E,B23002I_016M,B23002I_017E,B23002I_017M,B23002I_018E,B23002I_018M,B23002I_019E,B23002I_019M,B23002I_020E,B23002I_020M,B23002I_021E,B23002I_021M,B23002I_022E,B23002I_022M,B23002I_023E,B23002I_023M,B23002I_024E,B23002I_024M,B23002I_025E,B23002I_025M,B23002I_026E,B23002I_026M,B23002I_027E,B23002I_027M,B23002I_028E,B23002I_028M,B23002I_029E,B23002I_029M,B23002I_030E,B23002I_030M,B23002I_031E,B23002I_031M,B23002I_032E,B23002I_032M,B23002I_033E,B23002I_033M,B23002I_034E,B23002I_034M,B23002I_035E,B23002I_035M,B23002I_036E,B23002I_036M,B23002I_037E,B23002I_037M,B23002I_038E,B23002I_038M,B23002I_039E,B23002I_039M,B23002I_040E,B23002I_040M,B23002I_041E,B23002I_041M,B23002I_042E,B23002I_042M,B23002I_043E,B23002I_043M,B23002I_044E,B23002I_044M,B23002I_045E,B23002I_045M,B23002I_046E,B23002I_046M,B23002I_047E,B23002I_047M,B23002I_048E,B23002I_048M,B23002I_049E,B23002I_049M,B23002I_050E,B23002I_050M,B23002I_051E,B23002I_051M,B23002I_052E,B23002I_052M,B23002I_053E,B23002I_053M,B23002I_054E,B23002I_054M,B23002I_055E,B23002I_055M,B23002I_056E,B23002I_056M,B23002I_057E,B23002I_057M,B23002I_058E,B23002I_058M,B23002I_059E,B23002I_059M,B23002I_060E,B23002I_060M,B23002I_061E,B23002I_061M,B23002I_062E,B23002I_062M,B23002I_063E,B23002I_063M,B23002I_064E,B23002I_064M,B23002I_065E,B23002I_065M,B23002I_066E,B23002I_066M,B23002I_067E,B23002I_067M,B23002I_068E,B23002I_068M,B23002I_069E,B23002I_069M,B23002I_070E,B23002I_070M,B23002I_071E,B23002I_071M,B23002I_072E,B23002I_072M,B23002I_073E,B23002I_073M,B23002I_074E,B23002I_074M,B23002I_075E,B23002I_075M,B23002I_076E,B23002I_076M,B23002I_077E,B23002I_077M,B23002I_078E,B23002I_078M,B23002I_079E,B23002I_079M,NAME,B23002I_001MA,B23002I_001EA,B23002I_002EA,B23002I_002MA,B23002I_003EA,B23002I_003MA,B23002I_004EA,B23002I_004MA,B23002I_005MA,B23002I_005EA,B23002I_006MA,B23002I_006EA,B23002I_007MA,B23002I_007EA,B23002I_008MA,B23002I_008EA,B23002I_009EA,B23002I_009MA,B23002I_010MA,B23002I_010EA,B23002I_011MA,B23002I_011EA,B23002I_012EA,B23002I_012MA,B23002I_013MA,B23002I_013EA,B23002I_014MA,B23002I_014EA,B23002I_015EA,B23002I_015MA,B23002I_016MA,B23002I_016EA,B23002I_017EA,B23002I_017MA,B23002I_018EA,B23002I_018MA,B23002I_019MA,B23002I_019EA,B23002I_020EA,B23002I_020MA,B23002I_021MA,B23002I_021EA,B23002I_022MA,B23002I_022EA,B23002I_023EA,B23002I_023MA,B23002I_024MA,B23002I_024EA,B23002I_025EA,B23002I_025MA,B23002I_026EA,B23002I_026MA,B23002I_027MA,B23002I_027EA,B23002I_028EA,B23002I_028MA,B23002I_029EA,B23002I_029MA,B23002I_030EA,B23002I_030MA,B23002I_031EA,B23002I_031MA,B23002I_032MA,B23002I_032EA,B23002I_033MA,B23002I_033EA,B23002I_034EA,B23002I_034MA,B23002I_035EA,B23002I_035MA,B23002I_036EA,B23002I_036MA,B23002I_037EA,B23002I_037MA,B23002I_038MA,B23002I_038EA,B23002I_039EA,B23002I_039MA,B23002I_040MA,B23002I_040EA,B23002I_041EA,B23002I_041MA,B23002I_042EA,B23002I_042MA,B23002I_043MA,B23002I_043EA,B23002I_044MA,B23002I_044EA,B23002I_045MA,B23002I_045EA,B23002I_046EA,B23002I_046MA,B23002I_047EA,B23002I_047MA,B23002I_048EA,B23002I_048MA,B23002I_049MA,B23002I_049EA,B23002I_050MA,B23002I_050EA,B23002I_051MA,B23002I_051EA,B23002I_052EA,B23002I_052MA,B23002I_053EA,B23002I_053MA,B23002I_054MA,B23002I_054EA,B23002I_055MA,B23002I_055EA,B23002I_056MA,B23002I_056EA,B23002I_057MA,B23002I_057EA,B23002I_058EA,B23002I_058MA,B23002I_059EA,B23002I_059MA,B23002I_060MA,B23002I_060EA,B23002I_061EA,B23002I_061MA,B23002I_062EA,B23002I_062MA,B23002I_063MA,B23002I_063EA,B23002I_064MA,B23002I_064EA,B23002I_065MA,B23002I_065EA,B23002I_066MA,B23002I_066EA,B23002I_067EA,B23002I_067MA,B23002I_068MA,B23002I_068EA,B23002I_069MA,B23002I_069EA,B23002I_070EA,B23002I_070MA,B23002I_071MA,B23002I_071EA,B23002I_072EA,B23002I_072MA,B23002I_073EA,B23002I_073MA,B23002I_074MA,B23002I_074EA,B23002I_075EA,B23002I_075MA,B23002I_076MA,B23002I_076EA,B23002I_077MA,B23002I_077EA,B23002I_078EA,B23002I_078MA,B23002I_079MA,B23002I_079EA,state
0400000US29,159852,2623,81652,1991,7941,1251,4592,932,216,216,4376,935,3973,896,403,325,3349,766,12288,1425,10300,1490,1066,632,9234,1462,8607,1400,627,393,1988,732,49938,2001,44563,1999,1049,506,43514,1883,42518,1840,996,531,5375,1156,7272,824,5052,874,0,182,5052,874,4692,791,360,304,2220,640,1485,374,868,361,791,328,77,121,617,324,2728,765,263,218,263,218,0,182,2465,718,78200,2082,9181,1357,3836,1082,281,384,3555,1027,3254,1031,301,249,5345,951,10481,1263,8366,1233,213,310,8153,1284,7342,1246,811,438,2115,639,43873,1455,30975,1717,51,118,30924,1710,29080,1747,1844,690,12898,1491,7779,890,3864,798,0,182,3864,798,3741,771,123,142,3915,822,2393,562,775,368,775,368,0,182,1618,544,4493,913,294,314,294,314,0,182,4199,875,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,125124,1022,64615,1135,7618,758,4089,820,0,155,4089,820,3029,682,1060,547,3529,917,9019,923,7714,950,95,100,7619,941,7246,934,373,243,1305,459,39870,1292,36069,1325,170,146,35899,1340,34559,1413,1340,529,3801,678,5158,643,4272,584,0,155,4272,584,4091,586,181,195,886,432,950,378,277,224,190,173,87,141,673,316,2000,519,747,398,647,391,100,109,1253,452,60509,1154,7516,957,4183,859,0,155,4183,859,3313,777,870,459,3333,833,8953,1085,6962,1096,66,84,6896,1099,5970,915,926,582,1991,653,36066,1290,25418,1780,119,126,25299,1775,24377,1808,922,492,10648,1587,4081,573,2489,653,0,155,2489,653,2489,653,0,155,1592,498,1318,499,673,390,645,396,28,52,645,297,2575,592,292,269,292,269,0,155,2283,597,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,568848,1415,288568,1108,29133,1131,10397,1230,10,22,10387,1231,7811,1210,2576,936,18736,1652,35744,868,29031,1526,173,147,28858,1524,25394,1848,3464,966,6713,1412,177074,890,163653,2329,955,356,162698,2438,153067,3017,9631,2036,13421,2102,27070,528,20896,1172,39,64,20857,1158,19541,1177,1316,607,6174,1185,7574,769,3378,818,3378,818,0,204,4196,774,11973,889,2850,948,2595,908,255,339,9123,1058,280280,1240,25274,1170,7230,1314,16,32,7214,1308,5978,1208,1236,506,18044,1643,34996,712,28495,1494,5,11,28490,1495,25875,1731,2615,876,6501,1370,166853,700,119634,3006,192,211,119442,3020,108608,3379,10834,1999,47219,2975,28170,565,14849,1438,0,204,14849,1438,13868,1330,981,478,13321,1428,8266,1070,1981,706,1734,652,247,255,6285,1120,16721,1147,740,320,616,276,124,177,15981,1230,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1300259,2181,649859,1933,52212,2121,13327,1846,245,227,13082,1836,10063,1664,3019,865,38885,2746,72034,1079,53737,2518,131,115,53606,2537,47218,3098,6388,1480,18297,2396,401186,688,360718,3664,1021,579,359697,3713,340369,4583,19328,2404,40468,3622,70897,507,54805,1880,0,197,54805,1880,52618,1874,2187,733,16092,1783,21009,1780,8525,1421,8061,1337,464,347,12484,1498,32521,1630,5728,1392,5285,1404,443,355,26793,1753,650400,1889,50604,2229,17113,2059,0,197,17113,2059,13575,1963,3538,969,33491,2113,63980,1026,44857,1979,148,244,44709,1996,39005,2286,5704,1298,19123,1868,384224,599,287295,4395,31,53,287264,4390,267951,4453,19313,2187,96929,4419,78239,481,47302,2775,0,197,47302,2775,45645,2727,1657,704,30937,2667,26354,1812,6144,1306,5806,1280,338,244,20210,1776,46999,1847,2620,759,1896,638,724,564,44379,2102,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,739441,1915,364641,1544,35391,2187,13452,2120,292,360,13160,2077,9386,1779,3774,1374,21939,2437,41305,1929,32039,2711,293,347,31746,2722,27278,2768,4468,1134,9266,1999,191495,1541,153627,3099,577,316,153050,3136,143636,3696,9414,1745,37868,2831,48837,712,30357,1693,0,193,30357,1693,28558,1579,1799,717,18480,1807,17209,1407,5360,1035,5154,1020,206,224,11849,1095,30404,1533,2357,631,2357,631,0,193,28047,1513,374800,1504,32922,2006,12243,2016,0,193,12243,2016,9580,1993,2663,871,20679,2090,40747,1416,27971,2273,0,193,27971,2273,23993,2455,3978,1488,12776,2070,189987,1268,132250,3568,163,159,132087,3584,125316,3382,6771,1628,57737,3452,51940,471,27776,2087,0,193,27776,2087,27008,2144,768,364,24164,1997,21637,1502,4295,862,4070,865,225,257,17342,1398,37567,1477,2114,706,2114,706,0,193,35453,1444,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2810615,3576,1375279,2678,112892,2541,33056,2461,333,235,32723,2425,21880,2324,10843,1456,79836,3279,160843,1465,113776,2795,1235,474,112541,2758,96632,3808,15909,2482,47067,2904,821751,1902,707352,5889,1258,569,706094,5933,662096,6972,43998,4063,114399,5539,153316,1046,99386,3251,0,190,99386,3251,92876,3527,6510,1220,53930,3203,47097,2392,14694,2187,13136,2082,1558,629,32403,2221,79380,2435,8873,1450,8514,1500,359,378,70507,2337,1435336,2799,105804,2517,29351,2152,0,190,29351,2152,20700,1877,8651,1347,76453,3491,154191,1275,103435,3787,247,224,103188,3824,89848,3813,13340,2100,50756,3987,805229,1656,584362,6557,280,251,584082,6521,537816,6616,46266,3614,220867,6655,180324,1021,91096,3460,0,190,91096,3460,87535,3509,3561,923,89228,3471,64586,2599,15430,1935,14077,1831,1353,754,49156,2496,125202,2709,5312,1121,5038,1085,274,292,119890,2895,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,591758,3014,311724,3403,34275,3076,14867,2223,1072,486,13795,2138,10760,1925,3035,941,19408,2412,42567,2691,36061,2464,4274,843,31787,2567,28847,2302,2940,1184,6506,1459,203455,2972,190237,3311,4602,1385,185635,3456,180173,3651,5462,1333,13218,1954,20806,2292,16146,2090,0,200,16146,2090,15103,1982,1043,502,4660,974,5262,1040,2181,770,1991,693,190,279,3081,1009,5359,917,676,384,676,384,0,200,4683,981,280034,3186,30467,2621,11984,2134,127,115,11857,2098,8940,1897,2917,1090,18483,2104,34429,2294,23135,2410,406,253,22729,2346,20343,2280,2386,966,11294,1638,177987,3250,117495,4566,926,488,116569,4564,105267,4434,11302,1977,60492,3667,19971,1630,9436,1419,0,200,9436,1419,8591,1383,845,461,10535,1485,7417,1349,1671,758,1586,768,85,143,5746,1233,9763,1742,770,404,770,404,0,200,8993,1723,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,275740,2175,142413,2069,17781,1764,7509,1202,0,187,7509,1202,5417,1036,2092,845,10272,1320,16985,1391,13915,1337,123,196,13792,1340,12235,1303,1557,562,3070,842,86103,2217,73094,2841,112,172,72982,2850,67908,2772,5074,1342,13009,1770,12457,832,9050,1036,0,187,9050,1036,8462,1069,588,350,3407,769,4187,744,1586,635,1586,635,0,187,2601,696,4900,895,642,334,642,334,0,187,4258,812,133327,2214,13751,1496,6732,1188,178,277,6554,1207,5582,1160,972,448,7019,1222,14996,1199,11402,1165,0,187,11402,1165,9715,1150,1687,717,3594,744,79263,1945,57116,2560,109,172,57007,2555,51457,2355,5550,1506,22147,2059,13488,1111,8094,1106,0,187,8094,1106,7584,1091,510,395,5394,866,4415,822,627,305,608,303,19,32,3788,869,7414,837,693,366,693,366,0,187,6721,883,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,253500,1228,133798,1380,16035,1130,7064,877,317,203,6747,867,5878,817,869,353,8971,1213,18401,1215,14979,1011,380,208,14599,1002,13899,992,700,329,3422,872,82777,1086,74882,1286,832,476,74050,1303,71561,1481,2489,733,7895,1035,10315,759,7136,851,0,155,7136,851,6922,843,214,161,3179,738,3128,691,1663,618,1587,617,76,88,1465,495,3142,573,398,242,391,241,7,13,2744,532,119702,1053,13824,1090,4973,716,197,148,4776,711,3933,735,843,308,8851,1022,17236,1337,12135,1450,61,100,12074,1457,10868,1356,1206,635,5101,1026,70241,1541,47134,1970,192,183,46942,1975,44120,1914,2822,837,23107,1786,10582,1033,5464,968,0,155,5464,968,5171,925,293,211,5118,905,2399,470,482,237,482,237,0,155,1917,468,5420,920,366,210,366,210,0,155,5054,932,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,343252,1735,180422,1806,21293,2072,7104,1371,0,197,7104,1371,5662,1274,1442,612,14189,1951,24742,1642,22304,1739,45,72,22259,1743,20241,1811,2018,821,2438,742,110115,1517,98679,2272,275,272,98404,2226,92266,2641,6138,1704,11436,1967,15258,790,10634,1106,0,197,10634,1106,9167,1169,1467,665,4624,999,4139,760,1273,498,1191,495,82,106,2866,664,4875,829,675,426,675,426,0,197,4200,811,162830,1684,17904,1955,7665,1384,0,197,7665,1384,4891,1224,2774,1228,10239,1600,22115,1492,16765,1822,0,197,16765,1822,16018,1779,747,440,5350,1324,98732,1508,74770,2815,0,197,74770,2815,69970,3298,4800,1368,23962,2510,13619,639,6997,1036,0,197,6997,1036,6753,1073,244,233,6622,1042,4281,976,507,299,495,299,12,21,3774,932,6179,984,331,244,268,204,63,108,5848,944,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,596578,2064,300682,2096,31644,1976,12116,1338,30,48,12086,1345,8117,1325,3969,927,19528,1947,42963,1742,31173,2290,77,127,31096,2259,26190,2533,4906,1212,11790,1769,179180,2177,140015,3217,134,128,139881,3202,128952,3419,10929,1764,39165,2897,27756,1132,16029,1432,0,168,16029,1432,14917,1494,1112,597,11727,1495,8405,1034,2353,812,1937,576,416,582,6052,970,10734,1046,1761,574,1224,467,537,341,8973,953,295896,1674,32524,2047,14673,2133,0,168,14673,2133,9947,1917,4726,1222,17851,1662,37685,1782,28090,1986,0,168,28090,1986,24112,1968,3978,986,9595,1514,171704,1644,122084,3092,0,168,122084,3092,109636,3658,12448,2236,49620,3000,28963,1144,13355,1390,0,168,13355,1390,12518,1416,837,404,15608,1782,9374,1050,1726,524,1518,501,208,241,7648,1034,15646,1337,1294,466,1032,433,262,216,14352,1258,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,108066,634,53866,559,6757,763,2080,683,0,206,2080,683,1461,520,619,320,4677,850,7547,445,5329,892,4,13,5325,890,4528,896,797,545,2218,771,31939,638,26966,1437,230,200,26736,1464,24900,1582,1836,929,4973,1281,4304,122,2997,559,0,206,2997,559,2563,542,434,360,1307,568,1620,500,691,437,691,437,0,206,929,421,1699,472,115,143,0,206,115,143,1584,505,54200,696,5221,670,1907,552,0,206,1907,552,1211,459,696,406,3314,641,7327,510,5880,763,0,206,5880,763,4491,785,1389,639,1447,611,31390,605,21361,1543,93,165,21268,1552,20012,1478,1256,572,10029,1464,5459,199,1602,523,0,206,1602,523,1565,517,37,60,3857,517,2030,546,342,266,342,266,0,206,1688,604,2773,472,144,217,144,217,0,206,2629,441,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
